Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Liu, F; Duan, X; Huang, L; Li, YY; Li, KZ; Li, BH; Zhou, SP; Lu, J; Mao, BW; Zhao, YK",Metalized Alkanedithiol Self-Assembled Monolayers (SAM) on Au Surfaces by an <i>In Situ</i> Autocatalytic Mechanism,"Here, a simple and general approach was developed for depositing metal nanoparticles on alkanedithiol self-assembled monolayers (SAMs) based on the spontaneous reduction of metal ions by the free SH sites of SAMs. By immersing the alkanedithiol SAM/Au in a corresponding metal containing solution (HAuCl4, AgNO3, H2PtCl6 and PdSO4), Au, Ag, Pt and Pd clusters, respectively, could be formed on top of the SAM/Au(111) electrode surface, which was confirmed by STM characterization. The size, morphology and coverage of clusters/islands can be tuned by modulating the immersion time, which allows for possible utilization of the metal/SAM/Au(111) in catalysis, nanoelectronics and biodetection.",10.1166/jnn.2020.17370,14,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no
J,"Shim, YB; Bae, HU; Park, JT; Jeong, MY",Optimization of Single-Step UV Exposure for Fabrication of Integrated Optical Device by Imprinting,"In this paper, a single ultra-violet exposure for multi-height structure was used to fabricate an optical-fiber-integrated planar lightwave circuit (PLC) splitter using a thermal imprinting technique. The 1x8 tapered multi-mode PLC splitter was designed with a trench at a depth of 50 mu m and a variable width ranging from 50 mu m to 690 mu m for the insertion of waveguide and fiber structures measuring 125 mu mx87.5 mu m in order to minimize insertion loss. Photolithography with a Cr layer and bottom anti-reflection coating (BARC) was utilized to fabricate a multi-height photoresist structure, and the effect of the thick Cr layer and BARC on the geometry was investigated. Scanning electron microscopy of the fabricated structures showed that a Cr thickness of 50 nm and BARC provided the ideal geometry with a minimal undercut and sidewall roughness. Based on the characterization of the imprinted splitter, the average value and uniformity of optical loss between the channels were 10 dB and less than 0.42 dB, respectively.",10.1166/sam.2020.3673,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Weng, KW; Han, S",Photocatalytic Performance and Hydrophilicity of TiO<sub>2</sub> Sputtered with Tungsten Vanadium Alloy,"In this study, TiWVOx/TiO2 thin-films were fabricated using a bipolar pulsed magnetron sputtering technique and were characterized. The results obtained using the X-ray diffraction analysis confirmed the anatase phase structure with a highly oriented TiO2 (101) plane. The surface images obtained through scanning electron microscopy revealed the uniform distribution of pebble-like or cell-like clusters with no noticeable crack formation. In this study, an increasing WV alloy pulse power was positively associated with increasing proportions of WOx and VOx in the films. The TiO2 with WV alloy sputtered at a power of 50 W was found to be more hydrophilic than TiO2 with WV alloy sputtered at 200 W, thereby exhibiting enhanced photocatalytic activity.",10.1166/jnn.2020.17371,16,no,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no
J,"Yeo, NE; Kim, DI; Jeong, MY",Compressive and Shear Resistances of Confined Water Droplet in Sliding Motion Against Hydrophobic Counterpart,"The compressive and shear resistances of the water droplet confined between the hydrophobic surfaces were investigated to evaluate the effect of the micro-scale surface pattern on the repulsive capillary force and friction of droplet. The hydrophobic surfaces covered with square pillar structures in the hexagonal array were prepared and the repulsive normal load and friction coefficient of the droplet were characterized. The force measurements in the vertical and lateral directions on the droplet confined between the prepared hydrophobic surfaces revealed that the compressive resistance to the vertical motion which is identical with the repulsive capillary force increases with deformation when the deformed droplet is horizontally symmetric. On the other hand, the friction coefficient of the squeezed droplet is inversely proportional to the repulsive capillary force. It was found that the reduced pressure acting on the solid-liquid interface results in the abnormal reduction in friction coefficient. In addition, the critical hydraulic pressure analysis confirmed that the partially wetted Cassie-Baxter (CB) state is maintained during sliding motion.",10.1166/sam.2020.3671,17,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,no
J,"Yoo, K; Ban, D; Kang, J",Improvement of the Sensitivity of Indirect Organic X-ray Detector Using Conductivity Change of Hole Transport Layer,"In this paper, we report on our study of the sensitivity of an indirect-type organic X-ray detector, which depends on the conductivity of the hole-transport layer composed of PEDOT:PSS. The polar solvent, dimethylformamide (DMF), was mixed with the PEDOT:PSS solution to improve the conductivity of the HTL. When the DMF was added to the PEDOT:PSS solution, the conductive PEDOT fragments distributed more uniformly because of the high dipole moment of the DMF. In order to find the optimal process condition, the blending ratio of DMF and the baking condition of the PEDOT:PSS layer were examined. The detector with the PEDOT:PSS layer fabricated with 50 wt% DMF added and 160 degrees C baking for 30 min had the highest sensitivity, of 1.988 mA/Gy.cm(2), which was 61.23% higher than the sensitivity of the detector with the pristine PEDOT:PSS layer.",10.1166/sam.2020.3664,18,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,
J,"Zhang, WS; Yu, NS; Li, HO; Qi, Y",Ultraviolet Photoconductive Detector Based on MgO/a-GaN Heterostructure Grown by Aqueous Method,"Thin MgO nanostructure layer was grown on a-plane GaN film in this study using low temperature aqueous method. The thin MgO layer showed uniform sheet-like morphology. Meanwhile, ultraviolet (UV) photoconductive detector based on MgO/a-GaN heterostructure was fabricated by simple way. The obtained detector displayed excellent UV sensing properties. Results showed that the thin MgO nanostructure layer can effectively decrease the dark current and passivate the surface defects. The facile method will provide a new route to adopt nanostructures for applications in enhancing the performance of GaN-based UV detector.",10.1166/jnn.2020.17334,19,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,yes,yes,yes,yes
J,"Farrokh, M; Alitabar, M; Gheiratmand, T",Effect of Temperature and Anodizing Potential on the Photocatalytic Activity of TiO<sub>2</sub> Nanotubes,"In this research, the effect of temperature and anodizing voltage on the morphology and photocatalytic activity of TiO2 nanotubes which were fabricated in the organic electrolyte containing sodium carbonate as an additive was investigated. The FESEM results indicate that by increasing temperature, the growth rate, wall thickness of nanotubes decreased and disordered nanotube was fabricated. Besides, the photocatalytic activity of nanotubes was decreased as well. Furthermore, enhancing the anodizing voltage from 30 to 50 V leads to improvement of morphology and photocatalytic activity of TiO2 nanotubes.",10.1166/jnn.2020.17133,20,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,no
J,"Garg, R; Sen, D; Sahu, A; Krishnan, M",Morphological Tuning of Nanostructured Hydroxyapatite (HAp) Porous Microgranules by Evaporation-Induced Assembly,"Porous biocompatible microgranules, such as hydroxyapatite (HAp), are potential candidates for various bio-medical applications including drug delivery and remediation. Using the principle of evaporation-induced assembly in contact free dispersion droplets, we have synthesized porous micrometric HAp granules consist of interlocked ellipsoidal nanoparticles. We have shown that the shape of the microgranules can be tuned from spherical to doughnut solely by controlling the drying temperature during assembly. The structure and interparticle correlation in the synthesized granules have been probed by electron microscopy and small-angle scattering. The observed morphological transition has been attributed to the buckling of elastic shell made of interlocked HAp nanoparticles. Alteration of granular morphology at higher drying rate does not affect the local packing fraction of the correlated HAp nanoparticles in the granules. The absorption of bovine serum albumin protein by the synthesized granules has been tested as a potential application.",10.1166/jnn.2020.17142,21,yes,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,
J,"Hong, S; Han, YZ; Zhang, K; Wang, MB; Cui, NN; Du, XQ; Li, QY; Huang, YG; Jiang, F; Xie, KY",TiO<sub>2</sub> Nanosheet-Redox Graphene Oxide/Sulphur Cathode for High-Performance Lithium-Sulphur Batteries,"Lithium-sulphur batteries are considered as some of the most potent secondary-battery systems. These batteries are expected to have extensive applications in fields requiring high-energy density. However, such applications are hindered by some serious intrinsic obstacles. Herein, TiO2 nanosheets-rGO/sulphur (TiO2 NS-rGO/S) composites were fabricated through a two-process hydrothermal method. TiO2 nanosheets served as active sites for polysulphide absorption, whereas rGO offered space for sulphur improvement and TiO2 NS-rGO/S composites. The TiO2 NS-rGO/S composite exhibited high discharge capacity of 1099 mAh.g(-1) at 0.2 C rate and retained a capacity of 690 mAh.g(-1) after 100 cycles, with high sulphur loading of 3 mg.cm(-2). The high initial specific discharge capacity and improved cyclic stability were attributed to the synergistic effects of TiO2 nanosheets and rGO. These results indicated that the simple, low-cost and scalable method provides a novel perspective on practical utilisation of lithium-sulphur batteries.",10.1166/jnn.2020.16957,22,yes,no,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no
J,"Jin, L; Ding, PX; Du, JZ; Zeng, HY; Zhu, PH; Xu, S; Shi, XK; Zhou, EG",Mechanism and Kinetics of Dehydroxylation and Decarbonation of Mg-Fe Hydrotalcite,"Thermal behavior of hydrotalcites, which is a calcination process, is critical to prepare the metal oxide catalysts with high performances in the practical applications. In this paper, the MgFe-LDH with Mg/Fe molar ratio of 3.0 was prepared by urea method and the calcined products are obtained by calcining at different temperatures (473 K, 573 K, 673 K, 773 K, 873 K and 973 K) under a N-2 atmosphere for 4 h. The structure, morphology, texture, pyrolysis kinetics and mechanism of the MgFe-LDH were studied in detail. On one hand, based on the TG/DSC curves, Starink, Kissinger and Flynn-Wall-Ozawa (FWO) methods were used to calculate the activation energy, on the other hand, the Satava-Sestak, Achar and Malek methods were used to define the most probable reaction mechanisms of pyrolysis behavior. The results suggested that the thermal decomposition of the LDH experienced two steps, i.e., removal of the interlayer water, followed by dehydroxylation and decarbonation. Moreover the Makel method was used to define the most probable reaction mechanisms of the pyrolysis behavior.",10.1166/jnn.2020.16958,23,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,no,no,yes,no
J,"Lim, J; Ahn, G; Jeong, I; Song, H",Temperature-Dependent Charge Transport of Large-Area Molecular Junctions with PEDOT:PSS Electrodes,"We report on the temperature-dependent transport behaviors of large-area molecular junctions fabricated with poly-(3,4-ethylene-dioxythiophene) stabilized with polystyrene sulphonic acid (PEDOT:PSS) interlayer electrodes and the archetypal benzenethiol molecules. In this study, we investigated two different benzenethiol molecules: 4-methylbenzenethiol (MBT) and 1,4-benzenedithiol (BDT), which have the identical backbone structure but different top end-groups. The charge transport through the molecular junctions was dominated by distinct interfacial contact properties between the PEDOT:PSS electrodes and the component molecules. We also observed that the electrical characteristics of the MBT junctions are influenced by the PEDOT grain size, particularly depending on the annealing temperature.",10.1166/sam.2020.3645,24,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,
J,"Liu, P; Jiang, LN; Chen, WZ; Zhang, XM; Yang, WL; Wan, CH","Voltage controllable Pt/Co/AlO<i><sub>x</sub></i>, superparamagnetic films","Electrochemical reaction induced by gate voltage between metallic cobalt and cobalt oxides was found to remarkably reshape average volume of superparamagnetic particles in Pt/Co/AlOx, stacks at room temperature and thus modulate superparamagnetic properties, such as saturation fields and saturated magnetization, of the superparamagnetic films. The interfacial reaction was indicated in anomalous Hall transport measurement. This voltage-controllable superparamagnetism observed in Pt/Co/AlOx, films could be utilized in a new architecture of nonvolatile and high density magnetic random access memories or neuromorphic computing.",10.1016/j.jmmm.2019.166006,25,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no
J,"Liu, Z; Zhou, W; Zeng, GL; Zhang, YL; Wu, ZB; Chen, H",Facile Synthesis of Tremella-Like Li<sub>3</sub>V<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub>/C Composite Cathode Materials Based on Oroxylum for Use in Lithium-Ion Batteries,"Oroxylum as a traditional Chinese medicine, was used as a green and novel bio-template to synthesize tremella-like Li3V2(PO4)(3)/C composite (LVPC) cathode materials by adopting a facile immersion method. The microstructures were analyzed by X-ray diffraction analysis, scanning electron microscopy, and transmission electron microscopy. The electrochemical properties were investigated by galvanostatic charge-discharge experiments. The LVPC revealed specific capacity of 95 mAh center dot g(-1) at 1 C rate within potential range of 3.0-4.3 V. After 100 cycles at 0.2 C, the retention of discharge capacity was 96%. The modified electrochemical performance is mainly resulted from the distinct tremella-like structure.",10.1166/jnn.2020.17361,26,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,yes,no
