ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"A detection and degradation platform was developed to optically quantify the 6-enolate, 8-keto-dG, an important tautomer of mitochondrial mutated DNA 8-oxo-dG. We first found that 6-enolate, 8-keto-dG offers particular fluorescence emission under the conditions between pH similar to 7 and similar to 11. Thus, a mitochondria-targeting photosensitizer NV-12P was prepared to offer simultaneously photoinduced electron transfer and fluorescence resonance energy transfer (FRET) with 6-enolate, 8-keto-dG. Furthermore, NV-12P can also generate a reactive oxygen species to degrade 6-enolate, 8-keto-dG under irradiation conditions. This is the first publication about optical characterization, concentration detection and photodegradation of 6-enolate, 8-keto-dG, either in biological or in vitro applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"In present work, the microwave dielectric properties of CaTiO3-added Li2Zn3Ti4O12 ceramics prepared by the conventional solid-state method have been investigated. The phase composition, microstructure and microwave dielectric properties of (1 - x) Li2Zn3Ti4O12-x CaTiO3 (x = 3, 4, 5, 6 and 7 wt%) ceramics were studied by X-ray diffraction (XRD), scanning electron microscopy (SEM), EDS and network analyzer. The XRD and EDS results indicated that the ceramics involved Li2Zn3Ti4O12 and CaTiO3 phases. The SEM micrographs shown that as the CaTiO3 contents increased, the average grain size of the composition ceramics decreased. The microwave dielectric properties of the composition ceramics can be effectively controlled by varying the CaTiO3 contents. The values of dielectric constant (epsilon(r)) and tau(f) of the composition ceramics were increased, and the quality factor (Q x f) was decreased with increasing the CaTiO3 contents. Typically, a new temperature stable microwave dielectric material of 0.94 Li2Zn3Ti4O12-0.06 CaTiO3 with excellent microwave dielectric properties of epsilon(r) = 21.7, Q x f = 61,490 GHz, and tau(f) = + 2.68 ppm/degrees C was attained when sintered at 1175 degrees C for 4 h.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"The protective layer at the crack tip of an alloy component can be damaged, and the resistance to crack propagation can be reduced by the combined effects of stress and a corrosive environment. Therefore, the measurement of crack-tip opening displacement (CTOD) can be applied to characterize the crack propagation rate (da/dt) during stress corrosion cracking (SCC) experiments. In the present work, CTOD of a T-type wedge opening loaded (T-WOL) specimen with a built-in loading bolt was initially determined using three-dimensional elastic-plastic finite element analysis (FEA). The influence of stress concentration from side groove on CTOD was clearly evaluated, i.e., the fluctuation of CTOD occurred near the groove-tip plane. However, CTOD became stable on >90% of thickness of T-WOL specimen. Therefore, CTOD at mid-thickness plane of T-WOL specimen could be applied for SCC experiment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Ferrites with the formula Ni-0.5(Zn1-xMgx/2Cux/2)(0.5)Fe2O4, where x ranges from 0.0 to 0.8 with a step of 0.4, were prepared via the auto combustion method. The structure and chemical composition of the ferrites were analyzed using x-ray diffraction (XRD) and energy dispersive x-ray spectroscopy, respectively. The presence of peaks in the XRD patterns was confirmed by the formation of a cubic spinel structure, because the main peaks of the patterns were related to the single-phase cubic spinel structure with PDF-number of 008-0234. The XRD patterns showed a slight shifting in peaks position due to unstable spacing values with increasing Mg2+, Zn2+ and Cu2+ contents in all ferrites. The mean crystallite size and lattice constant were determined from the Scherer's formula and XRD data. They were found to have been increased by the increase of x concentration. Field emission scanning electron microscopy images were used to analyze the ferrites' structures. In addition, room temperature magnetization and coercivity of ferrites were determined from the hysteresis loops in a magnetic field of 9 kOe by alternative gradient force magnetometer. It was found that the magnetization and coercivity of ferrites with increasing x contents were increased, which is discussed according to the site's occupation of the substituted cations on the sub-lattices. Among all synthesized ferrites, Ni-0.5(Zn1-xMgx/2Cux/2)(0.5)Fe2O4 with x = 0.8 showed the highest magnetization and coercively, whereas Ni-0.5(Zn1-xMgx/2Cux/2)(0.5)Fe2O4 with x = 0.0 displayed the lowest corresponding values. The initial permeability of ferrites as a function of frequency were measured over a frequency range of 10 kHz to 10 MHz. In all curves, the initial permeability remained almost constant during increasing frequency until similar to 1 MH,z and then it fell rapidly. This constant trend of the initial permeability shows the high operating frequency of the ferrites.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"Impact of SiO2 capping layer on the quality of poly-GeSn film and characteristics of bottom-gate junctionless (JL) p-channel thin films transistors (P-TFTs) were studied. From the analysis results of X-ray diffraction (XRD) and Hall-effect measurement, the amorphous GeSn film starts to crystallize at 450 degrees C while the crystallinity enhances at 500 degrees C by employing rapid thermal annealing (RTA) as the film crystallization process. With capping layer on the whole region, the hole concentration becomes too high to turn the JL P-TFTs off. However, by limiting capping layer on source/drain region to increase hole concentration, total series resistance is reduced due to lower sheet resistance and contact resistance, which consequently improves the drive current, I-ON/I-OFF ratio and field-effect mobility. Based on the best process conditions and structure to form the poly-GeSn JL P-TFTs, I-ON/I-OFF ratio up to 5.6 x 10(2) are achieved while peak field-effect mobility of 20.8 cm(2)/Vs is obtained. Moreover, the low thermal budget process of 500 degrees C for 30 sec enables next-generation monolithic 3D-ICs. (C) 2019 The Electrochemical Society.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"A novel actuation method, called electrostatic formation (ESF), for MEMS and other applications, is introduced. The ESF mechanism uses a droplet of liquid material that is electrostatically deformed. ESF differs from Electrowetting and Electrowetting on Dielectric as the electrode used to apply the voltage is of a smaller diameter than the droplet being manipulated, and the electrode is located above the manipulated fluid. Modeling this movement requires adherence to the Lippmann and Young-Laplace equations simultaneously. In order to understand how the surface tension is specifically manipulated, as is required for the development of a model of representation of the phenomenon, a force-based interpretation of the Lippmann equation is outlined, with focus on how it compares to the force response provided by hydrostatic pressure under the influence of gravitational field forces. Additionally, it is demonstrated that a differential surface charge must be present of which the formulation is complex in nature, likely stemming from the combination of the internal pressure and a localized skin effect caused by an electric double layer that is present at the surface of the transformed liquid. In this study, a target liquid of gallium is manipulated under electrostatic charge in a physical experiment and compared against the geometry suggested by the developed model. By utilizing the assumptions highlighted in this article, a coefficient of variance (R-2) of 0.907 was calculated between the measurements and model. This coefficient of variance was improved to 0.915 through the introduction of varied electrostatic and internal pressure terms.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"To study the melting transition of a vortex crystal (or cluster) consisting of a small number of vortices confined in a mesoscopic-scale superconductor, c-axis magnetoresistance in the highly anisotropic high-T-c superconductor Bi2Sr2CaCu2O8+y (Bi2212) has been measured using a triangle-shaped stack of intrinsic Josephson junctions, which was trimmed out from a single-crystal flake of Bi2212 via a double-sided etching process using a focused ion beam. We observed oscillations of the melting transition line, in which the oscillating part of the melting temperature has sharp peaks when the number of vortices N exactly coincides with the triangular number n(n + 1)/2 (n is an integer number), at least for N < 50. This is in contrast to the case of square shapes where the enhancements appeared as broad peaks around N = n(2). Furthermore, the field ranges of the N-vortex state expand at the triangular numbers of N, suggesting that the triangular number of vortices has a more stable configuration than the others. Numerical studies on the configuration of vortices in a triangle shape show that geometrical matching with no defect structures is realized at the triangular numbers, whereas an edge dislocation often appears in the other nonmatching cases. The degree of suppression of the melting temperatures at nonmatching numbers is reasonably consistent with the value estimated from the increase in free energy with the introduction of an edge dislocation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"The static behaviour of an elastoplastic axial lattice is studied in this paper through both discrete and nonlocal continuum analyses. The elastoplastic lattice system is composed of piecewise linear hardening-softening elastoplastic springs connected between each other via nodes, loaded by concentrated tension forces. This inelastic lattice evolution problem is ruled by some difference equations, which are shown to be equivalent to the finite difference formulation of a continuous elastoplastic bar problem under distributed tension load. Exact solutions of this inelastic discrete problem are obtained from the resolution of this piecewise linear difference equations system. Localization of plastic strain in the first elastoplastic spring, connected to the fixed end, is observed in the softening range. A continuous nonlocal elastoplastic theory is then built from the lattice difference equations using a continualization process, based on a rational asymptotic expansion of the associated pseudo-differential operators. The continualized lattice-based model is equivalent to a distributed nonlocal continuous elastoplastic theory coupled to a cohesive elastoplastic model, which is shown to capture efficiently the scale effects of the reference axial lattice. The hardening-softening localization process of the nonlocal elastoplastic continuous model strongly depends on the lattice spacing, which controls the size of the nonlocal length scales. An analogy with the one-dimensional lattice system in bending is also shown. The considered microstructured elastoplastic beam is a Hencky bar-chain connected by elastoplastic rotational springs. It is shown that the length scale calibration of the nonlocal model strongly depends on the degree of the difference equations of each lattice model (namely axial or bending lattice). These preliminary results valid for one-dimensional systems allow possible future developments of new nonlocal elastoplastic models, including two- or even three-dimensional elastoplastic interactions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"TMIn is used as a metal organic precursor for MOCVD to grow InGaN or InN, which form the basis of solar cells or green LEDs. However, TMIn has a residual amount of about 10% in a used TMIn canister. This study aims to recover the residual amount of TMIn and to re-use it as a precursor after purification. Analysis of the inorganic impurities after refining TMIn shows that the total impurity is lower than 530 mu g/L by ICP-AES. In the FT-NMR of detective organic chemical bonding of ""(CH3)(3)In"" peak is observed with no defective organic structure of bonding. In addition, InGaN MQW was deposited using refined TMIn and characterization was carried out. The structural and optical properties of the MQW analyzed by XRD and TEM were very similar to the reference MQW.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"Porous carbonaceous networks decorated with functional nanoparticles are highly demanded in diverse applications as their good conductivity nature as well as cheap source offers a cost-affordable alternative among numerous options. In this work, we report a new and facile strategy to prepare three-dimensional (3D) Au/C networks comprised of carbonaceous skeletons and tiny gold nanoparticles by directly carbonizing the nanoporous block copolymer films complexed with the gold salts. The robust complexation makes it ease of generating numerous dispersed gold nanoparticles with an average diameter as small as approximate to 15 nm confined in the carbonaceous frameworks after carbonization. Thus-developed Au/C networks are highly expected to find widespread applications such as catalysis, sensing, etc. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"The fractional-order model has been widely adopted in the situation of describing accurate behaviors of microsystems. Unlike the full-order model, it endows the designer with more flexible function to adjust the system performance. Till now, the fractional-order control in a stochastic model is still an interesting issue. In this study, the conditions of controllability, state behaviors, and solvability are discussed in a proportional-integral control problem with Brownian motions. A numerical example is given to show the manipulations of the proposed synthesis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"A thin dielectric layer plays a significant role to extend the electronic and optical properties of graphene-based field effect transistors. This study investigates the interaction between graphene and aluminum oxide layer (Al2O3) and the influence of Al2O3 on the properties of graphene. The electrical characterization demonstrates the tunability in the resistivity of Al2O3/Gr devices by applying V-g. Al2O3 deposition introduced n-doping in graphene and is affirmed by shifting of charge neutrality point towards negative V-g. The selective coverage of channel, results in the formation of p-n junction within graphene FET which becomes more pronounced upon DUV treatment. Moreover, the study validates the modulation in interface properties of pristine GFET and Al2O3/Gr at different V-g and temperatures. An enhancement in the intervalley and phase coherence scattering rates is observed for Al2O3/Gr device. Therefore, the effect of dielectric layer on graphene based field effect transistors would be of great interest to tune the properties the device.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"Aluminate glasses have excellent optical and mechanical properties, in addition to high thermal and chemical stability. However, aluminate glasses require high melting temperatures and exhibit poor glass forming ability, causing difficulties while preparation by the melt-quench method. Therefore, it is necessary to establish novel methods to improve melting conditions and glass forming tendencies for aluminate glasses. 40La(2)O(3)-10Nb(2)O(5)-(50-x)Al2O3-xBaO (x = 0, 2.5, 5, 7.5, 10) glasses were prepared by the aerodynamic levitation method. XRD, DTA, and Raman and NMR spectroscopic techniques were used to investigate the effects of BaO on the structure and thermal properties-including crystallization behavior-of lanthanum aluminate glass. The results show that the addition of BaO increases the glass transition temperature (T-g) and stability Delta T of the baseline glass, as Al-Ba-7.5 (40Al(2)O(3)-10Nb(2)O(5)-42.5Al(2)O(3)-7.5BaO) glass has the highest AT value (151 degrees C). The 27 Al MAS NMR spectrum of a high BaO-content glass (Al-Ba-10) shows that about 80% of Al-[IV] and 15% of Al-[V] are present in the glass network. Raman scattering spectra indicate that a peak shown around 790 cm(-1) canbe assigned to the internal stretching vibrations of the Al-non-bridging oxygen (NBO) bonds in depolymerized [AlO4/2] tetrahedrons. The crystallization activation energies were calculated to be 1157.1 kJ/mol and 891.7 kJ/mol (Kissinger method) for Al-Ba-x (x = 0, 7.5) glasses, respectively, which progresses as a diffusion-controlled three-dimensional growth process. The nucleation rate of Al-Ba-O decreases continuously, while Al-Ba-7.5 increases.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Ba(0.9-x)YxCa0.1Zr0.07Ti0.93O3 lead free piezoelectric ceramics were synthesized for x = 0-0.035 in the steps of 0.005. The lead free piezoceramics are gaining importance as there is an urgent demand for replacing the highly toxic PZT family piezoceramics. Ba0.9Ca0.1Zr0.07Ti0.93O3 (BCZT) is one such system. It shows some high electrical properties but suffers with a low Curie temperature, which restricts its usage in low temperature range only. In the present study, the Curie temperature has been improved by 9 degrees C. A polymorphic phase transition (PPT) has also been observed around x = 0.015, consisting of orthorhombic and tetragonal phases, which provides the polarization vector more number of favorable directions. As a result the remnant polarization (P-r), piezoelectric charge coefficient (d(33)) and electromechanical coupling coefficient (k(p)) attain their maximum values of 5.21 mu C/cm(2), 200 pC/N and 24.78% respectively for x = 0.015. This increase in transition temperature and other electrical properties makes BCZT a potential candidate for a lead free piezoelectric system.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"In this paper, we explore a combination of the reciprocal absorbing boundary condition with perfectly matched discrete layers for the time-domain analysis of wave motion in the full plane. Coupling of these absorbing boundaries leads to solutions for out-of-plane as well as in-plane excitations of the full plane. Together with numerical transient simulations, harmonic analysis is also carried out for the purpose of verifying the results by comparing with available exact frequency-domain solutions. The proposed combination is investigated through several numerical examples, which demonstrate its accuracy and efficiency.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"Low-temperature (<= 250 degrees C) formation of Sn-doped Ge (GeSn) (substitutional Sn concentration: 2-3%) on insulator is desired to realize flexible electronics, where high-speed thin-film transistors are integrated on flexible plastic-substrates (softening temperature: similar to 300 degrees C). To achieve this, gold-induced lateral crystallization of amorphous GeSn (a-GeSn) is investigated. Here, a-GeSn (Sn concentration: 0%-20%) on insulator structures, having Au-island patterns, were annealed. For initial Sn concentrations of 0%-5%, high-speed lateral crystallization proceeds around Au-patterns, and large grown regions (similar to 5-20 mu m) are obtained by low-temperature short-time annealing (150 degrees C-250 degrees C, 10 min). However, bottom regions of GeSn are not crystallized at 150 degrees C-200 degrees C, while the whole films including bottom regions are crystallized at 250 degrees C. These phenomena are caused by the following temperature-dependent growth mechanisms. At 150 degrees C-200 degrees C, Au atoms are supplied into surface-regions of a-GeSn films from Au-islands by surface-diffusion, resulting in crystallization of only surface-regions. On the other hand, at 250 degrees C, layer-exchange of Au/GeSn occurs, which increases supply channel of Au for diffusion. This results in complete crystallization of GeSn to the bottom. Substitutional Sn concentrations in grown layers are increased with increasing annealing temperature. As a result, GeSn films (substitutional Sn concentration: similar to 3%) are obtained at similar to 250 degrees C. (C) The Author(s) 2019. Published by ECS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"We report a method to fabricate surfactant-free eutectic gallium-indium (EGaIn) sessile nanodroplets out of liquid metal. The method takes advantage of weak adherence between the liquid metal and its ultrathin surface oxide layer. During the van der Waals exfoliation process of transferring the ultrathin oxide layer to a desired substrate, nanoscale liquid metal droplets could form due to dynamic wetting failure. Here we have prepared EGaIn nanodroplets on the surface of transferred Ga2O3 ultrathin films. Surface morphology measured by atomic force microscope shows the vast majority of nanodroplets are isolated and randomly distributed, with mean radius below 100 nm. This preparation method is facile, low cost and can be applied in fields such as Ga-catalyzed nanostructures growth and gallium plasmonics. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Low-dimensional materials cleaved from their high performance topological-insulators-property bulk counterparts are attractive to be investigated. Here, the researched X2Te3 (X = Sb, Bi) single layer materials and their thermodynamical stabilities are proved through our calculations. The indirect band gaps pulse with the high carrier mobilities are also discussed based on first-principle calculations. On basis of the calculation, the low cleavage energies are about 0.34 Jm(-2) that is comparable with that of graphite, which imply a high possibility to obtain the single layer from exfoliating bulk counterpart. Band gaps are simulated as between 0.65 and 1.31 eV using different functionals, moreover, the band structures with and without SOC effect are all considered. The SOC effect results certify that X2Te3 monolayers are different from their bulk counterparts, they are not topological insulators. The largest electron mobility selected in their impressive carrier mobilites is 27.91 x 10(3) cm(2)V(-1)S(-1) that bears comparison to that of silicene. Moreover, the mechanical properties include Young's moduli and Poisson's ratio are studied too. Meanwhile, the biaxial strain can effectively modify the band gaps. Finally, outstanding visible and near-infrared light absorption abilities mainly from similar to 400 to around 1400 nm may guide single layer X2Te3 to a promises applications in photovoltaics.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"The head check is one of the most famous cracks generated on the railway rail. Generally, the head check is generated at the gauge corner of the rail surface of the high rail in the curved section. The initiation factors of the head check are thought to be a plastic deformation of the rail surface caused by the severe contact between the wheel and the rail. Hence, the occurrence situation and the initiation factor of the head check is widely known. On the other hand, occurrence of some head check was confirmed on the low rail in the curved section. However, the occurrence situation of the head check on the low rail is not clarified. Furthermore, the initiation factors of this typed head check is not also clarified. In this research, we conducted the on-site investigation and the analysis of the rail which had the head check on its surface, in order to clarify the occurrence situation of the head check on the low rail. In addition, we conducted the wheel and the rail contact analysis by use of multi-body dynamics and the measurement of the wheel and the rail contact forces on the service line to investigate the initiation factors of the head check. The results showed that the head check of the low rail is generated in the curved section with a radius of about 400-800m on the line where the tilting trains are operated. Furthermore, it is thought that the initiation factor of the head check seems to be the longitudinal creep force caused by the large differences between the diameter of the wheel on the high rail and that on the low rail in case of the tilting train running in the curved section.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Surface engineering of battery-electrode materials is one of the hottest topics in both academic research and industry application fields. Up to now, however, there is still lack of a widely applicable strategy to achieve this goal. Herein, we demonstrate a universal method to accomplish electrode surface engineering via graphene oxide (GO) by spraying technology. In our study, a reduced graphene (rGO) layer can be fabricated on the surface of Li metal through the redox reaction of Li metal and GO. Notably, the protective layer on Li-metal anode can be capable of inhibiting the growth of Li dendrite and the symmetrical Li-rGO-Li cell can maintain 500 cycles without short circuits. What is pleasantly surprised, the GO layer can be uniformly coated on the surface of cathode (eg. LiNi0.6Co0.2Mn0.2O2 or NCM). Thanks to the simultaneous improvement of the anode and cathode, the NCM-GO-Li battery exhibits superb long-term cycles and excellent rate capability at high temperature of 60 degrees C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"A water-cooled jacket enclosing a silicon rod could reduce the fines formation during silane pyrolysis in Komatsu reactor. However, it would result in energy loss. Especially, as the diameter of the silicon rod increases, the free space between the jacket and the silicon rod will vary, and the jacket's effect would be complicated. This work presents a numerical study of the polysilicon chemical vapor deposition (CVD), fines formation, and thermal loss during silane pyrolysis in a Komatsu reactor. The CFD software FLUENT with detailed chemical reaction model of silane decomposition was applied to predict the silicon deposition rates, fines formation and thermal loss produced by a water-cooled jacket. The effects of water-cooled jacket temperature, rod wall temperature, and the distance between water-cooled jacket and rod surface on the polysilicon deposition rate and the fines formation have been investigated. The model was verified by comparing the model predictions with the experimental measurements in the literature. The results show that the jacket wall temperature and rod diameter have a complex influence on the fines formation, CVD growth rate, and thermal loss. The jacket wall temperature should be adjusted as the rod diameter enlarges. (C) 2019 The Electrochemical Society.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
