Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32
J,"Qasrawi, AF; Kmail, HK; AbuSaa, M; Khanfar, HK",Post annealing effects on the structural and optical properties of MoO<sub>3</sub> sandwiched with indium slabs,"Molybdenum trioxide thin films are prepared by the thermal evaporation technique under vacuum pressure of 10(-5) mbar through insertion of indium slabs of thickness of 200 nm between layers of MoO3 and annealing the produced films in the air atmosphere at 250 degrees C for one hour. The films are studied by means of x-ray diffraction, scanning electron microscopy, energy dispersive x-ray spectroscopy, and optical spectrophotometry techniques. The structure of the films is found to be composed monoclinic MoO3, tetragonal indium and cubic In2O3. The phase percentage of In2O3 in the films increased to 26.3% upon annealing at 250 degrees C. The annealing process increased the microstrain, the defect density, the oxygen atomic content and lowered the crystallites and grains sizes in the films. Optically, two energy band gaps of values of 3.20 and 1.70 eV were detected for the MoO3/In/MoO3 system. In addition, nonlinear dielectric response associated with wide range of tunability in the dielectric constant value, in the optical conductivity and in the terahertz cutoff frequency was observed in the near IR spectral range. The annealing of the samples improved the nonlinearity in these parameters and make MoO3/In/MoO3 system more appropriates for optoelectronic technology applications as terahertz cavities and frequency convertors.",10.1088/2053-1591/ab5266,10,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,,
J,"Radhakrishnan, S; Lakshminarayanan, AS; Bakthav, R; Pandiasankar, GM",A Transdisciplinary Approach to Classify Thyroid Levels in Patients,"Data mining is one of the most promising areas of research that has become increasingly popular in health care. The objective of this research article is to elucidate a transdisciplinary approach to classify thyroid levels in patients using data mining techniques. The data set consisting of more than 2 thyroid conditions along with the normal values listed 21 values. The classifier chosen carefully to get the optimized accuracy and falls in different classification category namely J48, random forest, and random tree from tree, decision table from rules, multilayer perceptron from functions, naive Bayesian from Bayes, and AdaBoost from meta respectively. The J48 classifier displays tree that will assist with better interpretation based on the values and helps to easily determine new value combinations. The Thyropred System graphic is finally presented, which guides the diagnosis of thyroid disease. Thorough consultation with experts along with this prediction system guides the decision of further medication. The J48 classifier provides the best accuracy when compared with the other tested classifiers.",10.1520/JTE20180527,11,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,
J,"Rahman, TU; Amin, S; Haroon, SS",A novel methodology for volume reduction of HV capacitors using highly electronegative composite nano materials,"Capacitors play a key role in many electrical applications and devices. High voltage capacitors are commonly used in many stationary and mobile applications. Mobile applications of high voltage capacitors are of special interest for military installations and weapons. Size reduction of military equipment has always been a point of interest as it favours its easy handling, transportation and deployment. Capacitance offered by common dielectrics for high voltage capacitors is inversely proportional to thickness whereas withstand voltage is directly proportional to thickness. So, increasing the capacity of a high voltage capacitor without increasing its size is a daunting task. This research was aimed at reducing the size of high voltage capacitor while preserving its capacitance at same level by a novel method. Three of the common dielectric materials (polyethene, mylar and paper) for making high voltage capacitors, were surface treated with different concentrations of a nano powder specially formulated beforehand in a separate process. An increase in capacitance of about 12?35 times for different dielectrics was observed while keeping the size constant. This means a net reduction in volume while offering the same capacity. The method used in this work is promising way to decrease the volume of high voltage capacitors especially for mobile and military applications.",10.1088/2053-1591/ab51d5,12,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,
J,"Ramya, P; Revathi, V; Reddy, SS",Potential Reuse of Treated Textile Effluent in Fly Ash Concrete,"In a preliminary effort to deal with the present fresh water demand in the construction industry, this article examines the potential reuse of textile effluent as mixing water in making fly ash concrete. The effluents were collected from a textile industry at different stages of treatment, such as Collection Tank Effluent, Effluent after Anaerobic Treatment (EAT), Tertiary Treatment Effluent, and Reverse Osmosis Feed Effluent. The collected effluent samples have been analyzed to establish physicochemical characteristics and their effects on the properties of concrete, such as compressive strength, split tensile strength, and flexural strength. Higher salt content in effluent mix water significantly increased the final setting time of the binder. Furthermore, the workability of the concrete made with effluent mix water is relatively higher than that of the control concrete mix. Also, concrete mixes made with textile effluent mix water demonstrated greater strength than that of the control concrete. Furthermore, EAT mixes have exhibited maximum compressive strength compared with other mixes and also had superior durability compared with the control concrete mix. The higher strength can be attributed to the nucleation effect caused by the presence of a high concentration of total solids in the effluent. However, this concrete can be recommended for applications of plain cement concrete, such as pavements, industrial floors, and curbs/gutters.",10.1520/JTE20180029,13,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,
J,"Ranjani, JJ; Selvapriya, AS; Vijayan, E",Secure and Optimized Real-Time System for Internet of Medical Things Using MATuino and ThingSpeak Analytics,"The web of things, which is widely called the Internet of Things (IoT), aids as a part of our day-to-day life activities in today's world. It has great potential to change the modern world. Although it benefits us in several ways, IoT possesses several issues, such as privacy, data confidentiality, and effective storage. The IoT community is extremely concerned about the quantum of information that may be leaked out. Hence, a secured atmosphere is mandatory for IoT devices to transmit data over public networks. In this article, a secure and optimized real-time system is proposed as an alternative methodology for data transmission from healthcare sensors to the cloud, either through local area or wide area networks. An effective optimization technique is also implemented to provide better storage.",10.1520/JTE20180424,14,yes,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,
J,"Rosalbino, F; Scavino, G",Influence of iodide ions on corrosion of dual-phase steel in sulfuric acid solution,Potassium iodide was studied for its corrosion inhibition property on the corrosion of dual-phase steel in 0.5M sulfuric acid at 25 degrees C by potentiodynamic polarization and electrochemical impedance spectroscopy (EIS) techniques. Scanning electron microscopy was used to characterize the steel surface. The inhibition efficiency increases with the concentration of iodide ions. The thermodynamic parameters K-ads and Delta G(ads)(0) are calculated and discussed. The probable inhibitive mechanism is proposed from the viewpoint of adsorption theory.,10.1002/maco.201910884,15,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,
J,"Rudovsky, PN; Nuriyev, MN; Recebov, IS",Preparation of Flax Roving for Spinning in Electro-Chemical Activated Solutions,"A number of environmentally hazardous substances are used in the process of flax roving preparation for spinning. An alternative to them can be the use of electrochemical activated aqueous solutions. However, the metastability of such solutions requires time tracking of their properties' relaxation. This article presents experimental data on the relaxation of relevant solutions that can be used fora well-founded selection of flax roving treatment procedures to ensure a required quality of flax yarn. It has been experimentally proven that the use of ECA solutions for preparing ravings for spinning allows to obtain high quality yarn as well as significantly reduce wastewater pollution and improve the environmental situation in the places of their emissions.",10.5604/01.3001.0013.4465,16,yes,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,
J,"Samouhos, M; Tsakiridis, P",One-step synthesis of amino-functionalized carbon nanoparticles and their dispersion in graphene oxide. A physicochemical study,"Amine-functionalized carbon nanoparticles (NH2-CNPs) were synthesized by one-step hydrothermal reaction using the polyethylenimine (PEI) polymer as precursor. CNPs which present an intense photoluminescence under UV light (300-400 nm), were dispersed in graphene oxide (GO), generating a novel complex carbon-based material. The structure of the nanocomposite and its physiochemical properties were investigated using various analytical techniques. X-ray photoelectron spectroscopy indicated the presence of C-N bonds and -NH2 groups attesting the successful incorporation of the functionalized carbon nanoparticles into the graphene oxide nanosheets. Transmission electron microscopy revealed the homogeneous dispersion of NH2-CNPs, which their size ranges between 10 and 20 nm, in GO sheets. (C) 2019 Elsevier B.V. All rights reserved.",10.1016/j.matlet.2019.07.047,17,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,,
J,"Sano, Y; Yamaguchi, M",Preventing Silica Scale Formation Using Hydroxide Ions Generated by Water Electrolysis,"The reaction of silica with various cations in a solution and with hydroxide ions generated by water electrolysis was investigated as a means of preventing the formation of silica scales in geothermal binary power generation. Through batch and continuous experiments, it was found that all silica in the cathode phase of a reaction device could be removed if the necessary amounts of magnesium and calcium were present. This occurs because a silica-magnesium-calcium compound is produced via a polymerization reaction with cations in a solution and with hydroxide ions generated by electrolysis. Analysis by inductively coupled plasma and energy dispersive X-ray spectroscopy shows that this material has the formula 2CaO-5MgO-8SiO(2)-H2O, and thus is likely generated by the reaction proposed by Sheikholeslami et al. (2019). Increasing the current sent through the reaction solution subsequently produces calcium carbonate. This technique for the separation of silica and calcium from aqueous solutions can be operated continuously without channel clogging, which indicates the possibility of practical applications. However, overly high currents promote the migration of protons from the anode to cathode phases, which inhibits the formation of precipitates due to a neutralization reaction. The proposed method is an effective approach for removing silica from a solution in geothermal binary power generation; although, a means of suppressing the effects of proton generation will be necessary if the process is also to be used to remove calcium ions.",10.3390/membranes9110154,18,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,
J,"Sarannya, V; Rishwana, SS; Mahalakshmy, R; Mahendran, A; Vijayakumar, CT",Bis(isomaleimide) and diphenol blends: Non-isothermal degradation kinetics and TG-FTIR studies,"Blends of 4,4 '-bisisomaleimidodiphenyl methane (VS) with structurally different diphenols are made in 1:1 molar ratio and thermally polymerized. Thermogravimetric studies of the cured materials show that the thermal stability, the degradation pattern and the char yield are much dependent on the structure of the diphenol that is used for blending. The decreased thermal stability of materials from the blends is attributed to decreased cross links owing to the opening of the isomaleimide rings by diphenols during thermal polymerization. The materials with trimethylphenylindane and tetramethylspirobiindane units exhibit char residue of 21% at 800 degrees C. This is due to the thermal stability of the indane and spirobiindane moieties present in the diphenol molecules. The apparent activation energy for thermal degradation (E-a-D) and pre-exponential factor (ln A) are derived. The Friedman, corrected Flynn-Wall-Ozawa, corrected Kissinger-Akahira-Sunose and advanced Vyazovkin methods are used to calculate the E-a-D values for various reaction extents (alpha s). The E-a-D values of poly(4,4 '-bisisomaleimido-diphenyl methane) vary from 168 to 226 kJ mol(-1). A slight decrease in E-a-D is noted for the initial alpha levels and increases constantly up to alpha = 0.3-0.75 and then the E-a-D values decrease with increasing alpha values. The highest values of E-a-D and ln A are observed for the polymer derived from the blend of VS with tetramethylspirobiindane diphenol. The volatile products obtained during the thermal degradation of these polymers are analysed using thermogravimetry-Fourier transform infrared (TG-FTIR) spectroscopy. The TG-FTIR studies showed the compounds carbon monoxide, carbon dioxide and aromatic amines are the major degradation products from the polymerized blends.",10.1177/0095244318808056,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Schneider, B; Ramm, E",Conceptual experiments and discrete element simulations with polygonal particles,"In the present work intentionally polygonal particles with a regular hexagonal geometry are investigated. This allows removing the complexity of randomly shaped particles thus concentrating on the interaction between adjacent particles. For this purpose, conceptual compression experiments on assemblies of hexagonal steel nuts are performed and subsequently simulated by a discrete element method. The interaction models for contact of two particles are as follows: in normal direction an elastic model augmented by a viscous supplement and in tangential direction an elasto-plastic model are applied; furthermore, an elasto-plastic model describes the contact of a particle with a plane underground. For an adhering bond between particles an elasto-damage beam including an axial force is introduced between the centers of adjacent particles. It allows modeling gradual failure of the bond. In order to test the capability of these models in a direct way, the conceptual experiments on simple regular particle arrangements are compared with their corresponding simulations. For samples of unglued particles relevant characteristics like shear bands are reproduced. For assemblies of particles glued together by an adhesive the study describes important failure properties like localization in cracks as well as ductile failure.",10.1007/s10035-019-0930-6,20,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,no,no,no,no,yes,no,
J,"Sevugan, P; Ganapathy, G",Authentication Mechanism as a Service through a Secured Biometric System in a Cloud Computing Environment,"The utilization of biological properties for individual identification, called biometric systems, in cell phones is an undemanding and secure way to deal with managing user individual data. In this work, we assess three understood local binary descriptors (BRIEF, ORB, and BRISK) for the iris recognition task. As iris recognition is a computationally overwhelming undertaking to run locally on cell phones, the proposal of a technique to perform iris recognition on a cloud foundation, which has lately developed as another worldview for facilitating and conveying services over the Internet, has been made. The primary objective of this is to give clients powerful correspondence with no significant blunders.",10.1520/JTE20180400,21,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,,
J,"Shankar, K; Sevugan, P",Spatial Data Indexing and Query Processing in GeoCloud,"GeoCloud is essential for spatial data management. This article depicts GeoCloud and SpatialHadoop, both of which are developed for spatial information, indexing, and query processing. It contains traditional spatial indexing that comprises R-tree, Hilbert R-tree, and improved Bloom filter tree. We enhance the query search by utilizing Spatial Join, Range Query, k-nearest neighbor (k-NN), and Max k-NN queries. By doing so, we implement the data structures and query evaluation performance of different spatial datasets in GeoCloud instances with SpatialHadoop. We show that our proposed system is more efficient in terms of data storage and retrieval in GeoCloud.",10.1520/JTE20180502,22,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,
J,"Shaposhnikov, VA; Belozerov, YS; Kirillov, YP; Bulanov, AD; Potapov, AM; Steshin, MO",Modeling Iron Pentacarbonyl Ultrapurification in a Vertical Distillation Apparatus,"-This paper presents a mathematical model for the ultrapurification of substances via distillation in a closed vaporization-condensation system, where vapor condenses on a flowing down liquid film. We jointly analyze the mechanisms behind vaporization, vapor transport, condensation, condensate motion, and impurity diffusion in vaporizing liquid. Examining the removal of cobalt impurities from iron pentacarbonyl as an example, we assess the degree of purification as a function of vaporization and condensation temperatures, vaporization area, the fraction of liquid vaporized, and the radius and height of the condensation tube. Using experimentally determined temperature-dependent effective separation coefficients and the mathematical model, we find diffusion coefficients and equilibrium separation coefficients of cobalt, tungsten, and chromium impurities in iron pentacarbonyl.",10.1134/S0020168519110128,23,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,
J,"Shi, GY; Zhang, YZ; Zhao, YN; Chao, L; Cao, J",Prediction Methodology for Wood Compression Strength Based on Particle-Filtered Near-Infrared Spectroscopy,"The measurement of wood mechanical properties is important for engineering design and applications. This study investigated near-infrared (NIR) spectroscopy coupled with particle filter (PF) and partial least-squares (PLS) methods to predict wood compression strength. Three structural timbers (Acer mono, birch, and toothed oak) were studied. The NIR spectra were collected from 900 to 1700 cm(-1) and preprocessed by a standard normal variate transformation combined with Savitzky-Golay filtering. The prediction model coefficient matrix and standard variance were obtained by a PF iterative process, and their ratio was used to select the NIR feature wavelength points. A PLS prediction model based on NIR spectroscopy was established to predict the wood compression strength. Compared with the successive projection algorithm (SPA) and Kalman filtering (KF), the PF-PLS prediction model outperformed the other models in all three wood samples, resulting in a high correlation coefficient (r) of 0.89, 0.92, and 0.90, a low root-meansquare error of prediction (RMSEP) of 6.30, 10.60, and 9.71, and a fast average detection speed of 0.28 s, 0.46 s, and 0.33 s, respectively. The optimal PF selection can effectively reduce the redundant information of the NIR matrix and improve the accuracy and efficiency of the prediction model.",10.15376/biores.14.4.9704-9718,24,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,
J,"Shimamoto, D; Sato, K; Sugimoto, Y; Hotta, Y",Ceramic molds suitable for rapid forming of CFRP composites via microwave irradiation,"Carbon fiber reinforced plastic (CFRP) composites have been considered quite eminent structural materials. For more extensive applications, however, more rapid forming methods of the CFRP composites are required. As for CFRP composites with thermoplastic matrices, microwave heating and pressing with ceramic molds should be promising. In the present work, zirconia molds with varied thermal conductivity were employed to give a desired shape to the CFRP composites heated with microwave irradiation. Experimental results showed that use of the zirconia molds with smaller thermal conductivity results in shorter necessary time for the forming process. Mechanism of the notable change in the heating efficiency is discussed as well.",10.1111/ijac.13260,25,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,
J,"Singh, T; Rai, P",Model for electroluminescence in single-walled carbon nanotube field effect transistor under transverse magnetic field,Electroluminescence spectrum and radiative recombination rate of short channel single-walled carbon nanotube field effect transistor in presence of transverse magnetic field is calculated by using non-equilibrium Green's function method. Significant enhancement in radiative recombination rate and red shift in electroluminescence spectrum are observed with increase in the strength of magnetic field. The band gap suppression estimated from energy position resolved local density of states calculation plays a dominant role in transport mechanism under the influence of external magnetic field. The tuning of electroluminescence spectrum of single-walled carbon nanotube by transverse magnetic field can be employed as nanoscale optical source in next generation optoelectronic and photonic devices.,10.1088/2053-1591/ab4fce,26,yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,no,yes,
J,"Sivakumar, V; Janakiraman, S; Chandraprabha, K",Improving Energy Efficiency in Wireless Sensor Networks through Virtual-Backbone-Based Topology Control Mechanism,"This article presents a design of a virtual-backbone-based topology control scheme that builds the virtual backbone with the help of localized information. Initially, the dominating set is constructed using spanning tree application. The resultant dominating set spanning tree is further optimized to remove dominant act nodes because, originally, they are the regular nodes, and it forms a small-sized backbone with selected sufficient energy capacity nodes. Then the 3-hop message forward algorithm is used to identify the relay nodes. The roles of the relay nodes are to make the dominating set as a connected dominating set (CDS). Finally, a minimal CDS is formed by a heuristic approach to remove redundant sensors from the CDS.",10.1520/JTE20180411,27,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,
