ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
20,"Fused deposition modeling, a rapid prototyping technology, was used to produce novel scaffolds with honeycomb-like pattern, fully interconnected channel network, and controllable porosity and channel size. A bioresorbable polymer poly(epsilon -caprolactone) (PCL) was developed as a filament modeling material to produce porous scaffolds. made of layers of directionally aligned microfilaments, using this computer-controlled extrusion and deposition process. The PCL scaffolds were produced with a range of channel size 160-700 mum, filament diameter 260-370 mum and porosity 48-77%, and regular geometrical honeycomb pores, depending on the processing parameters. The scaffolds of different porosity also exhibited a pattern of compressive stress-strain behavior characteristic of porous solids under such loading. The compressive stiffness ranged from 4 to 77 MPa, yield strength from 0.4 to 3.6MPa and yield strain from 4% to 28%. Analysis of the measured data shows a high correlation between the scaffold porosity and the compressive properties based on a power-law relationship. (C) 2001 Elsevier Science Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"Lithium (Li) metal has been considered as an important substitute for the graphite anode to further boost the energy density of Li-ion batteries. However, Li dendrite growth during Li plating/stripping causes safety concern and poor lifespan of Li metal batteries (LMB). Herein, fluoroethylene carbonate (FEC) additives are used to form a LiF-rich solid electrolyte interphase (SEI). The FEC-induced SEI layer is compact and stable, and thus beneficial to obtain a uniform morphology of Li deposits. This uniform and dendrite-free morphology renders a significantly improved Coulombic efficiency of 98% within 100 cycles in a Li | Cu half-cell. When the FEC-protected Li metal anode matches a high-loading LiNi0.5Co0.2Mn0.3O2 (NMC) cathode (12 mg cm(-2)), a high initial capacity of 154 mAh g(-1) (1.9 mAh cm(-2)) at 180.0 mA g(-1) is obtained. This LMB with conversion-type Li metal anode and intercalation-type NMC cathode affords an emerging energy storage system to probe the energy chemistry of Li metal protection and demonstrates the material engineering of batteries with very high energy density.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"We employ scanning probe microscopy to reveal atomic structures and nanoscale morphology of graphene-based electronic devices (i.e., a graphene sheet supported by an insulating silicon dioxide substrate) for the first time. Atomic resolution scanning tunneling microscopy images reveal the presence of a strong spatially dependent perturbation, which breaks the hexagonal lattice symmetry of the graphitic lattice. Structural corrugations of the graphene sheet partially conform to the underlying silicon oxide substrate. These effects are obscured or modified on graphene devices processed with normal lithographic methods, as they are covered with a layer of photoresist residue. We enable our experiments by a novel cleaning process to produce atomically clean graphene sheets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"The present work shows that optimization of mechanical properties via heat treatment of parts produced by Selective Laser Melting (SLM) is profoundly different compared to conventionally processed Ti6Al4V. In order to obtain optimal mechanical properties, specific treatments are necessary due to the specific microstructure resulting from the SLM process. SLM is an additive manufacturing technique through which components are built by selectively melting powder layers with a focused laser beam. The process is characterized by short laser-powder interaction times and localized high heat input, which leads to steep thermal gradients, rapid solidification and fast cooling. In this research, the effect of several heat treatments on the microstructure and mechanical properties of Ti6Al4V processed by SLM is studied. A comparison is made with the effect of these treatments on hot forged and subsequently mill annealed Ti6Al4V with an original equiaxed microstructure. For SLM produced parts, the original martensite alpha' phase is converted to a lamellar mixture of alpha and beta for heat treating temperatures below the beta-transus (995 degrees C), but features of the original microstructure are maintained. Treated above the beta-transus, extensive grain growth occurs and large beta grains are formed which transform to lamellar alpha + beta upon cooling. Post treating at 850 degrees C for 2 h, followed by furnace cooling increased the ductility of SLM parts to 12.84 +/- 1.36%, compared to 7.36 +/- 1.32% for as-built parts. (C) 2012 Elsevier B. V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"We present Si nanotubes prepared by reductive decomposition of a silicon precursor in an alumina template and etching. These nanotubes show impressive results, which shows very high reversible charge capacity of 3247 mA h/g with Coulombic efficiency of 89%, and also demonstrate superior capacity retention even at 5C rate (=15 A/g). Furthermore, the capacity in a Li-ion full cell consisting of a cathode of LiCoO2 and anode of Si nanotubes demonstrates a 10 times higher capacity than commercially available graphite even after 200 cycles.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"Binary Mg-Ca alloys with various Ca contents were fabricated under different working conditions. X-ray diffraction (XRD) analysis and optical microscopy observations showed that Mg-xCa (x = 1-3 wt%) alloys were composed of two phases, alpha(Mg) and Mg2Ca. The results of tensile tests and in vitro corrosion tests indicated that the mechanical properties could be adjusted by controlling the Ca content and processing treatment. The yield strength (YS), ultimate tensile strength (UTS) and elongation decreased with increasing Ca content. The UTS and elongation of as-cast Mg-1Ca alloy (71.38 +/- 3.01 MPa and 1.87 +/- 0.14%) were largely improved after hot rolling (166.7 +/- 3.01 MPa and 3 +/- 0.78%) and hot extrusion (239.63 +/- 7.21 MPa and 10.63 +/- 0.64%). The in vitro corrosion test in simulated body fluid (SBF) indicated that the microstructure and working history of Mg-xCa alloys strongly affected their corrosion behaviors. An increasing content of Mg2Ca phase led to a higher corrosion rate whereas hot rolling and hot extrusion could reduce it. The cytotoxicity evaluation using L-929 cells revealed that Mg-1Ca alloy did not induce toxicity to cells, and the viability of cells for Mg-1Ca alloy extraction medium was better than that of control. Moreover, Mg-1Ca alloy pins, with commercial pure Ti pins as control, were implanted into the left and right rabbit femoral shafts, respectively, and observed for 1, 2 and 3 months. High activity of ostroblast and osteocytes were observed around the Mg-1Ca alloy pins as shown by hematoxylin and eosin stained tissue sections. Radiographic examination revealed that the Mg-1Ca alloy pins gradually degraded in vivo within 90 days and the newly formed bone was clearly seen at month 3. Both the in vitro and in vivo corrosion suggested that a mixture of Mg(OH)(2) and hydroxyapatite formed on the surface of Mg-1Ca alloy with the extension of immersion/implantation time. In addition, no significant difference (p > 0.05) of serum magnesium was detected at different degradation stages. All these results revealed that Mg-1Ca alloy had the acceptable biocompatibility as a new kind of biodegradable implant material. Based on the above results, a solid alloy/liquid solution interface model was also proposed to interpret the biocorrosion process and the associated hydroxyapatite mineralization. (c) 2007 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"The formation of semiconductor composites comprising multicomponent or multiphase heterojunctions is a very effective strategy to design highly active photocatalyst systems. This review summarizes the recent strategies to develop such composites, and highlights the most recent developments in the field. After a general introduction into the different strategies to improve photocatalytic activity through formation of heterojunctions, the three different types of heterojunctions are introduced in detail, followed by a historical introduction to semiconductor heterojunction systems and a thorough literature overview. Special chapters describe the highly-investigated carbon nitride heterojunctions as well as very recent developments in terms of multiphase heterojunction formation, including the latest insights into the anatase-rutile system. When carefully designed, semiconductor composites comprising two or three different materials or phases very effectively facilitate charge separation and charge carrier transfer, substantially improving photocatalytic and photoelectrochemical efficiency.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"A method of fabricating ultrathin (approximate to 22-53 nm thick) graphene nanofiltration membranes (uGNMs) on microporous substrates is presented for efficient water purification using chemically converted graphene (CCG). The prepared uGNMs show well packed layer structure formed by CCG sheets, as characterized by scanning electron microscopy, atomic force microscopy, and transmission electron microscopy. The performance of the uGNMs for water treatment was evaluated on a dead end filtration device and the pure water flux of uGNMs was high (21.8 L m(-2) h(-1) bar(-1)). The uGNMs show high retention (>99%) for organic dyes and moderate retention (approximate to 20-60%) for ion salts. The rejection mechanism of this kind of negatively charged membranes is intensively studied, and the results reveal that physical sieving and electrostatic interaction dominate the rejection process. Because of the ultrathin nature of uGNMs, 34 mg of CCG is sufficient for making a square meter of nanofiltration membrane, indicating that this new generation graphene-based nanofiltration technology would be resource saving and cost-effective. The integration of high performance, low cost, and simple solution-based fabrication process promises uGNMs great potential application in practical water purification.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"We report on the use and effect of the alkali elements rubidium and caesium in the place of sodium and potassium in the alkali post deposition treatment (PDT) as applied to Cu(In,Ga)Se-2 (CIGS) solar cell absorbers. In order to study the effects of the different alkali elements, we have produced a large number of CIGS solar cells with high efficiencies resulting in a good experimental resolution to detect even small differences in performance. We examine the electrical device parameters of these fully functional devices and observe a positive trend in the I-V parameters when moving from devices without PDT to KF-, RbF-, and eventually to CsF-PDT. A diode analysis reveals an improved diode quality for cells treated with heavier alkalis. Furthermore, secondary ion mass spectrometry (SIMS) measurements reveal a competitive mechanism induced within the class of alkali elements in the CIGS absorber induced by the alkali post deposition treatment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Characterizing the state of nanoparticles (such as size, surface charge, and degree of agglomeration) in aqueous suspensions and understanding the parameters that affect this state are imperative for toxicity investigations. In this study, the role of important factors such as solution ionic strength, pH, and particle surface chemistry that control nanoparticle dispersion was examined. The size and zeta potential of four TiO2 and three quantum dot samples dispersed in different solutions (including one physiological medium) were characterized. For 15 nm TiO2 dispersions, the increase of ionic strength from 0.001 M to 0.1 M led to a 50-fold increase in the hydrodynamic diameter, and the variation of pH resulted in significant change of particle surface charge and the hydrodynamic size. It was shown that both adsorbing multiply charged ions (e.g., pyrophosphate ions) onto the TiO2 nanoparticle surface and coating quantum dot nanocrystals with polymers (e.g., polyethylene glycol) suppressed agglomeration and stabilized the dispersions. DLVO theory was used to qualitatively understand nanoparticle dispersion stability. A methodology using different ultrasonication techniques (bath and probe) was developed to distinguish agglomerates from aggregates (strong bonds), and to estimate the extent of particle agglomeration. Probe ultrasonication performed better than bath ultrasonication in dispersing TiO2 agglomerates when the stabilizing agent sodium pyrophosphate was used. Commercially available Degussa P25 and in-house synthesized TiO2 nanoparticles were used to demonstrate identification of aggregated and agglomerated samples.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"Organolead trihalide perovskite (OTP) materials are emerging as naturally abundant materials for low-cost, solution-processed and highly effcient solar cells(1-9). Here, we show that, in OTP-based photovoltaic devices with vertical and lateral cell configurations, the photocurrent direction can be switched repeatedly by applying a small electric field of < 1V mu m(-1). The switchable photocurrent, generally observed in devices based on ferroelectric materials, reached 20.1 mAcm(-2) under one sun illumination in OTP devices with a vertical architecture, which is four orders of magnitude larger than lthat measured in other ferroelectric photovoltaic devices(10,11). This field-switchable photovoltaic effect can be explained by the formation of reversible p-i-n structures induced by ion drift in the perovskite layer. The demonstration of switchable OTP photovoltaics and electric-field-manipulated doping paves the way for innovative solar cell designs and for the exploitation of OTP materials in electrically and optically readable memristors and circuits.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"Monolayer molybdenum disulfide (MoS2), unlike its bulk form, is a direct band gap semiconductor with a band gap of 1.8 eV. Recently, field-effect transistors have been demonstrated experimentally using a mechanically exfoliated MoS2 monolayer, showing promising potential for next generation electronics. Here we project the ultimate performance limit of MoS2 transistors by using nonequilibrium Green's function based quantum transport simulations. Our simulation results show that the strength of MoS2 transistors lies in large ON-OFF current ratio (>10(10)), immunity to short channel effects (drain-induced barrier lowering similar to 10 mV/V), and abrupt switching (subthreshold swing as low as 60 mV/decade). Our comparison of monolayer MoS2 transistors to the state-of-the-art III-V materials based transistors, reveals that while MoS2 transistors may not be ideal for high-performance applications due to heavier electron effective mass (m* = 0.45m(0)) and a lower mobility, they can be an attractive alternative for low power applications thanks to the large band gap and the excellent electrostatic integrity inherent in a two-dimensional system.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"FactSage (R) was introduced in 2001 as the fusion of the F*A*C*T/FACT-Win and ChemSage thermochemical packages. The FactSage package runs on a PC operating under Microsoft Windows (R) and consists of a series of information, database, calculation and manipulation modules that enable one to access and manipulate pure substances and solution databases. With the various modules one can perform a wide variety of thermochemical calculations and generate tables, graphs and figures of interest to chemical and physical metallurgists, chemical engineers, corrosion engineers, inorganic chemists, geochemists, ceramists, electrochemists, environmentalists, etc. This paper presents a summary of the recent developments in the FactSage thermochemical software and databases. In the article, emphasis is placed on the new databases and the calculation and manipulation of phase diagrams and complex phase equilibria. (C) 2009 Published by Elsevier Ltd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"A new surface bioconjugation strategy is presented. A polydopamine surface coating provides chemical activation on material surfaces, is resistant to hydrolysis, and offers selectivity in coupling of biomolecules via nucleophilic groups through simple pH control. Control of orientation of immobilized biomolecules may be possible using terminally modified DNA or His-containing proteins.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
