ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"Phase formation for the multi-component alloys has been predicted by calculating parameter Omega and delta for typical multi-component alloys reported. Here, Omega is defined as a parameter of the entropy of mixing timing the average melting temperature of the elements over the enthalpy of mixing, delta is the mean square deviation of the atomic size of elements. It shows that the high-entropy (HE) stabilized solid-solution is located at Omega >=> 1.1 and delta <= 6.6%. (C) 2011 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"Lead halide perovskite solar cells have recently attracted tremendous attention because of their excellent photovoltaic efficiencies. However, the poor stability of both the perovskite material and the charge transport layers has so far prevented the fabrication of devices that can withstand sustained operation under normal conditions. Here, we report a solution-processed lead halide perovskite solar cell that has p-type NiOx and n-type ZnO nanoparticles as hole and electron transport layers, respectively, and shows improved stability against water and oxygen degradation when compared with devices with organic charge transport layers. Our cells have a p-i-n structure (glass/indium tin oxide/NiOx/perovskite/ZnO/Al), in which the ZnO layer isolates the perovskite and Al layers, thus preventing degradation. After 60 days storage in air at room temperature, our all-metal-oxide devices retain about 90% of their original efficiency, unlike control devices made with organic transport layers, which undergo a complete degradation after just 5 days. The initial power conversion efficiency of our devices is 14.6 +/- 1.5%, with an uncertified maximum value of 16.1%.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"Recent progress in large-area synthesis of monolayer molybdenum disulphide, a new two-dimensional direct-bandgap semiconductor, is paving the way for applications in atomically thin electronics. Little is known, however, about the microstructure of this material. Here we have refined chemical vapour deposition synthesis to grow highly crystalline islands of monolayer molybdenum disulphide up to 120 mu m in size with optical and electrical properties comparable or superior to exfoliated samples. Using transmission electron microscopy, we correlate lattice orientation, edge morphology and crystallinity with island shape to demonstrate that triangular islands are single crystals. The crystals merge to form faceted tilt and mirror twin boundaries that are stitched together by lines of 8- and 4-membered rings. Density functional theory reveals localized mid-gap states arising from these 8- 4 defects. We find that mirror twin boundaries cause strong photoluminescence quenching whereas tilt boundaries cause strong enhancement. Meanwhile, mirror twin boundaries slightly increase the measured in-plane electrical conductivity, whereas tilt boundaries slightly decrease the conductivity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"To progress from the laboratory to commercial applications, it will be necessary to develop industrially scalable methods to produce large quantities of defect-free graphene. Here we show that high-shear mixing of graphite in suitable stabilizing liquids results in large-scale exfoliation to give dispersions of graphene nanosheets. X-ray photoelectron spectroscopy and Raman spectroscopy show the exfoliated flakes to be unoxidized and free of basal-plane defects. We have developed a simple model that shows exfoliation to occur once the local shear rate exceeds 10(4) s(-1). By fully characterizing the scaling behaviour of the graphene production rate, we show that exfoliation can be achieved in liquid volumes from hundreds of millilitres up to hundreds of litres and beyond. The graphene produced by this method performs well in applications from composites to conductive coatings. This method can be applied to exfoliate BN, MoS2 and a range of other layered crystals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"Perovskite solar cells (PSCs) require both high efficiency and good long-term stability if they are to be commercialized. It is crucial to finely optimize the energy level matching between the perovskites and hole-transporting materials to achieve better performance. Here, we synthesize a fluorene-terminated hole-transporting material with a fine-tuned energy level and a high glass transition temperature to ensure highly efficient and thermally stable PSCs. We use this material to fabricate photovoltaic devices with 23.2% efficiency (under reverse scanning) with a steady-state efficiency of 22.85% for small-area (-0.094 cm(2)) cells and 21.7% efficiency (under reverse scanning) for large-area (-1 cm(2)) cells. We also achieve certified efficiencies of 22.6% (small-area cells, -0.094 cm(2)) and 20.9% (large-area, -1 cm(2)). The resultant device shows better thermal stability than the device with spiro-OMeTAD, maintaining almost 95% of its initial performance for more than 500 h after thermal annealing at 60 degrees C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"We report a comprehensive study of transparent and conductive silver nanowire (Ag NW) electrodes, including a scalable fabrication process, morphologies, and optical, mechanical adhesion, and flexibility properties, and various routes to improve the performance. We utilized a synthesis specifically designed for long and thin wires for improved performance in terms of sheet resistance and optical transmittance. Twenty Omega/sq and similar to 80% specular transmittance, and 8 ohms/sq and 80% diffusive transmittance in the visible range are achieved, which fall in the same range as the best indium tin oxide (ITO) samples on plastic substrates for flexible electronics and solar cells. The Ag NW electrodes show optical transparencies superior to ITO for near-infrared wavelengths (2-fold higher transmission). Owing to light scattering effects, the Ag NW network has the largest difference between diffusive transmittance and specular transmittance when compared with ITO and carbon nanotube electrodes, a property which could greatly enhance solar cell performance. A mechanical study shows that Ag NW electrodes on flexible substrates show excellent robustness when subjected to bending. We also study the electrical conductance of Ag nanowires and their junctions and report a facile electrochemical method for a Au coating to reduce the wire-to-wire junction resistance for better overall film conductance. Simple mechanical pressing was also found to increase the NW film conductance due to the reduction of junction resistance. The overall properties of transparent Ag NW electrodes meet the requirements of transparent electrodes for many applications and could be an immediate ITO replacement for flexible electronics and solar cells.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"High-entropy alloys (HEAs) are presently of great research interest in materials science and engineering. Unlike conventional alloys, which contain one and rarely two base elements, HEAs comprise multiple principal elements, with the possible number of HEA compositions extending considerably more than conventional alloys. With the advent of HEAs, fundamental issues that challenge the proposed theories, models, and methods for conventional alloys also emerge. Here, we provide a critical review of the recent studies aiming to address the fundamental issues related to phase formation in HEAs. In addition, novel properties of HEAs are also discussed, such as their excellent specific strength, superior mechanical performance at high temperatures, exceptional ductility and fracture toughness at cryogenic temperatures, superparamagnetism, and superconductivity. Due to their considerable structural and functional potential as well as richness of design, HEAs are promising candidates for new applications, which warrants further studies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"A strategy used to design high capacity (> 200 mAh g(-1)), Li2MnO3-stabilized LiMO2 (M = Mn, Ni, Co) electrodes for lithium- ion batteries is discussed. The advantages of the Li2MnO3 component and its influence on the structural stability and electrochemical properties of these layered xLi(2)MnO(3)(.)(1-x) LiMO2 electrodes are highlighted. Structural, chemical, electrochemical and thermal properties of xLi(2)MnO(3)(.)(1-x) LiMO2 electrodes are considered in the context of other commercially exploited electrode systems, such as LiCoO2, LiNi0.8Co0.15Al0.05O2, Li1+xMn2-xO4 and LiFePO4.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"Owing to their high power density and superior cyclability relative to batteries, electrochemical double layer capacitors (EDLCs) have emerged as an important electrical energy storage technology that will play a critical role in the large-scale deployment of intermittent renewable energy sources, smart power grids, and electrical vehicles'. Because the capacitance and charge-discharge rates of EDLCs scale with surface area and electrical conductivity, respectively, porous carbons such as activated carbon, carbon nanotubes and crosslinked or holey graphenes are used exclusively as the active electrode materials in EDLCs4-9. One class of materials whose surface area far exceeds that of activated carbons, potentially allowing them to challenge the dominance of carbon electrodes in EDLCs, is metal-organic frameworks (MOFs)(10). The high porosity of MOFs, however, is conventionally coupled to very poor electrical conductivity, which has thus far prevented the use of these materials as active electrodes in EDLCs. Here, we show that Ni-3(2,3,6,7,10,11-hexaiminotriphenylene)(2) (Ni-3(HITP)(2)), a MOF with high electrical conductivity(11), can serve as the sole electrode material in an EDLC. This is the first example of a supercapacitor made entirely from neat MOFs as active materials, without conductive additives or other binders. The MOF-based device shows an areal capacitance that exceeds those of most carbon-based materials and capacity retention greater than 90% over 10,000 cycles, in line with commercial devices. Given the established structural and compositional tunability of MOFs, these results herald the advent of a new generation of supercapacitors whose active electrode materials can be tuned rationally, at the molecular level.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"One great challenge in the development of lithium ion batteries is to simultaneously achieve high power and large energy capacity at fast charge and discharge rates for several minutes to seconds. Here we show that nitrogen- or boron-doped graphene can be used as a promising anode for high-power and high-energy lithium ion batteries under high-rate charge and discharge conditions. The doped graphene shows a high reversible capacity of >1040 mAh g(-1) at a low rate of 50 mA g(-1). More importantly, it can be quickly charged and discharged in a very short time of 1 h to several tens of seconds together with high-rate capability and excellent long-term cyclability. For example, a very high capacity of similar to 199 and 235 mAh g(-1) was obtained for the N-doped graphene and B-doped graphene at 25 A g(-1) (about 30 s to full charge). We believe that the unique two-dimensional structure, disordered surface morphology, heteroatomic defects, better electrode/electrolyte wettability, increased intersheet distance, improved electrical conductivity, and thermal stability of the doped graphene are beneficial to rapid surface Li+ absorption and ultrafast Li+ diffusion and electron transport, and thus make the doped materials superior to those of pristine chemically derived graphene and other carbonaceous materials.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Resistance switching in metal oxides could form the basis for next-generation non-volatile memory. It has been argued that the current in the high-conductivity state of several technologically relevant oxide materials flows through localized filaments, but these filaments have been characterized only indirectly, limiting our understanding of the switching mechanism. Here, we use high-resolution transmission electron microscopy to probe directly the nanofilaments in a Pt/TiO2/Pt system during resistive switching. In situ current-voltage and low-temperature (similar to 130 K) conductivity measurements confirm that switching occurs by the formation and disruption of TinO2n-1 (or so-called Magneli phase) filaments. Knowledge of the composition, structure and dimensions of these filaments will provide a foundation for unravelling the full mechanism of resistance switching in oxide thin films, and help guide research into the stability and scalability of such films for applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"The electronic properties of graphene, such as high charge carrier concentrations and mobilities, make it a promising candidate for next-generation nanoelectronic devices(1-3). In particular, electrons and holes can undergo ballistic transport on the sub-micrometre scale in graphene and do not suffer from the scale limitations of current MOSFET technologies(2,3). However, it is still difficult to produce single-layer samples of graphene(1,3) and bulk processing has not yet been achieved, despite strenuous efforts to develop a scalable production method(4,5). Here, we report a versatile solution-based process for the large-scale production of single-layer chemically converted graphene over the entire area of a silicon/SiO2 wafer. By dispersing graphite oxide paper in pure hydrazine we were able to remove oxygen functionalities and restore the planar geometry of the single sheets. The chemically converted graphene sheets that were produced have the largest area reported to date (up to 20 x 40 mu m), making them far easier to process. Field-effect devices have been fabricated by conventional photolithography, displaying currents that are three orders of magnitude higher than previously reported for chemically produced graphene(6). The size of these sheets enables a wide range of characterization techniques, including optical microscopy, scanning electron microscopy and atomic force microscopy, to be performed on the same specimen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"This study demonstrates the significant effect of the recoil pressure and Marangoni convection in laser powder bed fusion (L-PBF) of 316L stainless steel. A three-dimensional high fidelity powder-scale model reveals how the strong dynamical melt flow generates pore defects, material spattering (sparking), and denudation zones. The melt track is divided into three sections: a topological depression, a transition and a tail region, each being the location of specific physical effects. The inclusion of laser ray-tracing energy deposition in the powder-scale model improves over traditional volumetric energy deposition. It enables partial particle melting, which impacts pore defects in the denudation zone. Different pore formation mechanisms are observed at the edge of a scan track, at the melt pool bottom (during collapse of the pool depression), and at the end of the melt track (during laser power ramp down). Remedies to these undesirable pores are discussed. The results are validated against the experiments and the sensitivity to laser absorptivity is discussed. (C) 2016 Acta Materialia Inc. Published by Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Van der Waals heterostructures have recently emerged as a new class of materials, where quantum coupling between stacked atomically thin two-dimensional layers, including graphene, hexagonal-boron nitride and transition-metal dichalcogenides (MX2), give rise to fascinating new phenomena(1-10). MX2 heterostructures are particularly exciting for novel optoelectronic and photovoltaic applications, because two-dimensional MX2 monolayers can have an optical bandgap in the near-infrared to visible spectral range and exhibit extremely strong light-matter interactions(2,3,11). Theory predicts that many stacked MX2 heterostructures form type II semiconductor heterojunctions that facilitate efficient electron-hole separation for light detection and harvesting(12-16). Here, we report the first experimental observation of ultrafast charge transfer in photoexcited MoS2/WS2 heterostructures using both photoluminescence mapping and femtosecond pump-probe spectroscopy. We show that hole transfer from the MoS2 layer to the WS2 layer takes place within 50 fs after optical excitation, a remarkable rate for van der Waals coupled two-dimensional layers. Such ultrafast charge transfer in van der Waals heterostructures can enable novel two-dimensional devices for optoelectronics and light harvesting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"The growing demand for more fuel-efficient vehicles to reduce energy consumption and air pollution is a challenge for the automotive industry. The characteristic properties of aluminium, high strength stiffness to weight ratio, good formability, good corrosion resistance, and recycling potential make it the ideal candidate to replace heavier materials (steel or copper) in the car to respond to the weight reduction demand within the automotive industry. This paper summarises the recent developments covering aluminium's use in castings, extrusions and sheet; two specific examples will be given. The first deals with hang-on parts manufactured by Hoogovens Rolled Products Duffel, for which the weight saving potential can be 50%. Currently, the highly formable 5000 alloys are used mostly for inner panel applications, whilst the heat-treatable 6000 alloys are preferred for outer panel applications. This presentation reviews recent developments in aluminium alloys to improve formability, surface quality in both 5000 and 6000 alloys, and the bake hardening response of 6000 alloys. It also indicates the trend to develop a unialloy system to improve the aluminium scrap recycling. The second area deals with brazing sheet. Over the last 10 years there has been an increasing trend to replace copper heat exchangers with ones manufactured from brazed aluminium. Hoogovens Aluminium Walzprodukte Koblenz is one of the world's leading supplier of aluminium brazing sheet and is in the forefront of developing alloys with the combination of strength, formability, brazing performance and long life required by its customers. Materials have been development for both vacuum and controlled atmosphere brazing. The current status and future trends in aluminium brazing sheet for automotive applications will be presented. Particular emphasis has been placed on the development of long life alloys with superior corrosion performance over the more conventional materials. Using these two examples the technical and commercial aspects of the manufacturing processes of aluminium automotive components and engineering design support of materials producers are illustrated. The essential feature is the close co-operation at all stages between the material's supplier and the automotive manufacture. (C) 2000 Elsevier Science S.A. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"This paper examines the progress in aircraft and aircraft engines from the standpoint of the role that better materials and processing has played. Such progress includes the relatively recent transformation of the aircraft industry from purely performance driven products to products that are driven by customer value. It is demonstrated that advances in materials and processing technology and understanding has enabled much of the progress that has been made since the inception of manned, heavier than air flight. The recent constraints of cost, as determined by customer value, have changed the way new materials are introduced and these trends appear to be the new paradigm for the aircraft and aircraft engine industry. While the focus of this paper is aircraft and aircraft engines, the broader focus is on the role of materials in creating lightweight structures. There are examples used in this paper that are relevant to automotive applications once they are adjusted for cost. This matter is briefly discussed at the end of the paper. (C) 2003 Acta Materialia Inc. Published by Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"We point out that plasmons in doped graphene simultaneously enable low losses and significant wave localization for frequencies below that of the optical phonon branch h omega(Oph)approximate to 0.2 eV. Large plasmon losses occur in the interband regime (via excitation of electron-hole pairs), which can be pushed toward higher frequencies for higher-doping values. For sufficiently large dopings, there is a bandwidth of frequencies from omega(Oph) up to the interband threshold, where a plasmon decay channel via emission of an optical phonon together with an electron-hole pair is nonegligible. The calculation of losses is performed within the framework of a random-phase approximation and number conserving relaxation-time approximation. The measured DC relaxation-time serves as an input parameter characterizing collisions with impurities, whereas the contribution from optical phonons is estimated from the influence of the electron-phonon coupling on the optical conductivity. Optical properties of plasmons in graphene are in many relevant aspects similar to optical properties of surface plasmons propagating on dielectric-metal interface, which have been drawing a lot of interest lately because of their importance for nanophotonics. Therefore, the fact that plasmons in graphene could have low losses for certain frequencies makes them potentially interesting for nanophotonic applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"In this contribution, we present a new certified world record efficiency of 20.1 and 20.3% for Cu(In,Ga)Se-2 thin-film solar cells. We analyse the characteristics of solar cells on such a performance level and demonstrate a high degree of reproducibility. Copyright (C) 2011 John Wiley & Sons, Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Graphene is an intriguing material with properties that are distinct from those of other graphitic systems(1-5). The first samples of pristine graphene were obtained by 'peeling off'(2,6) and epitaxial growth(5,7). Recently, the chemical reduction of graphite oxide was used to produce covalently functionalized single-layer graphene oxide(8-15). However, chemical approaches for the large-scale production of highly conducting graphene sheets remain elusive. Here, we report that the exfoliation reintercalation- expansion of graphite can produce high-quality single-layer graphene sheets stably suspended in organic solvents. The graphene sheets exhibit high electrical conductance at room and cryogenic temperatures. Large amounts of graphene sheets in organic solvents are made into large transparent conducting films by Langmuir-Blodgett assembly in a layer-by-layer manner. The chemically derived, high-quality graphene sheets could lead to future scalable graphene devices.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"A clean and efficient way to overcome the limited supply of fossil fuels and the greenhouse effect is the production of hydrogen fuel from sunlight and water through the semiconductor/water junction of a photoelectrochemical cell, where energy collection and water electrolysis are combined into a single semiconductor electrode. We present a highly active photocathode for solar H-2 production, consisting of electrodeposited cuprous oxide, which was protected against photocathodic decomposition in water by nanolayers of Al-doped zinc oxide and titanium oxide and activated for hydrogen evolution with electrodeposited Pt nanoparticles. The roles of the different surface protection components were investigated, and in the best case electrodes showed photocurrents of up to -7.6 mA cm(-2) at a potential of 0V versus the reversible hydrogen electrode at mild pH. The electrodes remained active after 1 h of testing, cuprous oxide was found to be stable during the water reduction reaction and the Faradaic efficiency was estimated to be close to 100%.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"Numerous candidates attempting to replace Si-based flash memory have failed for a variety of reasons over the years. Oxide-based resistance memory and the related memristor have succeeded in surpassing the specifications for a number of device requirements. However, a material or device structure that satisfies high-density, switching-speed, endurance, retention and most importantly power-consumption criteria has yet to be announced. In this work we demonstrate a TaOx-based asymmetric passive switching device with which we were able to localize resistance switching and satisfy all aforementioned requirements. In particular, the reduction of switching current drastically reduces power consumption and results in extreme cycling endurances of over 10(12). Along with the 10 ns switching times, this allows for possible applications to the working-memory space as well. Furthermore, by combining two such devices each with an intrinsic Schottky barrier we eliminate any need for a discrete transistor or diode in solving issues of stray leakage current paths in high-density crossbar arrays.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"The search for active semiconductor photocatalysts that directly split water under visible-light irradiation remains one of the most challenging tasks for solar-energy utilization(1-6). Over the past 30 years, the search for such materials has focused mainly on metal-ion substitution as in In(1-x)Ni(x)TaO(4) and (V-; Fe- or Mn-) TiO(2) (refs 7,8), non-metal-ion substitution as in TiO(2-x)N(x) and Sm(2)Ti(2)O(5)S(2) (refs 9,10) or solid-solution fabrication as in (Ga(1-x)Zn(x))(N(1-x)O(x)) and ZnS-CuInS(2)-AgInS(2) (refs 11,12). Here we report a new use of Ag(3)PO(4) semiconductor, which can harness visible light to oxidize water as well as decompose organic contaminants in aqueous solution. This suggests its potential as a photofunctional material for both water splitting and waste-water cleaning. More generally, it suggests the incorporation of p block elements and alkali or alkaline earth ions into a simple oxide of narrow bandgap as a strategy to design new photoelectrodes or photocatalysts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"Ultrastrong, smooth, and shiny graphene paper with a layered structure (see figure) is prepared by vacuum filtration of a well-dispersed graphene dispersion. Moderate thermal annealing further enhances its mechanical properties and electrical conductivity. A combination of exceptional mechanical strength, thermal stability, high electrical conductivity, and biocompability makes this unique material promising for many technological applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"This paper presents a review of the research progress in the carbon-metal oxide composites for supercapacitor electrodes. In the past decade, various carbon-metal oxide composite electrodes have been developed by integrating metal oxides into different carbon nanostructures including zero-dimensional carbon nanoparticles, one-dimensional nanostructures (carbon nanotubes and carbon nanofibers), two-dimensional nanosheets (graphene and reduced graphene oxides) as well as three-dimensional porous carbon nano-architectures. This paper has described the constituent, the structure and the properties of the carbon-metal oxide composites. An emphasis is placed on the synergistic effects of the composite on the performance of supercapacitors in terms of specific capacitance, energy density, power density, rate capability and cyclic stability. This paper has also discussed the physicochemical processes such as charge transport, ion diffusion and redox reactions involved in supercapacitors.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"We report herein on several phenomenological electrode-solution interactions which determine the performance of lithium and lithium ion batteries. This review is based on extensive studies of the behavior of Li, lithiated carbons and lithiated transition metal oxide electrodes in a wide variety of non-aqueous electrolyte solutions. These studies included spectroscopic measurements (FTIR, XPS, EDAX), morphological and structural analysis (XRD, SEM, AFM) in conjunction with impedance spectroscopy, EQCM and standard electrochemical techniques. It appears that the performance of both Li, Li-C anodes and LixMOy cathodes depends on their surface chemistry in solutions. We address complicated surface film formation on these electrodes, which either contribute to electrode stabilization or to capacity fading due to an increase in the electrodes' impedance. Several common classical phenomena occurring in these systems are reviewed and discussed. (C) 2000 Elsevier Science S.A. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
