ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"The evolution of microstructure and texture of Ti6Al4V alloy developed by cold rolled followed by annealed treatment at a thickness reduction ratio of 15%-70% were investigated by scanning electron microscopy and x-ray bulk texture measurement technique. It was found that the grains were severely broken up and elongated by cold rolling, and the degree of the mechanical anisotropy of the Ti6Al4V alloy was increased. For the cold-rolled Ti6Al4V alloy, recovery and recrystallization occurred during annealed treatment under 840 degrees C for 40 min. The thickness reduction ratio of 10% and 30% of the cold-rolled sheets only partially recrystallized. occurred partial recrystallization. When the thickness reduction ratio reaches 50%, the deformation band structure disappears. Compared to the cold rolled Ti6Al4V alloy, the mechanical anisotropy of the annealed Ti6Al4V alloy was weaker, mainly related to the texture components. The (0001) < 10 (1) over bar0 >, ((1) over bar2 (1) over bar0) < 10 (1) over bar0 > and (11 (2) over bar5) < 10 (1) over bar0 > components dominate the texture of the cold rolled Ti6Al4V alloy. Among them, ((1) over bar2 (1) over bar0) < 10 (1) over bar0 > and (11 (2) over bar5) < 10 (1) over bar0 > texture components inherit the original microstructure, and the intensity of that was increased with thickness reduction ratio increased. However, the intensity and volume fraction of the texture ((1) over bar2 (1) over bar0) < 10 (1) over bar0 > components rapidly increased and the intensity of the texture (11 (2) over bar5) < 10 (1) over bar0 > and (0001) < 10 (1) over bar0 > components were weakened by the annealed treatment. During the annealing treatment, the texture component ((1) over bar2 (1) over bar0) < 10 (1) over bar0 > orientation is gradually strengthened by consuming other scatted orientations. In addition, it can be found that an increase in the intensity and volume fraction of ((1) over bar2 (1) over bar0) < 10 (1) over bar0 > texture component has a positive effect on improving the mechanical anisotropy of the Ti6Al4V alloy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"Mg2Ni-Ni-5%RExOy(CeO2 Nd2O3, Tb4O7) composites were synthesized via ball milling method. The microstructure and hydrogen storage properties of the materials were analyzed systematically by XRD, SEM, EDS, the electrochemical and kinetic measurements. The results show that the crystallinities of the composites with rare earth oxides decrease, and the distribution of the rare earth oxide catalysts on the surface of alloys is uniform. The maximum discharge capacities of the composites with rare earth oxides rise evidently,the discharge capacity of the sample containing Tb4O7 reaches to 871mAh . g(-1) at room temperature, and the composites can also keep higher cycling stability. The CeO2 and Tb4O7 catalysts can enhance the abilities of charge transfer on the surface of alloys, and improve the transmission rate of H atoms in the bulk of Mg2Ni alloy obviously. The rare earth oxides catalysts can also increase the gaseous hydrogen absorption capacity. The hydrogen storage capacity of the sample with Tb4O7 reaches to 2. 02% (mass fraction) at 250 degrees C, which is the maximum hydrogen absorption capacity among these samples, but the hydriding rate is relatively slow at lower temperature. The catalytic effect of the rare earth oxides is mainly related to the changeable valences of the rare earth ions, that is, the more likely of the valences change of the ions, the better the catalytic activities exhibit. The catalytic activities in descending order are Tb4O7, CeO2 and Nd2O3.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"Cement-based material is brittle and is easily damaged by an impact load with a few blows. The purpose of this paper is to study the relations between the impact resistance and tensile properties of cement-based materials reinforced by polyvinyl alcohol fiber (PVA-FRCM). A drop-weight test and uniaxial tension test were performed. The relations were studied based on the experimental results, including the relation between the blow number and the tensile stress at the first visible cracking (sigma (c)) and the relation between the blow number and the tensile strain at the ultimate failure (epsilon (f)). Results showed that the blow number for the first visible crack for disc impact specimens increases obviously with the increase of sigma (c) of slab specimens. The crater diameter and blow number for ultimate failure of the disc specimens increase with the increase of epsilon (f) of slab specimens. For the PVA-FRCM specimens with larger sigma (c) and epsilon (f), much more blows are needed to cause both the first visible crack and ultimate failure. Polyvinyl alcohol fibers can reinforce impact resistance and tensile properties of cement-based materials.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Uniaxial tensile flow properties of a duplex Ti-6.6Al-3.3Mo-1.8Zr-0.29Si alloy in a temperature range from 213 K to 573 K are investigated through crystal plasticity modelling. Experimental results indicate that the initial yield stress of the alloy decreases as the temperature increases, while its work-hardening behavior displays temperature insensitivity. Considering such properties of the alloy, the dependence of the initial critical resolved shear stress (CRSS) on temperature is taken into account in the polycrystal plasticity modelling. Good coincidence is obtained between modelling and the experimental results. The determined values of CRSS for slip systems are comparable to the published data. The proposed polycrystalline model provides an alternative method for better understanding the microstructure-property relationship of alpha + beta titanium alloys at different temperatures in the future.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"Two non-fullerene acceptors based on the indeno[1,2-b]fluorene central moiety, with selenophene or 2-vinylselenophene as pi-bridges and 2-(5,6-difuoro-3-oxo-2,3- dihydro1H-inden-1-ylidene)malononitrile as end-capping groups, i.e. FICBF-Se and FICBF-SeVi, were synthesized, and the structure-property relationships of the acceptors were systematically studied. The introduction of the vinylene group led to clearly redshifted and broader absorption and a smaller bandgap. FICBF-Se and FICBF-SeVi exhibited optical bandgaps of 1.68 and 1.54 eV, respectively. Solar cells using polymer PBDB-T as a donor and FICBF-Se as an acceptor demonstrated a power conversion efficiency (PCE) of 6.25% with a short-circuit current density (J(sc)) of 11.61 mA cm(-2). However, the device based on PBDB-T/FICBF-SeVi only delivered a PCE of 3.63% with a J(sc) of 9.08 mA cm(-2), which should be mainly because the vinylene group decreased the crystallinity and its active layer morphology showed no distinct phase separation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"Gasochromic switchable mirrors based on magnesium-nickel alloy thin films capped with catalytic Pd-Ag alloy thin films were prepared by a DC magnetron sputtering method. The dependence of the hydrogenation/dehydrogenation process of the films on hydrogen concentration and the ingredient of the catalytic layer has been investigated using different concentration of hydrogen gas for gasochromic optical switching cycles. The hydrogenation/dehydrogenation switching durability shows strong dependence on those two factors. We quantitatively measured the effect of different factors on the durability, response time and optical transmittance of the film, and then used characterization to find out the reason for the prolonged life and utilize this fact to improve the switching cycle of the gasochromic smart window.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"To measure the steam wetness in a steam turbine accurately, the measurement error caused by the deposited water film on the inner wall of the wetness sensor should be deducted. A hyperbolic slot-shaped resonant cavity sensor for measuring the thickness of the liquid film on the inner wall of a cylindrical cavity is designed in this paper. We establish the relationship between the liquid film thickness and resonant frequency theoretically by the medium perturbation method and verify the feasibility of measuring the liquid film thickness in the TE111 mode. The mathematical model of the current density distribution line at the end of the cavity in the TE111 mode is deduced by the method of the vector field equation. Based on the mathematical model, the sensor is designed by Full-wave simulation software. The simulation results show that the electromagnetic leakage rate of the sensor is basically 0% and the sampling error is no more than -1.3%. The liquid film thickness has a linear relationship with the frequency offsets. The experimental results show that it is feasible to accurately measure the liquid film thickness on the inner wall of a cylindrical cavity by measuring the resonant frequency of the resonator. When the thicknesses of the liquid film are within 100 um, the measuring error does not exceed 0.245, which is about 50% lower than the conductivity method. (c) 2019 Author(s). All article content, except where otherwise noted, is licensed under a Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"The Haldane phase represents one of the most important symmetry-protected states in modern physics. This state can be realized using spin-1 and spin-1/2 Heisenberg models and bosonic particles. Here we explore the emergent Haldane phase in an alternating bond Z(3) parafermion chain, which is different from the previous proposals from fundamental statistics and symmetries. We show that this emergent phase can also be characterized by a modified long-range string order, as well as fourfold degeneracy in the ground-state energies and entanglement spectra. This phase is protected by both the charge conjugate and parity symmetry, and the edge modes are shown to satisfy parafermionic statistics in which braiding of the two edge modes yields a 2 pi/3 phase. This model also supports rich phases, including a topological ferromagnetic parafermion (FP) phase, trivial paramagnetic parafermion phase, classical dimer phase, and gapless phase. The boundaries of the FP phase are shown to be gapless and critical with central charge c = 4/5. Even in the topological FP phase, it is also characterized by long-range string order; thus we observe a drop of string order across the phase boundary between the FP phase and the Haldane phase. This work opens a new way for finding of exotic topological phases with parafermions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"The dynamic softening during superplastic deformation and its mechanism was studied by means of tensile tests, TEM observation and EBSD analysis for coarse-grained Ti40 alloy. The results show that the coarse-grained Ti40 alloy exhibits good superplasticity under the test conditions and the maximum elongation of 436% is obtained under the condition of 840 degrees C, 1 x 10(-3) s(-1). The deformation conditions can be divided into three areas: none superplasticity area, dynamic recovery area and dynamic recrystallization area based on the Zener-Hollomon factor and elongation combined with the microstructure analysis. The critical strain model and dislocation density evolution model of dynamic recrystallization were established based on Sellars model and KM equation, respectively. The dynamic recovery mechanism is dominated by dislocation motion-dislocation cells-polygonization-subgrain formation, while the recrystallization mechanism is mainly the continuous dynamic recrystallization resulting from high-angle grain boundaries caused by the subgrains rotation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"We successfully grew a uniform and high-transmittance La-doped BaSnO3 (LBSO) thin film by reducing the LBSO particle size and improving film uniformity. We report an alternating magnetic stirring and ultrasonication process that can effectively reduce the size of particles in the colloid. A two-step spin coating process can improve thin film uniformity. A two-step spin coating process consists of two main steps: aggregation and gradual evolution. Aggregation is achieved by a single coating, which causes the colloidal to particles agglomerate into uneven clusters on the substrate. The gradual evolution step improves the quality of the films by filling the pinholes left by the initial coating.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"A single-camera special stereo-DIC (SS-DIC) is proposed for accurate virtual fields method (VFM) identification. The single-camera SS-DIC allows accurate surface 3D deformation measurements using a single colour camera and a specially designed colour separation device. It not only effectively eliminates the unavoidable out-of-plane movement/rotation due to unideal in-plane loading but also delivers uniformly distributed measurement points that brings great simplicity and convenience for internal virtual work calculation in VFM. In addition, since only a single camera is used for stereovision, the proposed SS-DIC system requires no complicated synchronisation devices. The effectiveness and practicality of the proposed method are evaluated by heterogeneous deformation experiments of a holed aluminium alloy and 304 stainless steel plate. Combined with a high-speed colour camera, the proposed method is expected to be a simple and practical method for the calibration of material constitutive model under intermediate and high strain rate conditions using VFM.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"In this work, a novel ZnO photocatalyst was synthesized by high temperature pyrolytic method using ZIF-8 metal-organic frameworks as precursor. The photocatalytic activity was evaluated by measuring the photo-degradation of methylene blue (MB). The components, morphology and surface compositions were investigated. The effects of synthesized temperatures and synthesized atmospheres on photocatalytic degradation of MB were investigated in detail. The photocatalytic results revealed that the ZnO prepared in the aerobic atmosphere at 800 degrees C had the optimum photocatalytic performance. Moreover, the photocatalytic performance of ZnO prepared in aerobic atmosphere with low specific surface area is apparently better than that prepared in anaerobic atmosphere with large specific surface area. This abnormal phenomenon was explained in detail by a physical model. This work provides a new way to obtain ZnO photocatalyst with special morphologies for improving photocatalytic efficiency.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"Hexagonal boron nitride (hBN) has become a mainstay as an insulating barrier in stackable nanoelectronics because of its large bandgap and chemical stability. At mono- and bilayer thicknesses, hBN can function as a tunnel barrier for electronic spectroscopy measurements. Noise spectroscopy is of particular interest, as noise can be a sensitive probe for electronic correlations not detectable by first-moment current measurements. In addition to the expected Johnson-Nyquist thermal noise and nonequilibrium shot noise, low frequency (<100 kHz) noise measurements in Au/hBN/Au tunneling structures as a function of temperature and bias reveal the presence of thermally excited dynamic defects, as manifested through a flicker noise contribution at high bias that freezes out as temperature is decreased. In contrast, broad-band high frequency (similar to 250MHz - 580MHz) measurements on the same device show shot noise with no flicker noise contribution. The presence of the flicker noise through multiple fabrication approaches and processing treatments suggests that the fluctuators are in the hBN layer itself. Device-to-device variation and the approximate 1/f dependence of the flicker noise constrain the fluctuator density to on the order of a few per square micron. (c) 2019 Author(s). All article content, except where otherwise noted, is licensed under a Creative Commons Attribution (CC BY) license (http://creativecommons.org/licenses/by/4.0/).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"The study of chromium doped forsterite Cr:Mg2SiO4 laser crystals grown from non-stoichiometric melts has been accomplished. Concentration series of the crystals were grown by Czochralski technique from the melts with different MgO/SiO2 molar ratios. The unit cell parameters of the crystals and their hydrostatic densities were measured, and the actual molar weights of the samples were calculated. Both the revealed hydrostatic densities and the actual molar weights appeared to be essentially less than the corresponding values for the stoichiometric Mg2SiO4. Cr4+ content in the crystals, acquired from the optical absorption spectra, linearly increases with increment of MgO excess in the parent melt within whole studied compositions range, whereas the increment of Cr3+ in the same crystals comes to the saturation. This difference in the Cr4+ and Cr3+ behavior opens the potential possibility to optimize the Cr4+/Cr3+ concentrations ratio and to improve in the future lasing properties of the crystals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"To study how different concentrations of cellulase affect the ethanol yields and the gas-production characteristics of anaerobic fermentation using the residues from the ethanol fermentation process, in a moderate temperature (37 +/- 0.2 degrees C) condition, employing a small anaerobic fermentation equipment (a sequencing batch reactor) made in our laboratory, a series of 50 d long anaerobic fermentation experiments were carried out by using cellulase with different concentrations (0.15 g/L, 0.30 g/L and 0.45 g/L). Our results indicate that cellulase concentration is an important parameter for the ethanol fermentation of corn stalks. When the cellulase concentration was 0.30 g/L, the ethanol yield reached a maximum of 39.04 g, and the anaerobic fermentation using the corn stalk residues showed the peak gas production at, as early as, 3 d. Moreover, with this concentration, the methane production per volatile solid (VS) was 26.82 mL.g(-1), and the cumulative gas production was the highest among all experiments, reaching 270.01 mL.g(-1), a high value indicating a high gas-production potential. Through mass balance analysis, we revealed that when the cellulase concentration was 0.30 g/L, the removal efficiency of total solids (TS) and VS (59.12% and 79.07%, respectively) were the highest in the bio-conversion process of corn stalks. This study can serve as a reference for the future ethanol fermentation projects using corn stalks.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"With the increase of the production of the restaurant garbage, it is urgent to treat them effectively and harmlessly. Due to its effective and harmless treatment, resource and minimization, the anaerobic fermentation with the restaurant garbage has wide application in the future. In this study, the gas production characteristics have been studied with the change of fermentation system C/N ratio by changing the ratio of sludge and restaurant garbage. In addition, the influence on the fermentation system has been studied. The fermentation technology could thus be optimized by the function simulation of the whole fermentation process. It showed that the addition of sludge could relief the inhibition effect of the system and thus increased the production of methane. The simulated data of gas production were in good agreement with measured data, illustrating that the established model could satisfactorily describe the influence of different ratios of sludge and restaurant garbage on the production of methane. The anaerobic digestion process with the combination of restaurant garbage and sludge could be simulated with satisfactory effect in all, providing information for the anaerobic digestion technology with the combination of restaurant garbage and sludge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"The formation of Fano resonance based on graphene heptamers with <mml:semantics>D6h</mml:semantics> symmetry and the effect of nanoparticles at different positions on the collective behavior are investigated in this paper. The significances of central nanodisks on the whole structure are studied first by varying the chemical potential. In addition, the effect of six graphene nanodisks placed in the ring on collective behaviors is also investigated. The influence of the nanodisks at different positions of the ring on the Fano resonance spectrum of the whole oligomer is researched by changing the chemical potential and radius. The proposed nanostructures may find broad applications in the fields of chemical and biochemical sensing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"It is proved that porous polyamide non-woven fabric (PNF) can achieve an excellent toughness of the composites while keeping a good processibility. However, there is less research about the interlaminar toughening mechanism of PNF up to now. The finite element model based on cohesive zone model (CZM), which represents the PNF thickness and property, was constructed to predict the delamination onset and propagation of CFRP. In the double cantilever beams test, the main conclusions are as follows: There is little effect of thickness of PNF on the peak load in mode I delamination of CFRP, but the resistance of propagation reaches the maximum when the thickness is equal to 20 mu m. The shape of the delamination front can be directly obtained from the simulations by studying the distribution of the normal traction. For a specific ply-orientation composite, once delamination begins to propagate, the figure of delamination front is consistent. With the increase of the PNF/CFRP ply angle from [0(12)/0(12)] to [0(12)/90(12)], the propagation distance and peak load are reduced correspondingly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"The multi-sized and layered (Ti-x,Nb1-x)C surface-reinforced layer (MLRL) was fabricated on the surface of the high temperature TiNb alloy via an in situ solid-phase diffusion reaction. The MLRL is formed by the diffusion of carbon atoms that diffuse from gray cast iron into the TiNb alloy. During the diffusion reaction, the MLRL is gradually formed in situ on the surface of the TiNb alloy. Thus, there is a good bonding interface between the MLRL and the substrate. Scanning electron microscope (SEM) analysis indicates that the MLRL is composed of three layers; the outer layer is micro-nano carbide particles, the middle layer is multi-sized carbide particles, and the inner layer is gradient micro-nano carbide particles. EDS results indicate that the different particles have different ratios of Ti/(Ti + Nb). The XRD results indicate that the MLRL is mainly composed of (Ti-x,Nb1-x)C particles; (t)he diffraction peaks are located at 2 theta positions between the corresponding peaks of TiC and NbC. Nanoindention test results show that the hardness of the MLRL obviously increases (compared to that of TiC or NbC); the highest micro-hardness of the MLRL is nearly 2366 HV0.05. Benefited from the solid-solution strengthening, the multi-sized and layered structures, the relationship between the strength and toughness of MLRL can be improved. Meanwhile the high hardness and volume fraction of (Ti-x,Nb1-x)C will obviously enhance the wear resistance of the reinforced layer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"Fe0.5Co0.5-MgO films with composition gradient were fabricated by sputter deposition onto (011) lead zinc niobate-lead titanate substrates. The addition of MgO in excess of its solubility in the FeCo alloy results in the formation of amorphous grain boundaries, leading to a dramatic increase of the resistivity with values over 20 times that of pure FeCo films. As a result, a large self-bias ferromagnetic resonance frequency f(FMR) of up to 9.87 GHz is obtained in the absence of an external magnetic field (H = 0 A/m) and an electric field tuning frequency range of 4.55 GHz was achieved in the as-deposited films at an electric field of 7 kV/cm. The high resistivity and high fFMR in these heterostructures provide great opportunities for application in self-bias tunable monolithic microwave integrated circuit devices.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,This paper describes a method of applying a silica coating on aluminum nitride and investigations concerning the thermal conductivity between the coating layer and the aluminum nitride as well as the effect of the silica coating layer on the density of samples containing aluminum nitride and glass after sintering. The coating was carried out using polycarbosilane that was transformed into silica by pyrolysis under an airflow. The measured thermal conductivities of all the samples were within an error of less than 10 W/m center dot K. The porosity of a sintered sample containing the silica-coated aluminum nitride powder and glass powder was decreased by about 10% compared to that of a sintered sample comprising pure aluminum nitride powder.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"Surface oxide formation was examined on low resistivity p-type CdTe single crystals immersed into distilled water held at 50 degrees C. The oxide thickness and roughness were investigated by spectroscopic ellipsometry, and its composition was studied by X-ray photoelectron spectroscopy. It was observed that after the fast growth of thin oxide layer with the thickness 1.7 nm the growth of oxide layer is proportional to a square root of the immersion time. The oxidation was described by a model in which the oxidation rate is limited by the drift of positive Cd ions from the CdTe-oxide interface into water. The penetration of Na and erosion of CdTe immersed in saturated NaCl solution was investigated by secondary ion mass spectrometry measurements on samples treated in NaCl solution for different time intervals. Very low determined diffusion coefficient of Na was explained by trapping of Na on acceptor-type defects in Cd sublattice.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
