ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"The aim of this work is to describe the change of physical properties of the callus material with the use of the proposed mathematical model for callus remodeling. Callus tissue can be considered as a biomaterial where it's properties change over time due to the stimulated healing process. The proposed model is based on the mechanical stimulus theory. It is used to estimate the stress-stimulated change in the callus, Young's modulus, and the density in the case of a mandible fracture. Three healing loading programs are discussed and compared: optimal, intermittent, and intermittent with residual load. Here, the optimal loading program is understood as the in-time change of stimulating loads, which results in the shortest necessary healing time and, simultaneously, in the most uniform distribution of material density in the analyzed domain. The necessary healing time is a period after which the callus density (and hence the Young's modulus) reaches the desired value. The results of the study suggest a significant difference in the value of the callus maximal density between all three analyzed loading programs for a given healing time interval. The highest values of the density are obtained using the optimal loading program, however, all three programs provide satisfactory density distributions. The analytical results are compared with the callus density estimation based on the computer tomography (CT) medical data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"Undoped and Dy3+-doped SrS nano-powders were synthesized by a solid-state diffusion method (SSDM). The nano-powders are then examined by the use of characterization tools as X-ray diffraction (XRD), field emission scanning electron microscopy (FESEM) and high resolution transmission electron microscopy (HRTEM) including selected area electron diffraction (SAED). The emission spectra of SrS: Dy3+ powders are composed of a broadband and the characteristic emission of Dy3+ peaking at 482 nm (blue region), 581 nm (yellow region), 676 nm (light red region) and 750 nm (dark red region) bands corresponding to the transitions of F-4(9/2)- H-6(15/2), F-4(9/2)-H-6(13/2), F-4(9/2)-H-6(11/2) and F-4(9/2)-H-6(9/2), respectively. The resultant nano-powders can be used to fabricate thin films for the applications of efficient optoelectronic devices.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"The multiple effect evaporator (MEE) is an energy intensive step in the kraft pulping process. The exergetic analysis can be useful for locating irreversibilities in the process and pointing out which equipment is less efficient, and it could also be the object of optimization studies. In the present work, each evaporator of a real kraft system has been individually described using mass balance and thermodynamics principles (the first and the second laws). Real data from a kraft MEE were collected from a Brazilian plant and were used for the estimation of heat transfer coefficients in a nonlinear optimization problem, as well as for the validation of the model. An exergetic analysis was made for each effect individually, which resulted in effects 1A and 16 being the least efficient, and therefore having the greatest potential for improvement. A sensibility analysis was also performed, showing that steam temperature and liquor input flow rate are sensible parameters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Binary 1:1 Ni-Ti alloy has been the work horse for many industrial and of late biomedical applications amongst all shape memory alloys. Apart from being employed for endovascular applications like stents and filters, they are also used as orthodontic braces and in endodontic tools. Ni-Ti drills and files are used in a few procedures with sterilization between uses. However, the effect of these sterilizing heat-treatments on the properties of the tools is not clearly investigated. In addition to this, satisfactory metallurgical explanations for the wear resistance of these alloys in absent in the literature. Therefore, this paper attempts to define the transformational temperatures for the Ni-Ti as-received and low temperature heat-treated conditions have been investigated using Differential Scanning Calorimetry (DSC). Attempts are made to justify their suitability for endodontic applications by evaluating their mechanical strength parameters using the Tensile and Wear tests. It was found that the samples showed did not show much variations in strength when subjected to tensile tests whereas the same was not observed for DSC tests. Ambient temperature x-ray diffraction studies indicate the presence of Austenitic and Martensitic phases in all the samples. DSC results are strongly affected by presence of internal stresses but stress-induced-martensitic forms in all the samples with equal facility.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"Observation of relevant phenomena related with dynamical redox process in a plasmonic heterogeneous-photocatalyst system composed by silver nanoparticles (NPs) around and in contact with amorphous silver chloride NPs are reported by in situ transmission electron microscopy. During this process, nanobubbles are initially produced inside the silver chloride NPs, which immediately begin to move within the amorphous phase. Besides, silver atoms inside the silver chloride NPs start to migrate out the occupied volume leaving a space behind, which is filled by crystalline regions of silver chloride located between the pre-existing silver NPs. During the observation time, fast-nucleation, movement, growth, and fast-dissolution of silver NPs take place. Specific space correlation with silver mass loss (or gain) when a new NP is formed (or dissolved), was detected in different regions during the reaction. This mass loss (or gain) takes place on certain places of pre-existing silver NPs. All these phenomena were observed for a configuration comprising at least two silver NPs separated few nanometers apart by a silver chloride NP.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"This study describes the doping effect of Yb2O3 on microstructure, electrical and dielectric properties of ZnO-V2O5 MnO2-Nb2O5 (ZVMN) ceramic semiconductors sintered at a temperature as low as 900 degrees C. As the doping content of Yb2O3 increases, the ceramic density slightly increases from 5.50 to 5.54 g/cm(3); also, the average ZnO grain size is in the range of 5.3-5.6 pm. The switching voltage increases from 4,874 to 5,494 V/cm when the doping content of Yb2O3 is less than 0.1 mol%, whereas further doping decreases this value. The ZVMN ceramic semiconductors doped with 0.1 mol% Yb2O3 reveal an excellent nonohmic coefficient as high as 70. The donor density of ZnO gain increases in the range of 2.46-7.41x10(17) cm(-3) with increasing doping content of Yb2O3 and the potential barrier height and surface state density at the grain boundaries exhibits a maximum value (1.25 eV) at 0.1 mol%. The dielectric constant (at 1 kHz) decreases from 592.7 to 501.4 until the doping content of Yb2O3 reaches 0.1 mol%, whereas further doping increases it. The value of tans increases from 0.209 to 0.268 with the doping content of Yb2O3.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"Two dimensional transition metal carbides and/or nitrides, known as MXenes, are a promising electrode material in energy storage due to their excellent electrical conductivity, outstanding electrochemical performance, and abundant functional groups on the surface. Use of Ti3C2 as electrode material has significantly enhanced electrochemical performance by providing more chemically active interfaces, short ion-diffusion lengths, and improved charge transport kinetics. Here, we reports the efficient method to synthesize Ti3C2 from MAX phase, and opens new avenues for developing MXene based electrode materials for Lithium-Ion batteries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"Experimental studies have been conducted to evaluate static tensile and tension-tension fatigue response of unidirectional glass fiber non-crimp fabric composites subject to seven different stabilization patterns (two multiaxial and five uniaxial stabilizing yarns). The effect of stabilization patterns on non-crimp fabric is crucial as they produce different mesoscale bundle shapes and bundle volume fractions which may affect the static and fatigue properties of non-crimp fabric composites. The studies show that tensile modulus and fatigue life decline with increasing amount of uniaxial stabilizations. Different stabilizations with different bundle shapes influence the final composite properties through various factors than just the volume fraction. The multiaxial stabilizations with higher static tensile strength have shorter fatigue life as compared to uniaxial stabilizations with lower tensile strength. As the areal weight of stabilizing yarns increases, fatigue life decreases at all stress levels which show the deleterious effects of stabilizations on the fatigue behavior of composites. Areal weight and orientation of stabilizing yarns should be optimally selected for the anticipated performance of the non-crimp fabric composites.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"Palmierite minerals were found in Mt.Vesuvius, Italy. It is a rare sulfate mineral. During the past, only the crystal structure of palmierite mineral was dealt with. In the present work, palmierite was synthesized by co-precipitation route and doped with cobalt at different molar concentrations. Powder x-Ray Diffraction studies were carried out to understand the crystalline nature and lattice distortion of the as-synthesized pure and doped samples. The materials were subjected to FTIR and Raman analysis to identify the functional groups present in it. The morphological studies were carried out. The room temperature PL spectra shows dominant emission peaks at 360 nm, 521 nm and 595 nm. The cobalt doped samples has high dielectric constant value of 12128 while the pure palmierite has the value of 10375 but both the samples have very low loss factor of 0.5 at low frequency region. The loss factor also shifted towards low frequency region on doping. The dielectric behaviour of palmierite has interesting outcome upon doping and the results were discussed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"Etanercept (ETA) has been used as a drug to neutralise tumour necrotic factor alpha (TNF-alpha) for treatment of rheumatoid arthritis (RA), yet there are limitations concerning its low specific drug targeting and side effects. In this study, agarose-curdlan encapsulating etanercept (ACE) gel was successfully formulated and evenly distributed as nano-particles of 30-100 nm diameter, exhibiting an ETA encapsulation efficiency of 73.8% and an ETA-releasing efficiency of 50% after 52 h. The number of dectin-1-overexpressing macrophage cells, RAW264.7, exposed to ACE that migrated in the Boyden chamber assay was equal to that exposed to either agarose-curdlan or curdlan nanogels, but substantially higher than those exposed to agarose gel and water-soluble ETA by 67 and 141 fold, respectively (p < 0.05), suggesting the targeting effect of curdlan on dectin-1. Enzyme-linked immunosorbent assay revealed that the ETA released from the ACE nanogel could neutralise TNF-alpha secreted by lipopolysaccharide (LPS)-induced RAW264.7. Moreover, at 24 h and 72 h, the released ETA showed 1.3- to 4.4-fold greater effectiveness, respectively, than water-soluble ETA. This study demonstrates that the ACE nanogel can attract immune cells and slowly release ETA to efficiently neutralise the TNF-alpha produced by these cells and, thus, could be a promising ETA carrier for targeted RA treatment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"A quantum-chemical approach was carried out on a series of oligomers made up of the 3,4-ethylenedioxythiophene (EDOT) in view of their potential applications for use as the main component in the redox super-capacitor and organic light-emitting diodes. The density functional theory was performed in the B3LYP/6-311 + + G(d,p) level on the dimer up to the octamer chains of oligo(EDOT) in the neutral and both ionic states. The extent of pi-conjugation length, lower HOMO-LUMO band gap, charge delocalization along backbone, and bathochromic shift in the UV-visible spectra for oligo(EDOT) showed that the ethylenedioxy substitution remarkably improved the poly(EDOT) characteristics. The temperature dependency of electrical conductivity and thermodynamic stability for oligo (EDOT) was studied in the temperature range of 50-400 K. The calculated conductivity for poly(EDOT) was compared with the available experimental measurements. More satisfactory properties were obtained in both the p- and n-doped phases, reflecting the electron and hole transport facilities for conductivity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"We propose a high efficiency flip chip-based ultraviolet (UV) emitter with aluminum (Al) reflector that includes indium tin oxide (ITO) nano grains for current injection between the Al and p-AlGaN layer. Al has attracted attention as a reflector for high efficiency UV emitters because of its high reflectance in the UV region. To improve the efficiency of UV emitter, we generated periodic microhole arrays on the p-AlGaN layer, which serve as a scattering center in the flip chip structure and enhance the light extraction efficiency. The light output power of the fabricated flip chip-based UV emitter with ITO nano grains/Al reflector and microhole arrays on the p-AlGaN layer is significantly improved by 72% and 45% at an injection current of 20 mA, compared to that of UV emitter with only Al reflector and ITO nano grains/Al reflector.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"In the present work, it is proposed to use multilayer graphene (MLG) as a charge storage layer in the non-volatile memory based on the Si/ZrO2/MLG/SiO2/Si structure. The write/erase, retention characteristics and charge density kinetics in the MLG of the memory element are calculated. Due to the metallic properties of MLG and the blocking layer made of high-k dielectric, the voltage drop on them in the write/erase mode is decreased. At the same time, the increase in the voltage drop in the SiO2 tunneling layer grows, in its turn, the Fowler-Nordheim current, which leads to a higher memory element performance. The big work function for electrons (similar to 5 eV) in MLG contributes to a better charge storage in it. According to our calculations, for write/erase voltages of +/- 11 V, there is a 5V memory window, and the memory window value will be equal to 3 V in 10 years.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"In this work, findings of a numerical study performed to investigate the impact behavior of porous concrete, modeled as a four phase cementitious composite consisting of aggregates, cement paste, interfacial transition zones (ITZ) and air, are presented. The numerical analyses contributed to the process of designing a special type of concrete for safety purposes i.e. as a protective building material to be used in safety walls outside important buildings or munition magazines for storing explosives. In case of an explosion, large concrete fragments that are formed, cause a very important threat. Therefore, in the scope of a research project, designing a special type of concrete having sufficient strength, but fracturing into small fragments under impact loading was aimed. In the numerical analyses, model porous concretes, in which the amounts and properties of pores and aggregates could be varied individually, were used to see the sole effect of each parameter. According to the results, it was found that at constant total porosity, the impact strength increased with decreasing pore size while multiple fragmentation was observed. On the other hand, the impact strengths of porous concretes with different size aggregates (with constant total aggregate content and porosity) were approximately the same when no ITZ was defined. However, when ITZ was present, the impact strength was found to decrease as the aggregates were finer. This trend was also valid for the respective full concretes. Representative experimental results of porous concretes were also presented in order to support the numerical results.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"Tightly and vertically attached graphene nanosheets (GNS) on the surface of FeF3 center dot 0.33H(2)O is extremely desirable to substantially accelerate electron transport, promoting rate capability of FeF3 center dot 0.33H(2)O. Based on present experiment and calculated surface energies, firstly, it has confirmed that F-terminated FeF3 center dot 0.33H(2)O (002) surface (FeF3 center dot 0.33H(2)O (002)-F) is more stable than FeF-terminated FeF3 center dot 0.33H(2)O (002) surface (FeF3 center dot 0.33H(2)O (002)FeF) when Delta mu F varies from -1.92 eV to -0.30 eV. Then, by analysis of the interfacial structure and adsorption energies, it was proposed that GNS is incline to stand vertically on the FeF3 center dot 0.33H(2)O (002) surface via C-F bond. However, structural stability of FeF3 center dot 0.33H(2)O/GNS heterostructure is gradually weakened with increasing the number of GNS layers. Therefore, we further reported the important role of optimal doping element (Hf) in strengthening the vertical adsorption behavior of GNS on FeF3 center dot 0.33H(2)O (002) surface via thorough doping element search. And it turns out interfacial structure with hexa-coordinate polyhedron consists of Hf, F and O atoms is formed by strong hybridization of atomic orbits, which induces the interaction between FeF3 center dot 0.33H(2)O (002) surface and GNS to be profoundly strengthened.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"The optimal conditions including the aeration rate and agitation speed of bioreactors for the production of carboxymethylcellulase (CMCase) by a recombinant Escherichia coli KACC 91335P, expressing CMCase gene of B. velezensis A-68, were different from those for its cell growth. The enhanced production of CMCase by E. coli KACC 91335P with the conventional multistage process needs at least two bioreactors. Shifts in the optimal conditions of the aeration rate and agitation speed of the bioreactor from the cell growth of E. coli KACC 91335P to those for its production of CMCase were investigated for development of the simple and economic process with the high productivity and low cost. The production of CMCase by E. coli KACC 91335P with shifts in the optimal conditions of the aeration rate and agitation speed from the cell growth to its production of CMCase in a 100 L pilot-scale bioreactor was 1.36 times higher than that with a fixed optimal conditions of the aeration rate and agitation speed for the production of CMCase and it was even 1.54 times higher than that with a fixed optimal conditions of the aeration rate and agitation speed for cell growth. The best time for the shift in the optimal conditions was found to be the mid-log phase of cell growth. Owing to the mixed-growth-associated production of CMCase by E. coli KACC 91335P, shifts in the optimal conditions of the aeration rate and agitation speed of bioreactors from the cell growth to its production of CMCase seemed to result in relatively more cells for the participation in its production of CMCase, which in turn enhanced its production of CMCase. The process with a simple control for shifts in the aeration rate and agitation speed of a bioreactor for the enhanced production of CMCase by E. coli KACC 91335P on the pilot-scale can be directly applied to the industrial-scaled production of cellulase.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"Guided waves have been utilized for the effective non-destructive inspection and structural health monitoring of huge industrial structures for several reasons, such as the long propagation ability, and they have also been used in waveguide sensors for inspection or measurement under hostile conditions such as high temperature and highly radioactive environments. Waveguide sensors have used many different kinds of waveguide geometries, and a sensor using a finite-width plate has been reported recently. The waveguide sensor with a finite-width plate uses a Lamb wave, the guided wave formed in the plate, but it has different propagation characteristics from those in an infinitely wide plate, because of the narrow plate width. Therefore, for the design and performance improvement of the waveguide sensor, it is necessary to understand and study the propagation characteristics of the Lamb wave in the finite-width plate. In this study, theories about the Lamb wave in a finite-width plate were investigated, and the dispersion curves in a finite-width plate were numerically calculated. From the obtained dispersion curves, the existence of the width modes and the variations of dispersion characteristics depending on the plate width were identified. It was demonstrated experimentally that the theoretically predicted high-order width modes were generated at once and propagated together in the laser-scanning experiments on Lamb wave propagation measurements in a finite-width plate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"High dielectric constant (high-k) materials have been extensively investigated for low-voltage operating electronics. In recent years, solution-processed high-k dielectrics have been of technological interests in low fabrication cost, large area process and good film quality, compared to the vacuum-process technology. In this paper, we demonstrate solution-processed aluminum oxide (Al2O3) dielectrics for high performance solution-processed indium-gallium-zinc-oxide (IGZO) thin-film transistors (TFTs) operating at low voltage. The material and electrical properties of Al2O3 dielectrics fabricated at different post-annealing temperatures were analyzed by atomic force microscopy, scanning electron microscopy, X-ray diffraction and capacitance-voltage measurements. We also investigate the effect of crystalline Al2O3 dielectrics on the device performance of solution-processed IGZO TFTs. It is concluded that improved interfacial characteristics of crystalline Al2O3 dielectrics enhance the device performance of solution-processed IGZO TFTs operating at 3 V.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Oxide coatings are formed on die-cast AZ91D Mg alloy through an environmentally friendly plasma electrolytic oxidation(PEO) process using an electrolytic solution of NaAlO2, KOH, and KF. The effects of PEO condition with different duty cycles (10 %, 20 %, and 40 %) and frequencies(500 Hz, 1,000 Hz, and 2,000 Hz) on the crystal phase, composition, microstructure, and micro-hardness properties of the oxide coatings are investigated. The oxide coatings on die-cast AZ91D Mg alloy mainly consist of MgO and MgAl2O4 phases. The proportion of each crystalline phase depends on various electrical parameters, such as duty cycle and frequency. The surfaces of oxide coatings exhibit as craters of pancake-shaped oxide melting and solidification particles. The pore size and surface roughness of the oxide coating increase considerably with increase in the number of duty cycles, while the densification and thickness of oxide coatings increase progressively. Differences in the growth mechanism may be attributed to differences in oxide growth during PEO treatment that occur because the applied operating voltage is insufficient to reach breakdown voltage at higher frequencies. PEO treatment also results in the oxide coating having strong adhesion properties on the Mg alloy. The micro-hardness at the cross-section of oxide coatings is much higher not only compared to that on the surface but also compared to that of the conventional anodizing oxide coatings. The oxide coatings are found to improve the micro-hardness with the increase in the number of duty cycles, which suggests that various electrical parameters, such as duty cycle and frequency, are among the key factors controlling the structural and physical properties of the oxide coating.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Exploration of the bioinspired silicification of artificial scaffolds is crucial to understanding and engineering the hierarchically complex and elaborate three-dimensional (3D) frustules of diatoms, which have high porosity and mechanical stability with related gas diffusion and storage properties. Herein, we report on the bioinspired silicification of the nanostructured surfaces of hexagonally close-packed silica bead (hc-SB) arrays using a liquid-phase deposition (LPD) method. This process, governed by the kinetics of silicification, was controlled using the concentration of the reactants and the reaction temperature and monitored in real time using a quartz-crystal microbalance, which allowed the investigation of the silicification on the surface during the LPD reaction. These heterogeneous LPD reactions on hc-SB arrays were optimized to mimic natural 3D hierarchical structures. Anisotropic silicification of the nanostructures occurred owing to differences in the energy and local concentration of silicic acid on the nanostructured surface. A 3D hierarchical pore network was realized via a heterogeneous LPD reaction by controlling the size, location, and arrangement of the SBs. We believe that our silicification process on nanostructured surfaces can lead to great improvements in the bioinspired morphogenesis-based engineering of 3D hierarchical structures.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"In case of the conventional SiCOH films, a post-deposition process was used to make pores by vaporization of porogen (e.g., hydrocarbon) for decreasing the dielectric constant. However, the authors intended the deposition of the SiCOH films, which does not need the post-deposition process to form the pores by using the dual precursors having different structures. The octamethylcyclotetrasiloxane (OMCTS) and tetraethylorthosilicate (TEOS) have different structures which were of the ring shape and the linear shape, respectively. The OMCTS and TEOS were used to fabricate the plasma polymerized low dielectric constant SiCOH film by using the plasma enhanced chemical vapor deposition system in this work. A ratio of OMCTS and TEOS was adjusted by controlling flow rates of precursor carrier gases into the process chamber. The SiCOH films, which were deposited with dual precursors, showed the very low dielectric constants (relative dielectric constant k similar to 2.06 and 2.09) at plasma power of 10 W. All the fabricated SiCOH films showed the proper leakage current densities below 10(-6) A/cm(-2) at 1 MV/cm as the intermetallic dielectric material. The SiCOH films were investigated to study the relations between dielectric constants and chemical structures by using Fourier transform infrared spectroscopy. The formation of pores inside the SiCOH films was studied through the relation between Si-O-Si peaks, including network, suboxide and cage peaks, and the dielectric constant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
