Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32
J,"Fernández-Merino, MJ; Guardia, L; Paredes, JI; Villar-Rodil, S; Solís-Fernández, P; Martínez-Alonso, A; Tascón, JMD",Vitamin C Is an Ideal Substitute for Hydrazine in the Reduction of Graphene Oxide Suspensions,"The preparation of solution-processable graphene from graphite oxide typically involves a hydrazine reduction step, but the use of such a reagent in the large-scale implementation of this approach is not desirable due to its high toxicity Here, we compare the deoxygenation efficiency of graphene oxide suspensions by different reductants (sodium borohydride, pyrogallol, and vitamin C. in addition to hydrazine). as well as by heating the suspensions under alkaline conditions. In almost all cases, the degree of reduction attainable and the subsequent restoration of relevant properties (e e electrical conductivity) lag significantly behind those achieved with hydrazine Only vitamin C is found to yield highly reduced suspensions in a way comparable to those provided by hydrazine Stable suspensions of vitamin C-reduced graphene oxide can be prepared not only in water but also in common organic solvents, such as N,N-dimethylformamide (DMF) or N-methyl-2-pyrrolidone (NMP). These results open the perspective of replacing hydrazine in the reduction of graphene oxide suspensions by an innocuous and safe reductant of similar efficacy, thus facilitating the use of graphene-based materials for large-scale applications.",10.1021/jp100603h,10,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Li, YG; Tan, B; Wu, YY",Mesoporous CO<sub>3</sub>O<sub>4</sub> nanowire arrays for lithium ion batteries with high capacity and rate capability,"We report the high capacity and rate capability of mesoporous CO3O4 nanowire (NW) arrays as anodes in Li ion batteries. At a current of 1C, the NW arrays maintain a capacity of 700 mAh/g after 20 discharge/charge cycles. When the current is increased to 50C, 50% of the capacity can be retained. With their ease of large area synthesis and superior electrochemical properties, these CO3O4 NW arrays will be interesting for practical Li ion batteries.",10.1021/nl0725906,11,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,
J,"Lewis, JA",Direct ink writing of 3D functional materials,"The ability to pattern materials in three dimensions is critical for several technological applications, including composites, microfluidics, photonics, and tissue engineering. Direct-write assembly allows one to design and rapidly fabricate materials in complex 3D shapes without the need for expensive tooling, dies, or lithographic masks. Here, recent advances in direct ink writing are reviewed with an emphasis on the push towards finer feature sizes. Opportunities and challenges associated with direct ink writing are also highlighted.",10.1002/adfm.200600434,12,yes,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,no,yes,no,yes,,
J,"Jones, AM; Yu, HY; Ghimire, NJ; Wu, SF; Aivazian, G; Ross, JS; Zhao, B; Yan, JQ; Mandrus, DG; Xiao, D; Yao, W; Xu, XD",Optical generation of excitonic valley coherence in monolayer WSe<sub>2</sub>,"As a consequence of degeneracies arising from crystal symmetries, it is possible for electron states at band-edges ('valleys') to have additional spin-like quantum numbers(1-6). An important question is whether coherent manipulation can be performed on such valley pseudospins, analogous to that implemented using true spin, in the quest for quantum technologies(7,8). Here, we show that valley coherence can be generated and detected. Because excitons in a single valley emit circularly polarized photons, linear polarization can only be generated through recombination of an exciton in a coherent superposition of the two valley states. Using monolayer semiconductor WSe2 devices, we first establish the circularly polarized optical selection rules for addressing individual valley excitons and trions. We then demonstrate coherence between valley excitons through the observation of linearly polarized luminescence, whose orientation coincides with that of the linearly polarized excitation, for any given polarization angle. In contrast, the corresponding photoluminescence from trions is not observed to be linearly polarized, consistent with the expectation that the emitted photon polarization is entangled with valley pseudospin. The ability to address coherence(9,10), in addition to valley polarization(11-15), is a step forward towards achieving quantum manipulation of the valley index necessary for coherent valleytronics.",10.1038/NNANO.2013.151,13,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Toohey, KS; Sottos, NR; Lewis, JA; Moore, JS; White, SR",Self-healing materials with microvascular networks,"Self-healing polymers composed of microencapsulated healing agents exhibit remarkable mechanical performance and regenerative ability(1-3), but are limited to autonomic repair of a single damage event in a given location. Self-healing is triggered by crack-induced rupture of the embedded capsules; thus, once a localized region is depleted of healing agent, further repair is precluded. Re-mendable polymers(4,5) can achieve multiple healing cycles, but require external intervention in the form of heat treatment and applied pressure. Here, we report a self-healing system capable of autonomously repairing repeated damage events. Our bio-inspired coating-substrate design delivers healing agent to cracks in a polymer coating via a three-dimensional microvascular network(6) embedded in the substrate. Crack damage in the epoxy coating is healed repeatedly. This approach opens new avenues for continuous delivery of healing agents for self-repair as well as other active species for additional functionality.",10.1038/nmat1934,14,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Burda, C; Lou, YB; Chen, XB; Samia, ACS; Stout, J; Gole, JL",Enhanced nitrogen doping in TiO<sub>2</sub> nanoparticles,"TiO2 (-) N-x(x) nanoparticles were prepared by employing the direct amination of 6-10-nm-sized titania particles. Doping on the nanometer scale led to an enhanced nitrogen concentration of up to 8%, compared to less than or equal to2% in thin films and micrometer-scale TiO2 powders. The synthesized TiO2 - N-x(x), nanocrystals are catalytically active and absorb well into the visible region up to 600 nm, thus exemplifying the use of a nanostructure-based synthesis as a means of producing novel photocatalytic materials.",10.1021/nl034332o,15,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,
J,"Brey, L; Fertig, HA",Electronic states of graphene nanoribbons studied with the Dirac equation,"We study the electronic states of narrow graphene ribbons (""nanoribbons"") with zigzag and armchair edges. The finite width of these systems breaks the spectrum into an infinite set of bands, which we demonstrate can be quantitatively understood using the Dirac equation with appropriate boundary conditions. For the zigzag nanoribbon we demonstrate that the boundary condition allows a particlelike and a holelike band with evanescent wave functions confined to the surfaces, which continuously turn into the well-known zero energy surface states as the width gets large. For armchair edges, we show that the boundary condition leads to admixing of valley states, and the band structure is metallic when the width of the sample in lattice constant units has the form 3M+1, with M an integer, and insulating otherwise. A comparison of the wave functions and energies from tight-binding calculations and solutions of the Dirac equations yields quantitative agreement for all but the narrowest ribbons.",10.1103/PhysRevB.73.235411,16,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,,
J,"Sun, YG; Xia, YN","Large-scale synthesis of uniform silver nanowires through a soft, self-seeding, polyol process",,10.1002/1521-4095(20020605)14:11<833::AID-ADMA833>3.0.CO;2-K,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Pei, A; Zheng, GY; Shi, FF; Li, YZ; Cui, Y",Nanoscale Nucleation and Growth of Electrodeposited Lithium Metal,"Lithium metal has re-emerged as an exciting anode for high energy lithium-ion batteries due to its high specific capacity of 3860 mAh g(-1) and lowest electrochemical potential of all known materials. However, lithium has been plagued by the issues of dendrite formation, high chemical reactivity with electrolyte, and infinite relative volume expansion during plating and stripping, which present safety hazards and low cycling efficiency in batteries with lithium metal electrodes. There have been a lot of recent studies on Li metal although little work has focused on the initial nucleation and growth behavior of Li metal, neglecting a critical fundamental scientific foundation of Li plating. Here, we study experimentally the morphology of lithium in the early stages of nucleation and growth on planar copper electrodes in liquid organic electrolyte. We elucidate the dependence of lithium nuclei size, shape, and areal density on current rate, consistent with classical nucleation and growth theory. We found that the nuclei size is proportional to the inverse of overpotential and the number density of nuclei is proportional to the cubic power of overpotential. Based on this understanding, we propose a strategy to increase the uniformity of electrodeposited lithium on the electrode surface.",10.1021/acs.nanolett.6b04755,18,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,
J,"Ataca, C; Sahin, H; Ciraci, S","Stable, Single-Layer MX<sub>2</sub> Transition-Metal Oxides and Dichalcogenides in a Honeycomb-Like Structure","Recent studies have revealed that single-layer transition-metal oxides and dichalcogenides (MX2) might offer properties superior to those of graphene. So far, only very few MX2 compounds have been synthesized as suspended single layers, and some of them have been exfoliated as thin sheets. Using first-principles structure optimization and phonon calculations based on density functional theory, we predict that, out of 88 different combinations of MX2 compounds, several of them can be stable in free-standing, single-layer honeycomb-like structures. These materials have two-dimensional hexagonal lattices and have top-view appearances as if they consisted of either honeycombs or centered honeycombs. However, their bonding is different from that of graphene; they can be viewed as a positively charged plane of transition-metal atoms sandwiched between two planes of negatively charged oxygen or chalcogen atoms. Electron correlation in transition-metal oxides was treated by including Coulomb repulsion through LDA + U calculations. Our analysis of stability was extended to include in-plane stiffness, as well as ab initio, finite-temperature molecular dynamics calculations. Some of these single-layer structures are direct- or indirect-band-gap semiconductors, only one compound is half-metal, and the rest are either ferromagnetic or nonmagnetic metals. Because of their surface polarity, band gap, high in-plane stiffness, and suitability for functionalization by adatoms or vacancies, these single-layer structures can be utilized in a wide range of technological applications, especially as nanoscale coatings for surfaces contributing crucial functionalities. In particular, the manifold WX2 heralds exceptional properties promising future nanoscale applications.",10.1021/jp212558p,19,yes,no,no,yes,yes,no,yes,yes,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Whipple, DT; Kenis, PJA",Prospects of CO<sub>2</sub> Utilization via Direct Heterogeneous Electrochemical Reduction,"This Perspective highlights recent efforts and opportunities in the heterogeneous electrochemical conversion of carbon dioxide to help address the global issues of climate change and sustainable energy production. Recent research has shown that the electrochemical reduction of CO2 can produce a variety of organic compounds such as formic acid, carbon monoxide, methane, and ethylene with high current efficiency. These products can be used as feedstocks for chemical synthesis or converted into hydrocarbon fuels. This process is of interest (i) for the recycling of CO2 as an energy carrier, thereby reducing its accumulation in the atmosphere, (ii) for the production of renewable hydrocarbon fuels from CO2, water, and renewable electricity for use as transportation fuels, and (iii) as a convenient means of storing electrical energy in chemical form to level the electrical output from intermittent energy sources such as wind and solar. Accomplishments to date in this field of study have been encouraging, yet substantial advances in catalyst, electrolyte, and reactor design are needed for CO2 utilization via electrochemical conversion to become a technology that can help address climate change and shift society to renewable energy sources.",10.1021/jz1012627,20,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,
J,"Groner, MD; Fabreguette, FH; Elam, JW; George, SM",Low-temperature Al<sub>2</sub>O<sub>3</sub> atomic layer deposition,"Al2O3 films were deposited by atomic layer deposition (ALD) at temperatures as low as 33 degreesC in a viscous-flow reactor using alternating exposures of Al(CH3)(3) (trimethylaluminum [TMA]) and H2O. Low-temperature Al2O3 ALD films have the potential to coat thermally fragile substrates such as organic, polymeric, or biological materials. The properties of low-temperature Al2O3 ALD films were investigated versus growth temperature by depositing films on Si(100) substrates and quartz crystal microbalance (QCM) sensors. Al2O3 film thicknesses, growth rates, densities, and optical properties were determined using surface profilometry, atomic force microscopy (AFM), QCM, and spectroscopic ellipsometry. Al2O3 film densities were lower at lower deposition temperatures. Al2O3 ALD film densities were 3.0 g/cm(3) at 177 degreesC and 2.5 g/cm(3) at 33 degreesC. AFM images showed that Al2O3 ALD films grown at low temperatures were very smooth with a root-mean-squared (RMS) roughness of only 4 +/- 1 A. Current-voltage and capacitance-voltage measurements showed good electrical properties of the low-temperature Al2O3 ALD films. Elemental analysis of the films using forward recoil spectrometry revealed hydrogen concentrations that increased with decreasing growth temperature. No other elements were observed by Rutherford backscattering spectrometry except the parent aluminum and oxygen concentrations. Low-temperature Al2O3 ALD at 58 degreesC was demonstrated for the first time on a poly(ethylene terephthalate) (PET) polymeric substrate. Al2O3 ALD coatings on PET bottles resulted in reduced CO2 gas permeabilities.",10.1021/cm0304546,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Zanganeh, S; Hutter, G; Spitler, R; Lenkov, O; Mahmoudi, M; Shaw, A; Pajarinen, JS; Nejadnik, H; Goodman, S; Moseley, M; Coussens, LM; Daldrup-Link, HE",Iron oxide nanoparticles inhibit tumour growth by inducing pro-inflammatory macrophage polarization in tumour tissues,"Until now, the Food and Drug Administration (FDA)-approved iron supplement ferumoxytol and other iron oxide nanoparticles have been used for treating iron deficiency, as contrast agents for magnetic resonance imaging and as drug carriers. Here, we show an intrinsic therapeutic effect of ferumoxytol on the growth of early mammary cancers, and lung cancer metastases in liver and lungs. In vitro, adenocarcinoma cells co-incubated with ferumoxytol and macrophages showed increased caspase-3 activity. Macrophages exposed to ferumoxytol displayed increased mRNA associated with pro-inflammatory Th1-type responses. In vivo, ferumoxytol significantly inhibited growth of subcutaneous adenocarcinomas in mice. In addition, intravenous ferumoxytol treatment before intravenous tumour cell challenge prevented development of liver metastasis. Fluorescence-activated cell sorting (FACS) and histopathology studies showed that the observed tumour growth inhibition was accompanied by increased presence of pro-inflammatory M1 macrophages in the tumour tissues. Our results suggest that ferumoxytol could be applied 'off label' to protect the liver from metastatic seeds and potentiate macrophage-modulating cancer immunotherapies.",10.1038/NNANO.2016.168,22,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Wang, XM; Jones, AM; Seyler, KL; Tran, V; Jia, YC; Zhao, H; Wang, H; Yang, L; Xu, XD; Xia, FN",Highly anisotropic and robust excitons in monolayer black phosphorus,"Semi-metallic graphene and semiconducting monolayer transition- metal dichalcogenides are the most intensively studied two-dimensional materials of recent years(1,2). Lately, black phosphorus has emerged as a promising new two-dimensional material due to its widely tunable and direct bandgap, high carrier mobility and remarkable in-plane anisotropic electrical, optical and phonon properties(3-9). However, current progress is primarily limited to its thin-film form. Here, we reveal highly anisotropic and strongly bound excitons in monolayer black phosphorus using polarization-resolved photoluminescence measurements at room temperature. We show that, regardless of the excitation laser polarization, the emitted light from the monolayer is linearly polarized along the light effective mass direction and centres around 1.3 eV, a clear signature of emission from highly anisotropic bright excitons. Moreover, photoluminescence excitation spectroscopy suggests a quasiparticle bandgap of 2.2 eV, from which we estimate an exciton binding energy of similar to 0.9 eV, consistent with theoretical results based on first principles. The experimental observation of highly anisotropic, bright excitons with large binding energy not only opens avenues for the future explorations of many-electron physics in this unusual two-dimensional material, but also suggests its promising future in optoelectronic devices.",10.1038/NNANO.2015.71,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Zheng, HD; Ou, JZ; Strano, MS; Kaner, RB; Mitchell, A; Kalantar-Zadeh, K","Nanostructured Tungsten Oxide - Properties, Synthesis, and Applications","Metal oxides are the key ingredients for the development of many advanced functional materials and smart devices. Nanostructuring has emerged as one of the best tools to unlock their full potential. Tungsten oxides (WOx) are unique materials that have been rigorously studied for their chromism, photocatalysis, and sensing capabilities. However, they exhibit further important properties and functionalities that have received relatively little attention in the past. This Feature Article presents a general review of nanostructured WOx, their properties, methods of synthesis, and a description of how they can be used in unique ways for different applications.",10.1002/adfm.201002477,24,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,yes,no,
