ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
26,"We present a technique for describing the global behaviour of complex nonlinear flows by decomposing the flow into modes determined from spectral analysis of the Koopman operator, an infinite-dimensional linear operator associated with the full nonlinear system. These modes, referred to as Koopman modes, are associated with a particular observable, and may be determined directly from data (either numerical or experimental) using a variant of a standard Arnoldi method. They have an associated temporal frequency and growth rate and may be viewed as a nonlinear generalization of global eigenmodes of a linearized system. They provide an alternative to proper orthogonal decomposition, and in the case of periodic data the Koopman modes reduce to a discrete temporal Fourier transform. The Arnoldi method used for computations is identical to the dynamic mode decomposition recently proposed by Schmid & Sesterhenn (Sixty-First Annual Meeting of the APS Division of Fluid Dynamics, 2008), so dynamic mode decomposition can be thought of as an algorithm for finding Koopman modes. We illustrate the method on an example of a jet in crossflow, and show that the method captures the dominant frequencies and elucidates the associated spatial structures.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"In this paper, a new method, called Exp-function method, is proposed to seek solitary solutions, periodic solutions and compacton-like solutions of nonlinear differential equations. The modified KdV equation and Dodd-Bullough-Mikhailov equation are chosen to illustrate the effectiveness and convenience of the suggested method. (c) 2006 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"The study of the photophysical properties of organic-metallic lead halide perovskites, which demonstrate excellent photovoltaic performance in devices with electron- and hole-accepting layers, helps to understand their charge photogeneration and recombination mechanism and unravels their potential for other optoelectronic applications. We report surprisingly high photoluminescence (PL) quantum efficiencies, up to 70%, in these solution-processed crystalline films. We find that photoexcitation in the pristine CH3NH3PbI3-xClx perovskite results in free charge carrier formation within 1 ps and that these free charge carriers undergo bimolecular recombination on time scales of 10s to 100s of ns. To exemplify the high luminescence yield of the CH3NH3PbI3-xClx perovskite, we construct and demonstrate the operation of an optically pumped vertical cavity laser comprising a layer of perovskite between a dielectric mirror and evaporated gold top mirrors. These long carrier lifetimes together with exceptionally high luminescence yield are unprecedented in such simply prepared inorganic semiconductors, and we note that these properties are ideally suited for photovoltaic diode operation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Label-free plasmonic biosensors rely either on surface plasmon polaritons or on localized surface plasmons on continuous or nanostructured noble-metal surfaces to detect molecular-binding events(1-4). Despite undisputed advantages, including spectral tunability(3), strong enhancement of the local electric field(5,6) and much better adaptability to modern nanobiotechnology architectures(7), localized plasmons demonstrate orders of magnitude lower sensitivity compared with their guided counterparts(3). Here, we demonstrate an improvement in biosensing technology using a plasmonic metamaterial that is capable of supporting a guided mode in a porous nanorod layer. Benefiting from a substantial overlap between the probing field and the active biological substance incorporated between the nanorods and a strong plasmon-mediated energy confinement inside the layer, this metamaterial provides an enhanced sensitivity to refractive-index variations of the medium between the rods (more than 30,000nm per refractive-index unit). We demonstrate the feasibility of our approach using a standard streptavidin-biotin affinity model and record considerable improvement in the detection limit of small analytes compared with conventional label-free plasmonic devices.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Ultrathin boron nitride nanosheets are fabricated and detailed morphological and structural microscopic studies of are carried out. Polymeric composites containing BN nanosheets exhibit a remarkable reduction of the coefficient of thermal expansion (CTE) and possess enhanced elastic modulus and strength.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"We apply the recently developed plasmon hybridization method to nanoparticle dimers, providing a simple and intuitive description of how the energy and excitation cross sections of dimer plasmons depend on nanoparticle separation. We show that the dimer plasmons can be viewed as bonding and antibonding combinations, i.e., hybridization of the individual nanoparticle plasmons. The calculated plasmon energies are compared with results from FDTD simulations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"Green-luminescent functional graphene quantum dots (GQDs) are prepared by a facile electrochemical approach. The GQDs are rich in oxygen-containing functional groups and soluble in aqueous or organic media, facilitating further functionalization and various applications. Polymer photovoltaic devices using GQDs as a new type of electron-acceptor material are also demonstrated.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"We present a systematic density functional theory study of the electronic properties, optical spectra, and relative thermodynamic stability of semiconducting graphene nanoribbons. We consider ribbons with different edge nature including bare and hydrogen-terminated ribbons, several crystallographic orientations, and widths up to 3 nm. Our results can be extrapolated to wider ribbons providing a qualitative way of determining the electronic properties of ribbons with widths of practical significance. We predict that in order to produce materials with band gaps similar to Ge or InN, the width of the ribbons must be between 2 and 3 nm. If larger bang gap ribbons are needed (like Si, InP, or GaAs), their width must be reduced to 1-2 nm. According to the extrapolated inverse power law obtained in this work, armchair carbon nanoribbons of widths larger than 8 nm will present a maximum band gap of 0.3 eV, while for ribbons with a width of 80 nm the maximum possible band gap is 0.05 eV. For chiral nanoribbons the band gap oscillations rapidly vanish as a function of the chiral angle indicating that a careful design of their crystallographic nature is an essential ingredient for controlling their electronic properties. Optical excitations show important differences between ribbons with and without hydrogen termination and are found to be sensitive to the carbon nanoribbon width. This should provide a practical way of revealing information on their size and the nature of their edges.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"A strategy to prepare flexible and conductive MXene/graphene (reduced graphene oxide, rGO) supercapacitor electrodes by using electrostatic self-assembly between positively charged rGO modified with poly(diallyldimethylammonium chloride) and negatively charged titanium carbide MXene nanosheets is presented. After electrostatic assembly, rGO nanosheets are inserted in-between MXene layers. As a result, the self-restacking of MXene nanosheets is effectively prevented, leading to a considerably increased interlayer spacing. Accelerated diffusion of electrolyte ions enables more electroactive sites to become accessible. The freestanding MXene/rGO-5 wt% electrode displays a volumetric capacitance of 1040 F cm(-3) at a scan rate of 2 mV s(-1), an impressive rate capability with 61% capacitance retention at 1 V s(-1) and long cycle life. Moreover, the fabricated binder-free symmetric supercapacitor shows an ultrahigh volumetric energy density of 32.6 Wh L-1, which is among the highest values reported for carbon and MXene based materials in aqueous electrolytes. This work provides fundamental insight into the effect of interlayer spacing on the electrochemical performance of 2D hybrid materials and sheds light on the design of next-generation flexible, portable and highly integrated supercapacitors with high volumetric and rate performances.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Optical atomic clocks represent the state of the art in the frontier of modern measurement science. In this article a detailed review on the development of optical atomic clocks that are based on trapped single ions and many neutral atoms is provided. Important technical ingredients for optical clocks are discussed and measurement precision and systematic uncertainty associated with some of the best clocks to date are presented. An outlook on the exciting prospect for clock applications is given in conclusion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
