Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Zhang, J; Xiong, X; Meng, YQ",The Impacts of Analysts' Recommendation Revisions on Statistical Properties and Power-Law Behavior of Large-Size Trade,"In this paper, we investigate the dynamics of large-size trades after the recommendation revisions using all A-share stocks data in Chinese stock market. We find the sell-side security analysts' recommendation revisions (both upgrade and downgrade) do have large-size trades trend effect which means that the large-size trades have persistent change (being larger or smaller) after the recommendation revisions; the downgrade revisions have much greater impacts on large-size trades. We further analyze the large-size trades' power-law behaviors and the relaxation exponents show that downgrade recommendation revisions have greater impacts on the large-size trade than the upgrade recommendation revisions. The downgrade recommendation revisions have greater impacts on selling order of large-size trades relative to buying orders of large-size trades while the results do not give the consistent evidence that the upgrade recommendation revisions have greater impacts on the buying orders of large-size trades.",10.1142/S0219477519500184,10,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,yes
J,"Zhang, JR; Liu, B; Gao, M; Xu, YB; Zhang, R",Evidence of anisotropic Landau level splitting in topological semimetal ZrSiS under high magnetic fields,"Magneto-transport study has been performed in topological semimetal ZrSiS single crystals under high pulsed magnetic fields. Obvious dependence of Landau level splitting on temperature and angular was investigated. The strong three-dimensional anisotropic nature of Landau level splitting under high pulsed magnetic fields was revealed by the angular dependent measurements, in which the orbital contribution is more dominant than Zeeman splitting. Our studies provide more insights into the physical properties of topological semimetals ZrSiS and shed light on future spintronic applications of ZrSiS.",10.1007/s11467-019-0920-5,11,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes
J,"Zhang, P",Study on EEBS for linewidth imaging by a Monte Carlo method,"A systematic analysis about the influences of electron beam focusing on scanning electron microscope (SEM) imaging for silicon (Si) trapezoidal lines was performed based on a sophisticated Monte Carlo (MC) simulation program. It was found that the focus position and the aperture angle highly affect the final quality of SEM imaging. The effective electron beam shape (EEBS) is hence suggested as the broadening function to overcome this issue for theoretical analysis, rather than the widely-used Gaussian profile. However, EEBS is hardly acquired due to it strongly depends on both the sample topography and the electron beam focusing condition, which make it is impossible to be applied in practical analysis. An approach is proposed to find a best-fit traditional Gaussian profile, which can optimally replace the EEBS in the case of the same sample structure and experimental condition for establishing a database of the parameter in traditional Gaussian profile. Experimenters will benefit from this database to obtain true line-scan profiles for accurate gate linewidth measurement. This investigated result could greatly improve the accuracy of linewidth measurement.",10.1016/j.rinp.2019.102712,12,yes,yes,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,no,yes,yes,,,
J,"Zhang, WD; Zhao, XL",Equivalent Circuit Model for One-Dimensional Plasma Photonic Crystals,"Plasma photonic crystals (PPCs) is promising metamaterial for electromagnetic wave transmission, due to its superior performance and broad application prospects. However, the design of plasma photonic crystals with adjustable structural parameters is one of the main issues limiting its commercial application. We propose a new method to use the equivalent circuit model to quickly analyze the electromagnetic wave propagation characteristics of 1D PPC. The 1D PPCs structure was constructed with vacuum discharge tube, and we found that the experiment is consistent with the simulation. The research results provide theoretical guidance for the design and optimization of microwave segment multi-channel filters and dynamic microwave devices.",10.1166/jno.2019.2710,13,yes,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes,
J,"Zhou, MK",On the Measurement Basis Choice for the Detection of Intercept-Resend Attack towards the Transmission of GHZ States,"In this paper, we investigate how to enlarge the detection probability of the security check process, because it is of utmost importance for quantum secure communication. We first describe one specific kind transmission of GHZ states, and then analyze its detection probability of intercept-resend attack. Finally, we improve the detection strategy by suggesting a better choice of measurement basis for the communicants. Our research is worth of reference when designing a quantum communication protocol.",10.1007/s10773-019-04272-8,14,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,yes
J,"Zhou, Q; Lu, SF",One-dimensional quantum walks with two-step memory,"In this paper, we investigate one-dimensional quantum walks with two-step memory, which can be viewed as an extension of quantum walks with one-step memory. We develop a general formula for the amplitudes of the two-step memory walk with Hadamard coin by using path integral approach and numerically simulate its process. The simulation shows that the probability distribution of this new walk is different from that of the Hadamard quantum walk with one-step memory, while it presents some similarities with that of the normal Hadamard quantum walk without memory.",10.1007/s11128-019-2475-3,15,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,yes,yes
J,"Zhu, HT; Li, YD; Pu, T; Chen, P; Jiang, B; Wang, SQ; Li, SY; Chen, SW",A tunable microwave photonic filter based on gain-switched optical pulses,"A novel approach to realize a microwave photonic filter (MPF) based on gain-switched optical pulses is proposed and demonstrated. The proposed MPF using directly modulation-based optical source is more flexible and simple than using an external modulation-based optical frequency comb source. A theoretical model describing the principle of the proposed MPF is derived, which is confirmed by experimental results. Under different modulation and injection parameters, we present a numerical simulation of the frequency response of the proposed MPF. With no discernible tones, the proposed MPF is demonstrated by a proof-of-concept experiment. A single passband is achieved, which can be continuously tuned from 1 to 30 GHz. Further, self-phase modulation is explored in the optical domain to broaden the spectrum of gain-switched optical pulses and narrow down the bandwidth of the MPF passband.",10.1088/1612-202X/ab5646,16,yes,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes
J,"Zhu, HL; Bi, DW; Xie, X; Hu, ZY; Zhang, ZX; Zou, SC",The analysis of the anomalous hot-carrier effect in partially depleted SOI pMOSFETs fabricated on modified wafer,The anomalous hot-carrier effect in partially depleted SOI pMOSFETs fabricated on modified wafer by silicon ion implantation is investigated and a theoretical analysis is proposed. The abnormal degradation and leakage current induced by hot carrier stress on the front gate are observed. The reason is that the silicon nanoclusters formed by silicon ion implantation can capture a large number of hot electrons during the stress. The effect of silicon ion implantation depth on this anomalous degradation is also investigated. Implantation closer to the interface of top silicon and buried oxide layer leads to more metastable traps and thus to varying degrees of degradation.,10.1016/j.microrel.2019.113509,17,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,no,no,no,no,yes,yes,no
J,"Zhu, ZY; Chen, JH; Cai, YF; Li, JQ",HIGH-TEMPERATURE FRICTION AND WEAR BEHAVIOR OF A NI-BASED VALVE ALLOY,"This study explored the friction and wear behavior of a Ni-based exhaust valve at high temperatures. Nickel-based superalloy was used with two types of processing states: the original forged sample and the sample under the standard T1 heat treatment. At room temperature and a loading force of 10 N, the average friction coefficient of the T1 heat-treated specimen is 0.61, which was lower than that of the forged sample (0.78). The wear rate of this specimen was also lower than that of the forged sample at the same temperature and loading force. Thus, T1 heat treatment can significantly improve the wear resistance of the alloy because of gamma' phase and carbides. The wear rate was the minimum at 550 degrees C and increased again at 750 degrees C dominated by the formation and flake-off of the oxide film.",10.1142/S0218625X19500744,18,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,yes,no
J,"Bokhari, AH; Kara, AH; Gadjagboui, B","On symmetries and conservation laws of some spacetimes in <i>f</i>(<i>R</i>, <i>T</i>) gravity","We undertake a detailed analysis of the symmetry structures of the plane symmetric and the locally rotationally symmetric (LRS) Bianchi type I spacetimes in the f(R, T) gravity. In particular, we construct all the variational symmetries associated with its Lagrangian and, in some cases, construct the associated conservation laws using Noether's theorem. Giving a comparison between isometries and variational symmetries, we give symmetry structures of some well-known spacetimes.",10.1142/S0217732319750038,19,yes,yes,no,no,yes,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,
J,"Cho, Y; Chang, HS",Change in atomic layer deposited Al<sub>2</sub>O<sub>3</sub> passivation characteristics by ozone concentration,"We investigated the effect on passivation performance of ozone-based Al2O3 thin films grown by atomic layer deposition due to the increase in ozone concentration; ozone concentration was varied from 150 g/Nm(3) to 330 g/Nm(3). We found that the carrier lifetime and implied open-circuit voltage (iV(oc)) increased as the ozone concentration increased in the as-deposited condition. Although the passivation performance after annealing also improved and had a maximum value in the low ozone concentration region (<250 g/Nm(3), 17 wt%), it showed a reverse trend compared to the as-deposited sample in the high ozone concentration region (>250 g/ Nm(3)) as the ozone concentration increased. The maximum values of carrier lifetime and iV(oc) obtained in the low ozone concentration region are 1.4 ms and 656 mV, respectively. The improved values in the low ozone concentration region are attributed to a decrease in carbon and increase in hydrogen at the Al2O3/Si interface after forming gas annealing. As a result, the interfacial trap density in the low ozone concentration region was enhanced than that of the high ozone concentration region after annealing.",10.1016/j.tsf.2019.137539,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Ghasemifard, M; Ghamari, M; Samarin, S; Williams, JF",Effect of (Ba<sub>1-<i>x</i></sub>La<i><sub>x</sub></i>) and (Pb<sub>1-<i>x</i></sub>La<i><sub>x</sub></i>) dopants in optical and dielectric properties of PMN-based transparent ceramics,"A relaxor electroceramic 0.35Pb(Mg1/3Nb2/3)O-3-0.35(Pb1-1.5xLax)TiO3-0.30-(Ba1-1.5xLax)TiO3 (PMN-PLT-BLT) with x = 0.25, 0.50 and 0.75 was synthesized using the two combination methods of auto-combination and hot-pressing. Characterization of the crystal phase, microstructure, optical and dielectric properties of PMN-PLT-BLT was made primarily by X-ray diffraction and TEM and SEM methods. The pure perovskite crystals (rhombohedral and tetragonal) prepared at 850 degrees C for 2 h calcination were revealed by using X-ray diffraction. The average optical transmittance of these electroceramics in the range between 450 nm and 900 nm is higher than 60% while in the IR region reached 100%. The PMN-PLT-BLT with x = 0.75 displays the highest transparency around 70% near 1100 nm. The microstructures and dielectric measurements show that these three electroceramics have densities of about 98.8% and exhibit a normal relaxation characteristic.",10.1142/S0217984919504086,21,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no
J,"Guo, J; Dai, XZ; Wang, C",Room-temperature anisotropic magnetoresistance of magnetic carbon films with vertically-grown graphene nanocrystallites,"In this study, graphene nanocrystallited carbon films were deposited with electron irradiation induced deposition in electron cyclotron resonance plasma. The orientation of nanocrstallites was revealed with transmission electron microscope (TEM) images. The TEM results showed that the graphene nanocrystallites aligned perpendicular to substrate surface. The anisotropic-magneto-resistive performances of the films were investigated under diowed that from 400 to 2 K, the film resistance varied periodically as the film rotated along its surface axial, exhibiting a sinusoidal feature. In room temperature, the average angular resolution of the film was better than 0.5%/degree, and the largest relative changing rate of the film MR ratio reached over 400% as magnetic field increased from 3 to 9 T. The mechanism of this performance was investigated through electrical transport measurement and magnetic hysteresis loops, which revealed the spin-enhanced magnetism of the nanocrystallites were the main origin of this anisotropic magnetic response behaviors.",10.1016/j.tsf.2019.137527,22,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no
J,"Umenne, P",Micron-Sized Constrictions Fabricated Using the Femtosecond Laser Technique on YBCO Thin Films,"In this paper, I report on the fabrication of micron-sized constrictions in YBCO thin films using the femtosecond laser technique. The constrictions are S-shaped superconducting weak links fabricated on YBCO thin films. The constrictions show a measurable superconducting current flowing through them. Current-voltage (I-V) characteristics were used to determine the critical current I-C of the constrictions at 77 K. The width of the constrictions was determined at the narrowest point using SEM (scanning electron microscope). Three micron-sized constrictions were fabricated with a width of 2.88 mu m, 1.72 mu m, and 1.69 mu m and a length of 5 mu m. Based on the width and length of these constrictions in relation to the coherence length (xi) of the YBCO, these constrictions should conduct supercurrent by Abrikosov vortices. The SEM images show that the femtosecond laser heats the samples beyond the geometric boundary, damaging some of the superconductive phases of the YBCO constrictions. As a result, the constrictions conduct current by one-dimensional depairing.",10.1007/s10948-019-05348-6,23,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,
J,"Shao, WY; Zhou, BB",3-D experimental UWB microwave imaging in dispersive media,"Three-dimensional (3D) microwave imaging in very dispersive media using a phase shift and sum (PSAS) algorithm is presented. The phase shift and amplitude attenuation within the dispersive media are compensated individually for each frequency component and then integrated to calculate the pixel values in the region of interest (ROI). Therefore, the multi-speed and multipath issue when an ultra-wide band (UWB) signal propagates in the dispersive media is overcome. The current approach is validated by lab-collected data using our self-developed 3-D UWB microwave measurement system. Image results are compared with prior arts at the end of this paper.",10.1080/09205071.2019.1696713,24,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,yes,yes,no,yes,no,yes,no,no,no,no,no,yes,yes,no,no,yes,yes,
J,"Yousfi, MA; Ammari, C; Hajlaoui, K; Loukil, H; Tourki, Z",Constitutive modelling of wavy elastic response of metallic glass ribbon,A constitutive model is developed that incorporates the wavy elastic response of an arc-shaped metallic glass (MG) ribbon subjected to applied progressive normal load. This model is based on the evolution of the angle made between the buckled ribbon and the horizontal plane. It predicts the amount of elastic strain preventing the yielding of material when it is used as a flat spring or electromechanical switch for MEMS (Micro-Electro-Mechanical Systems) and NEMS (Nano-Electro-Mechanical Systems). The numerical solution of the constitutive equations resulting from the model is compared to experimental results and shows good agreement. This present result is useful for miniaturised ribbons since the estimation of the elastic strain in these was previously quite difficult.,10.1080/09500839.2019.1696482,25,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes,yes,
J,"Zhang, JS; Zhao, Y; Hou, K; Wu, CX; Guan, LH",An Fe-N co-doped tube-in-tube carbon nanostructure used as an efficient catalyst for the electrochemical oxygen reduction reaction,"An Fe-N co-doped tube-in-tube carbon nanostructure is synthesized for an efficient oxygen reduction reaction Thanks to its hollow nature, the mesoporous structure is enriched while defects are not prominent, allowing excellent activity (E-1/2 = 0.851 V) and durability together with methanol tolerance in an electrochemistry test under alkaline conditions. Furthermore, when the material is used as the cathode catalyst of a Zn-air battery, the battery exhibits a peak power density of 181.5 mW cm(-2).",10.1088/1361-6528/ab3ceb,26,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,no
J,"Calligari, P; Torsello, M; Bortoli, M; Orian, L; Polimeno, A",Modelling of Ca<SUP>2+</SUP>-promoted structural effects in wild type and post-translationally modified Connexin26,"Connexins (Cx) are a class of membrane proteins important for auditory function, intercellular signalling and skin biology. Although the presence of concentration of calcium ions is known to work as a trigger for the Cx functionality, the structural changes induced by calcium binding still need to be well elucidated. In this computational study, we have explored the structural effects promoted by Ca2+ on both the wild type (Cx26WT) and on two post-translationally modified Connexin 26 (Cx26): Cx26E42-47 gamma, which contains two glutamates (E42 and E47) that are gamma-carboxylated and Cx26R75m, where a key arginine (R75) is N-monomethylated. These modified amino acids, whose forcefield parameters have been developed in this work, alter Cx26 structure around the Ca(2+)coordination site. Structural changes were assessed from the analysis of molecular dynamics (MD) simulations. We observed a strict relation between the chemical properties of the post-translational modifications and significantly different responses of Cx26 to Ca2+-binding, while charge-adding modifications have destabilising effects upon calcium coordination, the uncharged ones share the same structural properties of the wild-type counterpart. Overall, these findings suggest the critical role of the electrostatic network flanking the Ca2+ coordination site in maintaining the native tertiary and quaternary structures.",10.1080/08927022.2019.1690653,27,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes
J,"Joshi, A; Ramachandran, CN",Switching the charge transfer characteristics of quaterthiophene from p-type to n-type <i>via</i> interactions with carbon nanotubes,"Carbon nanotube-based semiconductors are of great interest for optoelectronic applications at the nanoscale. The present study investigates the structural, optoelectronic and charge transport properties of non-covalent complexes formed between carbon nanotubes (CNTs) and quaterthiophene (4T) by employing dispersion-corrected density functional methods. The effect of different functionals viz., B97-D, B3LYP-GD3 and omega B97X-D on the properties of endo- and exohedral complexes is examined. The endohedral complex (4T@CNT) is found to be energetically more stable than the exohedral one (4T-CNT). Electronic properties such as the ionization energy, electron affinity and energy gap between the frontier molecular orbitals of the CNT are not significantly changed by the adsorption or the encapsulation of 4T. Contrary to the p-type characteristics of 4T, its complexes formed with CNTs exhibit n-type characteristics due to the higher electron mobility than the hole mobility. Among the endo- and exohedral complexes, the former one shows the highest electron mobility of 3.79 cm(2) V-1 s(-1). The absorption properties of all the systems were studied by time-dependent density functional theory (TD-DFT). It is found that the complexes undergo several charge transfer transitions in the visible region of the electromagnetic spectrum. The above results unequivocally suggest that the charge-transfer characteristics of 4T can be altered on forming complexes with CNTs.",10.1039/c9cp03030a,28,yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no
