ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"A periodic array of atomic sites, described within a tight binding formalism is shown to be capable of trapping electronic states as it grows in size and gets stubbed by an 'atom' or an 'atomic' clusters from a side in a deterministic way. We prescribe a method based on a real space renormalization group method, that unravels a subtle correlation between the positions of the side coupled atoms and the energy eigenvalues for which the incoming particle finally gets trapped. We discuss how, in such conditions, the periodic backbone gets transformed into an array of infinite quantum wells in the thermodynamic limit. We present a case here, where the wells have a hierarchically distribution of widths, hosting standing wave solutions in the thermodynamic limit. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"The problem of extension of joint distribution functions (s-maps) on quantum logics is studied. Necessary and sufficient conditions for the extension of bivariate s-maps to trivariate s-maps are given. However, it is shown that these conditions are not sufficient for extending trivariate s-maps to 4-variate s-maps.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"The critical current of a new structure, the superconducting differential double contour interferometer (DDCI), investigated recently, depends on the parity of the sum of quantum numbers of the two superconducting loops connected in two points by two Josephson junctions. The theory confirms that the DDCI structure can be used for the ideal readout of quantum states of the flux qubit. Large jumps in the critical current and voltage enables to observe continuously the change in time the state of the flux qubit. Such observations can have fundamental importance for the investigation of macroscopic quantum systems with strongly discrete spectrum such as the flux qubit. The DDCI structure can also be used for precise measurement of a very weak magnetic field. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Dislocations are always observed during crystal growth, and it is usually desirable to reduce the dislocation density in high-quality crystals. Here, the annihilation process of the 30 degrees Shockley partial dislocation pairs in CdTe is studied by first-principles calculations. We found that the dislocations can glide relatively easily due to the weak local bonding. Our systematic study of the slipping mechanism of the dislocations suggests that the energy barrier for the annihilation process is low. Band structure calculations reveal that the band bending caused by the charge transfer between the two dislocation cores depends on the core-core distance. A simple linear model is proposed to describe the mechanism of formation of the dislocation pair. More importantly, we demonstrate that hole injection can affect the core structure, increase the mobility, and eventually trigger a spontaneous mutual annihilation, which could be employed as a possible facile way to reduce the dislocation density.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"We report on the experimental investigation of the phase coherence of a Bose-Einstein condensate in an optical antidot lattice (ADL). In the ADL, a series of potential hills are arranged on a two-dimensional (2D) square lattice and crisscrossing channels with zero ac Stark shift form a 2D mesh with multiple junctions. Due to these structural features, matter wave interference released from the ADL is clearly visible even at antidot heights of the 300 times the photon recoil energy. However, phase coherence is significantly reduced at extremely tall antidot heights and atom hopping is suppressed. We explain this loss of coherence by introducing a periodic effective potential felt by the atoms on the mesh lines, which is the result of the quantization of the faster atomic motion in the orthogonal direction. This effective potential localizes atoms at the junctions, forming a bundle of tubelike gases. Using the Bose-Hubbard model, we interpret the coherence properties in terms of a 2D Josephson junction array. We have also observed the emergence of vortexlike holes after merging the tubelike gases. We discuss the effect of transverse thermal phase fluctuations and interpret the appearance of the vortexlike holes as a possible signature of the Berezinskii-Kosterlitz-Thouless crossover in the 2D lattice plane.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"LiFePO4/C-Li4Ti5O12 composite electrode materials were synthesized by blending LiFePO4/C and Li4Ti5O12 materials then calcining at 500 degrees C for 14 h. The effects of different composite ratios on the phase structure and electrochemical properties of LiFePO4/C-Li4Ti5O12 composite cathode materials were investigated. The results showed that the structure of LiFePO4/C and Li4Ti5O12 in the composite prepared by the simple blending method did not change. XRD shows only the characteristic peaks of these two substances and no characteristic peaks of other crystal impurities. When the recombination ratio was 8:2 (LPF-8), the obtained composite material had fine particles and uniform size. The initial discharge capacity at 0.1C rate is 151.56 mAh g(-1) at the voltage of 1.0-4.2 V. After 100 cycles, the capacity retention rate was 97.3% which exhibited more outstanding electrochemical performance than samples with other composite ratios.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"We report the spontaneous emission of vortex rings from turbulence induced by a vibrating wire in superfluid He-4, and investigate the statistical behavior of quantum turbulence. Using a set of vibrating wires as a turbulence generator and vortex detectors, we measured the distribution of times of flights between the generator and the detectors for emission directions parallel and perpendicular to the vibration direction of the generator wire. We find that the times exhibit a single exponential distribution for emissions in both directions, indicating temporally random emission of vortex rings with a single mean emission rate. When a limit is set on the detection diameter of the vortex rings, the detection times exhibit a double exponential distribution for the perpendicular direction for ring diameters above 10 mu m, suggesting that large vortex rings reach the detector with a high rate emission at later times. In the parallel emission direction, the emission rate during an equilibrium state exhibits a power law behavior with a minimum diameter of detected vortex rings, implying that a vortex tangle generated by an oscillating object has a self-similar structure of vortex lines.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"The matter can be instantaneously heated up to a high energy density state by the high power laser. When the high power laser is injected into silver spherical hohlraum, the high temperature radiation source formed in the hohlraum can drive the high velocity blast wave in the laboratory to study various astrophysical phenomena such as supernova remnants, stellar jets, etc. As the basis of laser driven blast wave experiments, the first experimental results of energy coupling and partitioning of silver spherical hohlraum with one laser entrance hole (LEH) on Shenguang III prototype laser facility are introduced in this work. Four beams with 3.2 kJ of laser energy in a 1ns square laser pulse from the upper hemisphere are used to heat the silver spherical hohlraum targets. The silver spherical hohlraum targets are 800 mu m-diameter and 650 mu m-diameter LEH, and are fabricated by electroforming silver onto an acrylic mandrel. The laser coupling and partitioning to the targets are investigated by using the optical and X-ray diagnostics. The experimental results show that the radiation temperature is beyond 240 eV, the laser-to-X-ray conversion efficiency of silver hohlraum is 0.68 and the silver albedo is 0.83. With the driving of the high temperature radiation source, most of laser energy is coupled to the residual shell, and the high velocity blast wave can be generated. The laser energy not coupled to the target is lost through scattering light, emitting hot electrons and radiating X-rays. The experimental results show that the fraction of energy lost due to the scattering light is 15%, that due to emitting the total hot electrons is less than 1%, almost 30% of the laser energy is lost from the LEH by radiating the X-ray flux, almost 9% of the laser energy leaks from the spherical shell consisting of the 5.6 mu m-thick Ag layer and 10 mu m-thick CH layer through the X-ray radiation flux, and 45% of the laser energy is converted into the kinetic energy and internal energy of the remaining spherical shell. Therefore, more than 50% of the laser energy will be used to drive the high velocity blast wave in the subsequent experiments. After 950 ps, the silver plasma is concentrated in the center of the silver spherical hohlraum, which does not affect the injection of 1ns laser. The experiment on energy coupling and partitioning of a spherical silver hohlraum laser is carried out for the first time on Shenguang III prototype laser facility, which lays a foundation for the subsequent experiments on laser driven blast wave.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"The interaction of cytosine with AuCl4-, under electrospray ionization mass spectrometric conditions, is discussed. On the basis of respective full scan mass spectra and product ion spectra, obtained in positive and negative ion mode, it has been deduced that cytosine is very prone to form Au(I)-containing complexes. The complexes may be formed in the gas phase by decomposition of Au(III)-containing complexes and also in the electrospray ionization source as a result of the occurrence of redox process. It has also been found that the interaction of cytosine with Au+ is stronger than that with Cu+ or Ag+, although taking into account the electrostatic attraction, it is not expected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"We prove a conformally invariant estimate for the index of Schrodinger operators acting on vector bundles over four-manifolds, related to the classical Cwikel-Lieb-Rozenblum estimate. Applied to Yang-Mills connections we obtain a bound for the index in terms of its energy which is conformally invariant, and captures the sharp growth rate. Furthermore we derive an index estimate for Einstein metrics in terms of the topology and the Einstein-Hilbert energy. Lastly we derive conformally invariant estimates for the Betti numbers of an oriented four-manifold with positive scalar curvature.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"In this study, the electronic and optical properties of wurtzite MgxZn1-xO structures for different Mg mole fractions (x) are studied using Density Functional Theory (DFT). In calculations, the generalised gradient approximation (GGA + U) formalism is used with the Hubbard parameters (U) are applied to Zn-3d and O-2p electrons of ZnO. The calculated electronic band structures show that the band gap energies of the investigated structures increase linearly with increasing Mg mole fraction from 0 to 31.25% which is also quantitatively consistent with the previous experimental results. In addition, the electron effective masses of investigated MgxZn1-xO structures are calculated. The electron effective masses of investigated structures show an increment linearly with increasing Mg mole fractions. The optical results show that the absorption edges of the structures move toward the higher energies region as the Mg mole fractions increase.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"In order to thoroughly comprehend and adequtely interpret NMR data, it is necessary to perceive the complex structure of spin Hamiltonian. Although NMR principles have been extensively discussed in a number of distinguished introductory publications, it still remains difficult to find illustrative graphical models revealing the tensorial nature of spin interaction. Exposure of the structure standing behind mathematical formulas can clarify intangible concepts and provide a coherent image of basic phenomena. This approach is essential when it comes to hard to manage, time-dependent processes such as Magic Angle Spinning (MAS), where the anisotropic character of the spin system interactions couple with experimentally introduced time evolution processes. The presented work concerns fundamental aspects of solid state NMR namely: the uniqueness of the tetrahedral angle and evolution of both dipolar D and chemical shield sigma coupling tensors under MAS conditions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"We study two-dimensional non-abelian BF theory in Lorenz gauge and prove that it is a topological conformal field theory. This opens the possibility to compute topological string amplitudes (Gromov-Witten invariants). We found that the theory is exactly solvable in the sense that all correlators are given by finite-dimensional convergent integrals. Surprisingly, this theory turns out to be logarithmic in the sense that there are correlators given by polylogarithms and powers of logarithms. Furthermore, we found fields with ""logarithmic conformal dimension"" (elements of a Jordan cell for L0). We also found certain vertex operators with anomalous dimensions that depend on the non-abelian coupling constant. The shift of dimension of composite fields may be understood as arising from the dependence of subtracted singular terms on local coordinates. This generalizes the well-known explanation of anomalous dimensions of vertex operators in the free scalar field theory.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"With the increase of storage density in three-dimensional NAND flash memory, technical challenges become more and more severe. Specifically, the etch process of ultra-narrow via is one of the most intricate technical challenges. The critical dimension (CD) of ultra-narrow via is sensitively affected by this process. In this paper, a Design of Experiment (DOE) was presented to develop an optimized etch process. Various statistical correlations between factors and measured results were analyzed by statistical software. Tail phenomenon and cliff effect were explicated by wafer level analysis. A process regression model was employed for process window check and process optimization. Based on data analysis, modeling, and supplementary experiments, the ratio of CxFy to CxHyFz during the etching of anti-reflective coating (ARC) was identified as the most significant factor for the etch process of ultra-narrow via. DOE method is also helpful in developing advanced etch process in state-of-the-art 3D NAND flash memory. (C) 2019 The Electrochemical Society.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"The structure and phase composition of a subsurface layer of TiNi alloy modified in the mode of pulsed melting with a microsecond low-energy (to similar to 40 keV) high-current (to similar to 50 kA) electron beam is investigated. The influence of the number of pulses at a constant energy density on the characteristics of structure, phasecomposition changes, and behavior of the phase distribution near the surface is considered. The role of oxygen in the columnar structure stabilization of the recrystallized surface layer is discussed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"Peculiarities in the dependences of the elastic and strength properties of ceramics with a hierarchically organized pore structure on the porosity are revealed. To exclude the influence of other microstructural factors, such as, for example, grain size, the study was carried out on the basis of multilevel computer modeling using movable cellular automata and a probabilistic approach. A special computer model of the mechanical behavior of porous ceramics with a bimodal pore size distribution has been developed. At the lower level of the model, small isolated pores are explicitly taken into account and series of calculations are carried out for the representative samples with individual pore arrangement in space. The values of the elastic and strength characteristics of these samples obtained as a result of Weibull analysis serve as effective properties of the porous material matrix at the mesoscale. At the mesoscale, large pores of both equiaxial and elongated shapes are considered explicitly. At the macrolevel, the heterogeneity of the material is described implicitly by setting to the automata the unique elastic and strength properties obtained from the Weibull analysis of the calculation results obtained at the mesoscale.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"Distinct oscillations of the purity of the single-particle density matrix for many-body open quantum systems have been shown to exist [D. Dast, D. Haag, H. Cartarius, and G. Wunner, Phys. Rey. A 93, 033617 (2016)]. They are found in PT-symmetric Bose-Einstein condensates, in which the coherence of the condensate drops and is almost completely restored periodically. For this effect the presence of a gain and loss of particles turned out to be essential. We demonstrate that it can also be found in closed quantum systems whose subsystems experience a gain and loss of particles. This is shown with two different lattice setups for cold atoms, viz., a ring of six lattice sites with periodic boundary conditions and a linear chain of four lattice wells. In both cases pronounced purity oscillations are found, and it is shown that they can be made experimentally accessible via the average contrast in interference experiments. This shows that it is possible to identify this characteristic effect in closed quantum systems which have been proposed to realize PT-symmetric quantum mechanics via separation into subsystems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"To improve the cycling performance of nickel-rich layered LiNi0.6Co0.2Mn0.2O2 material, many methods have been studied to reduce cation mixing degree, improve layered structure and modify particle morphology, including doping elements, coating metal oxides and morphology control (spherical, nanoflower, core-shell structure, etc.). In this paper, a new gradient calcination process through four-step temperature gradients is applied to synthesize LiNi0.6Co0.2Mn0.2O2 material. The LiNi0.6Co0.2Mn0.2O2 material synthesized by gradient calcination shows more excellent electrochemical performance than traditional method. The XRD results indicate that the LiNi0.6Co0.2Mn0.2O2 material produced by four-step calcination shows lower cation mixing degree and better crystallinity. In addition, the LiNi0.6Co0.2Mn0.2O2 cathode produced by gradient calcination presents the highest initial capacity (177.9 mAh g(-1)) and a retention of 82.07% after 100 cycles at 0.2C. And the material shows the best electrochemical properties when the final temperature in these steps is 820 degrees C. Our results explain the reason why the thermal stability and electrochemical performance could be improved by gradient calcination from the aspect of material crystallinity, crystal defects, cation mixing degree and the completeness of the layered structure.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Nanocolloids, obtained by pulsed laser ablation (Nd:YAG laser, 1064 nm, 7 ns, 150 mJ) of metallic Sn in distilled water and also in solutions of hydrogen peroxide and nitric acid, were dried and subjected to heat treatment at different temperatures up to 800 degrees C. It has been shown that addition of H2O2 or HNO3 has an effect not only on the size characteristics and structure of the initial nanoparticles, but also on the process of formation and the final characteristics of SnO2 under annealing. By the method of powder x-ray diffraction it was established that in the case of pulsed laser ablation in water and in a solution of nitric acid, the initial particles contain the phase SnO, but for annealed sample obtained by ablation in HNO3, an intermediate orthorhombic phase of SnO2 is formed. Additional studies using Raman spectroscopy and thermal analysis made it possible to determine the presence of tin hydroxide in the initial samples and formation of intermediate forms of its oxides, SnOx, upon annealing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"This article further develops the Coulson-Fischer formalism in conjunction with the optimised effective potential method [V.N. Glushkov and S. Wilson, Molec. Phys. 110, 149 (2012)] to incorporate both exchange and static correlation effects for excited states having the same symmetry as the ground state. By using this formalism, we compute complete potential energy curves for the ground and first excited states of the molecule and the isoelectronic heteronuclear ion. Effective potentials are generated in according to a novel density functional theory [A.K. Theophilou, J. Chem. Phys. 149, 074104 (2018)] in which the Kohn-Sham (KS) like potential has spherical symmetry around each nucleus. In this way, the inconsistencies of standard density functional theory concerning the asymmetry of the KS potential are remedied. In our implementation, an effective potential which satisfies this requirement is expressed as a direct mapping of the external potential. Different approximations for the effective potentials are investigated. It is shown that applications of the proposed formalism support good agreement with the exact Coulson-Fischer theory for both the ground and first excited state potential energy curves and thus a qualitatively correct description of dissociation. [GRAPHICS] .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"We study modified fermionic string theories with deformed dispersion relations. We use the square roots of the bosonic string deformed constraints to obtain the whole constraints of these theories, which verify energy dependent closed algebra. We quantize these theories and we find that the characteristics of the spectrum change with respect to the total energy functions. In a subset of these models, the ordinary fermionic string results remain possible, including theories with no ghost, with space-time supersymmetry, and without tachyons after the GSO projection.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"We consider a qubit-qutrit system interacting each other through an isotropic Heisenberg Hamiltonian in a uniform magnetic field. An expression for the entanglement between the two parties as a function of both the anisotropy factor and the expansion coefficients is found. It is also calculated the uncertainty in the concurrence C (measured as the standard deviation) as a function of the anisotropy factor. We make a strictly mathematical assumption that there exists a canonical conjugate variable (called p) to the concurrence C. Furthermore, we assume that such two variables satisfy (Robertson, Phys. Rev. 34, 163 1929) uncertainty relation of the form (A) 2( B)2 > | 12 .|[ A, B]|. |2. From such an inequality we impose bounds for the uncertainty of p for several values of the anisotropy factor. The above may help to open a novel vision about the properties of the concurrence between a qubit and a qutrit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"The pair correlation function (PCF) in a non-degenerated plasma, containing multi-species of electric charges (electrons, positive and negative ions and impurities) are calculated in a Multi-Component Plasma (MCP) model. The method stands on the use of the statistical mechanics under the mean-field theory approach where the screening and the quantum effects have been taken into account. The coupled system of the obtained nonlinear integral equations (NIES) governing the pair correlation functions are solved numerically in three-dimensional space with three different methods: Fixed Point Method (FPM), Verlet Method (VM) and Finite Difference Method (FDM). These methods generally give the same results which are in a good agreement with those obtained by the molecular dynamics simulation (MD).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"A significant difference was found in the amplitude and polarization spectra of ULF magnetic noise at stations with a base of 120 km during periods of absence of regional thunderstorm activity. A simultaneous analysis of low-frequency data and ionosonde data allowed us to conclude that the difference in the main parameters of the polarization spectrum at two stations is due to the appearance of sporadic E-s layers having a nonuniform horizontal intensity distribution with characteristic scales of the order of the base between stations. A difference in the depth of variations in the polarization parameter epsilon was also found during the ionosphere recovery after magnetic storms. It could be related with Es layers, which had not only a nonuniform intensity distribution, but were also located at different altitudes. A difference was found in the frequency scales of the spectral resonance structure during recording of time variations of its fundamental frequencies. Numerical calculations of the parameter epsilon with specifying model E-s layers and electron-density profiles corrected at the altitudes of the ionospheric F layer adequately explained the observed difference in the magnetic noise spectra and allowed us to determine the altitudes at which the horizontal ionospheric irregularity existed. The studies were carried out on the basis of records of horizontal magnetic components at Radiophysical Research Institute midlatitude observatories Novaya Zhizn (56 degrees N, 45.74 degrees E) and Staraya Pustyn (55.66 degrees N, 43.63 degrees E, 120 km east of the first reception point).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"We propose a new framework for the observed flavor hierarchy and mixing based on left-right supersymmetry. The model contains the most minimal Higgs sector consisting only of gauge doublets which forbid the standard model Yukawa couplings. New mediator fields then connect the left- and right-chiral fermion sectors and result in effective tree-level Yukawa couplings for the third-generation charged fermions. The remaining fermions, including all neutrinos, acquire effective Yukawa couplings sourced by the supersymmetry-breaking sector at loop level. We predict new TeV range scalars, as well as heavier fermions and vector bosons, that can be discovered at the LHC and future colliders.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"We study theoretically the possibilities of double-stage energy recuperation in a double-beam terahertz gyrotron. Numerical modeling, which was performed for a gyrotron producing radiation with a frequency of 0.78 THz and operating at the second cyclotron-frequency harmonic at the TE8.5 mode, demonstrates the possibility of spatial and energy separation of electron beams. This makes it possible to implement a double-stage recuperation scheme. The found energy spectra of electrons suggest an increase in the gyrotron efficiency by 3.5-4 times.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Classical mechanics for individual physical systems and quantum mechanics of nonrelativistic particles are shown to be exceptional cases of a generalized dynamics described in terms of maps between two manifolds, the source being configuration space. The target space is argued to be two dimensional and flat, and its orthogonal directions are physically interpreted. All terms in the map equation have a geometrical meaning in the target space, and the pullback of its rotational Killing 1-form allows the construction of a velocity field in configuration space. Identification of this velocity field with tangent vectors in the source space leads to the dynamical law of motion. For a specific choice of an arbitrary scalar function present in the map equation, and using Cartesian coordinates in the target space, the map equation becomes linear and can be reduced to the Schrodinger equation. We link the bidimensionality of the target space with the essential nonlocality of quantum mechanics. Many extensions of the framework presented here are immediate, with deep consequences yet to be explored.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
