ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"Background: The advent of radioactive ion beams has helped considerably to explore exotic decay modes like proton radioactivity in extremely proton-rich nuclei lying on or beyond the proton drip line. Recently, an experimental study was reported on the structural properties of proton-rich nucleus O-11. Interestingly, O-11 is the mirror nucleus of the widely studied 2n halo system Li-11. In addition, O-11 formed in the experiment was identified through its decay by 2p emission. A similar kind of interdependence between neutron halo and its mirror counterpart for 2p emission was reported [Charity, Elson, Komarov, Sobotka, Manfredi, and Shane, J. Phys.: Conf series 420, 012073 (2013)]. Purpose: To study and analyze whether the mirror nuclei of known 1n/2n halo systems are 1p/2p emitters. Method: The preference for the mirror nuclei of 1n/2n halo systems for 1p/2p emission over the other (2p/1p emission) is studied by Q-value systematics and potential energy minimization using a cluster-core model. The half-lives of the mirror nuclei of neutron halo systems were determined using a recently proposed empirical formula [Sreeja and Balasubramaniam, Eur. Phys. J. A 54, 106 (2018); Sreeja and Balasubramaniam, Eur. Phys. J. A 55, 33 (2019)]. Results: Among the mirror nuclei of 1 n halo systems, N-11 (the mirror of Be-11) and F-15 (the mirror of C-15) were found to have a preference for 1p emission over 2p emission by Q-value systematics. The potential energy surface analysis supported the result where both N-11 and F-15 were found to be ground-state 1p emitters. The trend got changed with an increase in angular momentum where the minimum in potential shifted from 1p to 2p cluster. Moreover, the half-life calculation matches with the result obtained from Q-value systematics. Conclusion: For the 2n halo systems, all the studies made indicate that the respective mirror nuclei have a preference for 2p emission. A similar conclusion cannot be drawn for the mirror nuclei of In halo systems except for N-11 and F-15, which were found to be ground-state 1p emitters. All the remaining mirror nuclei of In halo systems prefers 2p emission as favorable decay mode than the expected 1p emission. The empirical formula can be used as a good tool to evaluate half-life values of proton emitters provided the Q values are known with desirable accuracy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"The Josephson effect in the array of superconducting nano-bridges (short circuits) connected in parallel within the intermediate semiconductor layer with metallic (M) nanoclusters (Sm(M)), separating two superconducting plates (S) in the presence of applied parallel dc magnetic field is considered basing on the generalized Ferrell-Prange model. This model seems to be relevant for understanding of the unusual Josephson critical current dependence, I-c(H), on applied parallel magnetic field in a S-Sm(M)-S type planar Josephson junction (MoRe-Si(W)-MoRe). Lack of the typical Fraunhofer type I-c(H) dependence for this type Josephson junctions is related with a discrete Josephson current flow through the set of parallel metallic nanobridges (or resonant-percolation trajectories) formed by M-nanoclusters within the semiconductor (Sm)-intermediate layer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"The understanding of the physical mechanisms of the nanoobjects interaction within the nanostructured complex materials is one of the main tasks for the development of novel materials with tunable properties. In this work, we develop a formation procedure of the colloidal complexes based on alloyed CdZnSe/ZnS quantum dots and gold nanoparticles where the various mercaptocarboxylic acids are used as the binding molecules. The QD photoluminescence enhancement (up to x 3.1) can be achieved by the control of the interparticle distance in colloidal solutions. We provide a detailed discussion on the influence of the linking molecules on the nanoparticle complexes optical parameters through the steady-state and time-resolved spectral measurements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"In this paper, we investigate the effects of coarse toll on the user equilibrium (UE) state in a single-entry traffic corridor with early and late arrivals from analytical and numerical perspective. Unlike previous studies on traffic tolls, the flow congestion model is used to take into account the dynamic propagation of traffic flow. The LWR (Lighthill-Whitham-Richards) model and the Greenshields' velocity-density function are used to describe the dynamic properties of traffic flow. The quasi-analytic solutions of the three possible cases in UE due to different charges are derived. Both analytical and numerical results indicate that rarefaction waves and shock waves appear in the corridor under the coarse toll. The three-dimensional evolution diagrams of traffic flow and space-time diagrams illustrate that the introduction of course toll lets flow patterns more complicated. This extends the knowledge given by the classical bottleneck model. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"The quench protection of the close-wound superconducting magnet is a key factor during the design process, especially when used on the particle therapy gantry system. Therefore, the interplay between quench protection and coil quench needs to be considered from the earliest stage of the design. For this purpose, a method using Cryosoft code is presented in this paper. Based on the quench protection electric circuit, the current and voltage evolution of the quench protection circuit and the temperature and normal zone evolution of the superconducting coil all can be obtained with this method. By studying the allowable action time for the quench protection associated with the operating current, the quench voltage threshold and the resistance of the dump resistor are determined, which is 0.4 V and 0.3 Omega. The differences of the voltage evolutions obtained with different kinds of dump resistor connections are also studied. The results show that it is better to have the dump resistor directly connected to the coil than with a switch. The advantage of this method is its integration and comprehensiveness and can be used in the design procedure of different kinds of magnets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"Vertically oriented copper sulfide nanosheet arrays were successfully fabricated by a simple and manageable electrochemical anodization method at room temperature. By controlling and adjusting the concentrations of sodium sulfide electrolyte to be 0.1 M, 0.5 M, 1.0 M and 1.5 M, respectively, the morphologies of copper sulfide nanosheets (average size, thickness or density of sharp edges) could be well tailored and be more optimized for applications in field emission (FE). As the results showed, for optimal nanostructure of such copper sulfides nanosheet arrays, its turn-on field could be lowered to 2.0 V/mu m and the field emission current density would reach up to 4.1 mA/cm(2) under an applied field of 6.4 V/mu m, and also it can exhibit excellent field emission stability, with a degradation lower than +/- 4% and a huge field enhancement factor of 8327.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"We study the two-dimensional Heisenberg antiferromagnet with ion single anisotropy in the square lattice in the presence of nonmagnetic impurities at T = 0 using the SU(3) Schwinger boson theory. In particular we discuss the influence of site disorder on the quantum phase transition of this model at D-c that separates the Neel phase, D < D-c, which is gapless, from the disordered phase, gapped phase, D > D-c. We find that the long-range order in D < D-c for the model without impurities is destroyed for a concentration of nonmagnetic impurities x(c) approximate to 0.15. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"Dynamics on complex networks and associated games have numerous practical applications for a wide range of fields. The analyses addressed in the literature frequently consider game frameworks defined between the individual nodes within a given network. However, many real situations are related to teams of agents which are external to the network but that compete over the state of the network elements. In this paper we carry out an analytical and numerical analysis of games played between two teams that compete to maximize their benefits from the resources of the same population, whose elements form a network. This population could be a group of voters in an election, a set of potential clients within a given market, or a certain species in an ecosystem, whose state favourable to one of the teams (political opinion, volume of purchases or pollination, for example) must be maximized. The dynamics of the state of each node of the network is given by a consensus function, and the steady state depends on the network structure and the external action of each team. We have found an optimal analytical solution for the team's actions that maximize its benefit, when the network of connections with the population is fixed and equal for both teams. Additionally, we find analytically the optimal network of connections from the team agents to the population so that the achievable payoff for said optimal action is maximum over all alternative networks. Finally, we consider the case of a game played on subsets of the general population by each of the two competing teams, ultimately leading to a Nash equilibrium. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"We propose a novel method to extract the prompt neutron multiplicity distribution, P(nu), in fission reactions based on correlations between prompt neutrons, gamma rays, and fragment kinetic energy arising from energy conservation. In this approach, only event-by-event measurements of the total gamma-ray energy released as a function of the total kinetic energy (TKE) of the fission fragments are performed, and no neutron detection is required. Using the CGMF fission event generator, we illustrate the method and explore the accuracy of extracting the neutron multiplicity distribution when taking into account the energy resolution and calibration of the energy measurements. We find that a TKE resolution of under 2 MeV produces reasonably accurate results, independent of typical gamma-ray energy measurement resolution.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"The modified layers were prepared on the GR2 titanium by plasma-pulsed detonation technology (PPD) in the compressed air (Air), argon (Ar) and nitrogen (N2) atmospheres, respectively. We observed that the modified layer was composed of TiN, TiN0.3, TixOy and Ti phases. The second phase strengthening, the fine grain strengthening and the dislocations strengthening are the main reasons for the improvement of wear resistance. Compared with the substrate, all modified layers have lower friction coefficient and better wear resistance. The wear volumes of three kinds of modified layers decrease by about 97%, 72% and 95%, respectively. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Stopping power and energy loss straggling data of He-4(+) swift ions in Bismuth thin film (Bi/Si) deposited onto silicon substrate were measured via Rutherford backscattering spectrometry (RBS) at incident energies ranging from 0.9 to 3.0 MeV. We adopted an improved experimental method based on the Kr+ ion implantation of the target Si substrate at low 40 keV energy and using the generated Kr-peak in the backscattered RBS spectra as reference to extract both the energy loss and the energy loss straggling for He+ ions crossing the Bi thin film. The obtained experimental stopping power values were found in good agreement with those generated numerically via SRIM-2013 and CasP 5.2 computer codes. They are also showed to be consistent with previously reported stopping data within the He+ ion energy region mainly below 1.5 MeV, which are thus extended them to higher incident energies. Finally, the relevance of collisional straggling values predicted by Bohr's and Bethe-Livingston's theories for describing the determined experimental straggling data was discussed by invoking two main additional contribution effects due to target thickness inhomogeneity and ion charge exchanges included in the Yang semi-empirical formula.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,In this paper we consider sandpile models and modify the drive mechanisms to control the size of avalanches. The modification to the drive mechanism is local. We have studied the scaling behavior of the BTW and Manna models. We have found that the BTW model is more sensitive to the modification than the Manna model. Furthermore we have assigned a cost function to each avalanche and have found an optimum value for the modification to arrive at the lowest cost (C) 2019 Elsevier B.V. All rights reserved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"In the present work, we discuss all possible condensation states of the exciton-polariton system in a microcavity. The matter-light system in the microcavity is described in a two-dimensional many-particle interacting model. In the thermal equilibrium limit, a set of self-consistent equations determining the condensate order parameters is derived by adapting the unrestricted Hartree-Fock approximation. Analyzing the condensate order parameters and momentum distributions of the exciton and photon densities, a detail phase structure of the exciton-polariton system has been released. At zero temperature, above a critical density, depending on the Coulomb interaction, one finds all possible condensate phases of the exciton-polariton systems including excitonic-BEC, excitonic-BCS, polaritonic-BEC, polaritonic-BCS, and photonic BEC states. A whole regime of the condensation states is decreased if increasing the detuning parameter. The complex BCS-BEC crossovers of the condensation states are also addressed in the influence of thermal fluctuations and excitation deturning.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,We theoretically investigate field-induced charge-transport processes from the viewpoint of time-reversal symmetry. We analytically demonstrate that breaking of the time-reversal symmetry is a necessary condition to induce charge-transport and direct-current by external fields. This finding provides microscopic insights into photovoltaic effects and optical-control of currents.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"ZnO:Ni thin films with Ni content of 0, 3, 5 and 7% were deposited onto ITO/glass substrates using the spin coating method. The deposited films were characterized for their structural, photoluminescence and electrical properties by respectively X ray diffraction (XRD), Raman spectroscopy, photoluminescence spectroscopy (PL) and the four points probe techniques. XRD patterns showed that the deposited films were polycrystalline with a hexagonal wurtzite structure. The absence of the Ni related diffraction peaks reflected the substitution of Zn atoms by Ni atoms in the ZnO lattice. The variation of both lattice parameters and crystallite size, as a function of Ni content, indicated that the Ni doping enhance the structural properties of the deposited films. In Raman spectra, the band at 667.9 cm(-1) appeared for doped samples, was attributed to the Zn sites occupied by Ni atoms in the ZnO lattice. In PL spectra, the decrease of the UV band emission intensity, as a function of Ni content, was attributed to Ni ions doping. The concentration of deep level defect such as Zn-i,V-zn and V-o, decreased as a function of the Ni content. The electrical resistivity increase correlated with the increase of the of Ni3+-related impurity concentration which behaves as a source of free electrons for n-type conduction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"The effect of electric current on hydrogen adsorption on an aluminum nanowire surface is studied by using nonequilibrium Green's function method. We choose the models studied in the previous work of one of the authors as an aluminum nanowire model and a hydrogen-adsorbed one. These nanowire models have conductive ability, because the aluminum part of these models is metallic. It is confirmed that electric current affects the strength of the adsorption of hydrogen atoms, and the change of the bonding of hydrogen to aluminum nanowire surface is larger for larger current. However, the change of the chemical bonding is negligibly small within the bias voltage <= 0.5 V.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"In this letter, the size (height and weight) of fictional characters in animations, superhero series, movies, and other media is studied. We find that the distributions of character height and weight approximately follow lognormal distributions in common to five selected works. We propose a mechanism governing this lognormal behavior based on the principle of maximum entropy and the Weber-Fechner law. Moreover, we provide a comparison to the size distributions of real animals. Although the size distributions of fictional characters and real animals are both lognormal, the distributions are essentially different, particularly in the scaling between height and weight.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Quantitative understanding of the magnetization processes (MPs) is one of the important aspects for the design and development of ferromagnetic smart materials (FSMs). The present work explores the method of decoupling the anisotropic MPs directly for bulk soft FSMs. The small-angle neutron scattering (SANS) measurements were performed on the [1 0 0]-oriented alloys Fe1-xGax (Galfenol) under a series of magnetic fields. Those two-dimensional (2D) SANS patterns were decomposed and reconstructed by the spherical harmonic approaches. The scattering intensities, which are respectively decomposed into isotropic and anisotropic components, show clearly the pathway of three types of magnetic domains. The 90 degrees domain process is thus quantified directly in the bulk Galfenol. The evolution trend for the domain process is consistent with that for the lattice strain and magnetization responses, which has been respectively evidenced by the in-situ neutron diffraction and initial magnetization measurement. Meanwhile, the quantitatively addressed domain process agrees well with the simulated results by the energy-based domain rotation modelling. These observations indicate that the anisotropic magnetization processes correlate tightly with the lattice strain response, which are of significant importance for the understanding and design of large magnetic-field-induced strain (MFIS). The present approach provides a quantitative method for decoupling the magnetization processes, which would be also applicable to other ferromagnetic systems besides Galfenol. This may help the understanding of MFIS mechanism and development of new FSMs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Contractile tails are key components of the biological nanomachinery involved in cell membrane puncturing, where they provide a means to deliver molecules and ions inside cells. Two intriguing examples of contractile tails are those from bacteriophage T4 and R2-pyocin. Although the two systems are different in terms of biological activity, they share a fascinatingly similar injection mechanism, during which the tail sheaths of both systems contract from a so-called extended state to around half of their length (the contracted state), accompanied by release of elastic energy originally stored in the sheath. Despite the great prevalence and biomedical importance of contractile delivery systems, many fundamental details of their injection machinery and dynamics are still unknown. In this work, we calculate the bending and torsional stiffness constants of a helical tail sheath strand of bacteriophage T4 and R2-pyocin, in both extended and contracted states, using molecular dynamics simulations of about one-sixth of the entire sheath. Differences in stiffness constants between the two systems are rationalized by comparing their all-atom monomer structures, changes in sheath architecture on contraction, and differences in interstrand interactions. The calculated coefficients indicate that the T4 strand is stiffer for both bending and torsion than the corresponding R2-pyocin strands in both extended and contracted conformations. The sheath strands also have greater stiffness in the contracted state for both systems. As the main application of this study, we describe how the stiffness constants can be incorporated in a model to simulate the dynamics of contractile nanoinjection machineries. Published under license by AIP Publishing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"We have investigated collective breathing modes of a unitary Fermi gas in deformed harmonic traps. The ground state is studied by the superfluid local density approximation (SLDA) and small-amplitude collective modes are studied by the iterative quasiparticle random phase approximation (QRPA). The results illustrate the evolutions of collective modes of a small system in traps from spherical to elongated or pancake-shaped deformations. For small spherical systems, the influences of different SLDA parameters are significant, and, in particular, a large pairing strength can shift up the oscillation frequency of collective modes. The transition currents from QRPA show that the compressional flow patterns are nontrivial and dependent on the deformation. Finally, the finite-size effects are demonstrated to be reasonable when progressing towards larger systems. The hydrodynamical results of collective frequencies can be reproduced by SLDA-QRPA with reduced pairing strengths. Our studies indicate that experiments on small and medium systems are valuable for understanding effective interactions in systems with varying sizes and trap deformations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"In O-12, the 2(+) state whose dominant configuration is C-10(2(+)) x pi (sd)(0)(2) should be populated in neutron removal from O-13, and its primary decay is via 2p emission to the 2(+) state of C-10. My calculations predict that most of the events near E-2p = 3.5 MeV in a recent O-12 -> C-10 + 2p experiment represent decays to the 2(+) state.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"Perfluorobenzenes are reactive species with the lowest magnesium metalation barriers among all hexahalobenzenes. This fact makes them good candidates for the study of heterocoupling reactions of the Grignard type. In this work, we investigated a number of pathways for both heterocoupling and homocoupling reactions and estimated the solvated energy barrier heights. According to the results of our density functional theory (DFT)-based computations, the heterocoupling reaction (C6F5)MgF + C6F6 is a single-step process. We have also studied the (C6F5)MgF + (C6F5)MgF homocoupling reaction with an aryne intermediate. In this particular reaction, a carbon-carbon bond is formed between two nucleophilic carbon centers in a chemically predictable way. The final product, (C12F9)Mg2F3, retains even stronger nucleophilic activity than that of the starting (C6F5)MgF reagent. A very surprising result of our calculations is that this homocoupling of two nucleophilic centers is spontaneous in THF solvent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"Dimethyl diphenyldithiophosphate complexes of titanium(IV), [(C5H5)(2)Ti{S2P(OAr)(2)}(n)Cl2-n] (Ar = 2,4-(CH3)C6H3, 2,5-(CH3)C6H3, 3,4-(CH3)C6H3, 3,5-(CH3)C6H3, 3-CH3-4-Cl-C6H3O; n = 1 and 2) have been synthesised and characterised by various physicochemical techniques along with computational analysis of the complexes (2), (9) and (10) using density functional theory (DFT) and time-dependent DFT (TDDFT). Comparison of antimicrobial activity of the free ligands and complexes has shown that the complexes are more effective than the free ligands. The in vitro cytotoxic by using a MTT staining method with RAW 264.7 cells (mouse macrophages) have been investigated. On the basis of analytical and DFT data, a distorted trigonal bipyramidal around titanium(IV) may be assigned to the complexes (1-5) and distorted octahedral geometries for the complexes (6-10).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"The effective mass of the materials relies on exciton dynamics which is greatly dominated by energy gap of the materials. We examined the effective mass for the Al2O3/NiO nanoheterostructure material through polarization in the dielectric study. The mean optical effective mass was calculated to be m(opt)*, = 5.69645 X 10(-20) m(op)/m(0) in the UV-visible region (1 x 10(6) to 5.4 x 10(6) Hz). From the group and phase velocity values, we observed that Al2O3/NiO is an anisotropic material. The electron spin-orbit energy splitting associated to electron in the valence band was identified using the Gaussian-confining 3D potential under normalized angular momentum (n, 1 = 0, 1, 2, 3). The 1S (S-1(1/2)) and 2S (S-2(1/2)) orbital ionization energies were calculated to be -6.08 and -5.99 eV for AlO3/NiO. The orbital ionization energies were established from the Bohr radius a(B) = 5.29 X 10(-11) m and donor Rydberg constant R-y = 1.097 x 10(7) m(-1) of the identical hydrogen atom. Our study gives insights into the exciton dynamics and calculation of orbital energy for the nanoheterostructure materials.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
