ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"Monolayer molybdenum disulfide (MoS2) is a two-dimensional direct band gap semiconductor with unique mechanical, electronic, optical, and chemical properties that can be utilized for novel nanoelectronics and optoelectronics devices. The performance of these devices strongly depends on the quality and defect morphology of the MoS2 layers. Here we provide a systematic study of intrinsic structural defects in chemical vapor phase grown monolayer MoS2, including point defects, dislocations, grain boundaries, and edges, via direct atomic resolution imaging, and explore their energy landscape and electronic properties using first-principles calculations. A rich variety of point defects and dislocation cores, distinct from those present in graphene, were observed in MoS2 . We discover that one-dimensional metallic wires can be created via two different types of 60 degrees grain boundaries consisting of distinct 4-fold ring chains. A new type of edge reconstruction, representing a transition state during growth, was also identified, providing insights into the material growth mechanism. The atomic scale study of structural",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"Density functional theory (DFT) computations were performed to investigate the electronic properties and Li storage capability of Ti3C2, one representative MXene (M represents transition metals, and X is either C or/and N) material, and its fluorinated and hydroxylated derivatives. The Ti3C2 monolayer acts as a magnetic metal, while its derived Ti3C2F2 and Ti3C2(OH)(2) in their stable conformations are semiconductors with small band gaps. Li adsorption forms a strong Coulomb interaction with Ti3C2-based hosts but well preserves its structural integrity. The bare Ti3C2 monolayer exhibits a low barrier for Li diffusion and high Li storage capacity (up to Ti3C2Li2 stoichiometry). The surface functionalization of F and OH blocks Li transport and decreases Li storage capacity, which should be avoided in experiments. The exceptional properties, including good electronic conductivity, fast Li diffusion, low operating voltage, and high theoretical Li storage capacity, make Ti3C2 MXene a promising anode material for Li ion batteries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"Plasmon-induced photoelectrochemistry in the visible region was studied at gold nanoparticle-nanoporous TiO2 composites (Au-TiO2) prepared by photocatalytic deposition of gold in a porous TiO2 film. Photoaction spectra for both the open-circuit potential and short-circuit current were in good agreement with the absorption spectrum of the gold nanoparticles in the TiO2 film. The gold nanoparticles are photoexcited due to plasmon resonance, and charge separation is accomplished by the transfer of photoexcited electrons from the gold particle to the TiO2 conduction band and the simultaneous transfer of compensative electrons from a donor in the solution to the gold particle. Besides its low-cost and facile preparation, a photovoltaic cell with the optimized electron mediator (Fe2+/3+) exhibits an optimum incident photon to current conversion efficiency (IPCE) of 26%. The Au-TiO2 can photocatalytically oxidize ethanol and methanol at the expense of oxygen reduction under visible light; it is potentially applicable to a new class of photocatalysts and photovoltaic fuel cells.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Conjugated polymer chains have many degrees of conformational freedom and interact weakly with each other, resulting in complex microstructures in the solid state. Understanding charge transport in such systems, which have amorphous and ordered phases exhibiting varying degrees of order, has proved difficult owing to the contribution of electronic processes at various length scales. The growing technological appeal of these semiconductors makes such fundamental knowledge extremely important for materials and process design. We propose a unified model of how charge carriers travel in conjugated polymer films. We show that in high-molecular-weight semiconducting polymers the limiting charge transport step is trapping caused by lattice disorder, and that short-range intermolecular aggregation is sufficient for efficient long-range charge transport. This generalization explains the seemingly contradicting high performance of recently reported, poorly ordered polymers and suggests molecular design strategies to further improve the performance of future generations of organic electronic materials.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"Organometal trihalide perovskite based solar cells have exhibited the highest efficiencies to-date when incorporated into mesostructured composites. However, thin solid films of a perovskite absorber should be capable of operating at the highest efficiency in a simple planar heterojunction configuration. Here, it is shown that film morphology is a critical issue in planar heterojunction CH3NH3PbI3-xClx solar cells. The morphology is carefully controlled by varying processing conditions, and it is demonstrated that the highest photocurrents are attainable only with the highest perovskite surface coverages. With optimized solution based film formation, power conversion efficiencies of up to 11.4% are achieved, the first report of efficiencies above 10% in fully thin-film solution processed perovskite solar cells with no mesoporous layer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"Narrow bandgap conjugated polymers in combination with fullerene acceptors are under intense investigation in the field of organic photovoltaics (OPVs). The open circuit voltage, and thereby the power conversion efficiency, of the devices is related to the offset of the frontier orbital energy levels of the donor and acceptor components, [1, 2] which are widely determined by cyclic voltammetry. Inconsistencies have appeared in the use of the ferrocenium/ferrocene (Fc(+)/Fc) redox couple, as well as the values used for the absolute potentials of standard electrodes, which can complicate the comparison of materials properties and determination of structure/property relationships.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"The Gaussian-4 theory (G4 theory) for the calculation of energies of compounds containing first- (Li-F), second- (Na-Cl), and third-row main group (K, Ca, and Ga-Kr) atoms is presented. This theoretical procedure is the fourth in the Gaussian-n series of quantum chemical methods based on a sequence of single point energy calculations. The G4 theory modifies the Gaussian-3 (G3) theory in five ways. First, an extrapolation procedure is used to obtain the Hartree-Fock limit for inclusion in the total energy calculation. Second, the d-polarization sets are increased to 3d on the first-row atoms and to 4d on the second-row atoms, with reoptimization of the exponents for the latter. Third, the QCISD(T) method is replaced by the CCSD(T) method for the highest level of correlation treatment. Fourth, optimized geometries and zero-point energies are obtained with the B3LYP density functional. Fifth, two new higher level corrections are added to account for deficiencies in the energy calculations. The new method is assessed on the 454 experimental energies in the G3/05 test set [L. A. Curtiss, P. C. Redfern, and K. Raghavachari, J. Chem. Phys. 123, 124107 (2005)], and the average absolute deviation from experiment shows significant improvement from 1.13 kcal/mol (G3 theory) to 0.83 kcal/mol (G4 theory). The largest improvement is found for 79 nonhydrogen systems (2.10 kcal/mol for G3 versus 1.13 kcal/mol for G4). The contributions of the new features to this improvement are analyzed and the performance on different types of energies is discussed. (c) 2007 American Institute of Physics.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"The antioxidant capacities (oxygen radical absorbance capacity, ORAC) and total phenolic contents in extracts of 27 culinary herbs and 12 medicinal herbs were determined. The ORAC values and total phenolic contents for the medicinal herbs ranged from 1.88 to 22.30 mu mol of Trolox equivalents (TE)/g of fresh weight and 0.23 to 2.85 mg of gallic acid equivalents (GAE)/g of fresh weight, respectively. Origanum x majoricum, O. vulgare ssp. hirtum, and Poliomintha longiflora have higher ORAC and phenolic contents as compared to other culinary herbs. The ORAC values and total phenolic content for the culinary herbs ranged from 2.35 to 92.18 mu mol of TE/g of fresh weight and 0.26 to 17.51 mg of GAE/g of fresh weight, respectively. These also were much higher than values found in the medicinal herbs. The medicinal herbs with the highest ORAC values were Catharanthus roseus, Thymus vulgaris, Hypericum perforatum, and Artemisia annua. A linear relationship existed between ORAC values and total phenolic contents of the medicinal herbs (R = 0.919) and culinary herbs (R = 0.986). High-performance liquid chromatography (HPLC) coupled with diode-array detection was used to identify and quantify the phenolic compounds in selected herbs. Among the identified phenolic compounds, rosmarinic acid was the predominant phenolic compound in Salvia officinalis, Thymus vulgaris, Origanum x majoricum, and P. longiflora, whereas quercetin-3-O-rhamnosyl-(1 --> 2)-rhamnosyl-(1 --> 6)-glucoside and kaempferol-3-O-rhamnosyl-(1 --> 2)-rhamnosyl-(1 --> 6)-glucoside were predominant phenolic compounds in Ginkgo biloba leaves.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"Blue photoluminescene (PL) from chemically derived graphene oxide has been observed. The PL is attributed to radiative recombination of electron-hole pairs in isolated ""molecular"" sp(2) domains, which are present within the carbon-oxygen sp(3) matrix in chemically derived graphene oxide. The PL intensity is correlated to the evolution of sp(2) domains during reduction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"The growth of gold nanoparticles by reduction by citrate and ascorbic acid has been examined in detail to explore the parameter space of reaction conditions. It is found that gold particles can be produced in a wide range of sizes, from 9 to 120 nm, with defined size distribution, following the earlier work of Turkevich and Frens. The reaction is initiated thermally or in comparison by UV irradiation, which results in similar final products. The kinetics of the extinction spectra show the multiple steps of primary and secondary clustering leading to polycrystallites.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"Aluminum 1,4-benzenedicarboxylate Al(OH)[O2C-C6H4-CO2](.)[HO2C-C6H4-CO2H](0.70) or MIL-53 as (Al) has been hydrothermally synthesized by heating a mixture of aluminum nitrate, 1,4-benzenedicarboxylic acid, and water, for three days at 220degreesC. Its 3D framework is built up of infinite trans chains of corner-sharing AlO4(OH)(2) octahedra. The chains are interconnected by the 1,4-benzenedicarboxylate groups, creating ID rhombic-shaped tunnels. Disordered 1,4-benzenedicarboxylic acid molecules are trapped inside these tunnels. Their evacuation upon heating, between 275 and 420degreesC. leads to a nanoporous open-framework (MIL-53ht (Al) or Al(OH)[O2C-C6H4-CO2]) with empty pores of diameter 8.5 Angstrom. This solid exhibits a Langmuir surface area of 1590(1) m(2)g(-1) together with a remarkable thermal stability, since it starts to decompose only at 500degreesC. At room temperature, the solid reversibly absorbs water in its tunnels, causing a very large breathing effect and shrinkage of the pores. Analysis of the hydration process by solid-state NMR (H-1, C-13, Al-27) has clearly indicated that the trapped water molecules interact with the carboxylate groups through hydrogen bonds, but do not affect the hydroxyl species bridging the aluminum atoms. ne hydrogen bonds between water and the oxygen atoms of the framework are responsible for the contraction of the rhombic channels. The structures of the three forms have been determined by means of powder X-ray diffraction analysis. Crystal data for MIL-53 as (Al) are as follows: orthorhombic system, Pnma (no. 62), a 17.129(2), b = 6.628(1), c = 12.182(1) A; for MIL-53ht (Al), orthorhombic system, Imma (no. 74), a = 6.608(1), b = 16.675(3), c = 12.813(2) Angstrom; for MIL-53 lt (Al), monoclinic system, Cc (no. 9), a = 19.513(2), b = 7.612(1), c = 6.576(1) Angstrom, beta = 104.24(1)degrees.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Developing new green solvents is one of the key subjects in Green Chemistry. Ionic liquids (Is) and deep eutectic solvents, thus, have been paid great attention to replace current harsh organic solvents and have been applied to many chemical processing such as extraction and synthesis. However, current ionic liquids and deep eutectic solvents have still limitations to be applied to a real chemical industry due to toxicity against human and environment and high cost of ILs and solid state of most deep eutectic solvents at room temperature. Recently we discovered that many plant abundant primary metabolites changed their state from solid to liquid when they were mixed in proper ratio. This finding made us hypothesize that natural deep eutectic solvents (NADES) play a role as alternative media to water in living organisms and tested a wide range of natural products, which resulted in discovery of over 100 NADES from nature. In order to prove deep eutectic feature the interaction between the molecules was investigated by nuclear magnetic resonance spectroscopy. All the tested NADES show clear hydrogen bonding between components. As next step physical properties of NADES such as water activity, density, viscosity, polarity and thermal properties were measured as well as the effect of water on the physical properties. In the last stage the novel NADES were applied to the solubilization of wide range of biomolecules such as non-water soluble bioactive natural products, gluten, starch, and DNA. In most cases the solubility of the biomolecules evaluated in this study was greatly higher than water. Based on the results the novel NADES may be expected as potential green solvents at room temperature in diverse fields of chemistry. (C) 2012 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"Similar to the popular older cousins, luminescent carbon dots (C-dots), graphene quantum dots or graphene quantum discs (GQDs) have generated enormous excitement because of their superiority in chemical inertness, biocompatibility and low toxicity. Besides, GQDs, consisting of a single atomic layer of nano-sized graphite, have the excellent performances of graphene, such as high surface area, large diameter and better surface grafting using pi-pi conjugation and surface groups. Because of the structure of graphene, GQDs have some other special physical properties. Therefore, studies on GQDs in aspects of chemistry, physical, materials, biology and interdisciplinary science have been in full flow in the past decade. In this Feature Article, recent developments in preparation of GQDs are discussed, focusing on the main two approaches (top-down and bottom-down). Emphasis is given to their future and potential development in bioimaging, electrochemical biosensors and catalysis, and specifically in photovoltaic devices that can solve increasingly serious energy problems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"Graphene is at the center of a significant research effort. Near-ballistic transport at room temperature and high mobility make it a potential material for nanoelectronics. Its electronic and mechanical properties are also ideal for micro- and nanomechanical systems, thin-film transistors, and transparent and conductive composites and electrodes. Here we exploit the optoelectronic properties of graphene to realize an ultrafast laser. A graphene-polymer composite is fabricated using wet-chemistry techniques. Pauli blocking following intense illumination results in saturable absorption, independent of wavelength. This is used to passively mode-lock an erbium-doped fiber laser working at 1559 nm, with a 5.24 nm spectral bandwidth and similar to 460 fs pulse duration, paving the way to graphene-based photonics,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"We report for the first time on a hole conductor-free mesoscopic methylammonium lead iodide (CH3NH3PbI3) perovskite/TiO2 heterojunction solar cell, produced by deposition of perovskite nanoparticles from a solution of CH3NH3I and PbI2 in gamma-butyrolactone on a 400 nm, thick film of TiO2 (anatase) nanosheets exposing (001) facets. A gold film was evaporated on top of the CH3NH3PbI3 as a back contact. Importantly, the CH3NH3PbI3 nanoparticles assume here simultaneously the roles of both light harvester and hole conductor, rendering superfluous the use of an additional hole transporting material. The simple mesoscopic CH3NH3PbI3/TiO2 heterojunction solar cell shows impressive photovoltaic performance, with short-circuit photocurrent J(sc) = 16.1 mA/cm(2), open-circuit photovoltage V-oc = 0.631 V, and a fill factor FF = 0.57, corresponding to a light to electric power conversion efficiency (PCE) of 5.5% under standard AM 1.5 solar light of 1000 W/m(2) intensity. At a lower light intensity of 100W/m(2), a PCE of 7.3% was measured. The advent of such simple solution-processed mesoscopic heterojunction solar cells paves the way to realize low-cost, high-efficiency solar cells.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"This review discusses the problems of sulfur reduction in highway and non-road fuels and presents an overview of new approaches and emerging technologies for ultra-deep desulfurization of refinery streams for ultra-clean (ultra-low-sulfur) gasoline, diesel fuels and jet fuels. The issues of gasoline and diesel deep desulfurization are becoming more serious because the crude oils refined in the US are getting higher in sulfur contents and heavier in density, while the regulated sulfur limits are becoming lower and lower. Current gasoline desulfurization problem is dominated by the issues of sulfur removal from FCC naphtha, which contributes about 35% of gasoline pool but over 90% of sulfur in gasoline. Deep reduction of gasoline sulfur (from 330 to 30 ppm) must be made without decreasing octane number or losing gasoline yield. The problem is complicated by the high olefins contents of FCC naphtha which contributes to octane number enhancement but can be saturated under HDS conditions. Deep reduction of diesel sulfur (from 500 to < 15 ppm sulfur) is dictated largely by 4,6-dimethyldibenzothiophene, which represents the least reactive sulfur compounds that have substitutions on both 4- and 6-positions. The deep HDS problem of diesel streams is exacerbated by the inhibiting effects of co-existing polyaromatics and nitrogen compounds in the feed as well as H2S in the product. The approaches to deep desulfurization include catalysts and process developments for hydrodesulfurization (HDS), and adsorbents or reagents and methods for non-HDS-type processing schemes. The needs for dearomatization of diesel and jet fuels are also discussed along with some approaches. Overall, new and more effective approaches and continuing catalysis and processing research are needed for producing affordable ultra-clean (ultra-low-sulfur and low-aromatics) transportation fuels and non-road fuels, because meeting the new government sulfur regulations in 2006-2010 (15 ppm sulfur in highway diesel fuels by 2006 and non-road diesel fuels by 20 10; 30 ppm sulfur in gasoline by 2006) is only a milestone. Desulfurization research should also take into consideration of the fuel-cell fuel processing needs, which will have a more stringent requirement on desulfurization (e.g., < 1 ppm sulfur) than IC engines. The society at large is stepping on the road to zero sulfur fuel, so researchers should begin with the end in mind and try to develop long-term solutions. (C) 2003 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Plasmonic metal nanoparticles have great potential for chemical and biological sensor applications, due to their sensitive spectral response to the local environment of the nanoparticle surface and ease of monitoring the light signal due to their strong scattering or absorption. In this work, we investigated the dependence of the sensitivity of the surface plasmon resonance (frequency and bandwidth) response to changes in their surrounding environment and the relative contribution of optical scattering to the total extinction, on the size and shape of nanorods and the type of metal, that is, Au vs Ag. Theoretical consideration on the surface plasmon resonance condition revealed that the spectral sensitivity, defined as the relative shift in resonance wavelength with respect to the refractive index change of surrounding materials, has two controlling factors: first the bulk plasma wavelength, a property dependent on the metal type, and second on the aspect ratio of the nanorods which is a geometrical parameter. It is found that the sensitivity is linearly proportional to both these factors. To quantitatively examine the dependence of the spectral sensitivity on the nanorod metal composition and the aspect ratio, the discrete dipole approximation method was used for the calculation of optical spectra of Ag-Au alloy metal nanorods as a function of Ag concentration. It is observed that the sensitivity does not depend on the type of the metal but depends largely on the aspect ratio of nanorods. The direct dependence of the sensitivity on the aspect ratio becomes more prominent as the size of nanorods becomes larger. However, the use of larger nanoparticles may induce an excessive broadening of the resonance spectrum due to an increase in the contribution of multipolar excitations. This restricts the sensing resolution. The insensitivity of the plasmon response to the metal composition is attributable to the fact that the bulk plasma frequency of the metal, which determines the spectral dispersion of the real dielectric function of metals and the surface plasmon resonance condition, has a similar value for the noble metals. On the other hand, nanorods with higher Ag concentration show a great enhancement in magnitude and sharpness of the plasmon resonance band, which gives better sensing resolution despite similar plasmon response. Furthermore, Ag nanorods have an additional advantage as better scatterers compared with Au nanorods of the same size.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"In this study we report the effects of the Ni content on the electrochemical properties and the structural and thermal stabilities of Li[NixCoyMnz]O-2 (x = 1/3, 0.5, 0.6, 0.7, 0.8 and 0.85) synthesized via a coprecipitation method. The electrochemical and thermal properties of Li[NixCoyMnz]O-2 are strongly dependent on its composition. An increase of the Ni content results in an increase of specific discharge capacity and total residual lithium content but the corresponding capacity retention and safety characteristics gradually decreased. The structural stability is related to the thermal and electrochemical stabilities, as confirmed by X-ray diffraction, thermal gravimetric analysis, and differential scanning calorimetry. Developing an ideal cathode material with both high capacity and safety will be a challenging task that requires precise control of microstructure and physico-chemical properties of the electrode. (C) 2013 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"We developed two-step solution-phase reactions to form hybrid materials of Mn3O4 nanoparticles on reduced graphene oxide (RGO) sheets for lithium ion battery applications. Selective growth of Mn3O4 nanoparticles on RGO sheets, in contrast to free particle growth in solution, allowed for the electrically insulating Mn3O4 nanoparticles to be wired up to a current collector through the underlying conducting graphene network. The Mn3O4 nanoparticles formed on RGO show a high specific capacity up to similar to 900 mAh/g, near their theoretical capacity, with good rate capability and cycling stability, owing to the intimate interactions between the graphene substrates and the Mn3O4 nanoparticles grown atop. The Mn3O4/RGO hybrid could be a promising candidate material for a high-capacity, low-cost, and environmentally friendly anode for lithium ion batteries. Our growth-on-graphene approach should offer a new technique for the design and synthesis of battery electrodes based on highly insulating materials.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"Recently, lithium-ion batteries have been attracting more interest for use in automotive applications. Lithium resources are confirmed to be unevenly distributed in South America, and the cost of the lithium raw materials has roughly doubled from the first practical application in 1991 to the present and is increasing due to global demand for lithium-ion accumulators. Since the electrochemical equivalent and standard potential of sodium are the most advantageous after lithium, sodium based energy storage is of great interest to realize lithium-free high energy and high voltage batteries. However, to the best of our knowledge, there have been no successful reports on electrochemical sodium insertion materials for battery applications; the major challenge is the negative electrode and its passivation. In this study, we achieve high capacity and excellent reversibility sodium-insertion performance of hard-carbon and layered NaNi0.5Mn0.5O2 electrodes in propylene carbonate electrolyte solutions. The structural change and passivation for hard-carbon are investigated to study the reversible sodium insertion. The 3-volt secondary Na-ion battery possessing environmental and cost friendliness, Na+-shuttlecock hard-carbon/NaNi0.5Mn0.5O2 cell, demonstrates steady cycling performance as next generation secondary batteries and an alternative to Li-ion batteries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"Scientists have long employed lanthanide elements in the design of materials with extraordinary magnetic properties, including the strongest magnets known, SmCo5 and Nd2Fe14B. The properties of these materials are largely a product of fine-tuning the interaction between the lanthanide ion and the crystal lattice. Recently, synthetic chemists have begun to utilize f-elements-both lanthanides and actinides-for the construction of single-molecule magnets, resulting in a rapid expansion of the field. The desirable magnetic characteristics of the f-elements are contingent upon the interaction between the single-ion electron density and the crystal field environment in which it is placed. This interaction leads to the single-ion anisotropies requisite for strong single-molecule magnets. Therefore, it is of vital importance to understand the particular crystal field environments that could lead to maximization of the anisotropy for individual f-elements. Here, we summarize a qualitative method for predicting the ligand architectures that will generate magnetic anisotropy for a variety of f-element ions. It is hoped that this simple model will serve to guide the design of stronger single-molecule magnets incorporating the f-elements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"The use of standards for the measurement of photoluminescence quantum yields (QYs) in dilute solutions is reviewed. Only three standards can be considered well established. Another group of six standards has been investigated by several independent researchers. A large group of standards is frequently used in recent literature, but the validity of these is less certain. The needs for future development comprise: (i) confirmation of the validity of the QY values of many commonly used standard materials, preferably in the form of SI traceable standards; (ii) extension of the set of standard materials to the UV and near-IR spectral ranges; and (iii) good standards or robust protocols for the measurements of low QYs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
