ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"The production of clean and renewable hydrogen through water splitting using photocatalysts has received much attention due to the increasing global energy crises. In this study, a high efficiency of the photocatalytic H(2) production was achieved using graphene nanosheets decorated with CdS clusters as visible-light-driven photocatalysts. The materials were prepared by a solvothermal method in which graphene oxide (GO) served as the support and cadmium acetate (Cd(Ac)(2)) as the CdS precursor. These nanosized composites reach a high H(2)-production rate of 1.12 mmol h(-1) (about 4.87 times higher than that of pure CdS nanoparticles) at graphene content of 1.0 wt % and Pt 0.5 wt % under visible-light irradiation and an apparent quantum efficiency (QE) of 22.5% at wavelength of 420 nm. This high photocatalytic H(2)-production activity is attributed predominantly to the presence of graphene, which serves as an electron collector and transporter to efficiently lengthen the lifetime of the photogenerated charge carriers from CdS nanoparticles. This work highlights the potential application of graphene-based materials in the field of energy conversion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"Metallic zinc (Zn) has been regarded as an ideal anode material for aqueous batteries because of its high theoretical capacity (820 mA h g(-1)), low potential (-0.762 V versus the standard hydrogen electrode), high abundance, low toxicity and intrinsic safety. However, aqueous Zn chemistry persistently suffers from irreversibility issues, as exemplified by its low coulombic efficiency (CE) and dendrite growth during plating/stripping, and sustained water consumption. In this work, we demonstrate that an aqueous electrolyte based on Zn and lithium salts at high concentrations is a very effective way to address these issues. This unique electrolyte not only enables dendrite-free Zn plating/stripping at nearly 100% CE, but also retains water in the open atmosphere, which makes hermetic cell configurations optional. These merits bring unprecedented flexibility and reversibility to Zn batteries using either LiMn2O4 or O-2 cathodes-the former deliver 180 W h kg(-1) while retaining 80% capacity for > 4,000 cycles, and the latter deliver 300 W h kg(-1) (1,000 W h kg(-1) based on the cathode) for > 200 cycles.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Water splitting to form hydrogen and oxygen using solar energy in the presence of semiconductor photocatalysts has long been studied as a potential means of clean, large-scale fuel production. In general, overall water splitting can be achieved when a photocatalyst is modified with a suitable cocatalyst. It is therefore important to develop both photocatalysts and cocatalysts. In the past five, years, there has been significant progress in water splitting photocatalysis, especially in the development of cocatalysts and related physical and materials chemistry. This work describes the state of the art and future challenges in photocatalytic water splitting, with a focus on the recent progress of our own research.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"Electrical energy storage (EES) is one of the most critical areas of technological research around the world. Storing and efficiently using electricity generated by intermittent sources and the transition of our transportation fleet to electric drive depend fundamentally on the development of EES systems with high energy and power densities. Supercapacitors are promising devices for highly efficient energy storage and power management, yet they still suffer from moderate energy densities compared to batteries. To establish a detailed understanding of the science and technology of carbon/carbon supercapacitors, this review discusses the basic principles of the electrical double-layer (EDL), especially regarding the correlation between ion size/ion solvation and the pore size of porous carbon electrodes. We summarize the key aspects of various carbon materials synthesized for use in supercapacitors. With the objective of improving the energy density, the last two sections are dedicated to strategies to increase the capacitance by either introducing pseudocapacitive materials or by using novel electrolytes that allow to increasing the cell voltage. In particular, advances in ionic liquids, but also in the field of organic electrolytes, are discussed and electrode mass balancing is expanded because of its importance to create higher performance asymmetric electrochemical capacitors.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"Light can be considered an ideal reagent for environmentally friendly, 'green' chemical synthesis; unlike many conventional reagents, light is non-toxic, generates no waste, and can be obtained from renewable sources. Nevertheless, the need for high-energy ultraviolet radiation in most organic photochemical processes has limited both the practicality and environmental benefits of photochemical synthesis on industrially relevant scales. This Perspective describes recent approaches to the use of metal polypyridyl photocatalysts in synthetic organic transformations. Given the remarkable photophysical properties of these complexes, these new transformations, which use Ru(bpy)(3)(2+) and related photocatalysts, can be conducted using almost any source of visible light, including both store-bought fluorescent light bulbs and ambient sunlight. Transition metal photocatalysis thus represents a promising strategy towards the development of practical, scalable industrial processes with great environmental benefits.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"The principal structure possibilities for packing infinite rod-shaped building blocks are described. Some basic nets derived from linking simple rods (helices and ladders) are then enumerated. We demonstrate the usefulness of the concept of rod secondary building units in the design and synthesis of metal-organic frameworks (MOFs). Accordingly, we present the preparation, characterization, and crystal structures of 14 new MOFs (named MOF-69A-C and MOF-70-80) of 12 different structure types, belonging to rod packing motifs, and show how their structures are related to basic nets. The MOFs reported herein are of polytopic carboxylates and contain one of Zn, Pb, Co, Cd, Mn, or Tb. The inclusion properties of the most open members are presented as evidence that MOF structures with rod building blocks can indeed be designed to have permanent porosity and rigid architectures.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"Dye-sensitized solar cells (DSSCs) made from oriented, one-dimensional semiconductor nanostructures such as nanorods, nanowires, and nanotubes are receiving attention because direct connection of the point of photogeneration with the collection electrode using such structures may improve the cell performance. Specifically, oriented single-Mstalline TiO2 nanorods or nanowires on a transparent conductive substrate would be most desirable, but achieving these structures has been limited by the availability of synthetic techniques. In this study, a facile, hydrothermal method was developed for the first time to grow oriented, single-crystalline rutile TiO2 nanorod films on transparent conductive fluorine-doped tin oxide (FTO) substrates. The diameter, length, and density of the nanorods could be varied by changing the growth parameters, such as growth time, growth temperature, initial reactant concentration, acidity, and additives. The epitaxial relation between the FTO substrate and rutile TiO2 with a small lattice mismatch plays a key role in driving the nucleation and growth of the rutile TiO2 nanorods on FTO. With TiCl4-treatment, a light-to-electricity conversion efficiency of 3% could be achieved by using 4 mu m-long TiO2 nanorod films as the photoanode in a DSSC.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"The hybrid organic-inorganic perovskite (CH3NH3) PbI3 may find application in next generation solid-state sensitised solar cells. Although this material and related perovskites were discovered many decades ago, questions remain concerning their diverse structural chemistry and unusual properties. The article presents a review of previous work and provides a detailed description of the preparation, structural characterisation and physical characteristics of (CH3NH3) PbI3. The phase changes exhibited by (CH3NH3) PbI3 have been probed using variable temperature powder and single crystal X-ray diffraction, combined with differential scanning calorimetry, thermogravimetric analysis and phase contrast transmission electron microscopy. The optical band gap for (CH3NH3) PbI3 determined by UV-Visible spectroscopy was compared to values obtained from density-of-state simulation of the electronic band structure.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"Low-cost photovoltaic energy conversion using conjugated molecular materials has become increasingly feasible through the development of organic 'bulk heterojunction (BHJ)' structures(1-7), where efficient light-induced charge separation is enabled by a large-area donor - acceptor interface(2,3). The highest efficiencies have been achieved using blends of poly(3-hexylthiophene) (P3HT) and a fullerene derivative(8-12), but performance depends critically on the material properties and processing conditions. This variability is believed to be influenced by the self-organizing properties of P3HT, which means that both optical(13,14) and electronic(15,16) properties are sensitive to the molecular packing. However, the relationship between molecular nanostructure, optoelectronic properties of the blend material and device performance has not yet been demonstrated. Here we focus on the influence of polymer regioregularity (RR) on the molecular nanostructure, and hence on the resulting material properties and device performance. We find a strong influence of RR on solar-cell performance, which can be attributed to enhanced optical absorption and transport resulting from the organization of P3HT chains and domains. Further optimization of devices using the highest RR material resulted in a power conversion efficiency of 4.4%, even without optimization of electrodes(7).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Shape-morphing systems can be found in many areas, including smart textiles(1), autonomous robotics(2), biomedical devices(3), drug delivery(4) and tissue engineering(5). The natural analogues of such systems are exemplified by nastic plant motions, where a variety of organs such as tendrils, bracts, leaves and flowers respond to environmental stimuli (such as humidity, light or touch) by varying internal turgor, which leads to dynamic conformations governed by the tissue composition and microstructural anisotropy of cell walls(6-10). Inspired by these botanical systems, we printed composite hydrogel architectures that are encoded with localized, anisotropic swelling behaviour controlled by the alignment of cellulose fibrils along prescribed four-dimensional printing pathways. When combined with a minimal theoretical framework that allows us to solve the inverse problem of designing the alignment patterns for prescribed target shapes, we can programmably fabricate plant-inspired architectures that change shape on immersion in water, yielding complex three-dimensional morphologies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"Graphite oxide is one of the main precursors of graphene-based materials, which are highly promising for various technological applications because of their unusual electronic properties. Although epoxy and hydroxyl groups are widely accepted as its main functionalities, the complete structure of graphite oxide has remained elusive. By interpreting spectroscopic data in the context of the major functional groups believed to be present in graphite oxide, we now show evidence for the presence of five- and six-membered-ring lactols. On the basis of this chemical composition, we devised a complete reduction process through chemical conversion by sodium borohydride and sulfuric acid treatment, followed by thermal annealing. Only small amounts of impurities are present in the final product (less than 0.5 wt% of sulfur and nitrogen, compared with about 3 wt% with other chemical reductions). This method is particularly effective in the restoration of the pi-conjugated structure, and leads to highly soluble and conductive graphene materials.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"We report a method to convert discrete representations of molecules to and from a multidimensional continuous representation. This model allows us to generate new molecules for efficient exploration and optimization through open-ended spaces of chemical compounds. A deep neural network was trained on hundreds of thousands of existing chemical structures to construct three coupled functions: an encoder, a decoder, and a predictor. The encoder converts the discrete representation of a molecule into a real-valued continuous vector, and the decoder converts these continuous vectors back to discrete molecular representations. The predictor estimates chemical properties from the latent continuous vector representation of the molecule. Continuous representations of molecules allow us to automatically generate novel chemical structures by performing simple operations in the latent space, such as decoding random vectors, perturbing known chemical structures, or interpolating between molecules. Continuous representations also allow the use of powerful gradient-based optimization to efficiently guide the search for optimized functional compounds. We demonstrate our method in the domain of drug-like molecules and also in a set of molecules with fewer that nine heavy atoms.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"A detailed investigation has been carried out of the structure and electrochemical activity of electrodeposited Ni-Fe films for the oxygen evolution reaction (OER) in alkaline electrolytes. Ni-Fe films with a bulk and surface composition of 40% Fe exhibit OER activities that are roughly 2 orders of magnitude higher than that of a freshly deposited Ni film and about 3 orders of magnitude higher than that of an Fe film. The freshly deposited Ni film increases in activity by as much as 20-fold during exposure to the electrolyte (KOH); however, all films containing Fe are stable as deposited. The oxidation of Ni(OH)(2) to NiOOH in Ni films occurs at potentials below the onset of the OER. Incorporation of Fe into the film increases the potential at which Ni(OH)(2)/NiOOH redox occurs and decreases the average oxidation state of Ni in NiOOH. The Tafel slope (40 mV dec(-1)) and reaction order in OH- (1) for the mixed Ni-Fe films (containing up to 95% Fe) are the same as those for aged Ni films. In situ Raman spectra acquired in 0.1 M KOH at OER potentials show two bands characteristic of NiOOH. The relative intensities of these bands vary with Fe content, indicating a change in the local environment of Ni-O. Similar changes in the relative intensities of the bands and an increase in OER activity are observed when pure Ni films are aged. These observations suggest that the OER is catalyzed by Ni in Ni-Fe films and that the presence of Fe alters the redox properties of Ni, causing a positive shift in the potential at which Ni(OH)(2)/NiOOH redox occurs, a decrease in the average oxidation state of the Ni sites, and a concurrent increase in the activity of Ni cations for the OER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"Since its first isolation in 2004, graphene has become one of the hottest topics in the field of materials science, and its highly appealing properties have led to a plethora of scientific papers. Among the many affected areas of materials science, this ` graphene fever' has influenced particularly the world of electrochemical energy-storage devices. Despite widespread enthusiasm, it is not yet clear whether graphene could really lead to progress in the field. Here we discuss the most recent applications of graphene both as an active material and as an inactive component - from lithium-ion batteries and electrochemical capacitors to emerging technologies such as metal-air and magnesium-ion batteries. By critically analysing state-of-the-art technologies, we aim to address the benefits and issues of graphene-based materials, as well as outline the most promising results and applications so far.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"The lithium-air system captured worldwide attention in 2009 as a possible battery for electric Vehicle propulsion applications. If successfully loped, 7 this battery could provide an energy source for electric vehicles rivaling that of gasoline in terms of usable energy density. However, there are numerous scientific and technical challenges that must be overcome if this alluring promise is to turn into reality. The fundamental battery chemistry during discharge is thought to be the evidence that the oxidation of lithium metal, at the anode and reduction of Oxygen from the.,. With aprotic electrolytes, as used in Li-ion batteries, there is some evidence that the process can be reversed by applying an external Potential, i.e., that such a battery can be electrically recharged. This paper summarizes the authors' view of the promise and challenges facing development of practical Li-air batteries and the current understanding, of its chemistry. However, it Must be appreciated that this' perspective represents only a snapshot in a very rapidly evolving picture.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Highly sensitive nanowire switches have been created using ZnO nanowires. The light-induced conductivity increase, which is extremely sensitive to ultraviolet light, allows the reversibly switching of the nanowires between the ""OFF"" and ""ON"" states by an optical gating phenomenon analogous to the commonly used electrical gating. The Figure shows a field-emission SEM image of a 60 nm ZnO nanowire bridging four Au electrodes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Two refractory high entropy alloys with compositions near Nb25Mo25Ta25W25 and V20Nb20Mo20Ta20W20, were produced by vacuum arc-melting. Despite containing many constituents, both alloys had a single-phase body-centered cubic (BCC) structure that remained not only stable after exposure to 1400 degrees C, but also disordered, as confirmed by the absence of superlattice reflections in neutron diffraction data. Compressive flow properties and microstructure development of these alloys were determined from room temperature up to 1600 degrees C. Limited compressive plasticity and quasi-cleavage fracture at room temperature suggest that the ductile-to-brittle transition for these alloys occurs above room temperature. At 600 degrees C and above, both alloys showed extensive compressive plastic strain. The yield stress of both alloys dropped by 30-40% between room temperature and 600 degrees C, but was relatively insensitive to temperature above 600 degrees C, comparing favorably with conventional superalloys. (C) 2011 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Solar cells based on organometallic halide perovskite absorber layers are emerging as a high-performance photovoltaic technology. Using highly sensitive photothermal deflection and photocurrent spectroscopy, we measure the absorption spectrum of CH3NH3PbI3 perovskite thin films at room temperature. We find a high absorption coefficient with particularly sharp onset. Below the bandgap, the absorption is exponential over more than four decades with an Urbach energy as small as 15 meV, which suggests a well-ordered microstructure. No deep states are found down to the detection limit of similar to 1 cm(-1). These results confirm the excellent electronic properties of perovskite thin films, enabling the very high open-circuit voltages reported for perovskite solar cells. Following intentional moisture ingress, we find that the absorption at photon energies below 2.4 eV is strongly reduced, pointing to a compositional change of the material.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"The production of H-2 by photocatalytic water splitting has attracted a lot attention as a clean and renewable solar H-2 generation system. Despite tremendous efforts, the present great challenge in materials science is to develop highly active photocatalysts for splitting of water at low cost. Here we report a new composite material consisting of TiO2 nanocrystals grown in the presence of a layered MoS2/graphene hybrid as a high-performance photocatalyst for H-2 evolution. This composite material was prepared by a two-step simple hydrothermal process using sodium molybdate, thiourea, and graphene oxide as precursors of the MoS2/graphene hybrid and tetrabutylorthotitanate as the titanium precursor. Even without a noble-metal cocatalyst, the TiO2/MoS2/graphene composite reaches a high H-2 production rate of 165.3 mu mol h(-1) when the content of the MoS2/graphene cocatalyst is 0.5 wt 96 and the content of graphene in this cocatalyst is 5.0 wt 96, and the apparent quantum efficiency reaches 9.796 at 365 nm. This unusual photocatalytic activity arises from the positive synergetic effect between the MoS2 and graphene components in this hybrid cocatalyst, which serve as an electron collector and a source of active adsorption sites, respectively. This study presents an inexpensive photocatalyst for energy conversion to achieve highly efficient H-2 evolution without noble metals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"A novel and simple method for preparing highly photoactive nanocrystalline F--doped TiO2 photocatalyst with anatase and brookite phase was developed by hydrolysis of titanium tetraisopropoxide in a mixed NH4F-H2O solution. The prepared F-doped TiO2 powders were characterized by differential thermal analysis-thermogravimetry (DTA-TG), X-ray diffraction (XRD), X-ray photoelectron spectroscopy (XPS), UV-vis absorption spectroscopy, photoluminescence spectra (PL), transmission electron microscopy (TEM), and BET surface areas. The photocatalytic activity was evaluated by the photocatalytic oxidation of acetone in air. The results showed that the crystallinity of anatase was improved upon F- doping. Moreover, fluoride ions not only suppressed the formation of brookite phase but also prevented phase transition of anatase to rutile. The F-doped TiO2 samples exhibited stronger absorption in the UV-visible range with a red shift in the band gap transition. The photocatalytic activity of F-doped TiO2 powders prepared by this method exceeded that of Degussa P25 when the molar ratio of NH4F to H2O was kept in the range of 0.5-3.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"Graphene, a single monolayer of graphite, has recentlyattracted considerable interest owing to its novel magneto-transport properties(1-3), high carrier mobility and ballistic transport up to room temperature(4). It has the potential for technological applications as a successor of silicon in the post Moore's law era(5-7), as a single-molecule gas sensor(8), in spintronics(9-11), in quantum computing(12) or as a terahertz oscillator(13). For such applications, uniform ordered growth of graphene on an insulating substrate is necessary. The growth of graphene on insulating silicon carbide (SiC) surfaces by high-temperature annealing in vacuum was previously proposed to open a route for large-scale production of graphene-based devices(5,6). However, vacuum decomposition of SiC yields graphene layers with small grains (30-200 nm; refs 14-16). Here, we show that the ex situ graphitization of Si-terminated SiC(0001) in an argon atmosphere of about 1 bar produces monolayer graphene films with much larger domain sizes than previously attainable. Raman spectroscopy and Hall measurements confirm the improved quality of the films thus obtained. High electronic mobilities were found, which reach mu = 2,000 cm(2) V-1 s(-1) at T = 27 K. The new growth process introduced here establishes a method for the synthesis of graphene films on a technologically viable basis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"Because of their availability, adjustable microstructure, varieties of forms, and large specific surface area, porous carbon materials are of increasing interest for use in hydrogen storage adsorbents and electrode materials in supercapacitors and lithium-sulfur cells from the viewpoint of social sustainability and environmental friendliness. Therefore, much effort has been made to synthesize and tailor the microstructures of porous carbon materials via various activation procedures (physical and chemical activation). In particular, the chemical activation of various carbon sources using KOH as the activating reagent is very promising because of its lower activation temperature and higher yields, and well-defined micropore size distribution and ultrahigh specific surface area up to 3000 m(2) g(-1) of the resulting porous carbons. In this feature article, we will cover recent research progress since 2007 on the synthesis of KOH-activated carbons for hydrogen and electrical energy storage (supercapacitors and lithium-sulfur batteries). The textural properties and surface chemistry of KOH-activated carbons depend on not only the synthesis parameters, but also different carbon sources employed including fossil/biomass-derived materials, synthetic organic polymers, and various nanostructured carbons (e.g. carbon nanotubes, carbon nanofibers, carbon aerogels, carbide-derived carbons, graphene, etc.). Following the introduction to KOH activation mechanisms and processing technologies, the characteristics and performance of KOH-activated carbons as well as their relationships are summarized and discussed through the extensive analysis of the literature based on different energy storage systems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"As an important constituent of animal feeds, fiber represents the portion of feeds that is bulky and difficult to digest. The neutral detergent fiber (NDF) method, developed over 30 years ago, is the method of choice for measuring total fiber in for- ages and other feeds. Several modifications that were made to improve its general applicability to all feeds and others developed in individual laboratories often resulted in variability among laboratories in measuring NDF. The amylase-treated NDF (aNDF) method, therefore, was developed as an accurate and precise method of measuring total insoluble fiber in feeds. A collaborative study was conducted to evaluate the repeatability and reproducibility of the aNDF method over the full range of animal feed materials. Twelve laboratories representing research, feed company, regulatory, and commercial feed testing laboratories analyzed 11 materials as blind duplicates. The materials represented feed matrixes, including animal products; high-protein, high-fat, and high-pectin feeds; oil seeds; grains; heated by-product feeds; and legume and grass hays and silages. Materials selected varied in chemical composition and contained 0-90% aNDF, 1-16% ash, 1-20% crude fat, 1-40% crude protein, and 0-50% starch. Correcting results for changes in blanks and reporting results as ash-free aNDF organic matter (aNDFom) improved the repeatability and reproducibility of results when aNDF was <25%. The within-laboratory repeatability standard deviation (Sr) for percentage aNDFom in feeds varied from 0.21 to 1.82 and among-laboratory reproducibility standard deviation (s(R)) varied from 0.37 to 2.24. The HORRAT Was <2 for all materials except feed materials containing >10% fat. However, standard deviations of repeatability and reproducibility for feeds with >10% fat were similar to those of other materials. It is recommended that the aNDF method be accepted for Official First Action status.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
