ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"Previous studies on Passiflora edulis (sour passion fruit) rinds reported some biological activities and there is a growing interest on rinds flour as a possible functional food, but its alkaloid composition was not detailed investigated. This work reports on for the first time in the literature the identification of norharman in P. edulis rinds, by using stir bar sorptive extraction combined with ultra-fast liquid chromatography coupled to tandem mass spectrometry [SBSE(EG-Silicone)-UFLC-MS/MS)]. This beta-carboline alkaloid is suspected to be neurotoxic. Therefore, another purpose of this study was to develop methods of targeted quantification of norharman in P. edulis rinds extracts using polydimethylsiloxane as stationary phase (SBSE(PDMS)) and a copolymer of polydimethylsiloxane and polyethylene glycol as stationary phase (SBSE(EG-Silicone)) combined with high performance liquid chromatography with fluorescence detection (HPLC-Flu) and ultra-fast liquid chromatography coupled with tandem mass spectrometry (UFLC-MS/ MS). Norharman extraction by SBSE(PDMS) and SBSE(EG-Silicone) was optimized and compared, and the analytical performance of SBSE(EG-Silicone) method was superior to that of SBSE(PDMS). The analysis of a sample of dried P. edulis rind indicated (332.16 +/- 8.43) pg g(-1) of norharman.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"A high-pressure/high-temperature experiment at 7.5 GPa and 1673 K led to the formation of the new compound beta-Y2B4O9. In contrast to the already known polymorph alpha-Y2B4O9, which crystallizes in the space group C2/c, the reported structure could be solved via single-crystal X-ray diffraction in the triclinic space group P1 over bar (no. 2) and is isotypic to the already known lanthanide borates beta-Dy2B4O9 and beta-Gd2B4O9. Furthermore, the photoluminescence of an europium doped sample of beta-Y2B4O9:Eu3+ (8%) was investigated.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"The behavior of gaseous components of forest soil was assessed by simultaneous monitoring of Rn-222, CO2 and its carbon isotopes (delta C-13, Delta C-14) in soil air under a semi natural forest in northern Japan. The isotope ratio of C-14 (Delta C-14) in soil air CO2 was found to decrease towards late summer, suggesting gradual depletion of easily decomposed soil organic matter. There was a specific case that soil air CO2 with depleted C-14 appeared suddenly under snowpack in winter. It is not always appropriate to use soil Rn-222 as a tracer of CO2 efflux from the soil surface to the atmosphere.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Modular allosteric aptamers with discrete recognition and signaling regions provide a facile method of carrying out label-free detection by forgoing complex target labeling requirements. Herein, we describe the design and function of an aptamer scaffold capable of forming a hairpin loop in the presence of FAD (the signaling trigger). The aptamer includes a recognition region for the microRNA (miR) Let-7i. Upon selective miR hybridization, the aptamer undergoes a conformational shift to release FAD and thus produce a measurable response. As a result, the described method can sensitively and selectively detect miR Let-7i with a wide linear range of 0.1 pM to 1 mu M and a detection limit of 150 fM. Additionally, this strategy was able to selectively discriminate between sequences with 1- and 2-nucleotide (nt) differences.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"The mechanical properties of protective powder coatings based on epoxy-polyester applied to steel substrates were studied. The mechanical characteristics of coatings, as well as their influence on the behavior of samples under mechanical loading, were determined. Tests of samples with coatings, created by Nano indentation methods, with subsequent processing of experimental data using standard analytical simplified models and using numerical finite element modeling were performed. In tensile tests it was demonstrated that presence of coatings leads to changes in the nature of fracture of the samples. In stability tests, the results of experimental data were compared with the results of analytical and numerical calculations, which demonstrated the effect of coatings on the stability of thin-walled samples. The mechanical properties of samples with coatings on one or both sides of the sample were studied, which also confirmed the elastic modulus of the studied coatings at a level of up to 10 GPa (with the average value for bulk materials up to 3.5 GPa). In the process of testing at elevated temperature, the importance of ensuring tight clamping of the samples was established, in the absence of which significant increase in the measurement error takes place. Due to temperature deformations, stiffness of the samples is reduced and, accordingly, deviate from conditions assumed in calculations. The results obtained are aimed at developing an understanding about mechanical properties, as well as about methods for changing and calculating mechanical properties, thin protective coatings used in various industries and, in particular, a wide class of coatings used to protect aircraft structural components from corrosion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"Ultrasonography (US) findings and Doppler sonography of renal vessels can provide useful information on the structural and vascular supply of patients suffering from chronic kidney disease (CKD). The purpose of this study was to compare the US findings of patients with diabetic nephropathy with the pathologic findings of their renal biopsy. In this descriptive study, US parameters including resistivity index (RI), renal size and volume and cortical and medullary echogenicity, and histopathological findings of renal biopsy (fibrosis, inflammation and chronicity) of 60 patients (27 women and 33 men) with diabetic nephropathy admitted in Hasheminejad kidney center (HKC) of Tehran were extracted and analyzed. Of 60 patients, interstitial fibrosis (IF) in 47 patients, interstitial inflammation (II) in 50 patients and signs of chronicity in 43 patients in pathology report were observed. Patients with IF had larger renal length, higher sinus volume, coarse echogenicity, and abnormal medullary echogenicity, significantly. The presence of II was associated with larger renal length, higher renal and sinus volume, higher cortical echogenicity, and more patients with coarse echogenicity and abnormal medullary echogenicity. The observation of chronicity was significantly correlated with higher sinus volume and more patients with irregular renal rim. According to the findings of this study, renal length and volume, renal sinus volume, and the presence of coarse echogenicity and abnormal medullar echogenicity strongly correlate with renal histopathologic findings in patients with diabetic nephropathy. RI is not a suitable marker for identifying tubulointerstitial changes in these patients.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"The thermal behavior of the eutectic powder particles mixture Ag-28% Cu (mass) represents the aim of this research. This comportment is studied from the point of view of the structural changes induced to the powder mixture processing by the wet mechanical alloying (WMA) technique. After 80 h of WMA in ethylene glycol aqueous solution and argon atmosphere, the initial powder mixture becomes nanostructured composite particles with bimetallic AgCu matrix reinforced by in situ processed Cu2O. The particle size distribution, depicted by laser diffraction technique, reveals the nanometric range of the composite particles between 60 and 80 nm. The phase identification, quantitative analysis as well as crystallite size measurements by XRD confirm the nanostructured feature of the bimetallic matrix, acknowledged by SEM with EDX and FIB, as well as the reinforcing components synthesis during the WMA process. Two successive melting processes have been developed to point out the increased melting point in the range of 928.00-946.10 degrees C. The thermal analysis, developed in argon atmosphere, highlights the thermal effects of AgCu/Cu2O nanoparticles generated by argon adsorption/desorption from the powders surface.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"In this paper, we suggest a new computational technique for the minimization of Hylleraas' functional with additional orthogonality restrictions imposed on the desired vectors. It is shown how Hylleraas' constrained problem can be reduced to an unconstrained one by minimal computational efforts. The asymptotic projection (AP) method proposed earlier to minimize Rayleigh's quotient subject to some orthogonality restrictions is applied to construct a modified Hylleraas' functional whose solution fulfills the required constraints automatically. Specifically, equivalence between the original problem and the one for the modified Hamilton operator is derived. It is shown that the AP methodology allows additional restrictions to be treated in a unified approach for both Rayleigh's quotient and Hylleraas' functional. Specific features of the method are demonstrated on the electronic parallel polarizability of H-2(+). Some emphasis is put on the choice of specific distributed basis set adapted for polarizability computation. A comparison with other methods, considered exact or extremely accurate, is also given.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"In this work, SiO2-encapsulated copper particles/PA12 (Cu-SiO2/PA12) composite powders were prepared by electroless composite plating, and the laser sintering behavior was investigated. Results showed that Cu, Cu2O, CuO, and SiO2 (Cu-SiO2) composite particles were plated on the surface of KH550-modified PA12 powders. The Cu-SiO2 particles existed independently on PA12 surface, and the size was around 200 nm. The melting temperature and crystallization temperature of Cu-SiO2/PA12 composite powders were 183 degrees C and 150 degrees C. The results indicate that the selective laser sintering (SLS) process involved the contact of Cu-SiO2/PA12 powders, the formation of sintering neck, the growth of sintering neck, and the formation of fused solid. The Cu-SiO2 composite particles uniformly dispersed in the part due to surface tension, and the contact interface was good due to their similar polarity. The Cu-SiO2/PA12 SLS parts had excellent dimensional precision. The tensile strength of the 15 W-sintered Cu-SiO2/PA12 specimen was 48 MPa.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"The title compound, C37H42, is a new mesogenic compound containing the fluorene moiety. It exhibits enantiotropic nematic liquid crystalline behaviour with melting at 125 degrees C and isotropization at 175 degrees C. The crystallographically independent unit contains two molecules oriented face-to-edge with respect to each other. The two molecules have nearly the same conformation of the bisphenyl fluorene moiety. The molecular packing in the crystal phase is nematic-like.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Rhenium(I) and (VII) complexes with cyclohex-1-enylolonium cation and bridging pyridyl derivatives are reported. Additionally, the CO-bridged pyridyl and their related compounds have shown interesting behaviour in their reactivity towards compounds containing two amino groups. The unusual cationic compound: (2,6-diaza-cyclohex-1-enylolonium)2-aza-benzoate (H(2)den), was isolated from the reaction mixture of 1,2-di(pyridin-2-yl)ethane-1,2-dione with propane-1,3-diamine in methanol. The latter ligand: H(2)den, was used in the synthesis of rhenium(I) complex in its reaction with [Re(CO)(5)Cl] that gave rise to novel rhenium(I) complex fac-[Re(CO)(3)(Hhdm)] (1). The surprising aspect in the formation of (1) is the modification of H(2)den which was stabilized into a coordinated six-membered pyrimidine ring, 1,4,5,6-tetrahydropyrimidin-2-yl)di(pyridin-2-yl)methanol (H(2)hdm) chelate. The derived ligand acts as a tridentate monoanionic N-2,O-donor ligand towards the fac-[Re(CO)(3)](+) core. Surprisingly, the 2-aza-benzoate counter-ion that was present in the used ligand is not displayed in the crystal structure of complex 1, and might have been stabilized into 2-aza-benzoic acid (picolinic acid). The reaction of the potential tridentate N-2,O-donor ligand 2,2 '-dipyridylketone (dpk) with trans-[ReOI2(OEt)(PPh3)(2)] led to the isolation of [ReO3(dpk center dot OH)] (2). The ligand H(2)den and the rhenium complexes were spectroscopically characterized, and the structures of H(2)den, 1 and 2 were established by X-ray diffraction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"The present research aimed at comparing the effectiveness of promethazine and diazepam in patients suffering from acute peripheral vertigo. This is a double blind clinical trial with a sample of 154 patients visiting the emergency section of Shahid Mohammadi Hospital in Bandar Abbas in 2017-18. The participants were randomly divided into two groups of 77, one treated with intravenous promethazine (50 mg) and the other with intravenous Diazepam (10 mg). The severity of vertigo was measured qualitatively and quantitatively 20 minutes later in both groups. Participants were 46 (29.9%) male and 108 (70.1%) female visiting the emergency section of hospital. The mean score of vertigo severity in Promethazine group was 44.44 +/- 17.94 and that of Diazepam group was 2.49 +/-+3.87. The severity scores before and after the treatment in promethazine group were respectively 7.75 +/- 1.59 and 2.72 +/- 1.93. The mean scores of vertigo severity before and after the treatment in promethazine group was -5.04+2.10 and in the diazepam group it was -3.83+3.09. The intergroup difference was statistically significant (p=.013). The results revealed that intravenous promethazine and diazepam applied 20 minutes after prescription are both effective in controlling the severity of vertigo. Considering the probability of occurrence of extrapyramidal side-effects it can be suggested that the infusion of this medication can be done slowly as it takes longer time. Meanwhile, vital signs should be precisely controlled.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"It is important to be able to control the physical and chemical integrity of carbon-based porous monolith structures while being tailored for targeted analytical, energy and catalytic based applications. A set up using a CO2 laser in continuous mode (CW CO2 laser) was implemented to cut fragile and porous carbon monolithic (CM) and nanotemplated carbon monolithic (NTCM) rods into discs with a prescribed thickness and dimensional integrity (denoted as LCM and LNTCM, or LCMs). Changes in structure, porosity and composition of LCMs were induced by the efficient thermal energy afforded by the CW CO2 laser irradiation under tightly controlled process conditions. The main effects observed before and after laser cutting were studied in comparison with traditional scalpel blade cutting of carbon monolithic (SCM). FE-SEM images confirmed that the resulting LCMs exhibited a more open, interconnected macroporous structure and smoothed mesopores to a depth of approximately 5 while the structure of the bulk section remained intact. Minimal changes in chemical compositions were confirmed by XPS. Raman spectroscopy revealed a modest increase in the graphitic content on the cross sections of LCM discs. Phenol and Bisphenol A (BPA) was used as a model analyze for demonstration of resulting discs adsorption performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Electrolytic conductivity measurement is one of the important parameters to evaluate the concentration of dissolved substances in a solution and has been widely used in various fields of life, science, and technology. It was being used for process control and quality assurance. The traceability of the measuring results is a crucial requirement to guarantee reliability. The electrochemistry laboratory - chemical metrology Indonesia has started to develop a secondary method for electrolytic conductivity measurement. The objective of this work is to provide a traceability chain for electrolytic conductivity measurement in Indonesia through secondary reference material of Potassium Chloride (KCI) 1 M. The secondary reference material of KCI 1 M can be used as a standard for calibrating the conductivity meter, especially in seawater analysis. The secondary reference material that is developed has an electrolytic conductivity value of about 111 mS/cm and was measured using cell type D from ZMK, Germany. This cell is made from glass with two platinization electrodes inside. The distance of the electrodes is 60 mm, and the diameter of the electrode is 20 mm. The uncertainty measurement was estimated according to the ISO GUM recommendation by identifying all possible uncertainty sources in the electrolytic conductivity measurement process. The result showed that the expanded uncertainty of electrolytic conductivity measurement for KCI 1 M by a secondary method using cell type D was 0.33% at k=2 for 95% confidence level with a repeatability of the measurements and cell constant as the biggest sources of uncertainty which contributed as 80% and 17%, respectively.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"The aim of this questionnaire survey study is to find out if the three socio-demographic aspects gender, age and household size have any influence on washing-up behaviour and whether people's washing-up behaviour changes due to them. The data was collected via a questionnaire created and carried out by Forum Waschen"" that could be answered by German consumers either on the internet or on the day of sustainable washing created by Forum Waschen"". In addition to the socio-demographic facts, the questionnaire involved questions about both manual and automatic dishwashing. The results of this study vary; some aspects of washing-up behaviour are correlated and some are not. Only some aspects are dependent on gender, more the manual dishwashing behaviour than the automatic. By contrast, most aspects depend on or correlate with the participant's age. The biggest difference between households of different size are the quantities of dishes used and need to be washed per day. Besides the connections to socio-demographic aspects, there are also connections between different aspects of dishwashing behaviour itself, such as the positive correlation between the frequency of changing the tea-towel and its usage.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"Stiffness and anisotropy of culture substrates are important factors influencing the cell behavior and their responses to external stimuli. Herein, we report a fabrication method of oblique polymer pillars which allow modulating both stiffness and anisotropy of the substrate for spreading and elongation studies of Rat Mesenchymal Stem Cells (RMSCs). Poly (Lactic-co-Glycolic Acid) (PLGA) has been chosen to produce micropillars of different heights and different pitches using a combined method of soft-lithography and hot embossing. The stiffness of such pillar substrates varies over a large range so that RMSCs show effectively different spreading behaviors which are also sensitive to the inclining angle of the pillars. Our results showed that with the increase of the pillar height the area of cell spreading decreases but the cell elongation aspect ratio increases. Moreover, cells preferentially elongate along the direction perpendicular to that of the pillars' inclining, which is in agreement with the calculated anisotropy of the pillar substrate stiffness.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"Fatty acids (FAs) are basic components in plants. The pharmacological significance of FAs has attracted attentions of nutritionists and pharmaceutists. Sensitive and accurate detection of FAs is of great importance. In the present study, a pre-column derivatization and online mass spectrometry-based qualitative and quantitative analysis of FAs was developed. Nineteen main FAs were derivatized by 2-(7-methyl-1H-pyrazolo-[3,4-b]quinoline-1-yl)ethyl-4-methyl benzenesulfonate (NMP) and separated on reversed-phase Hypersil BDS C8 column with gradient elution. All FAs showed excellent linear responses with correlation coefficients more than 0.9996. The method obtained LOQs between 0.93 ng/mL and 5.64 ng/mL. FA derivatives were identified by both retention time and protonated molecular ion corresponding to m/z [M + H](+). A comparative study based on FA contents in peel and pulp, seeds and leaves of Nitraria tangutourum Bobr (NTB) from different geographical origins was performed with the established method. Results indicated that NTB were rich in FAs, and the types and contents of FAs varied among tissues. On the other hand, the same tissue of NTB from different geographical areas differed in the content, but not in type, of FAs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"For a supercritical solvent-solute system, as a critical end point (CEP) is approached, the solubility becomes sensitive to temperature variations. By virtue of this phenomenon, a conceptual model is proposed to combine extraction and crystal growth. CO2-naphthalene is chosen as the reference system. Theoretical optimizations suggest that the newly defined pseudo-CEPs are favorable reference states, especially those close to the lower CEP. In each near-CEP region, the performance is promoted when the CEP is approached. The temperature at the bottom wall should be higher than that at the top one to offset the stabilizing concentration gradient due to gravity and initiate double-diffusive convection in the cooperative regime. Numerical simulations confirm that the performance of the current model operating at the optimized reference state is better than the previous experimental results in terms of crystal growth rates. The conceptual model provides an efficient configuration for coupled extraction and crystal growth apparatuses. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"La0.8Sr0.2MnO3/alpha-Al2O3 shows its potential to be an efficient catalyst for CH4-SCR of NO in our former study. This paper focuses on its activity with water vapor in simulated flue gas and two different pretreatments aimed at improving its performance were also studied. The effects of temperature, residence time and initial O-2 content were investigated by experiment. XRD and SEM results indicate that all three catalysts can remove NO and the vapor-treated catalyst may have the worst behavior due to its poor porous structure. Experiment results show the fresh catalyst can gain a high NO removal rate (> 95%) in certain conditions as well as the other two pretreated catalysts. In general, the NO conversion rates decrease with the increase of the initial O-2 content. The calcined catalyst has the best oxygen resistance ability while the vapor-treated catalyst has the worst tolerance to O-2. NO conversion rates over the calcined catalyst can remain steady above 90% with 0-4% O-2. It seems calcination plays a role in improving the catalytic properties of La0.8Sr0.2MnO3/alpha-Al2O3. This result can provide some information for the practical use of La0.8Sr0.2MnO3 in industry.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"A theoretical study was carried out of CumCon-O-2-H2O (2 <= m + n <= 7) clusters using density functional method. The results indicate that O-2 and H2O molecules are adsorbed at top sites. The presence of H2O promotes more charge transfer to anti-bonding orbitals of O-2 molecules which can lead to the elongation of O-O bond. And the effect of charge transfer suggests the occurrence of chemisorption. Comparison between CumCon-O-2 and CumCon-O-2-H2O, PDOS are also discussed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"A microwave-assisted diazotization reaction of ciprofloxacin was used for the analysis of ciprofloxacin in pharmaceutical samples. The ciprofloxacin was diazotized with phenol using acidified sodium nitrite in a domestic microwave oven. Faster microwave heating and microwave effects were found to be very effective for the process of diazotization. The microwave-assisted reaction was initiated in an acidic media and the colored product was stabilized in a slightly basic medium using a NaOH solution as a neutralizer. The product was found to exhibit the maximum absorbance at 440 nm. All of the experimental conditions like the concentration of reagents, microwave power and reaction time were optimized. The optimum concentrations for phenol, sodium nitrite, HCl and NaOH were found to be 140 ppm, 300 ppm, 0.006 M and 0.006 M respectively. The optimum reaction time was found to be 2 min and a medium high power of the microwave was found to be most effective. The limit of detection (LOD) and the limit of quantification (LOQ) were found to be 1.08 and 3.61 mg L-1 respectively. The developed method was successfully applied for the determination of ciprofloxacin in pharmaceutical samples. This new spectrophotometric method for the analysis of ciprofloxacin is fast, sensitive, easy and cost effective.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
