ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"Like the drug-salt interactions, drug-amino acid interaction in the aqueous medium is dependent upon different physiological events occurring in the body. In this context, investigations on the interactions of ciprofloxacin hydrochloride (CFX) being a second-generation antibiotic with both nonessential amino acid and essential amino acid have been done. The physicochemical properties like apparent molar volume (V-2,V-phi) and apparent molar isentropic compression (K-s,K-2,K-phi) of drug, CFX in water and in the presence of glycine (GLY), and L-isoleucine (ILU) at m(B) (molality of GLY or ILU) = 10, 20, 35, 50, and 75 mmol.kg(-1) have been determined over the temperature range of 288.15-323.15 K and at p = 1 x 10(5) Pa. These data have further been used to calculate different parameters, which help to obtain valuable information corresponding to the distinct kinds of interactions present in the ternary systems. The volumes and compressibility studies have shown that the predominant interactions are hydrophilic-hydrophilic and hydrophilic-ionic in the studied systems. It may be postulated that the effect of CFX prevails through the hydrophilic groups of the constituents of proteins. Dehydration behavior of drug is also observed using hydration number and calorimetry at higher m(B) values. Both hyperchromic and hypsochromic changes have been observed from the absorption spectra for the CFX/ILU system.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"The oxygen evolution reaction (OER) electrocatalysts are of significances for energy storage or conversion. However, the preparation of excellent electrocatalysts and their utilizations are still great challenges. In this paper, the in situ enrichment of cobalt by sulfate-reducing bacteria (IEC-SRB-Xs) with more uncovered by-production was successfully cultured and carbonized to serve as the OER electrocatalysts triumphantly. The carbonized remains of IEC-SRB-1.00 (named SRB-1.00) showed an excellent potential 1.553 V at current density 10 mA cm(-2), and Tafel slope was 47 mV dec(-1). Moreover, the SRB-1.00 performed constant activity and without any decline of activity after 24 h of OER testing. In addition, the SRB-1.00 exhibited high electron transfer efficiency of 0.803. Therefore, The IEC-SRB-Xs have potential to be a new approach to prepare OER electrocatalyst for water oxidation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"We carried out a detailed investigation of the local ordering and dynamics of the lithium intercalation in paramagnetic LixVOPO4 center dot 2H(2)O (with 0 < x <= 1) materials. This question was addressed using a combination of X-ray diffraction, P-31 and Li-7 MAS NMR experiments. We first studied the structure of the fully ordered end-member of the series, Li1VOPO4 center dot 2H(2)O, revisiting the X-ray single crystal diffraction data on the basis of the information provided by P-31 MAS NMR. We then carried out Li-7 MAS and exchange NMR experiments and P-31 MAS experiments on the polycrystalline powders obtained after partial lithium insertion in VOPO4 center dot 2H(2)O phases. These experiments evidenced an unexpected ageing of the material related with lithium dynamics between the VOPO4 layers and a V4+/V5+ charge ordering mechanism within the layers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"The new aminocoumarin derivatives 3-[1-(3-hydroxyanilino)ethylidene]-3H-chromene-2,4-dione, (1), 3-[1-(4-hydroxyanilino)ethylidene]-3H-chromene-2,4-dione, (2), and 3-[1-(2-hydroxyanilino)ethylidene]-3H-chromene-2,4-dione, (3), all C17H13NO4, were synthesized by reacting an equimolar amount of 3-acetyl-4-hydroxycoumarin and the corresponding aminophenol in absolute ethanol. Structural and spectroscopic analysis of these phases revealed that derivatives (1) and (2) are isomers of previously reported (3) [Brahmia et al. (2013). Acta Cryst. E69, o1296]. The crystal structures of meta derivative (1) and para derivative (2) were ab initio determined from powder X-ray diffraction data using the direct-space approach. Both (1) and (2) adopt the orthorhombic space group P2(1)2(1)2(1). These isomers show hydrogen bonds and rich pi-pi stacking, together with pi center dot center dot center dot H interactions, which are built by conjugated systems of coumarin and phenol rings. In the crystalline lattice, the packing of (1) and (3) are mainly stabilized through O-H center dot center dot center dot O hydrogen bonding between neighbouring coumarin molecules, while hydrogen bonds between coumarin and water molecules build the stable crystal structure of derivative (2). A big similarity in the skeletons of the IR spectra of these isomers was noticed. Derivative (2) exhibits two weak bands which were not present in the spectra of the other two derivatives, at 2370 and 2948 cm(-1), which can be assigned to the O-H vibrations of the solvent (H2O) trapped in the structure of (2). These aminocoumarin derivatives display absorption maxima in the visible region, attributed to pi-pi delocalization involving the whole electronic system of the compounds with a considerable charge-transfer character originating from the aminophenyl ring and pointing towards the coumarin system which is characterized by a high electron-accepting character. Additionally, the isolated molecular ground-state geometries were optimized at the PBE0/TZP level and the electronic properties, molecular electrostatic potential and Hirshfeld charges were determined.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"The potential of food packaging components to migrate into food is an important health concern. Perfecto Paseiro Losada and his group at the University of Santiago de Compostela, in Spain, have been investigating the migration kinetics and actual migration of such compounds into a variety of types of food. They also have been carrying out studies to estimate dietary exposure. Paseiro recently spoke to LCGC about this work.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"In this study, semi-empirical total reaction cross section relation has been suggested for proton, deuteron, He-3, alpha-induced reactions up to the projectile energy of 200 MeV. Fitting parameters have been listed for each light particle reaction. It is applicable for all target nuclei with mass number greater than 9, and all particle kinetic energies below 200 MeV. The present results have been compared with the experimental data available in literature and with the calculated values based on Talys 1.9 and Empire 3.2 codes. The results showed that the parametrized relation could calculate the total reaction cross sections as accurate as of different nuclear codes for light particles at the intermediate incident energies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"By introducing SiO4 group into borate, we obtained a noncentrosymmetric compound, Cs0.92B0.92Si5.08O12. Using single crystal X-ray diffraction technology, we determined the structure of Cs0.92B0.92Si5.08O12, which can be described as a three dimensional (3D) framework composed of Si/BO4 tetrahedra via corner-sharing 0 atoms, and the Cs atoms reside in the large tunnels in its 3D frame. Structural comparisons between the title crystal and other reported cesium borosilicates, particularly CsBGe5O12 have been discussed in detail. In addition; the optical properties including IR and diffuse-reflectance spectra, as well as SHG measurement are also reported in this work. Moreover, the first-principle calculations were done to assist comprehending the origin of nonlinear optical property caused by electronic structure.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"Methyl hexanoate, which was found to be the simplest methyl ester to present a strong cool flame behavior, is expected to be one of the main components of biodiesels. Details of the experimental speeds of sound in methyl hexanoate are scarce up to now. Therefore, the speed of sound in liquid methyl hexanoate was measured by the Brillouin light scattering method in the temperature range of 297.83-588.07 K and at pressures of up to 10 MPa. The relative uncertainty of the speed of sound experimental system is estimated to be less than 0.43%, and when considering the impurity of the sample, the relative uncertainty is 0.47%. The variation of the speed of sound with the temperature and pressure was analyzed. Besides, the correlation for the speed of sound as a function of temperature and pressure is presented based on the experimental data. The absolute average of relative deviation between the experimental data and the calculated results is 0.44%.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"Using a mixed self-assembly method, this research utilized modified Mb-functionalized gold nanoparticles (Mb-AuNPs-MPA) on the gold electrode surface to prepare a biosensor which was applied to detect superoxide anion-free electron mediators. Together with the study on the performance of the sensor, the characteristics of modified nanoclusters were investigated by UV-Vis and FTIR and the electrochemical characteristics of the electrode surface were investigated using electrochemical impedance spectroscopy (EIS) and cyclic voltammetry (CV), respectively. It was demonstrated that the charge transfer resistance (Rct) of the modified electrode (Mb-MPA-AuNPs/Au) was 7862 ft, the exchange current density (i0) was 32.7 pA/cm(2). And a pair of reversible and symmetrical redox peaks appeared after the coordination of Cu2+, and the electrical signal response of Cue /Mb-AuNPs-MPA/Au reached the highest. The superoxide anion generated in the basic DMSO system was determined by CV using the modified electrode Cu2+ Mb-AuNPs-MPA/Au. It was discovered that the superoxide anion had a strong disproportionation effect.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"Cardiovascular disease is an important problem in developed countries and the effective target of treatment should be further developed. ETB receptor is one of receptor of ET system, which may affect the function of vascular smooth muscle cell via NO released. In order to clarify the theory, we had cell culture with or without ET-1 treatment. Flow cytometry had been used to prove cell apoptosis and transwell assay had been used to detect the ability of cell migration. The expression of ET-1, ICAM-1, VCAM-1, MMP-9 and CRP were detected by using qRT-PCR and Western blot assay. After we had found that RES-701-1 one of ETB receptor antagonists can induced VSMC apoptosis and migration. Also RES-701-1 can down regulated ICAM-1, VCAM-1, MMP-9 and CRP while ET-1 was the opposite. In a conclusion ETB receptor is one of the role target to mediate vascular smooth muscle cell through the ET system and it may be a significant treating target in cardiovascular disease in the future.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Energy spectra of the 3d(4), 3d(3)4s, 3d(3)4p, and 3d(3)4d configurations of W LIII are calculated using the ab initio multi-configuration Dirac-Fock method. The correlations within the n = 9 complex, n being the principal quantum number of the outermost electron are accounted for in a systematic way and the Breit interaction and quantum electrodynamics effect are evaluated. Wavelengths, oscillator strengths, electric dipole, electric quadrupole, magnetic dipole, and magnetic quadrupole emission transition rates regarding these levels are obtained. The Flexible Atomic Code (FAC) calculations are further performed to support these data. Results are compared with other available theory reported in the literature as well as the recommended experimental data listed in the Atomic Spectra Database (ASD) of the National Institute of Standards and Technology (NIST) online database. Satisfactory agreement is found between them. In light of these findings, the present complete and consistent results can aid line identifications in extreme ultraviolet (EUV) spectra and should be beneficial in fusion plasma research.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"In this study, In(OH)(3) nanocrystals with three morphologies including rods, cubes and spheres were synthesized through a hydrothermal method. The morphology and crystalline were manipulated by controlling the growth speed and the addition of ascorbic acid. The InVO4 nanocrystals were obtained by a process sacrificing In(OH)(3) templates. The phase transformation of rods and cubes generated size-controllable products, whereas that of nanospheres formed hollow micro-spheres. InVO4 nanocrystals display a brilliant yellow emission band with the peak at 517 nm. Intriguingly, luminescent rare-earth Eu ions with red emission could be doped into InVO4 nanocrystals during the phase transformation. Excitation and the emission spectra indicated an excitation energy transfer from the vanadate to the rare-earth ions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"Measuring the radioactive content of environmental samples requires the use of appropriate reference materials with the same composition and density as the matrices to be measured. If they are not available, ad hoc artificially spiked reference materials are an alternative. Spiking in layers requires a detailed study of the drop distribution, as energy and decay scheme of the component radionuclides must be taken into account to produce a reference material that represents, in efficiency terms, a real sample. A method based on Monte Carlo simulation has been developed to find the optimal distribution of drops in layers for the combination of two typical soil samples and four radionuclides. Results have been validated by comparison with samples prepared by two techniques: methanol bath and spiking in layers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"In this work, two different adsorbents were comparatively used and developed for preconcentration of ultra-trace levels of copper ions by flow injection analysis for atomic absorption spectrometry. Copper ions were preconcentrated on a mini-column packed with epichlorohydrin cross-linked silica gel-chitosan composite beads and epichlorohydrin cross linked multiwalled carbon nanotube-chitosan composite beads. 0.1 M ethylene diamine tetra acetic acid and 0.1 M nitric acid solutions were used in order to remove the copper ions from the adsorbents. The factors affecting preconcentration of copper(II) ions such as sample and eluent flow rate, loading time, pH, eluent concentration, and interfering ions were investigated. Under the optimized parameters, detection limits of the methods were obtained as 2 ng ml(-1) for epichlorohydrin cross linked silica gel-chitosan composite beads and 1.3 ng ml(-1) for epichlorohydrin cross linked multiwalled carbon nanotube-chitosan composite beads with enrichment factor of 23 and 19.2, respectively. The recoveries and intra-day and inter-day precisions for copper ions were >90.0% and >3%, respectively. In order to validate the developed methods, a certified reference material of drinking water was analyzed. The values determined were in good agreement with the certified values. The developed methods have also been applied for determination of copper(II) ions in Gediz River in Turkey with satisfactory results.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"In this study, the insecticidal activity against Cowpea aphids (Aphis craccivora) of a series of 23 phenylazo, pyrrole-, dihydropyrrole-fused and chain-opening nitromethyleneneonicotinoids was evaluatedby using the multiple linear regression (MLR) and pharmacophore modelling. Conformer insecticide ensembles were modeled using the MMFF94s force field. Minimum energy conformers were employed to calculate structural parameters, which were related to the experimental pLC(50) values. Several statistical criteria of goodness of fit and predictivity were checked to validate the models. Robust and predictable MLR models were obtained. Further, the Phase module from Schrodinger suite was engaged in the generation of the ligand-based pharmacophore models. The atom-based 3D-QSAR module from the aforementioned software was used for the validation of a best four-point pharmacophore model. The obtained significant statistical parameters attested the pharmacophore model validity. The MLR and pharmacophore models are useful for the prediction of new insecticides with activity against Cowpea aphids. (C) 2019 University of Kashan Press. All rights reserved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"In the present study, zinc laurate (ZL) was synthesized by precipitation and characterized by X-ray diffraction, Fourier transform infrared spectroscopy and thermal analysis. ZL was applied for monolaurin synthesis by esterification of lauric acid with glycerol using a 2(3) factorial design to determine the best conditions for monolaurin production. Conversion of nearly to 70% was achieved by using a lauric acid:glycerol molar ratio of 1:1, 2 wt % of catalyst and 140 degrees C, reaching to 33% of monolaurin selectivity. Statistical analyses at a confidence level of 95% indicated that the decrease in lauric acid:glycerol molar ratio was significant to enhance the monolaurin production. Moreover, the solid was able to be reused, preserving its original structure and the catalytic activity, which indicated the potential use in continuous processes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"Closed-loop processing for unhairing/liming and tannage is established technology for the processing of raw hides to the wet blue state. This approach produces a high value product and, as part of sustainable manufacture, is significant. Savings are gained in chemicals, water and energy and reductions in the wastewater load. In effluent treatment, both the sulfide oxidation stage and chrome recovery/regeneration systems are eliminated. Both sulfate and chloride are minimised, and a reduction in solid waste generation. In November 2018 new-build tanneries with radically different layouts were at an advanced stage of construction and installation of new equipment. These were designed to management and technical requirements of this specific technology. In addition, the technology had made the transition from bovine manufacture to nappa leathers production in a major sheepskin tannery. And within small scale operations - bovine hides, bovine bellies, sheep and goat skins - chrome tannage was taking place with processing adapted around the prevailing conditions and tanners requirements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Pyridinium based ionic liquids derived from beta-picoline and n-alkylbromides were synthesized by a simple procedure at ambient temperature and then characterized. These neutral ionic liquids were investigated for their dual role as the solvent and promoter for the selective synthesis of a series of N-monomethylanilines using dimethylcarbonate as the methylating agent. A solvent free green procedure was developed. Reaction conditions were mild and the product recovery was simple. Excellent selectivity for N-monomethylation, the high yield of the product and recyclability of the ionic liquids are some of the promising features of this protocol.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Quercetin (Qu), a noted polyphenolic flavonol molecule, exhibits remarkable antioxidant properties against bioenzymes like peroxidase and tyrosinase. However, it was found that under pH = 3.5-5.5 and room temperature, Qu cannot reduce hydrogen peroxide (HP) which is a well-perceived reactive oxygen species (ROS) responsible for oxidative stress. We found that in presence of noble-metal nano-particles, such redox interactions can be accomplished. We thus synthesized homogenous PVP-coated nano-platinum particles (PNP) to catalyze the oxidation of Qu by HP. On reaction, Qu is oxidized by HP to ortho-quinone (QQ) following the first-order kinetics. The observed rate constant, k(o), gradually increases and tends to saturate with increasing [HP](T) where T represents the analytical concentrations of the reactant. The saturation kinetics indicates that the activities of PNP resemble to that of bioenzymes and similarly, the nano-particles host the reactants on its active surface during the redox interactions. The estimated value of the k(cat) reveals that the extent of catalysis of even 10(-10) M PNP is nearly comparable with the rate constants of oxidation of Qu in presence of enzymes like horseradish peroxidase and tyrosinase. Graphical abstract Quercetin (Qu) is a ubiquitous natural antioxidant. However, in acidic buffer media (pH = 3.5-5.5), hydrogen peroxide (HP) cannot oxidize Qu. Strikingly, in presence of nano-platinum particles (PNP), Qu is promptly oxidized by HP to ortho-quinone following the first-order kinetics. PNP hosts the reactants on its active surface during the redox interactions. The saturation kinetics with respect to HP resembles to enzyme-like activities of PNP, and indeed, the calculated value of the rate constant, k(cat), is comparable with those of the rate constants of enzyme-mediated oxidation of Qu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"This work was undertaken to understand the mode of interaction of makaluvamines, a class of marine pyrroloiminoquinone alkaloids isolated from sponges of the genus Zyzzya, used in the treatment of several human cancer cell lines. This analysis was done by the quantum chemistry method. First, we used electrostatic potential (ESP) to reveal the different sites that accept and donate hydrogen bonds (HB) of charged forms (protonated and methylated) of makaluvamines (at level B3LYP/6-311++G(d,p)). In a second step, we studied the interactions by hydrogen bond between these molecules and water molecule on the one hand (at level B3LYP/6-311++G(d,p)) and on the other hand glutamic acid a protein residue of topoisomerase II (at level B3LYP/6-31+G(d,p)). Finally, we calculated the corrected BSSE interaction energies and estimated the relative stability of the formed complexes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"The kinetics of the aquation reaction of the [VO(ida)(bipy)]center dot 2H(2)O (VO(ida)(bipy)) complex (where ida = iminodiacetate anion and bipy = 2,2'-bipyridine) promoted by [Fe(H2O)(6)](3+) ions were investigated in aqueous solutions. Spectrophotometric studies were carried out at different temperatures in the range of 293.15-313.15 K. The concentration of the [Fe(H2O)(6)](3+) (Fe3+) ions was kept within the range of 2 X 10(-4) to 8 X 10(-4) mol L-1, and the concentration of VO(ida)(bipy) was 1 X 10(-3) mol L-1. The values of the observable reaction rate constants were calculated based on the Glint computer program. Furthermore, the mechanism for the aquation of VO(ida)(bipy), induced by Fe(III) ions, has been proposed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"Mesophase pitch, as an important chemical intermediate, belongs to highly structured pitch materials that has good property for conducting heat or electricity. Pitch can be naturally derived from petroleum or coal tar. Prior to producing the mesophase pitch materials, the removal of complex low molecular weight polycyclic aromatic hydrocarbons (PAHs) from the original petroleum pitch is essential. In the study, we have developed a two-step process using high pressure CO2 for separating the useful part with desired properties from the raw petroleum pitch sample. Firstly, a stepwise supercritical CO2 (scCO(2)) extraction process was employed for removing the lightest molecular weight fractions. The residual and CO2-insoluble fractions were further separated by a subcritical anti-solvent (SAS) process using CO2 at 25 degrees C and three high pressure conditions. A modified SAS apparatus was utilized in this study. The gel-permeation chromatography (GPC) analysis system with standard calibrations was used to determine the molecular weight of various pitch samples. The GPC system was equipped with dual Ultraviolet (UV) and Refractive Index (RI) detectors. The polydispersity index (PDI) value of the raw petroleum pitch 6 (PP6) sample was 6.9, and it was reduced to 3.8 after the scCO(2) extraction and under the appropriate SAS processing pressure. The corresponding weight average molecular weight (M-w) was increased from 987 to 1493 g/mol. This study provides an effective separation and product identification method that only employs commonly used GPC analyses with dual UV and RI detectors. A useful screening method has been developed for selecting the most appropriate separation parameters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
