ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"An unexpected pseudo four-component reaction between 5,6-diamino-1,3-dimethyluracil and aldehydes in the presence of a catalytic amount of p-toluenesulfonic acid in ethanol and under mild reaction conditions which led to the synthesis of a novel class of dihydropyrimido[5,4-g]pteridine-2,4,6,8(1H,3H,7H,9H)-tetrones under mild reaction conditions is described. The products can be obtained by simple filtration in moderate to good yields, without the need for further purification. Some of these products revealed interesting photo-physical properties and spectacular fluorescence in solution after UV exposure.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"The base catalyzed aldol condensation of various N-benzylisatins with 1-acetyl-N-arylcyclopropanecarboxamides resulted in functionalized 3-hydroxyoxindolin-2-ones in high yields, which were in turn successfully transferred to functionalized 6-(2-oxoindolin-3-yl)-5-azaspiro[2.4]heptanes in acetic acid in the presence of the concentrated hydrochloric acid by sequential acid catalyzed dehydration and aza-Michael addition process. The H-1 NMR spectra and the single crystal structure indicated that the obtained functionalized 6-(2-oxoindolin-3-yl)-5-azaspiro[2.4]heptanes have a S,S-configuration.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"In this report, novel azobenzene self-assembled complexes (azo-Cn, n = 8, 12, 16) were used as an electrode material for pseudo-capacitors. The as-prepared azo-Cn exhibited a good reversible redox process and possessed a specific capacitance as high as 221.0 F g(-1) at 10 mV s(-1). However, with the value n increased from 8 to 16, the specific capacitances of azo-Cn electrode materials decreased. In order to study the reasons, the effect of surface amphiphilic property of azobenzene self-assembled electrode materials on the properties of supercapacitors was studied and the results showed that the capacitive behaviors of azo-Cn could be greatly improved by better surface hydrophilic properties and azo-C8 with good supercapacitive characteristics could be the potential ideal electrode materials for low-cost and high-efficiency electrochemical supercapacitors.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Autofluorescence of the bone extracellular matrix (ECM) has not been widely explored although the ECM plays a very important role in bone development. In our research we focused on examining the bone matrix of very young animals due to the intense growth process during the first month of life. Structure images and fluorescence spectra of the bone surface were carried out using confocal fluorescence microscope Eclipse Ti-S inverted CLSM (NIKON, Japan) for compact tibia of healthy 7-, 14- and 28-day-old rat newborns after prenatal zidovudine administration in comparison with control. Spectral features of ECM autofluorescence were analyzed statistically by taking into consideration p < 0.05. The CLSM technique allows for simultaneous examination of the structure and autofluorescence from selected areas of the bone surface. Excessive autofluorescence of ECM after prenatal zidovudine administration influences bone growth incommensurably to the newborns' age. Therefore the possibility of an additional non-enzymatic mechanism of collagen cross-linking in the first two weeks of life of newborn rats prenatally treated with zidovudine has been considered. Our results suggest that ECM autofluorescence can be an indicator of bone development in the normal and pathological state.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"A signal tapping circuit has been designed to derive the fast timing signal from the Chevron type, 2 stage MCP having phosphor screen as a readout device. Using this, the timing property of the MCP-BaF2 system has been studied using the digital storage oscilloscope in which a timing resolution of similar to 500 ps has been obtained. The applicability of MCP with phosphor screen configuration for timing measurements has been demonstrated.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"The first high nuclearity ruthenium-gold-nitrido carbonyl and ruthenium-copper-nitrido carbonyl cluster compounds have been synthesized and structurally characterized. The reaction of [PPN][Ru-5(mu(5)-N)(CO)(14)], 1, with [Au(PPh3)]NO3 yielded three new hetero-bimetallic ruthenium-gold-nitrido cluster complexes: monogold -tetraruthenium cluster complex Ru-4(mu(4)-N)(CO)(12)[mu-Au(PPh3)], 2, gold-pentaruthenium cluster complex Ru-5(mu(5)-N)(CO)(14)[mu-Au(PPh3)], 3 and trigoldpentaruthenium cluster complex Ru-5(mu(5)-N)(CO)(13)[(mu-AuPPh3){mu(3)-Au(PPh3)}(2)], 4. Compound 4 was obtained in a much better yield from the reaction of 1 with [{(PPh3)Au}(3)O][BF4]. Compounds 3 and 4 consist of a square pyramidal cluster of five ruthenium atoms with an interstitial nitrido ligand in the base of the square pyramid. Compound 4 exhibits a dynamical exchange activity that leads to an averaging of all its three AuPPh3 groups on the NMR time scale. Reaction of 1 with [Cu(PPh3)Br](4) yielded three new hetero-bimetallic ruthenium-copper-nitrido cluster complexes: monocopper -tetraruthenium cluster complex [Ru-4(mu(4)-N)(CO)(12)(mu-CuPPh3)], 5, monocopperpentaruthenium cluster complex [Ru-5(mu(5)-N)(CO)(13)(PPh3)(mu(3)-CuPPh3)], 6, and the tricopperpentaruthenium cluster complex [Ru-5(mu(5)-N)(CO)(13)(mu-CuPPh3){mu(3)-Cu(PPh3)}(2)}], 7. The reaction of 1 with [Cu(NCMe)(4)]BF4 yielded the new complex [Ru-5(mu(5)-N)(CO)(14)[mu(3)-Cu(NCMe)], 8. Compounds 6, 7 and 8 each consist of a square pyramidal cluster of five ruthenium atoms with an interstitial nitrido ligand in the base of the square pyramid. Like 4, compound 7 exhibits a dynamical exchange activity on the NMR time scale among its three CuPPh3 groups. All seven compounds were characterized by IR, H-1 NMR and P-31 NMR spectroscopies and by single-crystal X-ray diffraction analyses. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"Biothiols such as cysteine (Cys), homocysteine (Hcy) and glutathione (GSH) act as critical roles in maintaining biological redox homeostasis, which is crucial for a plenty of physiological and pathological processes. Therefore, the detection of biothiols is very important and beneficial for many applications. Herein, we have designed and developed a new crystal dimethyl 4-(2,4-dinitrophenylsulfonyloxy)pyridine-2,6-dicarboxylate (P) with 2,4-dinitrobenzene-1-sulfonyl (DNBS) pendant for light-up and detection of biothiols (Cys was selected as the analyte model). The fluorescence ""off-on"" switch is triggered by the cleavage of DNBS unit by the interaction with biothiols via nucleophilic aromatic substitution reaction. The turn-on fluorescent probe exhibited excellent selectivity and sensitivity toward biothiols.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"Circulating tumor DNA(ctDNA), the main item of liquid biopsy, is DNA fragments from tumor genome that carries certain characteristics (including single nucleotide variation, deletion, insertion, rearrangement, copy number variation, and methylation) in the human blood circulation system. It mainly originates from apoptotic or necrotic tumor cells. The detection and analysis of ctDNA can provide genomic information in tumors, such as copy number variation, single nucleotide mutation, and methylation enrichment across the genome. It has a certain correlation with tumor size and development and considered as an emerging and promising tumor biomarker for cancer progression, reoccurrence, and routine monitoring after surgery. Compared with other tumor markers, the isolation method is relatively simple due to the stability of ctDNA. However, the extremely low abundance of ctDNA, the high content of background cell free DNA(cfDNA), the large difference between individuals, and the need of predicted detection sites in advance make it necessary to analyze ctDNA in a comprehensive way. Herein, we summarize the recent progress on ctDNA detection from digital PCR to next generation sequencing, including some commercialized apparatuses and certain methods that have recently been developed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"In order to explore the novel anti-tumor agents, ten 6-arylmethyl-3-aryl-7H-thiazolo[3,2-b]-1,2,4-triazin-7-ones were designed and synthesized, and the structures were characterized by H-1-NMR, MS, IR and X-ray single-crystal diffraction analysis. The biological activity results showed that the target compounds exhibited certain inhibitory activity of osteosarcoma cells U2OS-EGFP. Compounds 6a, 6g and 6j exhibited more than 70% inhibition ratio at the concentration of 50 mu mol.L-1, and especially, the IC50 value of compound 6j was 11.58 mu mol.L-1. The crystal of 6h was obtained and analyzed; some related weak interactions were discussed. The molecular docking results showed that the target compounds were supposed to be ERK1/2 inhibitors.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"It is of long-standing interest to probe protein primary structures by their codes alone with minimal assumptions and model parameters. Approaches over decades have looked to the mathematics of digital information, most prominently alignment and database search algorithms. We follow an alternative line of inquiry by directing the Burrows-Wheeler transform (BWT) to archetypal sequences and sets. The motivation overlaps with bioinformatics and pharmaceutical chemistry: to better comprehend protein structure information with applications to drug and antibody targets. The approach, however, does not concentrate on sequences per se, but rather their information-conserved transforms. We demonstrate how such transforms enable obscure primary structure correlations to rise to the surface. The methodology further leverages the assembly information in sequences to provide class databases for comparisons. The databases illuminate additional correlations that are nuanced and characteristic. We illustrate the workings of BWT followed by data for archetypal drug and antibody targets. Our purpose is to establish new metrics and signatures for screening targets that complement ones from bioinformatics and protein structure modeling. The programming and analysis are straightforward and well-accessible to data researchers. Further, the software is freely available from the authors on request.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"In the current work, in order to model a free electron solvated in water, we have implemented a method to represent the molecular charge distribution as a set of Slater-type functions within the framework of a QM/MM method called QMSTAT. Also, it has been introduced in this method a new approach to calculate the intermolecular induction energy in the presence of very strong electric fields. Unlike most previous potentials, our method uses the ab initio energies of the electron-water complex as reference to obtain the few fitted parameters that the model needs, instead of the ab initio potential of the electron. A Metropolis-Monte Carlo simulation of 15 million steps has been carried out in a system that consists of an electron solvated in 200 water molecules explicitly described. The obtained results predict a vertical electron detachment energy of 3.30 eV and a radius of gyration of 2.38 angstrom, which are in very good agreement with the experimental data of 3.27+0.10 eV and 2.45 angstrom, respectively. We have also obtained the absorption spectrum of the hydrated electron from our simulation. The maximum of the spectrum agrees very well with the experimental result and the experimental width at half-maximum is only 0.11 eV wider than the calculated curve. The calculations predict the same blue tail as the experimental result but with a less smooth shape. Also, our results indicate that the transfer of intensity from the transition arriving to the highest of the three p states to transitions arriving to higher-lying states contributes to the intensity enhancement of the blue tail of the spectrum. Regarding the solvated structure of the free electron, we have found that if the basis center is used as the electron site to calculate the correlation functions, the results predict a structure where the electron places itself on top of a central water molecule surrounded by the remaining water molecules in a very organized and stable arrangement. However, if the maximum of the electron density is used as electron site the obtained picture shows an electron located in a very fluctuating cavity that collapses and reforms continuously. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"A series of polymeric oxyhaloplumbates [Pb3I2(mu(4)-O)L](n) (1, H2L = ethylene glycol) and [Pb8M(mu(3)-O)(2)X-8(XH)L-3](n) {X = Br, M = Mn (2a), Co (2b); X = I, M = Mn (2c), Co (2d)} have been synthesized under solvothermal conditions and structurally characterized. 1 consists of an infinite [Pb3I2(mu(4)-O)L](n) ribbon built up through the linkage of [PbI2] units and [Pb-2(mu(4)-O]L](n) chains to give a new type of 1-D oxoiodoplumbate [Pb3I2(mu(4)-O)L](n) decorated by deprotonated ethylene glycols. 2a similar to d are isostructural and exhibit 3-D heterometallic frameworks constructed by the combination of infinite [Pb2X9] chains and heptanuclear heterometallic [Pb6M(mu(3)-O)(2)L-3] clusters. The present oxohaloplumbates exhibit wide-band-gap semiconducting properties with absorption band edges in the range of 2.21 similar to 2.71 eV. The magnetic properties of 2a similar to d have also been studied.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"A thin dielectric layer plays a significant role to extend the electronic and optical properties of graphene-based field effect transistors. This study investigates the interaction between graphene and aluminum oxide layer (Al2O3) and the influence of Al2O3 on the properties of graphene. The electrical characterization demonstrates the tunability in the resistivity of Al2O3/Gr devices by applying V-g. Al2O3 deposition introduced n-doping in graphene and is affirmed by shifting of charge neutrality point towards negative V-g. The selective coverage of channel, results in the formation of p-n junction within graphene FET which becomes more pronounced upon DUV treatment. Moreover, the study validates the modulation in interface properties of pristine GFET and Al2O3/Gr at different V-g and temperatures. An enhancement in the intervalley and phase coherence scattering rates is observed for Al2O3/Gr device. Therefore, the effect of dielectric layer on graphene based field effect transistors would be of great interest to tune the properties the device.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"There some for treatment of infectios deseasses; however, some drugs can induce several adverse effects. The aim of this study was synthesizing and to determinate the antibacterial activity of two indol-steroid-cyclobuta-imidazole complex (compound 11 and 12) against Staphylococcus aureus, Escherichia colli and Klebsiella pneumoniae in a minimum inhibitory concentration (MIC) model, using gentamicin, ciprofloxacin, cefotaxime as controls. The following stage involved the theoretical evaluation of the interaction of both compounds 11 and 12 with the beta-lactamase enzyme (5f1g) using a docking software. The data found indicate that compound 12 decrease the growth bacterial of Staphylococcus aureus, Escherichia colli and Streptococcus pneumoniae in comparison with the compound 11 and this effect only was similar to cefotaxime Other theoretical data indicated that compound 12 could interact with different type of amino acids residues such as Ser(61), Leu(116), Gln(117), Asp(120), Tyr(147), Asn(149), Ser(209), Tyr(218), Thr(318), Asn(342) involved in the surface of 5f1g compared with 11. These data indicate that; i) the steroid derivative (12) show better affinity by the 5f1g protein in comparison with compound 11 which is translated as higher antibacterial activity; ii) this compound is particularly interesting because could constitute a novel therapy as antibacterial agent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"A nutritional fortifier N-(1-(phenylacetyl)-L-prolyl) glycine ethyl ester (4) was successfully synthesized through two synthetic schemes and characterized by IR, H-1-NMR, C-13-NMR, elemental analysis and X-ray single-crystal diffraction. The intermediate N-phenylacetyl-L-proline (2) was synthesized by the solid-liquid reaction of L-proline and phenylacetyl chloride directly. Compound 2 (C13H15NO3, M-r = 233.26) belongs to the orthorhombic system, space group P2(1)2(1)2(1) with a = 8.9468(3), b = 9.3190(3), c = 14.0453(4) angstrom, V= 1171.03(6) angstrom(3), Z = 4, D-c = 1.323 g/cm(3), = 0.773 mm(-1), F(000) = 496.0, the final R = 0.0313 and wR = 0.0797 for all data. Compound 4 (C17H22N2O4, M-r = 318.36) is of orthorhombic system, space group P2(1)2(1)2(1) with a = 6.5831(2), b = 8.5536(2), c = 28.9138(9) angstrom, V= 1628.11(8) angstrom(3) , Z = 4, D-c = 1.299 g/cm(3), mu= 0.763 mm(-1), F(000) = 680.0, the final R= 0.0353 and wR = 0.0816 for all data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"A new ionic pair salt [Ni(bpy)(3)][Ni(mnt)(2)](2) (mnt = 1,2-dicyanoethane-1,2-dithiolate) has been prepared and its crystal structure was determined by X-ray crystallography at 293, 200 and 100 K. In the mononuclear radical anionic complex, the nickel ion assumes a slightly distorted square-planar geometry. There is a special kind of stacking interactions at each temperature (i.e., Model A at 293 K, Model B at 200 K and Model C at 100 K). The variable-temperature magnetic moments indicate that there is a strong anti-ferromagnetic interaction between the adjacent pi-pi stacking mononuclear mononuclear radical anionic complexes and especially the anti-ferromagnetic coupling strength is close to the diamagnetism at 100 K. The theoretical calculations reveal for the first time that the spin densities between the short contact atoms are beta state and the anti-ferromagnetic coupling property of this crystal may be related to the beta state spin densities between the short contact atoms. The theoretical calculations further confirm that the strong anti-ferromagnetic coupling strength should be relevant to the larger spin densities on the short contact atoms and the larger overlap integrals between the short contact atoms.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"The surface design of biomedical materials is becoming more and more important in the fields of tissue engineering, biomedical devices, biosensing and detection, and biochips. In-depth understanding of the properties of materials, especially the surface properties, has a certain guiding role in the development of biomedical materials. Among various methods of surface modification based on biomaterials, photochemical modification is very simple and efficient, and has the advantages of spatiotemporal controllability and non-invasiveness. Based on this, in recent years, photochemical modification has become one of the hot research fields in the interface modification of biomaterials. This review first simply introduces the recent development of photochemical modification methods on biochemical surface, then mainly focuses on tissue regeneration materials (extracellular matrix biomimetic surfaces, stiffness-controllable hydrogel films, patterning and gradient surfaces, photo-responsive smart surfaces), 2D droplet microarrays surfaces, high-throughput biochip and other applications. Finally, this article points out the current shortcomings of photochemical surface modification and the future development trend of this field is also proposed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"The growth of oxide scales on CeO2-coated Ni polycrystals, in the temperature range 800-1200 degrees C, is analyzed taking into account both the transport properties of Ce-doped Ni1-xO single crystals, under non-equilibrium conditions, and a formal analysis of transport properties of cation deficient p-type semi conducting oxides in presence of an external driving force. It was shown that a key feature of the beneficial influence of CeO2-coatings on the layer growth is the kinetic demixing of cations, leading to an enrichment of cerium in the inner oxidation scale. It follows a higher cationic vacancy concentration near the metal/oxide interface, leading to a lower vacancy concentration gradient across the layer and a decrease of the driving force of diffusion controlling the oxidation kinetics. Further, the lower cation mobility in the outer layer due to the depletion of Ce4+, leads to a blocking effect of the outward diffusion of cations. It follows a local excess of Ni2+ and the formation of new oxide units which also contribute to a decrease of the oxidation rate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"We have developed a simple method for depositing high quality platinum (Pt) metal contacts without the necessity of placing the substrate in vacuum or heating it above 180 degrees C. This method is particularly beneficial for hydrated oxide ceramics, as it prevents water loss and subsequent conductivity degradation. A mixture of two organic solvents was used: ethylene glycol monoethyl ether (EEE) and acetone. By dispersing the precursor PtCl4 in this mixed non-volatile/volatile solvent, homogeneous drying patterns were achieved. EEE was used as the reducing agent, providing a relatively slow rate of Pt deposition, and thereby avoiding formation and subsequent coagulation of Pt clusters. Drop casting of the solution (25 mu L/cm(2)) on mirror-polished surfaces was performed at 25 degrees C followed by 5 min partial solvent evaporation. The substrate was then heated to 180 degrees C for similar to 30 s, resulting in the formation of a metallic Pt layer. The method was successfully tested on 5 mol % Y doped BaZrO3 and 10 mol% Gd doped ceria ceramic pellets, alumina plates, and Kapton (R) polymer sheets. The in-plane sheet resistance was 30-110 Omega at room temperature after a single deposition cycle. Because of its versatility and low cost per deposition, the proposed method is very promising for a variety of substrates where high quality electrical contacts prepared at low temperature are required.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Akar kuning (Arcangelisia flava) is known to have a variety of active metabolites which can be extracted with polar solvents including ethanol. The process of extracting various metabolites from the akar kuning needs to be maximized by optimizing various conditions that affect the extraction process, including exposure to light. One method for assessing the success of the extraction process is to assess the UV-Vis spectrum profile. This study aims to determine how the exposure of light from akar kuning stem ethanol extract affects the UV-Vis spectrum profile. Extraction is done by maceration with ethanol solvent, using the UV-Vis spectrophotometry method to analyze the resulting extract. The experimental conditions were divided into three groups, consisting of samples that were extracted by exposure to sunlight, exposed to incandescent light bulbs, and not exposed to light at all. The results obtained showed that the extracted akar kuning sample in a condition not exposed to light at all produced the UV-Vis profile with the highest absorbance, almost double that of other conditions. This indicates that the extracted metabolite has the most quantity compared to other conditions. Conversely, the UV-Vis profile in samples exposed to sunlight has a peak profile that is different from other conditions, indicating that UV exposure to sunlight affects the type of metabolites extracted. These results confirm that the most optimal condition for obtaining as many metabolites as possible from akar kuning is in conditions not at all exposed to light.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"In harmonic approximation, the vibrationally resolved S-1 <-> S-0 electronic absorption and emission spectra of 7,8-benzoquinoline were simulated using the Franck-Condon approximation including the Herzberg-Teller and Duschinsky effects, and the results reproduced the experimental spectra very well. Our calculations show that the Herzberg-Teller effect and the Duschinsky mixing play key role in simulating correctly the weak or forbidden transition like the S-1 <-> S-0 bands of 7,8-benzoquinoline, especially the former. Based on the present theoretical results, we tentatively assigned a few bands which were not unambiguously marked in the experimental spectra. Comparing the vibrationally resolved electronic spectra of 7,8-benzoquinoline with that of phenanthrene simulated in the previous study, the increased vibronic activity of 7,8-benzoquinoline is due to the symmetry break, which is caused by the introduction of N-heteroatom into the aromatic ring of phenanthrene.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
