ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"Proteins can exist in, a trinity of structures: the ordered state, the molten globule, and the random coil. The fit;e following examples suggest that native protein structure can correspond to any of the thr-ee states (not just the order-ed state) and that protein function can arise from any of the three states and their transitions. (1) In a process that likely mimics infection, fd phage converts from the ordered into the disordered molten globular state. (2) Nucleosome hyperacetylation is crucial to DNA replication and transcription; this chemical modification greatly increases the net negative charge of the nucleosome core particle. We propose that the increased charge imbalance promotes its conversion to a much less rigid form. (3) Clusterin contains art ordered domain and also a native molten globular region. The molten globular domain likely functions as a proteinaceous detergent for cell remodeling and removal of apoptotic debris. (4) lit a critical signaling event, a helix in calcineurin Becomes bound and surrounded by calmodulin, thereby turning on calcineurin's serine/threonine phosphatase activity. Locating the calcineurin helix within a region of disorder is essential for enabling calmodulin to surround its target upon binding. (5) Calsequestrin regulates calcium levels in rite sarcoplasmic reticulum by binding approximately 50 ions/molecule. Disordered polyanion tails at the carboxy terminus bind many of these calcium ions, perhaps without adopting a unique structure. In addition to these examples, we will discuss 16 more proteins with native disorder. These disordered regions include molecular recognition domains, protein folding inhibitors, flexible linkers, entropic springs, entropic clocks, and entropic bristles. Motivated by such examples of intrinsic disorder we are studying the relationships between? amino acid sequence and order/disorder; and from this information Lye are predicting intrinsic order/disorder from amino acid sequence. The sequence-structure relationships indicate that disorder is an encoded property?, and the predictions strongly suggest that proteins in nature are much richer in intrinsic disorder than are those in the Protein Data Bank, Recent predictions on 29 genomes indicate that proteins from eucaryotes apparently have more intrinsic disorder than those from either bacteria or archaea, with typically > 30% of eucaryotic proteins having disorder-ed regions of length greater than or equal to 50 consecutive residues. (C) 2001 by Elsevier Science Inc.",yes,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes
11,"Described decades ago, the Warburg effect of aerobic glycolysis is a key metabolic hallmark of cancer, yet its significance remains unclear. In this Essay, we re-examine the Warburg effect and establish a framework for understanding its contribution to the altered metabolism of cancer cells.",yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes
12,"Cytoscape is a free software package for visualizing, modeling and analyzing molecular and genetic interaction networks. This protocol explains how to use Cytoscape to analyze the results of mRNA expression profiling, and other functional genomics and proteomics experiments, in the context of an interaction network obtained for genes of interest. Five major steps are described: (i) obtaining a gene or protein network, (ii) displaying the network using layout algorithms, (iii) integrating with gene expression and other functional attributes, (iv) identifying putative complexes and functional modules and (v) identifying enriched Gene Ontology annotations in the network. These steps provide a broad sample of the types of analyses performed by Cytoscape.",no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,no
13,"Human single nucleotide polymorphisms (SNPs) represent the most frequent type of human population DNA variation. One of the main goals of SNP research is to understand the genetics of the human phenotype variation and especially the genetic basis of human complex diseases. Non-synonymous coding SNPs (nsSNPs) comprise a group of SNPs that, together with SNPs in regulatory regions, are believed to have the highest impact on phenotype. Here we present a World Wide Web server to predict the effect of an nsSNP on protein structure and function. The prediction method enabled analysis of the publicly available SNP database HGVbase, which gave rise to a dataset of nsSNPs with predicted functionality. The dataset was further used to compare the effect of various structural and functional characteristics of amino acid substitutions responsible for phenotypic display of nsSNPs. We also studied the dependence of selective pressure on the structural and functional properties of proteins. We found that in our dataset the selection pressure against deleterious SNPs depends on the molecular function of the protein, although it is insensitive to several other protein features considered. The strongest selective pressure was detected for proteins involved in transcription regulation.",yes,no,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes
14,"Accumulating evidence implicates heterogeneity within cancer cell populations in the response to stressful exposures, including drug treatments. While modeling the acute response to various anticancer agents in drug-sensitive human tumor cell lines, we consistently detected a small subpopulation of reversibly ""drug-tolerant"" cells. These cells demonstrate >100-fold reduced drug sensitivity and maintain viability via engagement of IGF-1 receptor signaling and an altered chromatin state that requires the histone demethylase RBP2/KDM5A/Jarid1A. This drug-tolerant phenotype is transiently acquired and relinquished at low frequency by individual cells within the population, implicating the dynamic regulation of phenotypic heterogeneity in drug tolerance. The drug-tolerant subpopulation can be selectively ablated by treatment with IGF-1 receptor inhibitors or chromatin-modifying agents, potentially yielding a therapeutic opportunity. Together, these findings suggest that cancer cell populations employ a dynamic survival strategy in which individual cells transiently assume a reversibly drug-tolerant state to protect the population from eradication by potentially lethal exposures.",yes,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes
15,"Sepsis causes over 200,000 deaths yearly in the US; better treatments are urgently needed. Administering bone marrow stromal cells (BMSCs-also known as mesenchymal stem cells) to mice before or shortly after inducing sepsis by cecal ligation and puncture reduced mortality and improved organ function. The beneficial effect of BMSCs was eliminated by macrophage depletion or pretreatment with antibodies specific for interleukin-10 (IL-10) or IL-10 receptor. Monocytes and/or macrophages from septic lungs made more IL-10 when prepared from mice treated with BMSCs versus untreated mice. Lipopolysaccharide (LPS)-stimulated macrophages produced more IL-10 when cultured with BMSCs, but this effect was eliminated if the BMSCs lacked the genes encoding Toll-like receptor 4, myeloid differentiation primary response gene-88, tumor necrosis factor (TNF) receptor-1a or cyclooxygenase-2. Our results suggest that BMSCs ( activated by LPS or TNF-alpha) reprogram macrophages by releasing prostaglandin E-2 that acts on the macrophages through the prostaglandin EP2 and EP4 receptors. Because BMSCs have been successfully given to humans and can easily be cultured and might be used without human leukocyte antigen matching, we suggest that cultured, banked human BMSCs may be effective in treating sepsis in high-risk patient groups.",yes,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes
16,"The stress-inducible protein heme oxygenase-1 provides protection against oxidative stress. The antiinflammatory properties of heme oxygenase-1 may serve as a basis for this cytoprotection. We demonstrate here that carbon monoxide, a by-product of heme catabolism by heme oxygenase, mediates potent anti-inflammatory effects. Both in vivo and in vitro, carbon monoxide at low concentrations differentially and selectively inhibited the expression of lipopolysaccharide-induced pro-inflammatory cytokines tumor necrosis factor-alpha, interleukin-1 beta, and macrophage inflammatory protein-lp and increased the lipopolysaccharide-induced expression of the anti-inflammatory cytokine interleukin-10. Carbon monoxide mediated these anti-inflammatory effects not through a guanylyl cyclase-cGMP or nitric oxide pathway, but instead through a pathway involving the mitogen-activated protein kinases. These data indicate the possibility that carbon monoxide may have an important protective function in inflammatory disease states and thus has potential therapeutic uses.",yes,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes
17,"Despite the success of tyrosine kinase-based cancer therapeutics, for most solid tumors the tyrosine kinases that drive disease remain unknown, limiting our ability to identify drug targets and predict response. Here we present the first large-scale survey of tyrosine kinase activity in lung cancer. Using a phosphoproteomic approach, we characterize tyrosine kinase signaling across 41 non-small cell lung cancer (NSCLC) cell lines and over 150 NSCLC tumors. Profiles of phosphotyrosine signaling are generated and analyzed to identify known oncogenic kinases such as EGFR and c-Met as well as novel ALK and ROS fusion proteins. Other activated tyrosine kinases such as PDGFR alpha and DDR1 not previously implicated in the genesis of NSCLC are also identified. By focusing on activated cell circuitry, the approach outlined here provides insight into cancer biology not available at the chromosomal and transcriptional levels and can be applied broadly across all human cancers.",yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
18,"A Monte Carlo computer program is available to generate samples drawn from a population evolving according to a Wright-Fisher neutral model. The program assumes an infinite-sites model of mutation, and allows recombination, gene conversion, symmetric migration among subpopulations, and a variety of demographic histories. The samples produced can be used to investigate the sampling properties of any sample statistic under these neutral models.",no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,no
19,"Omega-3 fatty acids (omega-3 FAs), DHA and EPA, exert anti-inflammatory effects, but the mechanisms are poorly understood. Here, we show that the G protein-coupled receptor 120 (GPR120) functions as an omega-3 FA receptor/sensor. Stimulation of GPR120 with omega-3 FAs or a chemical agonist causes broad anti-inflammatory effects in monocytic RAW 264.7 cells and in primary intraperitoneal macrophages. All of these effects are abrogated by GPR120 knock-down. Since chronic macrophage-mediated tissue inflammation is a key mechanism for insulin resistance in obesity, we fed obese WT and GPR120 knockout mice a high-fat diet with or without omega-3 FA supplementation. The omega-3 FA treatment inhibited inflammation and enhanced systemic insulin sensitivity in WT mice, but was without effect in GPR120 knockout mice. In conclusion, GPR120 is a functional omega-3 FA receptor/sensor and mediates potent insulin sensitizing and antidiabetic effects in vivo by repressing macrophage-induced tissue inflammation.",yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes
20,"Many proteins contain disordered regions of low-sequence complexity, which cause aging-associated diseases because they are prone to aggregate. Here, we study FUS, a prion-like protein containing intrinsically disordered domains associated with the neurodegenerative disease ALS. We show that, in cells, FUS forms liquid compartments at sites of DNA damage and in the cytoplasm upon stress. We confirm this by reconstituting liquid FUS compartments in vitro. Using an in vitro ""aging'' experiment, we demonstrate that liquid droplets of FUS protein convert with time from a liquid to an aggregated state, and this conversion is accelerated by patient-derived mutations. We conclude that the physiological role of FUS requires forming dynamic liquid-like compartments. We propose that liquid-like compartments carry the trade-off between functionality and risk of aggregation and that aberrant phase transitions within liquid-like compartments lie at the heart of ALS and, presumably, other age-related diseases.",yes,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes
21,"We previously piloted the concept of a Connectivity Map (CMap), whereby genes, drugs, and disease states are connected by virtue of common gene-expression signatures. Here, we report more than a 1,000-fold scale-up of the CMap as part of the NIH LINCS Consortium, made possible by a new, low-cost, high-throughput reduced representation expression profiling method that we term L1000. We show that L1000 is highly reproducible, comparable to RNA sequencing, and suitable for computational inference of the expression levels of 81% of non-measured transcripts. We further show that the expanded CMap can be used to discover mechanism of action of small molecules, functionally annotate genetic variants of disease genes, and inform clinical trials. The 1.3 million L1000 profiles described here, as well as tools for their analysis, are available at https://clue.io.",yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes
22,"Understanding the spread and evolution of pathogens is important for effective public health measures and surveillance. Nextstrain consists of a database of viral genomes, a bioinformatics pipeline for phylodynamics analysis, and an interactive visualization platform. Together these present a real-time view into the evolution and spread of a range of viral pathogens of high public health importance. The visualization integrates sequence data with other data types such as geographic information, serology, or host species. Nextstrain compiles our current understanding into a single accessible location, open to health professionals, epidemiologists, virologists and the public alike.",yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,
23,"The package HIERFSTAT for the statistical software R, created by the R Development Core Team, allows the estimate of hierarchical F-statistics from a hierarchy with any numbers of levels. In addition, it allows testing the statistical significance of population differentiation for these different levels, using a generalized likelihood-ratio test. The package HIERFSTAT is available at http://www.unil.ch/popgen/softwares/hierfstat.htm.",yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no
24,"In mammals, circadian control of physiology and behavior is driven by a master pacemaker located in the suprachiasmatic nuclei (SCN) of the hypothalamus. We have used gene expression profiling to identify cycling transcripts in the SCN and in the liver. Our analysis revealed similar to650 cycling transcripts and showed that the majority of these were specific to either the SCN or the liver. Genetic and genomic analysis suggests that a relatively small number of output genes are directly regulated by core oscillator components. Major processes regulated by the SCN and liver were found to be under circadian regulation. Importantly, rate-limiting steps in these various pathways were key sites of circadian control, highlighting the fundamental role that circadian clocks play in cellular and organismal physiology.",yes,no,no,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes
25,"FoldX is an empirical force field that was developed for the rapid evaluation of the effect of mutations on the stability, folding and dynamics of proteins and nucleic acids. The core functionality of FoldX, namely the calculation of the free energy of a macromolecule based on its high-resolution 3D structure, is now publicly available through a web server at http://foldx.embl.de/. The current release allows the calculation of the stability of a protein, calculation of the positions of the protons and the prediction of water bridges, prediction of metal binding sites and the analysis of the free energy of complex formation. Alanine scanning, the systematic truncation of side chains to alanine, is also included. In addition, some reporting functions have been added, and it is now possible to print both the atomic interaction networks that constitute the protein, print the structural and energetic details of the interactions per atom or per residue, as well as generate a general quality report of the pdb structure. This core functionality will be further extended as more FoldX applications are developed.",yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes
26,"T lymphocytes undergo proliferation arrest when exposed to tryptophan shortage, which can be provoked by indoleamine 2,3-dioxygenase (IDO), an enzyme that is expressed in placenta and catalyzes tryptophan degradation. Here we show that most human tumors constitutively express IDO. We also observed that expression of IDO by immunogenic mouse tumor cells prevents their rejection by preimmunized mice. This effect is accompanied by a lack of accumulation of specific T cells at the tumor site and can be partly reverted by systemic treatment of mice with an inhibitor of IDO, in the absence of noticeable toxicity. These results suggest that the efficacy of therapeutic vaccination of cancer patients might be improved by concomitant administration of an IDO inhibitor.",yes,no,no,no,yes,no,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes
27,"The reprogramming of fibroblasts to induced pluripotent stem cells (iPSCs) raises the possibility that a somatic cell could be reprogrammed to an alternative differentiated fate without first becoming a stem/progenitor cell. A large pool of fibroblasts exists in the postnatal heart, yet no single ""master regulator'' of direct cardiac reprogramming has been identified. Here, we report that a combination of three developmental transcription factors (i.e., Gata4, Mef2c, and Tbx5) rapidly and efficiently reprogrammed postnatal cardiac or dermal fibroblasts directly into differentiated cardiomyocyte-like cells. Induced cardiomyocytes expressed cardiac-specific markers, had a global gene expression profile similar to cardiomyocytes, and contracted spontaneously. Fibroblasts transplanted into mouse hearts one day after transduction of the three factors also differentiated into cardiomyocyte-like cells. We believe these findings demonstrate that functional cardiomyocytes can be directly reprogrammed from differentiated somatic cells by defined factors. Reprogramming of endogenous or explanted fibroblasts might provide a source of cardiomyocytes for regenerative approaches.",yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
28,"Polycomb group proteins are essential for early development in metazoans, but their contributions to human development are not well understood. We have mapped the Polycomb Repressive Complex 2 (PRC2) subunit SUZ12 across the entire nonrepeat portion of the genome in human embryonic stem (ES) cells. We found that SUZ12 is distributed across large portions of over two hundred genes encoding key developmental regulators. These genes are occupied by nucleosomes trimethylated at histone H3K27, are transcriptionally repressed, and contain some of the most highly conserved noncoding elements in the genome. We found that PRC2 target genes are preferentially activated during ES cell differentiation and that the ES cell regulators OCT4, SOX2, and NANOG cooccupy a significant subset of these genes. These results indicate that PRC2 occupies a special set of developmental genes in ES cells that must be repressed to maintain pluripotency and that are poised for activation during ES cell differentiation.",yes,no,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes
29,"Background: Elucidating gene regulatory networks is crucial for understanding normal cell physiology and complex pathologic phenotypes. Existing computational methods for the genome-wide ""reverse engineering"" of such networks have been successful only for lower eukaryotes with simple genomes. Here we present ARACNE, a novel algorithm, using microarray expression profiles, specifically designed to scale up to the complexity of regulatory networks in mammalian cells, yet general enough to address a wider range of network deconvolution problems. This method uses an information theoretic approach to eliminate the majority of indirect interactions inferred by co-expression methods. Results: We prove that ARACNE reconstructs the network exactly (asymptotically) if the effect of loops in the network topology is negligible, and we show that the algorithm works well in practice, even in the presence of numerous loops and complex topologies. We assess ARACNE's ability to reconstruct transcriptional regulatory networks using both a realistic synthetic dataset and a microarray dataset from human B cells. On synthetic datasets ARACNE achieves very low error rates and outperforms established methods, such as Relevance Networks and Bayesian Networks. Application to the deconvolution of genetic networks in human B cells demonstrates ARACNE's ability to infer validated transcriptional targets of the cMYC proto-oncogene. We also study the effects of misestimation of mutual information on network reconstruction, and show that algorithms based on mutual information ranking are more resilient to estimation errors. Conclusion: ARACNE shows promise in identifying direct transcriptional interactions in mammalian cellular networks, a problem that has challenged existing reverse engineering algorithms. This approach should enhance our ability to use microarray data to elucidate functional mechanisms that underlie cellular processes and to identify molecular targets of pharmacological compounds in mammalian cellular networks.",yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes
30,"Codon-based substitution models have been widely used to identify amino acid sites under positive selection in comparative analysis of protein-coding DNA sequences. The non synonymous-synonymous substitution rate ratio (d(N)/d(S), denoted omega) is used as a measure of selective pressure at the protein level, with omega > 1 indicating positive selection. Statistical distributions are used to model the variation in omega among sites, allowing a subset of sites to have omega > 1 while the rest of the sequence may be under purifying selection with omega < 1. An empirical Bayes (EB) approach is then used to calculate posterior probabilities that a site comes from the site class with omega > 1. Current implementations, however, use the naive EB (NEB) approach and fail to account for sampling errors in maximum likelihood estimates of model parameters, such as the proportions and omega ratios for the site classes. In small data sets lacking information, this approach may lead to unreliable posterior probability calculations. In this paper, we develop a Bayes empirical Bayes (BEB) approach to the problem, which assigns a prior to the model parameters and integrates over their uncertainties. We compare the new and old methods on real and simulated data sets. The results suggest that in small data sets the new BEB method does not generate false positives as did the old NEB approach, while in large data sets it retains the good power of the NEB approach for inferring positively selected sites.",yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,
