ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"Yeast histone deacetylases (HDAC) affect the production of alcoholic beverages. In this study, we evaluated the sake fermentation characteristics when using HDAC gene-disrupted yeast strain Kyokai No. 701. Flavor components of the sake product were significantly changed. RPD3 or HDA1 disruption increased twofold the amount of isoamyl acetate, and isoamyl alcohol levels also increased in the rpd3 Delta strain. To determine the contribution of Rpd3L and Rpd3S complexes to sake characteristics, a gene responsible for Rpd3L and/or Rpd3S formation was also disrupted. Disruption of DEP1 or SDS3 that is an essential component of Rpd3L led to increased isoamyl alcohol production similar to that of the rpd3 Delta strain, but the efficiency of isoamyl alcohol esterification was not affected. In addition, Rpd3 and Hda1 may regulate the responsiveness to oxygen in isoamyl acetate production. We conclude that HDAC genes regulate the production of flavor components during sake fermentation.",yes,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes
11,"Blood-brain barrier (BBB) disruption is a critical event after ischemic stroke, which results in edema formation and hemorrhagic transformation of infarcted tissue. BBB dysfunction following stroke is partly mediated by proinflammatory agents. We recently have shown that high frequency stimulation of the mesencephalic locomotor region (MLR-HFS) exerts an antiapoptotic and anti-inflammatory effect in the border zone of cerebral photothrombotic stroke in rats. Whether MLR-HFS also has an impact on BBB dysfunction in the early stage of stroke is unknown. In this study, rats were subjected to photothrombotic stroke of the sensorimotor cortex and implantation of a stimulating microelectrode into the ipsilesional MLR. Thereafter, either HFS or sham stimulation of the MLR was applied for 24 h. After scarifying the rats, BBB disruption was assessed by determining albumin extravasation and tight junction integrity (claudin 3, claudin 5, and occludin) using Western blot analyses and immunohistochemistry. In addition, by applying zymography, expression of pro-metalloproteinase-9 (pro-MMP-9) was analyzed. No differences were found regarding infarct size and BBB dysfunction between stimulated and unstimulated animals 24 h after induction of stroke. Our results indicate that MLR-HFS neither improves nor worsens the damaged BBB after stroke. Attenuating cytokines/chemokines in the perilesional area, as mediated by MLR-HFS, tend to play a less significant role in preventing the BBB integrity.",yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes
12,"It is now widely accepted that allele-specific DNA methylation (ASM) commonly occurs at non-imprinted loci. Most of the non-imprinted ASM regions observed both within and outside of the CpG island show a strong correlation with DNA polymorphisms. However, what polymorphic cis-acting elements mediate non-imprinted ASM of the CpG island remains unclear. In this study, we investigated the impact of polymorphic GT microsatellites within the gene promoter on non-imprinted ASM of the local CpG island in goldfish. We generated various goldfish heterozygotes, in which the length of GT microsatellites or some non-repetitive sequences in the promoter of no tail alleles was different. By examining the methylation status of the downstream CpG island in these heterozygotes, we found that polymorphisms of a long GT microsatellite can lead to the ASM of the downstream CpG island during oogenesis and embryogenesis, polymorphisms of short GT microsatellites and non-repetitive sequences in the promoter exhibited no significant effect on the methylation of the CpG island. We also observed that the ASM of the CpG island was associated with allele-specific expression in heterozygous embryos. These results suggest that a long polymorphic GT microsatellite within a gene promoter mediates non-imprinted ASM of the local CpG island in a goldfish inter-strain hybrid.",yes,no,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
13,"Using an original model of stress-induced colon adenocarcinoma, we uncover atypical vasorelaxation effects of a mucosa injection of epinephrine assessed by laser speckle contrast imaging and a significant increase of fluorescent intensity of 5-ALA/PpIX from malignant colon tissues by a mucosa injection of nitroglycerine. We clearly demonstrate a high activity of adrenergic and nitrergic mechanisms underlying this phenomenon and discuss their application in improving of optical approaches for effective diagnosis of gastrointestinal cancer. (C) 2019 Optical Society of America under the terms of the OSA Open Access Publishing Agreement.",no,no,no,no,no,no,no,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,
14,"Objective: DEK is ubiquitously expressed and encodes a nuclear protein, which is also released from some cells. Overexpression of DEK suppresses proliferation of some blood cell progenitors whereas it increases proliferation of epithelial tumors. We showed that DEK is overexpressed in BM cells of 12% of multiple myeloma (MM) patients. Here, we aimed to test if DEK overexpression effects the proliferation and viability of BM stromal cells or MM cells co-cultured with DEK-overexpressing stromal cells, mimicking the BM microenvironment. Methods: DEK is stably overexpressed in the BM stromal cell line HS27A. Periodic growth curve and fluorescent activated cell sorting (FACS) analysis was performed to determine the effect of DEK overexpression on HS27A cells and MM cell lines (RPMI-8226 and U266) that are co-cultured with these HS27A cells. Results: We showed that, on the contrary to blood progenitors or ephitelial cells, DEK overexpression doesn't alter the viability or proliferation of the HS27A cells, or the MM cell lines which are co-cultured with DEK-overexpressing HS27A cells. Conclusions: Our results suggest that effect of DEK overexpression on the proliferation is cell type and context dependent and increased DEK expression is tolerable by the stromal cells and the co-cultured MM cell lines without effecting proliferation and viability.",yes,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,
15,"Background: Limited research is available concerning the relationship between oxidative stress and inflammation parameters, and simultaneously the effects of rosuvastatin on these markers in patients with hypercholesterolemia. We aimed to investigate the connection between cytokines and oxidative stress markers in patients with hypercholesterolemia before and after rosuvastatin treatment. Methods: The study consisted of 30 hypercholesterolemic patients diagnosed with routine laboratory tests and 30 healthy participants. The lipid parameters, interleukin-1 beta (IL-1 beta), interleukin-6 (IL-6), tumor necrosis factor-alpha (TNF-alpha), paraoxonase-1 (PON1) and malondialdehyde (MDA) levels in controls and patients with hypercholesterolemia before and after 12-week treatment with rosuvastatin (10 mg/kg/day), were analyzed by means of enzyme-linked immunosorbent assay. Results: It was found that a 12-week cure with rosuvastatin resulted in substantial reductions in IL-1 beta, IL-6 and TNF-alpha and MDA levels as in rising activities of PON1 in patients with hypercholesterolemia. Before treatment, the PON1 levels were significantly negatively correlated with TNF-alpha and IL-6 in control group, while it was positively correlated with TNF-alpha in patients. Conclusion: Our outcomes provide evidence of protected effect of rosuvastatin for inflammation and oxidative damage. It will be of great interest to determine whether the correlation between PON1 and cytokines has any phenotypic effect on PON1.",yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes
16,"Ectoparasites repress host immune responses while they obtain nutrition from their hosts. Understanding the immunosuppressive mechanisms between ectoparasites and their hosts will provide new strategies to develop potential immunosuppressive drugs against immune disorder diseases. Previously, we have discovered that a small peptide, immunoregulin HA, from the horsefly (Hybomitra atriperoides) may play an immunosuppressive role in rat splenocytes. However, the targeting cells and detailed mechanisms of immunoregulin HA in immunosuppressive reactions are not well defined. Here, we show that immunoregulin HA reduces the secretion of proinflammatory cytokines upon lipopolysaccharide (LPS) stimulation. Interestingly, we discover that the major cytokines repressed by immunoregulin HA are secreted by macrophages, rather than by T cells. Furthermore, immunoregulin HA inhibits macrophage maturation and phagocytosis. Mechanically, the activations of c-JUN N-terminal kinase and extracellular signal-regulated kinase upon LPS stimulation are decreased by immunoregulin HA. Consistently, immunoregulin HA treatment exhibits an anti-inflammatory activity in a mouse model of adjuvant-induced paw inflammation. Taken together, our data reveal that immunoregulin HA conducts the anti-inflammatory activity by blocking macrophage functions.",yes,no,no,yes,no,no,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes
17,"5,10-Methenyltetrahydrofolate synthetase plays a significant role in folate metabolism by catalyzing the conversion of 5-formyltetrahydrofolate into 5,10-methenyltetrahydrofolate. The enzyme is important in some forms of chemotherapy, and it has been implicated in resistance to antifolate antibiotics. A co-crystal structure of the enzyme (1U3G) and primary sequence analysis were used to select highly conserved amino acids in close proximity to bound 5-formyltetrahydrofolate. The amino acids were then investigated using site directed mutagenesis and kinetics. Y123, E55, and F118 were concluded to be important for binding 5-formyltetrahydrofolate in the active site and/or for substrate turnover of the enzyme. Replacement of E55 or Y123 with alanine resulted in no detectable activity. The more subtle replacement of E55 with glutamine was also inactive suggesting an ionic interaction with 5-formyltetrahydrofolate. Mutations to F118 resulted in substantial increases in apparent K-m for both 5-formyltetrahydrofolate and ATP, but did not substantially affect catalytic turnover. Outside the active site, the replacement of Q144 with alanine yielded an enzyme that bound the substrates of ATP and 5-formyltetrahydrofolate with higher apparent K-m values than the wild-type enzyme, but demonstrated a 3.1 fold increase in k(cat).",yes,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes
18,"Objective: Cancer Antigen 125 (CA125) and Risk of Ovarian Malignancy Algorithm (ROMA) score are used for classification of ovarian masses (benign/malign) in preoperative stage. However, their discrimination capacity are considered insufficient, and greatly effected by histological subtype and menopausal status. This study aimed to investigate diagnostic performance of Human epididymis protein 4 (HE4), Y (tyrosine), K (lysine), and L (leucine)-40 (YKL-40), Mesothelin, Rho GDP dissociation inhibitor beta (LyGDI), CA125 or their combinations in discrimination of benign/malign ovarian diseases in preoperative stage. Materials and methods: The study groups were comprised sera of 31 epithelial ovarian cancer (EOC), 30 benign ovarian tumor patients, and 32 healthy women. The diagnostic performance of the biomarkers were evaluated based on ROC-AUC values and logistic regression analysis incorporating menopausal status and clinical diagnosis of the subjects. Results: Our data demonstrates that ""CA125-HE4-Mesothelin-YKL-40"" had the highest sensitivity at 80%, 90%, 95% specificity 96.8%, 93.6%, 93.6%, respectively. Conclusion: This study provides the first evidence for the combinational uses of ""CA125-HE4-Mesothelin-YKL-40"" as a panel in distinguishing malign from benign ovarian tumor, not affected by menopausal status unlike ROMA. However, higher patient number may also provide the evaluation of this panel in malign group in terms of tumor stages.",yes,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
19,"Photochemical reactions of ruthenium (II) complexes of type trans-[Ru(NH3)(4)LL'](2+), where L is a nitrogenous heterocyclic ligand, pyridine (py), isonicotinamide (isn), 4-acetylpyridine (4-acpy) or 4-picoline (4-pic), and L ' is a 1,2-bis(4-pyridyl)ethane (bpa) ligand, were studied with the purpose of evaluating the ligand exchange when, in solution, the complexes are irradiated at the wavelengths of 365, 436, 480 and 519 nm. The study revealed that at lower wavelengths, a labilization process is observed for py and 4-pic ligands, even at low quantum yields, indicating the dependence of the photolabeling process on the wavelength. The study also reveals that for the filters of greater wavelength, the processes of photolabilization do not occur for any of the studied complexes. The study also shows that there are no photolization processes for the complexes obtained with the isn and 4-acpy ligands, and it is therefore possible to classify them as nonreactive.",no,no,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes
20,"Aim: Our study was aimed to compare two different laboratory methods used to measure serum sodium and serum potassium level i.e. between the indirect Ion Selective Electrode (ISE) based and Enzymatic based method in Beckman Coulter AU-480, USA, in serum samples. Materials and methods: This was a cross sectional single center study carried out from September'16 to January'17 on 130 serum samples, to compare the result of serum sodium (S. Na+) and serum potassium (S. K+) level by indirect ISE and Enzymatic method in fully automated biochemistry analyzer (Beckman Coulter AU-480, USA). Results: To validate new enzymatic method bias, CV% and correlation coefficient were measured for S. Na+ and S. K+. The study has drawn a considerable agreement for measurement of S. K+ level between two methods with mean +/- SD of difference was 0.14 +/- 0.22 (p = 0.2242), CV% 2.7% and r(2) value of 0.94, whereas disagreement for measurement of S. Na+ level with mean +/- SD of difference was 2.38 +/- 2.36 (p < 0.01), CV% 0.5% and r(2) value of 0.82. Bias, CV% and correlation coefficient are acceptable for S. K+, whereas nonacceptable for S. Na+ level measurement as per Clinical Laboratory Improvement Amendments (CLIA) guidelines. Conclusion: There was a good correlation in S. K+ between both methods whereas values were not correlated well with S. Na+ level. So, enzymatic method can be used as an alternative to indirect ISE method for estimation of S. K+ in small laboratories due to its cost effectiveness, but still intense workout is required for estimation of S. Na+.",yes,no,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes
21,"Bis-cations with two 2,3-diferrocenylcyclopropenium fragments 3a-d, and the cis-2-(1,2-diferrocenylvinyl)-2-imidazolinium tetrafluoroborates 4a, d or the cis-2-(1,2-diferrocenylvinyl)-3,4,5,6-tetrahydropyrimidin-2-ium tetrafluoroborates 4b, c were obtained by interactions of 2,3-diferrocenyl-1-ethoxycyclopropenium tetrafluoroborate 1 with bis-1,4-N,N-(2a, d) or bis-1,5-N,N-(2b, c) nucleophiles. The reactions of 3a-d with sodium azide proceed with high regioselectivity, forming tetraferrocenyl-substituted compounds: N,N'-bis-(4',6'-diferrocenyl-1',2',3'-triazin-5'-yl)-piperazine 5a, N,N'-bis-(4',6'-diferrocenyl-1',2',3'-triazin-5'-yl)-N,N'-dialkyl-1,3- or 1,2-alkanediamines 5b-d. Sodium hydrogencyanamide reacts with 3a-d to form N,N'-bis-(1'-aza-V-cyano-3',4'-diferrocenyl-1',3'-butadien-2'-yl)-piperazine 6a, N,N'-dialkyl-1,3- or 1,2-alkanediamines 6b-d and N-(1'-cyano-3',4'-diferrocenyl-1'-aza-1',3'-butadien-2'-yl)-N,N'-dialkyl-alkanediamines 7a-d. The characterization of new compounds was done by IR, H-1 and C-13 NMR spectroscopy, mass-spectrometry, elemental analysis, and X-ray diffraction analysis only for the compounds 4b, 4d, and 7a. The biological activity of compounds 5a, 6a, 6b, 6c was assessed regarding anticancer activity against U-251, K-562, SKLU-1, HCT-15, and MCF-7 cell lines. All tested compounds showed good activity but compounds 6a and 6b had the best anticancer activity against U-251 (human glioblastoma) and SKLU-1 (human lung adenocarcinoma) cultures.",no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,yes,yes,no
22,The crystal structure of haemoglobin from Atlantic cod has been solved to 2.54 angstrom resolution. The structure consists of two tetramers in the crystallographic asymmetric unit. The structure of haemoglobin obtained from one individual cod suggests polymorphism in the tetrameric assembly.,no,no,no,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,yes
23,"Deep brain stimulation has been used to treat movement disorders such as Parkinson diseases by utilizing high-frequency stimulations (HFS) of electrical pulses with constant inter-pulse-intervals (IPI). To develop new stimulation paradigms for treating more brain diseases, HFS with varying IPI (i.e., varying-frequency) has been investigated. Previous studies have shown that the efficacy obtained by varying-frequency is different from that obtained by constant-frequency even with a same mean frequency. We hypothesized that small changes in IPI during HFS could substantially change the effect of HFS on neurons. To test this hypothesis, HFS sequences with constant IPI (IPI = 10 or 7.5 ms for a frequency of 100 or 133 Hz) and varying IPI (IPI = 5-10 ms with a mean frequency of 133 Hz) were alternately applied at afferent axon fibers of pyramidal cells in rat hippocampal CA1 region. The evoked potentials of downstream neurons were recorded and analyzed to quantitatively evaluate the neuronal responses to stimulations with constant IPI and varying IPI. The results showed that during persistent stimulation with constant IPI, the responses of downstream neurons changed from initial synchronized firing of population spikes (PS) into non-synchronized firing (i. e., unit spikes). However, once the stimulation switched to the sequence with varying IPI, synchronized firing reappeared with large PS events. Additionally, the amplitude of PS and the synchronization degree of firing induced by varying IPI were similar to those induced by single pulses at baseline. However, the incidence of PS was only similar to 7% of the pulse frequency, indicating a cumulative action of multiple pulses for generating such synchronized firing of neurons by stimulations with varying IPI. In addition, the appearance of PS was related to the length of proceeding IPI. Presumably, nonlinear responses of neuronal axons and synapses to high-frequency stimulation might cause the synchronized activity induced by varying-frequency. These results indicate that tiny differences in intervals of varying-frequency stimulation may generate a modulation effect on neurons very different from that of constant frequency stimulation. The present study shows important results for revealing the mechanisms of brain stimulation and for advancing the development of new stimulation paradigms to treat various brain diseases.",yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
