Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32
J,"Yu, N; Wang, X; Bao, HB; Liu, ZW","Identification and functional study of three nAChR regulators, ubiquilin-1, PICK1, and CRELD2, in <i>Locusta migratoria manilensis</i> dorsal unpaired median neurons","Insect nicotinic acetylcholine receptors (nAChRs) are not only important neurotransmitter receptors but also effective insecticide targets. The regulation of nAChRs has been mainly studied in vertebrates, especially in mammals. Here, two types of nAChRs were found present in the locust Locusta migratoria manilensis dorsal unpaired median (DUM) neurons, -bungarotoxin (-Bgt)-sensitive nAChRs and -Bgt-resistant nAChRs, responding to acetylcholine (ACh) at different concentrations. The homologs to three mammalian nAChR regulators, ubiquilin-1, CRELD2 (cysteine-rich with EFG-like domain 2), and PICK1 (protein interacting with PRKCA 1), were characterized in L.migratoria, and their functions on regulating native nAChRs were investigated via RNAi followed by membrane potential measurement with DiBAC(4)(3) and agonist-evoked macroscopic current recording in cultured L.migratoria DUM neurons. Ubiquilin-1 and PICK1 negatively regulated nAChRs because silencing of ubiquilin-1 and PICK1 both resulted in increased membrane potential and increased inward currents in DUM neurons, while CRELD2 positively regulated nAChRs as decreased membrane potential and inward currents were observed in DUM neurons. In addition, ubiquilin-1 regulated both -Bgt-sensitive and -Bgt-resistant types of nAChRs whereas PICK1 and CRELD2 regulated only the -Bgt-resistant nAChRs. The present study broadened our understanding on the regulation of insect nAChRs and will benefit pest management given the important role of nAChRs in insect neurons and insecticide science.",10.1111/jnc.14636,10,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,
J,"Zaitseva, SO; Baranov, MS",Synthesis of the New Green Fluorescent Protein Chromophore Analogue Starting from a Cinnamic Aldehyde Derivative,"A novel derivative of green fluorescent protein chromophore (Z)-5-((E)-3-(4-hydroxyphenyl)allylidene)-2,3-dimethyl-3,5-dihydro-4H-imidazol-4-one was synthesised. The desired compound was prepared by the synthetic approach based on the use of carboxyimidate. Comparison of optical properties of the obtained compound and of the classical GFP chromophore analogue (Z)-5-(4-hydroxybenzylidene)-2,3-dimethyl-3,5-dihydro-4H-imidazol-4-one showed the shift of absorption and emission maxima to the long-wavelength region induced by the increase of the conjugated -system in the benzylidene fragment.",10.1134/S1068162019030075,11,yes,yes,no,yes,no,no,no,no,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,yes,
J,"Zeng, Y; Chen, Y; Yuan, ZM",High-accuracy Splice Site Prediction Based on Statistical Difference Table and Weighted Voting,"High-accuracy splice site recognition based on machine learning is the key to eukaryotic genome annotation. In this paper, we used chi-square test to determine the window size of sequences, and constructed a chi-square statistical difference table to extract the positional features, and combined with the frequencies of dinucleotides to characterize sequences. For the problem that the positive and negative samples of splice sites are extremely imbalanced, 10 SVM classifiers based on the equal proportion of positive and negative samples were built for weighted voting, which effectively solved the imbalanced pattern classification problem. Independent testing results in (HSD)-D-3 dataset showed that the prediction accuracy of donor and acceptor sites were 93.39% and 90.46% respectively, obviously higher than that of the compared methods. The positional features based on the chi-square statistical difference table can effectively characterize DNA sequences, and have application prospects in signal site recognition of molecular sequences.",10.16476/j.pibb.2018.0267,12,yes,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Zhang, C; Tian, LY; Weng, HB",Preparation of Thymosin-α1 Using a One-step Heat-treatment Method and CNBr Cleavage,"Thymosin-alpha 1 (T alpha 1), as a commercial peptide drug, has been chemically synthesized and widely used for enhancing immune responses and anti-tumor. The increasing therapeutic T alpha 1 need leads to concerns about its mass and low-cost production processes. To prepare peptide thymosin-alpha 1 by a novel recombination expression and purification technique. The thymosin-alpha 1 was designed into a tetraploid concatemer by genetic manipulation and expressed in E. coli, and the purified concatemer thymosin alpha 1 was obtained by one-step heating. Subsequently, the concatemer thymosin - alpha 1 was cleaved into monomers with cyanogen bromide dissolved in 50% - 70% trifluoroacetic acid. The thymosin - alpha 1 monomer was further purified by high performance liquid chromatography with purity >= 98%. Finally, the obtained thymosin-alpha 1 could stimulate lymphocyte proliferation, which was almost as effective as the commercial thymosin-alpha 1 (Zadaxin (R)). Finally, The recombinant thymosin-alpha 1 was successfully obtained, which is similar to the commercial one, by genetic recombination, heat purification and appropriate cleavage.",10.16476/j.pibb.2018.0269,13,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,no,
J,"Zhang, JP",The polar clasps of a bank vole PrP(168-176) prion protofibril revisiting,"On 2018-01-17 two electron crystallography structures (with PDB entries 6AXZ, 6BTK) on a prion protofibril of bank vole PrP(168-176) (a segment in the PrP 2-2 loop) were released into the PDB Bank. The paper published by Gallagher-Jones et al. (Nat Struct Mol Biol 25(2):131-134, 2018) reports some polar clasps for these two crystal structures, and an intersheet hydrogen bond between Tyr169 and the backbone carbonyl of Asn171 on an opposing strand.this hydrogen bond is not directly between the neighboring chain B and chain A. In addition, by revisiting the polar clasps, we found another two hydrogen bonds (B.Asn171@H-A.Gln172@OE1, B.Tyr169@OH-A.Gln172@N) between the strand A of one sheet and the opposing strand B of the mating sheet. For the neighboring two single beta-sheets AB, the two new hydrogen bonds are completely different from the experimental one (an intersheet hydrogen bond between Tyr169 and the backbone carbonyl of Asn171 on an opposing strand) in (Nat Struct Mol Biol 25(2):131-134, 2018).",10.1007/s00894-019-3981-z,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Zhang, YS; Zhang, Y; McCready, MJ; Maginn, EJ",Prediction of membrane separation efficiency for hydrophobic and hydrophilic proteins: A coarse-grained Brownian dynamics simulation study,"A coarse-grained Brownian dynamics model was used to simulate two proteins of similar sizes inside model membrane pores of varying size and hydrophobicity. The two proteins, which have radii of gyration of approximately 9.5 angstrom in their native states, are a 36-residue hydrophilic villin head piece (HP-36) and a 40-residue hydrophobic amyloid beta (A-40). From calculations of the separation factor, it is found that the two proteins are best separated using a pore radius of 15 angstrom and that hydrophobic pores select A-40 while the hydrophilic pores preferentially pass through HP-36. In addition, it is found that a simple model based on the net hydropathy of a protein is capable of estimating the separation factor trends of other protein pairs. Together, the coarse-grained Brownian dynamics model and the simple model are fast methodologies to guide experimental membrane design and to provide insights on protein structure variations.",10.1007/s00894-019-3985-8,15,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,
J,"Zhou, YF; Wang, YW; Wang, XT; Shu, L; Li, SJ; Wang, ZS",Effect on DNA Methylation in The Main Olfactory Epithelium of Mice With Deletion of Adenylate Cyclase III,"Adenylate cyclase III (AC3) is an important component of odorant perception signaling in the olfactory system. The thinness of main olfactory epithelium (MOE) become thin with ageing, and the gene expression profile alters after AC3 deletion. DNA methylation plays a key role in animal development and regulation of gene expression. In the present study, whether the DNA methylation level of gene promoter, as well as their associations with the expression of the genes in MOE will be altered after AC3 deletion, was investigated by using methylated DNA immunoprecipitation chip (MeDIP-chip), methylation-specific PCR (MSP) and realtime fluorescence quantification PCR. The data showed that the DNA methylation levels of promoters of 1 978 genes were altered in AC3-deficient mice, accounting for 9% of the total number of genes. Of which 727 genes with their promoter's DNA methylation levels were elevated, 1 251 genes with their promoter's methylation levels were lowered. The functions of these genes are mainly involved with olfactory receptor, neurodevelopmental, cAMP signaling pathway, ATP-binding, calcium regulation, acetylation modification, and transcription factors. It was further confirmed by MSP that methylation levels of promoter of the olfactory receptor genes Olfr1153, Olfr231, Olfr378, Olfr651 and Olfr691 were increased, whereas methylation level of the promoters of Cngb1, Pde4a and Olfr1394 were decreased. In line with MSP results, qRT-PCR data showed that the expression levels of Cngb1, Hcn4, Olfm1, Olfr1394, Olfr1153, Olfr231, Olfr378 and Olfr691 were significantly decreased, whereas the expression levels of Pde4a and Olfr651 were significantly increased. In conclusion, the methylation levels of promoters of olfactory receptor genes, neurodevelopmental related genes and cAMP signaling pathways in MOE are modified significantly after AC3 deletion, which affected the transduction of signal pathways such as nucleotide excision and repair, DNA replication and mismatch repair, thus comprehensively regulating the number and level of gene expression in MOE of mice.",10.16476/j.pibb.2018.0261,16,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,
J,"Zhuo, DH; Guan, F",Regulation of Glycosphingolipid GM1 on The Density Dependent Inhibition of Human Breast Cell Growth <i>In Vitro</i>,"Regulation of cell proliferation is essential for controlling organ size and maintenance of tissue homeostasis in adult organisms. Growth inhibition, termed as ""contact inhibition"", in a cell-density dependent manner was common in vitro culture. In this study, the effect of glycosphingolipid GM1 on the contact inhibition of human mammary epithelial cell lines MCF-10A, human breast cancer cell lines BT-549 and SK-BR-3 were investigated. Changes of cell proliferation of MCF-10A, BT-549 and SK-BR-3 cells at low and high cell density was explored. Expression of GM1 in different cell density was detected by flow cytometry. Exogenous GM1 at different cell density was added to explore the effect on cell proliferation. B3GALT4, the GM1 synthase, was knocked down or overexpressed in BT-549 and SK-BR-3 cells by using lentiviral vectors. Then, proliferating ability were tested by cell counting and related pathways was assayed by Western blot, in stable-transfected cell lines. Results showed cell proliferation was inhibited and GM1 expression increased at low and high cell density compared with normal density. Exogenous addition of GM1 at low and high density cells inhibited cell growth, but it had no influence on cell growth at normal density. Down regulation of GM1 promoted cell proliferation at low and high cell density, and overexpression of GM1 had the opposite effect. Together, these results indicate that GM1 inhibit MCF-10A, BT-549 and SK-BR-3 cells proliferation at low and high cell density in vitro, which may potentially provide the experimental basis for further research on its molecular mechanisms.",10.16476/j.pibb.2018.0238,17,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,
J,"Bento, IA; Silva, KSFE; Moura, KKVO; Ribeiro , CL; da Costa, IR",CYP2C19*3 polymorphism in patients with endometriosis,"Endometriosis is a pathology that affects women in Brazil and around the world. It is characterized by the presence of endometrial cells outside the uterine cavity, leading to chronic pain, infertility and hormonal cycle deregulations. Ectopic endometrial foci may be responsible for changes in anatomy, in hormonal metabolism, immune and inflammatory systems and the pelvic peritoneum, causing pain and infertility. CYP2C19 is an important gene of the cytochrome p450 family that encodes an aromatase associated with estrogen metabolism. The CYP2C19*3 polymorphism is related to a higher susceptibility for endometriosis in women. This gene is overexpressed in chronic inflammation. The CYP2C19 gene is associated with drug metabolism, detoxification of potential carcinogenic agents and steroid metabolism. We analyzed the prevalence of the CYP2C19*3 polymorphism in women with endometriosis. The control group comprised 14 health women and the case group 19 patients with endometriosis. We found that the CYP2C19*3 polymorphism at a significantly higher rate in endometriosis patients. No individual in the control group presented had this polymorphism and we found no association between this polymorphism and any social habits in patients with endometriosis.",10.4238/gmr18199,18,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,
J,"Neto, OSD; Silva, KSFE; Barbosa, AM; Rodrigues, DA; Lagares, MH; da Costa, IR; Moura, KKVO",<i>GSTT1</i> null genotype in sickle cell anemia and blood transfusion recurrence - a case report,"Sickle cell anemia is one of the most common genetic diseases in Brazil. This disease has an autosomal recessive inheritance pattern with a point mutation on chromosome 11, which is the substitution of an adenine by thymine. This mutation leads to the exchange of a glutamic acid for a valine at residue 6 of the beta globin chain, resulting in an abnormal form of hemoglobin, the so-called hemoglobin S (Hb S). The polymerization of Hb S produces reactive oxygen species, oxidizing agents that promote the oxidation of macromolecules, such as lipids, proteins and DNA. GSTs are enzymes that participate in the conjugation reactions of glutathione to a variety of electrolytic compounds that are potentially toxic and carcinogenic. The We analyzed the GSTT1 and GSTM1 gene polymorphisms in a patient with sickle cell anemia in order establish a more efficient clinical approach to treat the patient. The patient under study was 11 years old and sickle cell anemia was confirmed by the Guthrie test. Polymorphism identification was performed by PCR. The genotype identified in the patient was null for GSTT1 and present for GSTM1. In addition, the patient has a recurrent need for blood transfusion.",10.4238/gmr18200,19,yes,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,yes,no,no,no,no,yes,yes,yes,
J,"Okada, A; Shimbo, T; Endo, M; Iwai, S; Kitayama, T; Ouchi, Y; Yamamoto, R; Takaki, E; Yamazaki, S; Nishida, M; Wang, X; Kikuchi, Y; Tomimatsu, T; Kaneda, Y; Kimura, T; Tamai, K",Transcriptionally distinct mesenchymal stem/stromal cells circulate in fetus,"Umbilical cord blood contains mesenchymal stem/stromal cells (MSCs) in addition to hematopoietic stem cells, serving as an attractive tool for regenerative medicine. As umbilical cord blood originates from fetus, abundant MSCs are expected to circulate in fetus. However, the properties of circulating MSCs in fetus have not been fully examined. In the present study, we aimed to analyze circulating MSCs, marked by the expression of platelet-derived growth factor receptor alpha (PDGFR alpha), during fetal development. Using PDGFR alpha GFP knock-in mice, we quantified the number of circulating PDGFR alpha positive MSCs during development. We further performed whole transcriptome analysis of circulating MSCs at single cell levels. We found that abundant PDGFR alpha positive cells circulate in embryo and diminish immediately after birth. In addition, single cell RNA-sequencing revealed transcriptional heterogeneity of MSCs in fetal circulation. These data lay a foundation to analyze the function of circulating MSCs during development. (C) 2019 Published by Elsevier Inc.",10.1016/j.bbrc.2019.03.033,20,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,
J,"Souza, PH; Rego, AC; Faturi, C; Monteiro, EMM; Barbosa, EM; Guimaraes, RC; Casseb, AR; Silva , E",Soybean oil added to the diet reduces <i>Myostatin</i> gene expression in <i>Longissimus dorsi</i> muscle of sheep,"Myostatin is a protein involved in the regulation of myogenesis; animal meat quality can be influenced by its expression. Animals with low myostatin levels have increased muscle mass and are relatively stronger. We analyzed the influence of the addition of soybean, used soybean and palm oils to the diet on Myostatin gene expression in the Logissimus dorsi muscle of sheep reared in the Northeast Amazon region. A basic control diet was elaborated and used with the addition of 4% of the different oils. All animals were slaughtered at a weight of 35 kg and 5 g of Logissumus dorsi muscle was collected and RNA extracted, quantified and a RT-PCR was run. The control diet, without added oil, gave the highest Myostatin expression levels among all treatments. When unused soybean oil was added to the diet, it significantly decreased Myostatin expression and induced muscle hyperplasia, generating animals with greater musculature. The other oils did not significantly affect expresson of this gene.",10.4238/gmr18149,21,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,
J,"Wajehenberg, M; Martins, DE; Luciano, RP; Araujo, RC; Sehmidt, B; Oliveira, ABS; Puertas, EB; Almeida, SS; Faloppa, F",Lack of differences in the expression of the angiotensin I - converting enzyme gene in the rotator muscles of patients with adolescent idiopathic scoliosis in a cross-sectional study comparing between the concave and convex sides of the scoliosis,"Several theories have been proposed to explain the etiology of adolescent idiopathic scoliosis (AIS), but none is conclusive. One such theory suggests the primary involvement of muscles due to myopathy, mainly affecting the erector and paravertebral rotator muscles. Studies indicate that there may be an association of AIS with genetic polymorphisms previously associated with physical performance and muscle power through their effects on muscle tissue. One of these is the gene coding for the angiotensin converting enzyme (ACE). We compared the expression of ACE gene polymorphisms in the concave and convex sides of the scoliotic curve in patients with AIS. We evaluated ACE gene expression in the multifidus muscles of the spine of 21 patients operated for AIS correction who had signs of asymmetric myopathy (worse in the concavity). Tissue samples were collected during corrective surgery. There was no significant difference in ACE gene expression in multifidus muscle samples from the two sides of the apex of the thoracic AIS deformity. There were also no differences in the expression of insertion/deletion polymorphisms.",10.4238/gmr18246,22,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,,
