Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32
J,"Shi, JB; Malik, J",Normalized cuts and image segmentation,"We propose a novel approach for solving the perceptual grouping problem in vision. Rather than focusing on local features and their consistencies in the image data, our approach aims at extracting the global impression of an image. We treat image segmentation as a graph partitioning problem and propose a novel global criterion, the normalized cut, for segmenting the graph. The normalized cut criterion measures both the total dissimilarity between the different groups as well as the total similarity within the groups. We show that an efficient computational technique based on a generalized eigenvalue problem can be used to optimize this criterion. We have applied this approach to segmenting static images, as well as motion sequences, and found the results to be very encouraging.",10.1109/34.868688,10,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,
J,"Akyildiz, IF; Su, W; Sankarasubramaniam, Y; Cayirci, E",Wireless sensor networks: a survey,"This paper describes the concept of sensor networks which has been made viable by the convergence of micro-electro-mechanical systems technology, wireless communications and digital electronics. First, the sensing tasks and the potential sensor networks applications are explored, and a review of factors influencing the design of sensor networks is provided. Then, the communication architecture for sensor networks is outlined, and the algorithms and protocols developed for each layer in the literature are explored. Open research issues for the realization of sensor networks are also discussed. (C) 2002 Published by Elsevier Science B.V.",10.1016/S1389-1286(01)00302-4,11,yes,yes,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no
J,"Olfati-Saber, R; Murray, RM",Consensus problems in networks of agents with switching topology and time-delays,"In this paper, we discuss consensus problems for networks of dynamic agents with fixed and switching topologies. We analyze three cases: 1) directed networks with fixed topology; 2) directed networks with switching topology; and 3) undirected networks with communication time-delays and fixed topology. We introduce two consensus protocols for networks with and without time-delays and provide a convergence analysis in all three cases. We establish a direct connection between the algebraic connectivity (or Fiedler eigenvalue) of the network and the performance or negotiation speed) of a linear consensus protocol. This required the generalization of the notion of algebraic connectivity of undirected graphs to digraphs. It turns out that balanced digraphs play a key role in addressing average-consensus problems. We introduce disagreement functions for convergence analysis of consensus protocols. A disagreement function is a Lyapunov function for the disagreement network dynamics. We proposed a simple disagreement function that is a common Lyapunov function for the disagreement dynamics of a directed network with switching topology. A distinctive feature of this work is to address consensus problems for networks with directed information flow. We provide analytical tools that rely on algebraic graph theory, matrix theory, and control theory. Simulations are provided that demonstrate the effectiveness of our theoretical results.",10.1109/TAC.2004.834113,12,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,
J,"Laneman, JN; Tse, DNC; Wornell, GW",Cooperative diversity in wireless networks: Efficient protocols and outage behavior,"We develop and analyze low-complexity cooperative diversity protocols that combat fading induced by multipath propagation in wireless networks. The underlying techniques exploit space diversity available through cooperating terminals' relaying signals for one another. We outline several strategies employed by the cooperating radios, including fixed relaying schemes such as amplify-and-forward and decode-and-forward, selection relaying schemes that adapt based upon channel measurements between the cooperating terminals, and incremental relaying schemes that adapt based upon limited feedback from the destination terminal. We develop performance characterizations in terms of outage events and associated outage probabilities, which measure robustness of the transmissions to fading, focusing on the high signal-to-noise ratio (SNR) regime. Except for fixed decode-and-forward, all of our cooperative diversity protocols are efficient in the sense that they achieve full diversity (i.e., second-order diversity in the case of two terminals), and, moreover, are close to optimum (within 1.5 dB) in certain regimes. Thus, using distributed antennas, we can provide the powerful benefits of space diversity without need for physical arrays, though at a loss of spectral efficiency due to half-duplex operation and possibly at the cost of additional receive hardware. Applicable to any wireless setting, including cellular or ad hoc networks-wherever space constraints preclude the use of physical arrays-the performance characterizations reveal that large power or energy savings result from the use of these protocols.",10.1109/TIT.2004.838089,13,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Mirjalili, S; Lewis, A",The Whale Optimization Algorithm,"This paper proposes a novel nature-inspired meta-heuristic optimization algorithm, called Whale Optimization Algorithm (WOA), which mimics the social behavior of humpback whales. The algorithm is inspired by the bubble-net hunting strategy. WOA is tested with 29 mathematical optimization problems and 6 structural design problems. Optimization results prove that the WOA algorithm is very competitive compared to the state-of-art meta-heuristic algorithms as well as conventional methods. The source codes of the WOA algorithm are publicly available at hrtp://www.alimirjalili,com/WOA.html (C) 2016 Elsevier Ltd. All rights reserved.",10.1016/j.advengsoft.2016.01.008,14,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,yes,yes,
J,"Haykin, S",Cognitive radio: Brain-empowered wireless communications,"Cognitive radio is viewed as a novel approach for improving the utilization of a precious natural resource: the radio electromagnetic spectrum. The cognitive radio, built on a software-defined radio, is defined as an intelligent wireless communication system that is aware of M environment and uses the methodology of understanding-by-building to learn from the environment and adapt to statistical variations in the input stimuli, with two primary objectives in mind: highly reliable communication whenever and wherever needed; efficient utilization of the radio spectrum. Following the discussion of interference temperature as a new metric for the quantification and management of interference, the paper addresses three fundamental cognitive tasks. 1) Radio-scene analysis. 2) Channel-state estimation and predictive modeling. 3) Transmit-power control and dynamic spectrum management. This paper also discusses the emergent behavior of cognitive radio.",10.1109/JSAC.2004.839380,15,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,
J,"Bay, H; Ess, A; Tuytelaars, T; Van Gool, L",Speeded-Up Robust Features (SURF),"This article presents a novel scale- and rotation-invariant detector and descriptor, coined SURF (Speeded-Up Robust Features). SURF approximates or even outperforms previously proposed schemes with respect to repeatability, distinctiveness, and robustness, yet can be computed and compared much faster. This is achieved by relying on integral images for image convolutions; by building on the strengths of the leading existing detectors and descriptors (specifically, using a Hessian matrix-based measure for the detector, and a distribution-based descriptor); and by simplifying these methods to the essential. This leads to a combination of novel detection, description, and matching steps. The paper encompasses a detailed description of the detector and descriptor and then explores the effects of the most important parameters. We conclude the article with SURF's application to two challenging, yet converse goals: camera calibration as a special case of image registration, and object recognition. Our experiments underline SURF's usefulness in a broad range of topics in computer vision. (C) 2007 Elsevier Inc. All rights reserved.",10.1016/j.cviu.2007.09.014,16,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,
J,"Arulampalam, MS; Maskell, S; Gordon, N; Clapp, T",A tutorial on particle filters for online nonlinear/non-Gaussian Bayesian tracking,"Increasingly, for many application areas, it is becoming important to include elements of nonlinearity and non-Gaussianity in order to model accurately the underlying dynamics of a physical system: Moreover, it is typically crucial to process data on-line as it arrives, both from the point of view of storage costs as well as for rapid adaptation to changing signal characteristics. In this paper, we review both optimal and suboptimal Bayesian algorithms for nonlinear/non-Gaussian tracking problems, with a focus on particle filters. Particle filters are sequential Monte Carlo methods based on point mass (or ""particle"") representations of probability densities, which can be applied to any state-space model and which generalize the traditional Kalman filtering methods:. Several variants of the particle filter such as SIR, ASIR; and RPF are introduced within a generic framework of the sequential importance sampling (SIS) algorithm. These are discussed and compared with the standard EKF through an illustrative example.",10.1109/78.978374,17,yes,no,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,,
J,"Comaniciu, D; Meer, P",Mean shift: A robust approach toward feature space analysis,"A general nonparametric technique is proposed for the analysis of a complex multimodal feature space and to delineate arbitrarily shaped clusters in it. The basic computational module of the technique is an old pattern recognition procedure, the mean shift. We prove for discrete data the convergence of a recursive mean shift procedure to the nearest stationary point of the underlying density function and, thus, its utility in detecting the modes of the density. The relation of the mean shift procedure to the Nadaraya-Watson estimator from kernel regression and the robust M-estimators of location is also established. Algorithms for two low-level vision tasks, discontinuity preserving smoothing and image segmentation, are described as applications. In these algorithms, the only user set parameter is the resolution of the analysis and either gray level or color images are accepted as input. Extensive experimental results illustrate their excellent performance.",10.1109/34.1000236,18,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,yes,,
J,"Chan, TF; Vese, LA",Active contours without edges,"In this paper, we propose a new model for active contours to detect objects in a given image, based on techniques of curve evolution, Mumford-Shah functional for segmentation and level sets. Our model can detect objects whose boundaries are not necessarily defined by gradient. We minimize an energy which can he seen as a particular case of the minimal partition problem, In the level set formulation, the problem becomes a ""mean-curvature flow""-like evolving the active contour, which will stop on the desired boundary. However, the stopping term does not depend on the gradient of the. image, as in the classical active contour models, hut is instead related to a particular segmentation of the image. We will give a numerical algorithm using finite differences. Finally, we will present various experimental results and in particular some examples for which the classical snakes methods based on the gradient are not applicable. Also, the initial curve can be anywhere in the image, and interior contours are automatically detected.",10.1109/83.902291,19,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,yes,yes,
J,"Akyildiz, IF; Su, WL; Sankarasubramaniam, Y; Cayirci, E",A survey on sensor networks,"Recent advancement in wireless communications and electronics has enabled the development of low-cost sensor networks. The sensor networks can be used for various application areas (e.g., health, military, home). For different application areas, there are different technical issues that researchers are currently resolving. The current state of the art of sensor networks is captured in this article, where solutions are discussed under their related protocol stack layer sections. This article also points out the open research issues and intends to spark new interests and developments in this field.",10.1109/MCOM.2002.1024422,20,yes,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,
J,"Kokubo, T; Takadama, H",How useful is SBF in predicting in vivo bone bioactivity?,"The bone-bonding ability of a material is often evaluated by examining the ability of apatite to form on its surface in a simulated body fluid (SBF) with ion concentrations nearly equal to those of human blood plasma. However, the validity of this method for evaluating bone-bonding ability has not been assessed systematically. Here, the history of SBF, correlation of the ability of apatite to form oil various materials in SBF with their in vivo bone bioactivities, and some examples of the development of novel bioactive materials based on apatite formation in SBF are reviewed. It was concluded that examination of apatite formation on a material in SBF is useful for predicting the in vivo bone bioactivity of a material, and the number of animals used in and the duration of animal experiments call be reduced remarkably by using this method. (c) 2006 Elsevier Ltd. All rights reserved.",10.1016/j.biomaterials.2006.01.017,21,yes,yes,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,no,yes,yes,,
J,"Wright, J; Yang, AY; Ganesh, A; Sastry, SS; Ma, Y",Robust Face Recognition via Sparse Representation,"We consider the problem of automatically recognizing human faces from frontal views with varying expression and illumination, as well as occlusion and disguise. We cast the recognition problem as one of classifying among multiple linear regression models and argue that new theory from sparse signal representation offers the key to addressing this problem. Based on a sparse representation computed by l(1)-minimization, we propose a general classification algorithm for (image-based) object recognition. This new framework provides new insights into two crucial issues in face recognition: feature extraction and robustness to occlusion. For feature extraction, we show that if sparsity in the recognition problem is properly harnessed, the choice of features is no longer critical. What is critical, however, is whether the number of features is sufficiently large and whether the sparse representation is correctly computed. Unconventional features such as downsampled images and random projections perform just as well as conventional features such as Eigenfaces and Laplacianfaces, as long as the dimension of the feature space surpasses certain threshold, predicted by the theory of sparse representation. This framework can handle errors due to occlusion and corruption uniformly by exploiting the fact that these errors are often sparse with respect to the standard (pixel) basis. The theory of sparse representation helps predict how much occlusion the recognition algorithm can handle and how to choose the training images to maximize robustness to occlusion. We conduct extensive experiments on publicly available databases to verify the efficacy of the proposed algorithm and corroborate the above claims.",10.1109/TPAMI.2008.79,22,yes,yes,no,yes,yes,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,
J,"Aharon, M; Elad, M; Bruckstein, A",K-SVD: An algorithm for designing overcomplete dictionaries for sparse representation,"In recent years there has been a growing interest in the study of sparse representation of signals. Using an over-complete dictionary that contains prototype signal-atoms, signals are described by sparse linear combinations of these atoms. Applications that use sparse representation are many and include compression, regularization in inverse problems, feature extraction, and more. Recent activity in this field has concentrated mainly on the study of pursuit algorithms that decompose signals with respect to a given dictionary. Designing dictionaries to better fit the above model can be done by either selecting one from a prespecified set of linear transforms or adapting the dictionary to a set of training signals. Both of these techniques have been considered, but this topic is largely still open. In this paper we propose a novel algorithm for adapting dictionaries in order to achieve sparse signal representations. Given a set of training signals, we seek the dictionary that leads to the best representation for each member in this set, under strict sparsity constraints. We present a new method-the K-SVD algorithm-generalizing the K-means clustering process. K-SVD is an iterative method that alternates between sparse coding of the examples based on the current dictionary and a process of updating the dictionary atoms to better fit the data. The update of the dictionary columns is combined with an update of the sparse representations, thereby accelerating convergence. The K-SVD algorithm is flexible and can work with any pursuit method (e.g., basis pursuit, FOCUSS, or matching pursuit). We analyze this algorithm and demonstrate its results both on synthetic tests and in applications on real image data.",10.1109/TSP.2006.881199,23,yes,no,no,yes,yes,no,yes,yes,no,no,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,
J,"Candès, EJ; Wakin, MB",An introduction to compressive sampling,,10.1109/MSP.2007.914731,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,"Peng, HC; Long, FH; Ding, C","Feature selection based on mutual information: Criteria of max-dependency, max-relevance, and min-redundancy","Feature selection is an important problem for pattern classification systems. We study how to select good features according to the maximal statistical dependency criterion based on mutual information. Because of the difficulty in directly implementing the maximal dependency condition, we first derive an equivalent form, called minimal-redundancy-maximal-relevance criterion (mRMR), for first-order incremental feature selection. Then, we present a two-stage feature selection algorithm by combining mRMR and other more sophisticated feature selectors (e. g., wrappers). This allows us to select a compact set of superior features at very low cost. We perform extensive experimental comparison of our algorithm and other methods using three different classifiers (naive Bayes, support vector machine, and linear discriminate analysis) and four different data sets (handwritten digits, arrhythmia, NCI cancer cell lines, and lymphoma tissues). The results confirm that mRMR leads to promising improvement on feature selection and classification accuracy.",10.1109/TPAMI.2005.159,25,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,no,no,yes,yes,
J,"Litjens, G; Kooi, T; Bejnordi, BE; Setio, AAA; Ciompi, F; Ghafoorian, M; van der Laak, JAWM; van Ginneken, B; Sánchez, CI",A survey on deep learning in medical image analysis,"Deep learning algorithms, in particular convolutional networks, have rapidly become a methodology of choice for analyzing medical images. This paper reviews the major deep learning concepts pertinent to medical image analysis and summarizes over 300 contributions to the field, most of which appeared in the last year. We survey the use of deep learning for image classification, object detection, segmentation, registration, and other tasks. Concise overviews are provided of studies per application area: neuro, retinal, pulmonary, digital pathology, breast, cardiac, abdominal, musculoskeletal. We end with a summary of the current state-of-the-art, a critical discussion of open challenges and directions for future research. (C) 2017 Elsevier B.V. All rights reserved.",10.1016/j.media.2017.07.005,26,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,yes,yes,
