ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"An efficient design algorithm for local quantisers at nodes that optimises the global metric (i.e. estimation error) for distributed estimation systems is proposed. Noting that the quantisation partitions constructed to minimise the estimation error are not independently encodable at each node, a novel technique of compressing the partitions into sets of codewords while ensuring a perfect independent encoding is presented, leading to the sets with reasonable cardinality, which enables transmission of multiple codewords at nodes for estimation. Experiments demonstrate a significantly improved performance over various quantiser designs while achieving about 26% reduction in the size of codeword sets compared with a recent design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"Satisfaction evaluation of postgraduate scientific research training is an important basis to improve the quality of postgraduate education, and is also the key to improve the quality of postgraduate training. Firstly, based on Harman's single factor analysis method, the homologous deviation test was carried out on the satisfaction degree of postgraduate scientific research training in five universities of science and engineering in Anhui Province. The reliability and effectiveness of variables were analyzed from the reliability, content validity and structure validity. Secondly, using the multiple linear regression method, the paper modeled and processed the data of scientific research resources, scientific research atmosphere, tutor satisfaction, scientific research training satisfaction and so on. Finally, the ways of scientific research training and ability training for science and engineering postgraduates are put forward, which include abundant scientific research resources, appropriate scientific research subsidies, sincere tutors' help and harmonious scientific research atmosphere.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"Acquiring data from biogas plants can be done by accessing the data stored in the programmable logic controller (PLC) of the biogas plant, which is responsible for issuing control commands to the hardware of the plant. Eight plants of three different manufacturers, with a total of 1370 data points, were analyzed to find similarities which could lead to a reliable but manufacturer-independent readout of sensor and control values. The expectation was plants of the same vendor being very similar but analysis showed that only minor similarities exist between plants of the same manufacturer. Even less similarities are found when it comes to plants from different manufacturers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"A varactor-less cross-coupled voltage-controlled oscillator based on triple frequency is presented in this paper, which is optimized for a low phase noise and low power at the high frequency. The VCO consists a voltage to current, a triple frequency, and a mixer with band-pass filter. The varactor-less VCO adjusts the frequency with the current and voltage of transconductance cell. A network R-F-C-F-R-F is applied to filter out the noise of current source at 2. The proposed circuit was simulated in a 0.18 mu m CMOS RF technology with a 1.5 V supply voltage. The designed VCO demonstrates an oscillation frequency range from 11.59 to 13.96 GHz with the triple frequency from 35.8 to 40.3 GHz. The simulated VCO presents a phase noise of -110.1 dBc/Hz at 1 MHz offset from a 40.3 GHz carrier frequency. The total figure of merit (FOMT) is -193.113 and -190.83 dBc/Hz with a DC power of 11.32 and 19.56 mW for VCO and total structure, respectively. The layout of the VCO occupies an area of 695.10 mu m 627.80 mu m.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"In this paper a position sensorless controlled synchronous-reluctance machine is optimised with regard to efficient operation. The operation of the motor is divided into a low and a high speed range with consideration of the sensorless control method. At low speed range the INFORM method is used, which is based on the magnetical anisotropy of the rotor. A suitable selection of the rotor geometry can have a considerable effect on the sensorless properties and furthermore on the achievable efficiency. At higher speeds, the back-EMF model is compared to the short-circuit model. The implementation of a suitable sensorless method can lead to a significant efficiency improvement of the drive. Finally, the proposed sensorless control methods discussed in this paper are verified by measurements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"Forensic HFE attempts to understand and explain factors that may have contributed to specific human-system failures or injury events. It involves, by definition, after-the-fact review of available evidence as well as activity analysis of all involved parties and possibly site inspection, when warranted. An often-overlooked explanation for road crashes is visual misperception and illusions, which come in a variety of forms. The possible involvement of visual misperception in crash causation can be evaluated during a comprehensive site inspection under conditions that correspond as much as reasonably possible to the actual conditions that existed at the time of the crash. Two case studies are described that illustrate the value of site inspection in uncovering the possible contribution of visual misperception in these nighttime fatal crashes; case 1 involving visual illusion, and case 2 involving signal ambiguity. These cases demonstrate that site visits at night can be helpful in uncovering important visual phenomena that might not otherwise be apparent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"Random variation in buried oxide thickness strongly affects the digital performance of ultra-thin body germanium-on-insulator MOSFETs. Dependencies of threshold voltage, ON-current, OFF-current and subthreshold slope of ultra-thin body germanium-on-insulator MOSFETs on three different BOX dielectrics are examined by employing well-calibrated Synopsys TCAD. The variation of threshold voltage and ON-current becomes less sensitive with high-k BOX dielectrics whereas smaller variation of OFF-current is observed for the device with low-k BOX dielectrics. The subthreshold slope remains almost unaltered for all BOX dielectrics. Furthermore, a positive substrate bias is found to suppress variability of digital performance parameters of GeOI p-MOSFETs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"Since the development of nanoelectronics is at its early stage, a lot of different devices have been proposed. Accompanying the increasing research interests in nanodevices, developing effective design automation algorithms in different abstraction levels becomes an urgent need. However, the prosperity in the device aspect results a unique difficulty in the algorithm aspect, i.e. it is hard to provide a common object model, data structure used in design automation algorithms, for a specific nanodevice. To freeing algorithm researchers from developing different object models with only minor differences in different algorithms, the authors propose a method of creating object model automatically through C++ template meta programming. A concrete object model for quantum-dot cellular automata is illustrated as an example.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"In a recent study, Li et al. proposed an algorithm for the decoding of binary quadratic residue codes with tiny memory requirements. In this Letter, this algorithm is modified in order to dramatically improve the decoding speed. The case of the (89, 45, 17) binary quadratic residue code is used to illustrate the new algorithm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"This letter investigates the energy efficiency (EE) optimisation of a distributed multiple-input single-output (D-MISO) system, and a suboptimal power allocation (PA) scheme with low complexity is developed for D-MISO system with beamforming. Different from the existing optimal PA scheme that needs iterative calculation, the developed scheme can provide closed-form PA and no iteration is required. Using the Cauchy-Schwarz inequality, the upper bound of EE is first obtained, and then the optimised objective function is formulated subject to a set of power budget constraints. By maximising this upper bound, a suboptimal PA scheme for the system is derived, and closed-form PA coefficients are attained. Interestingly, it is found that the proposed scheme has the same general form of PA as the optimal scheme. Numerical results verify the effectiveness of the proposed scheme, it can achieve the EE performance very close to that of the existing optimal scheme due to better approximation, but it has lower complexity than the latter.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"A novel technology based on aluminium gallium nitride (AlGaN)/GaN hybrid-anode diode (HAD) for precise modulation of turn-on voltage is proposed and experimentally demonstrated. By delicately tailoring the as-grown barrier thickness, the turn-on voltage of the HAD and yet the non-linearity at zero bias (i.e. 0 V) for efficient microwave detection can be flexibly modulated. An AlGaN/GaN ultra-thin-barrier HAD (UTB-HAD) was designed and fabricated for zero-bias microwave detection. The AlGaN-barrier thickness was optimised to be 5 nm by TCAD simulation, which yields a strong non-linearity at zero bias featuring a high-curvature coefficient (gamma) of 27 V-1 in the fabricated UTB-HAD. The first-order voltage sensitivity beta(V) is projected to be as high as 2.7 mV/mu W. The proposed approach of precise sensitivity modulation is of great interests for high-efficient zero-bias microwave detection applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,The present work is depend upon a different data structure to perform the network reliability estimation efficiently. Zero suppressed binary decision diagram (ZBDD) is an well ordered and effective method of representing not only the boolean functions but also the sets of combinations than the conventional binary decision diagrams (BDD). This paper proposes new algorithm to manipulate the ZBDDs the variant of BDD on some benchmark networks. The 2-terminal network reliability problem has been studied extensively and effective results have been obtained.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"In this study, the third harmonic injection method based on analogue circuit is applied in the interleaving parallel three-phase four-leg (3P4L) inverter, the adverse effects of injected signals on the circulating current are found, and the corresponding control strategy solution is proposed. At the beginning of this study, by using the large-signal model of leg, it is proved that four legs can be decoupled, on the basis of this conclusion, the current sharing control strategy based on dual-loop scheme and third harmonic injection can be applied in paralleled 3P4L inverter, however, peak value of circulating current is increased by zero-sequence component which is caused by injected signals. Therefore, output impedance analysis method is applied, and the control strategy including zero-sequence component feedforward loop is proposed, which can be implemented with analogue circuit, and is suitable for the 400 Hz synchronous/interleaving paralleled inverter systems. Finally, the effectiveness of the control strategy is verified by simulation and experiment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"This paper presents a discrete-time Geo/G/1 retrial queue with two waiting buffers to model an ATM network, in which the server begins a single vacation in cases where the system is empty at the instant of a service completion. New arriving customer who finds the server being on vacation can decide to either enter the retrial buffer with some probability p or leave the system with complementary probability 1-p. But the new arriving customer can begin its service immediately if he finds the server idle and join the original buffer if he finds the server busy. We first carry out an extensive analysis of the model by using the supplementary variable method and the generating function approach, and give some performance measures, such as server's state probabilities and mean queue lengths in the original buffer, retrial buffer, and in the system. Secondly, we give the generating function of the sojourn time of a customer in the system and prove that Little's law still holds in our model. Sensitivity analysis and cost optimization are finally given for illustrative purposes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"This paper analyzed the drying process of the household gas clothes dryer (GCD) based on the principle of heat and mass transfer. The drying models in three scenarios were established: natural gas burned in combustion chamber, ambient air mixed with exhausted gas in hot gas duct, and clothes were dried in the drying drum. The simulation of the drying process was performed on MATLAB software. And the effectiveness of the drying model was verified by comparison with experiment results. The effects of gas flow rate, dry mass of clothes, ambient temperature, ambient humidity, textile type, and moisture extraction rate (MER) on the performance of dryers were studied. This paper provided a theoretical basis for the design and optimization of GCDs. It was found that the drying time of the gas clothes dryer was mostly affected by the gas flow and dry mass of clothes, and the specific moisture extraction rate (SMER) was mostly affected by the ambient temperature and relative humidity. The nylon clothes have the fastest MER and the smallest SMER. Moreover, reducing operating time in falling-rate drying period can improve energy efficiency.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"A new architecture for a thin (2-cm depth) rear projection display is described. In order to achieve this small depth, a very high density of rear projectors is used. Three prototype displays using rear projectors on both 5- and 2-cm pitch arrays are described. The displays can achieve an effective screen pixel pitch of as small as 0.5 mm, which makes this technology competitive in terms of resolution with fine pitch LED displays; however, orders of magnitude fewer LEDs are required: Each rear projector requires only one white LED and a color liquid crystal light modulator. In the three prototypes, the projector light modulators utilize 101-cm (40 in.), 80-cm (31.5 in.), and 60-cm (24 in.) diagonal liquid crystal display glass. To minimize cost, no lenses are utilized for the rear projectors. An RGB LED array may augment the projector array, which provides a low resolution component of the image onto which the high resolution component is superimposed by the projector array. Edge gaps between active areas on adjacent LCD glass units are completely eliminated by the rear projection approach enabling low profile wall-size seamless displays. Display contrast depends on rear projection screen design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"A prototype filter design for FBMC/OQAM systems is proposed in this study. The influence of both the channel estimation and the stop-band energy is taken into account in this method. An efficient preamble structure is proposed to improve the performance of channel estimation and save the frequency spectral efficiency. The reciprocal of the signal-to-interference plus noise ratio (RSINR) is derived to measure the influence of the prototype filter on channel estimation. After that, the process of prototype filter design is formulated as an optimization problem with constraint on the RSINR. To accelerate the convergence and obtain global optimal solution, an improved genetic algorithm is proposed. Especially, the History Network and pruning operator are adopted in this improved genetic algorithm. Simulation results demonstrate the validity and efficiency of the prototype filter designed in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"These days, tunneling field effect transistors (TFET) for their ability in decrease of off-current transistors and also for electronic device power consumption, it is best point out for a scientist to research on this kind of transistors. By reducing off-current, on-current decreases too in compare to MOSFET transistors. Researchers are trying to reduce-off-current so that a minimum decrease in on-current occurs. One of the methods is to select a suitable oxide for the gate electrode. This paper presents an analytical model for the potential distribution of ZrO2, HfO2 and SiO2 effect over TFET. Using the potential distribution, the tunneling drain current is derived analytically by integrating the band-to-band tunneling generation rate over the device volume. The all-clear proposed that analytical models are validated via numerical results obtained from device simulations in SILVACO ATLAS software based on a non-local band-to-band tunneling model. Then results were ompared together. The results show the optimized on-current against off-current ratio and subthreshold swing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Few research articles discussed the issue of fault location for partial coupling four-circuit overhead lines with different voltages. In this work, a fault location method is proposed for partial coupling untransposed four-circuit overhead line with different voltages on the same tower using synchronized current data. The distributed-parameter model of the line and the mutual couplings between all circuits are considered. The faulty circuits are initially recognized, and the deduced analytical equation for fault location does not depend on fault type or fault resistance. In addition, the locations of normal-shunt faults, cross-circuit faults and cross-voltage faults between different voltage levels are estimated precisely. Emulation studies are conducted by DIgSILENT Power Factory and MATLAB software to validate the proposed method under various fault resistances, fault locations and fault inception angles. In addition, the effect of estimation errors in line parameters as well as measurement and synchronization errors is tested.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"In order to quickly suppress voltage fluctuations at the point of common coupling (PCC) caused by the doubly fed induction generator, a closed-loop control method of the static synchronous compensator (STATCOM) is proposed, through which proportional integral (PI) parameters of the current inner loop can be adjusted online. The core aim is to derive quantitative relationships between the PI parameters and the output current of the STATCOM based on combining mathematical mechanization theory (MMT) with digital signal processing. Due to the reduction and quasidivision of the MMT, this original control method can be used to adjust the PI parameters of the STATCOM online according to the actual sampling voltage and sampling current data. The simulation and experimental results show that this control method can make a quick PCC voltage recovery within 10 ms, which satisfies the Chinese standard GB/T-14549-93. It can provide a solution for large-scale wind power curtailment that should be solved imperatively. (c) 2019 Institute of Electrical Engineers of Japan. Published by John Wiley & Sons, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"This study proposes the design of broad-band microstrip loop antennas with less-dispersive group velocity of radiation patterns for accurate direction of arrival (DoA) estimation. The proposed structure consists of radiating and feeding microstrip loops, and the radiating loop is electromagnetically coupled to the feeding loop. This feeding mechanism helps to suppress phase variations of radiating patterns by avoiding dual resonances within a wide frequency band over 60 MHz, which allows to obtain the less-dispersive group velocity for accurate DoA estimation. The effectiveness of the less-dispersive behaviour is validated by implementing the proposed structure into a four-element array to estimate vertical and horizontal placements using dual-axis phase interferometry. The results confirm that the proposed antenna has less-dispersive group velocity compared to a conventional microstrip patch antenna and is more suitable for accurate DoA estimation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"This paper presents an investigation of the influence on the shear force distribution and on the displacements of reinforced concrete bracing walls continuous through a basement, when modelling these walls. The shear forces and displacements are compared with those obtained when simplifying the wall by a cantilever with full fixity at the top of the basement, ignoring the transfer of shear force and bending moment into the basement. First, the influence of the basement is modelled by hinged connections between the wall and the base slab and the floor diaphragm above the basement, respectively. This will result in an unrealistically large wall shear force in the basement. Then, the flexural restraint of the wall by the base plate, and the lateral compliance of the floor diaphragm are modelled by a rotational spring and a lateral spring at those levels. Recommendations are given for reasonable values of the spring constants for practical design purposes. Special attention is given to the way in which including the basement in the mechanical model of such walls will influence aspects of their seismic design. Such aspects are the rigidity of the bracing system which influences the lateral earthquake loads, and the displacement ductility factor which influences the maximum admissible behaviour factor q.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"A time-domain inverse scattering algorithm for determining unknown plasma resonance frequency and electron collision frequency of unmagnetized plasma media object has been proposed. Finite-difference time-domain (FDTD) method in conjunction with Lagrange multipliers and gradient-based minimization method are used in the proposed algorithm. The reconstruction of the parameters is based on the minimization of a cost function that describes the discrepancy between simulation and measured data of the electric field at the observation points. In order to obtain the gradient value of the unknown plasma parameters, an augmented cost function has been given by means of Lagrange multipliers with the Maxwell curl equations and constitutive relation of the unmagnetized plasma media. Then, the gradient value could be obtained after a series of transformations. At last, the Ploak-Ribiere conjugate gradient algorithm has been applied to update the plasma parameters iteratively. The effectiveness of the proposed algorithm has been validated through the simulation test.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"Lattice Boltzmann Method is used to simulate mixed convection between two horizontal cylinders. This geometry is created using Smoothed Profile Method which produces proper fluid-solid interaction force as well as heat exchange. A two dimensional double distribution function lattice Boltzmann method is employed to simulate fluid flow and heat transfer simultaneously. In order to implement the velocity and temperature boundary conditions, the force term and heat source/sink are included in the evolution equations. While fixed Eulerian lattice nodes are employed, while different eccentricities are considered for inner cylinder. In order to simulate mixed convection, the radius ratio is set to be 2.5. Furthermore, the effect of Richardson number by choosing 0.01, 1, 100 and Prandtl number of 0.716 for air and 6.2 for water are investigated. Isotherms, streamlines and mean Nusselt numbers are given for each case. The results are in good agreement with previous related publications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"This paper presents an empirical study to determine whether alterations to graphical features (colour and size) of automatically generated LineSets improve task performance. LineSets are used to visualise sets and networks. The increasingly common nature of such data suggests that having effective visualisations is important. Unlike many approaches to set and network visualisation, which often use concave or convex shapes to represent sets alongside graphs, LineSets use lines overlaid on a graph. LineSets have been shown to be advantageous over shape-based approaches. However, the graphical properties of LineSets have not been fully explored. Our results suggest that automatically drawn LineSets can be significantly improved for certain tasks through the considered use of colour alongside size variations applied to their graphical elements. In particular, we show that perceptually distinguishable colours, lines of varying width, and nodes of varying diameter lead to improved task performance in automatically laid-out LineSets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"A robust private sector in space can be instrumental in achieving major space policy goals, such as those promoted by the U.S. Government: fostering private space markets and reducing the cost and time required for the government to develop and procure space systems. Meeting these goals will likely require increased government attention to the challenges facing the private sector, as well as potential implementation of new or underutilized regulatory, policy, and economic mechanisms. This article focuses on a government strategic investment fund as a potential economic mechanism, which would make equity investments in companies pursuing activities of interest to the government, and offers examples of past and current funds both in the United States and internationally. This article then assesses the utility of such a fund in addressing the challenges with meeting these 2 policy goals; these challenges were identified through a literature review and interviews with >60 space experts, economists, and other stakeholders. We identified 5 major challenges to fostering the growth of private space markets and 4 challenges to reducing government costs and accelerating the development and procurement of space systems. Our analysis concludes that although a government strategic investment fund may be useful in select scenarios, it will not most effectively address the current challenges.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Copper(II) oxide powder manufacture from H2O2 type etching waste is proposed. The basic copper carbonate, the intermediate product, is depends on the reaction mole ratio of sodium carbonate to copper hydroxide. The optimum reaction mole ratio is 2.64 at 80 degrees C under copper content of 57.5 wt.%. The optimum usage of NaOH is 120 g for Copper(II) oxide. The Copper(II) oxide yield and chlorine ion concentration, are 97.0 wt.% and 9.0 mg L, respectively. The physical properties, such as mean particle size, dissolution time, and angle of repose are 20.0 mu m, 60s, and 34.1 degrees, respectively. The via-hole filling thickness is 9.4 mu m, which satisfies general electroplating criteria, 15 mu m. (C) 2019 The Korean Society of Industrial and Engineering Chemistry. Published by Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"The monopoly electricity market in Indonesia uses flat tariffs but is being encouraged to change to dynamic pricing. Dynamic pricing scenarios have been implemented in many Western countries with various types of schemes. This paper discusses dynamic pricing scenarios based on residential load and generation in the Java-Bali system. The tariff scheme is a combination of critical peak pricing (CPP) and time-of-use (TOU). The CPP runs for only a few hours each year depending on the gas power plant operation. TOU will be used with peak and off-peak schedules as determined based on residential load characteristics. The gas power plant is a reference in designing the CPP rates because it is used to meet peak loads if other plants are unable to meet requirements and its cost of generating electricity is high compared to other power plants. The dynamic pricing scheme is simulated for a residential load. Then, the load reduction during peak times and the impact of reducing electricity consumption in the Java-Bali system is analyzed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"Catalytic CO oxidation on platinum group metals can exhibit nonlinear behaviors like catastrophe, bistability, and hysteresis, which are indicative of self-organizing processes occurring in the course of the oxidation reaction. As a result, the system demonstrates a multi-branch nonlinear input/output relationship for which the output value depends not only on the instantaneous input values, but also on the history of operations. Traditional linear control approaches may cause unstable operation in the CO oxidation reaction. In this paper, a nonlinear control strategy is proposed to solve the control problem. The control strategy incorporates a PI controller and a switching control strategy by which the control system can maintain a high regulating performance while preventing unstable operation. It may be applied to control operations in industrial processes of catalytic CO oxidation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"This paper considers the structural modeling of reinforced concrete beam-column (RCBC) joints of unbraced framed structures. The main objective is to establish a formula that determines, for each particular situation, if the centreline joint model may be used or if an explicit model, which although more accurate is also more complex, is required. Accordingly, in order to circumvent the need to analyze the full frame and to avoid the shortcomings of empirical procedures we derive simplified classification criteria (SCC) based on the stiffness of the joint components. By applying these SCC to a given RCBC joint, it is classified either as semi-rigid, meaning that an explicit model is required, or as nominally rigid otherwise. The determination of the parameters that are required by the SCC is fully discussed. The presented example illustrates the application of the developed SSC to particular RCBC joints, showing that its results are mainly confirmed by the analysis of the full frame to which they pertain.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
