ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"We reported an acousto-optic mode-locked Tm:LuAG laser pumped by a 786 nm laser diode and realized continuous-wave mode-locked operation. At the pump power of 8.2 W, the output average power was 335 mW with the wavelength of 2023.2 nm. The pulse width was 240 ps at the pulse repetition frequency of 81.60 MHz, and the beam quality factor M-2 was 1.04. The output wavelength was tuned from 2022.6 to 2025.3 nm, corresponding to the output average power of 310 to 353 mW. In addition, the self-mode-locking phenomenon was found.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"The precise point positioning real-time kinematic (PPP-RTK) technique enables a single receiver to achieve high-precision and real-time positioning services, mainly relying on integer ambiguity resolution based on satellite phase bias (SPB) information. For the PPP-RTK technique based on uncombined observations, the SPBs of basic frequencies are available only at low precision because of high correlation and therefore need to be updated frequently. Thus, the most appropriate linear combinations of BeiDou triple-frequency SPBs with low update rates for transmission to users must be identified. To acquire combinations of BeiDou triple-frequency SPBs, we use the Z-transformation to process the covariance matrixes corresponding to SPB estimates to generate decorrelated SPB combinations. To meet different circumstances, geometry-free, geometry-fixed and geometry-plus-satellite-clock-fixed variants of PPP-RTK are applied to process data from the regional network. The computed results indicate that the primary stable, secondary and tertiary stable SPB combinations of B1, B2 and B3 frequencies are (0, -1, 1), (1, 2, -3), and (-33, -129, 163) for the geometry-free variant, (0, -1, 1), (1, 2, -3), and (-21, -95, 117) for the geometry-fixed variant, and (0, -1, 1), (1, 3, -4), and (-18, -84, 103) for the geometry-plus-satellite-clock-fixed variant. Furthermore, the statistical results of the SPB series provide stable periods of the primary stable combinations of longer than 7 d. For the secondary and tertiary stable combinations, the stable periods for the geometry-free variant are 12 h and 5 h, for the geometry-fixed variant 12 h and 8 h, and for geometry-plus-satellite-clock-offset variant 12 h and 10 h. These stable periods suggest how often the SPB information should be updated and provide meaningful insight for the allocation of the computing resources of the PPP-RTK server.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"This study presents a novel super-resolution directions of arrival (DOA) estimation method for mechanical scanning radar by using the advanced compressive sensing algorithm. This method is implemented by constructing a signal model of the mechanical scanning radar through imitating the array radar signal model. Also then it established the compression relationship between the transmitted and received echo signals of the reader by sparsification technique of sending signals. Finally, the DOA estimation can be solved by employing advanced compressive sensing algorithm including basic pursuit (BP), orthogonal matching pursuit (OMP), regularised orthogonal matching pursuit algorithms and so on. Compared with the conventional super-resolution DOA estimation method such as multiple signal classification, the proposed method can distinguish two or more targets within one beamwidth more precisely. Compared with the earlier super-resolution DOA estimation method such as maximum likelihood, the proposed method can obtain more accurate and robust angle difference estimation and do not need to previously know the source number. Both simulated and experimental results show that the overall performance of the proposed DOA estimation is better than that of other methods.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"The range profile of the plasma sheath target is always found to be distorted when using the linear frequency modulation signal as the radar detection signal. As a result, the detection and tracking of the target became hard, or even failure. Here, three possible reasons of the range profile distortion is investigated in detail: (i) The broadening of the particles in the radial direction of the radar detection when the plasma sheath is produced; (ii) The scatterers in one range gate have different radial velocities that the range profile is dispersion due to the range-Doppler coupling effect; (iii) The amplitude and frequency of the echo signal are modulated by the time-varying plasma sheath. Here, the influence of the above three mechanisms on the range profile is simulated. In addition, for the accurate detection and tracking of these targets, the reason of the distortion should be distinguished. Therefore, several methods are proposed to distinguish the different mechanisms for the range profile distortion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"In this study, by using the electromagnetic field analysis, the design of brushless DC generator with a novel construction and controller, appropriate for variable speed applications, is proposed. In the proposed machine, unlike the conventional structure, an assisted DC field coil is employed instead of permanent magnet excitation to provide a regulated voltage. Results of the electromagnetic field analysis show that including the DC field coil increases the controllability of the flux in different machine parts which provide a regulated terminal voltage in a wide speed range appropriate for variable speed applications. Moreover, the maximum power point tracking is achieved by controlling the DC field current along with producing optimal turn-on and turn-off angles for stator winding using the electromagnetic analysis based on optimal finite element analysis. Also, an appropriate controller is designed to control the DC field coil current. To verify the actual performance of the proposed configuration, a 1.5 Kw machine is manufactured and tested followed by the discussion on results. The obtained experimental results are in good agreement with the results of the electromagnetic analysis which confirm the maximum power trackability and robust output voltage regulation of the proposed conversion system under different shaft speeds and load conditions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"The aim of this study was to propose a new method for optimizing the touch-screen installation position in order to minimize the physical workload and increase screen visibility. Ten students participated in this study. The participants utilized a touch screen at different installation heights (50, 65, and 80% of stature), tilt angles (0, 45, and 90 from the horizontal plane), and having different button sizes (a square with a side of 10, 20, and 30 mm). The joint angles, when using a touch screen, were measured to calculate the joint torque ratios (JTRs). Subjective screen visibility were also determined. The optimal installation position was determined by solving a bi-objective optimization problem consisting of two objective functions. The Pareto optimal solutions for the two objectives showed a range of 1124-1251 mm and 44.4-67.9 degrees. The proposed method determined the optimal installation position of the touch screens.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"A supercritical carbon dioxide (sCO(2)) power cycle generates electric power by driving turbogenerator similar to a steam cycle. However, the working fluid is not steam but CO2. In particular, because sCO(2) with a relatively high density flows throughout the entire cycle, it contains a small-scale turbomachinery and heat exchangers. In addition, the sCO(2) power cycle has a higher cycle efficiency than the steam Rankine cycle owing to the small compression load. It can also be used in areas where water is scarce because the cooling temperature is above 31V . In this work, a kWe-class transcritical sCO(2) test loop with a maximum temperature of 500V is designed and its preliminary test is introduced. From the test results, the operating procedure and characteristics of the sCO(2) power cycle will be investigated.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"Objective: The purpose of this paper is to increase the accuracy of human cardiac diffusion tensor (DT) estimation in diffusion magnetic resonance imaging (dMRI) with a few diffusion gradient directions. Methods: A structure prior constrained (SPC) method is proposed. The method consists in introducing two regularizers in the conventional nonlinear least squares estimator. The two regularizers penalize the dissimilarity between neighboring DTs and the difference between estimated and prior fiber orientations, respectively. A novel numerical solution is presented to ensure the positive definite estimation. Results: Experiments on ex vivo human cardiac data show that the SPC method is able to well estimate DTs at most voxels, and is superior to state-of-the-art methods in terms of the mean errors of principal eigenvector, second eigenvector, helix angle, transverse angle, fractional anisotropy, and mean diffusivity. Conclusion: The SPC method is a practical and reliable alternative to current denoising- or regularization-based methods for the estimation of human cardiac DT. Significance: The SPC method is able to accurately estimate human cardiac DTs in dMRI with a few diffusion gradient directions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"In this article, a series of analysis were performed on a two-dimensional structure of steel and rubber-covered rollers. First, a hyperelastic-viscoelastic composite constitutive model based on a dynamic mechanical experiment of rubber was formulated to accurately describe rubber properties. Meanwhile, a hyperelastic constitutive model not considering viscoelasticity was set as the control group. The material used in this article was the nitrile rubber with the Shore hardness of 40. Then, the effects of viscoelasticity on the von Mises stress were analyzed by comparing results of two models. The influences of working conditions (roller speeds/compression displacement) on the von Mises stress and the area of hysteresis loop were also studied. Next, the contact characteristics under different working conditions and constitutive models were analyzed combining viscoelasticity. A verification experiment of contact width was carried out, and the theoretical and simulated values were calculated and compared. Finally, the relation of ""low peak"" phenomenon with viscoelasticity was studied, and the effects of working conditions and rubber viscoelasticity on contact feature of rollers were summarized. The conclusions of the article can help engineers to better optimize dynamic working conditions and judge the working state of the structure.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"In this article we present LLSR, an R package for the characterization of aqueous two-phase systems (ATPS). The scope of existing mathematical descriptions is ported to R and expanded with the implementation of a database of phase diagram parameters. The package applies nonlinear regression analysis to calculate the fitting parameters of well-known empirical equations-such as the ones described by Merchuk and Murugesan-using data obtained from articles published in high quality journals. The database is based on empirical data obtained from published manuscripts and provides a software package with the potential to reduce experimental effort and save resources throughout the development of an ATPS-based process or product. The package requires only minimal knowledge of R and can be installed directly from its console, and the results are easily exported for subsequent analyses. Detailed examples of usage and descriptions of the package capabilities, including built-in database search functions, are demonstrated by characterizing a poly(ethylene glycol) 2000/ammonium sulfate ATPS, the data of which is provided with the package. Additional online resources for the package are also described, including the procedure to allow users to contribute to LLSR in order to expand its database and capabilities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Waste is a complex societal problem: municipal solid waste should be considered a resource, but the methods for capturing, treating and utilising this resource are varied and often dependent on geopolitical factors. Previous research has, on the one hand, explored the need for a more comprehensive waste composition specification to manage municipal waste better, and on the other, focused on a problematic waste stream and the options available for dealing with it. This work considers the use of multi-criteria decision making to assess the relative merits of different treatment options. A complex and problematic waste stream, wood, has been selected as a case study. For the purpose of the study, the work considers the options available to Surrey County Council in the UK. Currently, for the conditions selected, energy from waste was considered to be the best option available for the treatment of wood with no discernible value for upcycling or reuse, but not contaminated with hazardous chemicals. When considering a different location with different circumstances, a different solution might be found.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"A novel dynamic penetration testing method for the investigation of cohesionless soils based on the principles of vibratory driving has been developed. During the so-called vibro-penetration test (VPT), a vertical harmonic excitation force drives a rod with a conical tip into the ground. The penetration resistance is defined as the number of excitation cycles N(z10 )required for 0.10 m penetration with a reference driving energy. In order to evaluate N-z10, the tip and shaft resistance, the tip acceleration and the depth of the penetrometer tip are recorded during driving and the data are evaluated according to a proposed vibro-penetration model. Experimental and numerical investigations are carried out to investigate the soil response, validate the mechanical model and evaluate the influence of the density, the effective stresses and the machine parameters on the vibro-penetration resistance. The results show that the N-z10 - values are reproducible, correlate unambiguously with the state variables but depend on the machine parameters to some extent. In comparison with the CPT, the VPT shows similar sounding records. However, the required equipment is much lighter, the execution faster and in-situ investigations of medium dense to dense cohesionless soils at large depths are feasible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"We present a novel design of a parameterization image stitching algorithm for ultrashort throw laser MEMS projectors. The resultant method allows the use of projectors with short or even long throw ratios to achieve ultrashort throw projection through a parameterized algorithm to stitch multiple images into one single frame, alleviating the trade-off between the resolution and frame rate in conventional laser MEMS displays. To evaluate the effectiveness, we construct a test system that consists of three off-the-shelf projectors with a throw ratio of 1.3 and three planar reflective mirrors. Using our method, the integrated system yields an ultrashort throw ratio of 0.26, greatly reducing the projection distance from 12 to 2.6 ft for the 120-in. screen in diagonal. Moreover, our algorithm can be fine-tuned to correct for image distortion, intensity variation, and edge mismatch induced by two-axis light beam steering, thereby further improving the image quality.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"The National Fire Protection Association (NFPA) Standard 70E-2015 [1] introduced the concept of normal operation to the world. This article instructs electrical maintenance personnel how to use the requirements of normal operation to integrate safety and maintenance. It serves as a guide toward introducing and training personnel about maintenance standards, helping electrical professionals provide the proper techniques and frequencies to maintain electrical equipment in their facilities. A partial review of the NFPA Standard 70B, Recommended Practice for Electrical Equipment Maintenance [4], is included with the reference material that will help electrical maintenance professionals begin the application of the maintenance requirements of NFPA 70E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"This study investigates the optimum location of drainage galleries of concrete gravity dams under usual, unusual, and extreme loading conditions. The uplift and the stress distributions were computed using the gravity method and the beam theory, whereas the leakage rate into the gallery was determined by the finite-element method. The results show that the presence of a drainage gallery can reduce the uplift by over 60 percent compared to a non-drained case. The suitable gallery location shifts toward the upstream if the drain diameter increases and the spacing decreases. This is consistent with previous research. As the gallery is moved toward the downstream, the crack length decreases; however, this increases the uplift. The most effective solution is found to be placing the gallery 10 percent of the base width away from the heel and at the downstream water level or below and adding post-tension cables on the downstream side. This option also yields lower pumping costs by reducing the pump head.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"Using heat shield, especially in throat area has a significant effect on combustion chamber pressure and thermal efficiency of solid fuel engines. Precise prediction of the regression of throat area for different pressures, will lead to optimal design of the motors, specifically for those of long burnout times. In this work, erosion of graphite nozzles employed in solid propellant motors with a specific composite propellant and variable pressures, is investigated. The numerical model utilized includes the Naiver-Stokes equations, chamber gas thermodynamic equations and thermochemical and heat conduction equations for the nozzle surface. In order to validate the numerical results, a cartridge type solid propellant motor with a graphite nozzle is experimentally tested. Using a 3D scanner in the experimental setup, the amount of inner surface regression for variable pressures (60, 90, 120 and 200 bars) is measured. Numerical and experimental results are in a proper conformity with each other. There is a direct relationship between convection heat transfer coefficient and the pressure. The overall erosion is the same for all four engine pressures. The erosion rate increases with increasing pressure. This rate for the fuel is about 0.21 mm/s for every 100 times the pressure up to 300 times. For a pressure higher than 300 times, a significant leakage occurs at the corrosion rate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"The dc-link voltage stability for a hybrid five-phase open-end winding (OeW) drive operating under carrier-based pulse-width modulation is studied. The drive consists of a five-phase induction machine, supplied using one three-level and one two-level voltage source inverter. This configuration is analysed for the case of isolated dc-link rails, while the dc-link voltage ratio is considered as an additional degree of freedom. It is demonstrated that different dc-link voltage ratios lead to the different overall number of voltage levels across stator windings. Modulation strategies are investigated and their performances are analysed from the dc-link voltages stability point of view. An analytical method for dc-link voltage stability analysis is presented. Results show that the four-level configuration always leads to stable dc-link voltages, regardless of the modulation strategy. On the other hand, if the six-level configuration is combined with modulation strategies that lead to optimal harmonic performance, not all dc-link capacitor voltages will be in the balance depending on the operating conditions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"An effort has been made to numerically study the interactions between the vapor films generating from multiple heated cylinders placed in a saturated water pool with a view to understand the influence of neighboring interface on growth of vapor films. Lagrangian smoothed particle hydrodynamics (SPH) has been used for domain discretization and interface reconstruction. Unconstrained growth of vapor film around a cylinder is simulated first and the nature of vapor dynamics has been taken as a base case for the study of interaction patterns. Vapor growth has been understood through temporal phase contours, azimuthal thickness variation, and trajectory of the centroid of the vapor mass. It has been shown that the presence of cylinder in vertical neighborhood results in suppression of vapor film generating from the bottom cylinder, whereas, the vapor films generating from two cylinders placed in horizontal neighborhood experience a horizontal shift. Studies have also been made to observe multidirectional interactions of vapor films with heated cylinders placed in an inline array, vertically staggered and horizontally staggered arrangements. It has been found that the highest deviation from unconstrained growth occurs in case of the center cylinder in a horizontally staggered arrangement as compared to others. Mutual interaction coefficient and indices are proposed to judge the best possible arrangement in case of a requirement for placement of stacked cylinders.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Many years of research on the RC4 stream cipher proves it to be strong enough, but there are claims that its swap function is responsible for essential biases in the output. There are suggestions to discard some initial bytes from the key-stream, to get rid of this, before the actual encryption starts, though no optimum value has been defined. In this paper, by analysing different variants of RC4, the authors have attempted to find out whether this cipher becomes more secure by discarding initial bytes and, if so, what is its optimum limit. Also, multiple S-boxes generated by different logics and a unique key-mixing procedure have been implemented, which made k RC4 more robust.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"The authors investigate and physically analyse the effects of the angle of grooving (theta) on various analogues and RF parameters of InAs-channel quantum well MOSFETs with raised source/drain architecture at a 14-nm gate length. Moreover, harmonic distortion analysis is performed to examine the linearity and distortion of common source amplifiers built with such transistors. The findings reveal that the device with theta = 20 degrees exhibits significant improvement in transconductance efficiency (g(m)/I-DS), output resistance (r(d)), and voltage gain (A(v)) while showing degradation in transconductance (g(m)) compared to the corresponding parameter with theta = 90 degrees. Furthermore, the obtained results manifest that the total harmonic distortion drops to -47 dB for an amplifier built with the device having theta = 90 degrees compared to -22 dB obtained with theta = 20 degrees. Notably, as the angle of grooving increases from 20 degrees to 90 degrees, the gain bandwidth of the amplifier improves by 232% while the peak gain falls by 40%.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"In this letter, we propose a machine learning solution for crowd-size classification in an indoor environment. Narrow-band radio frequency signals are used to identify a pattern according to the number of people. Experimental data collected by a low-cost software-defined radio platform are postprocessed by applying a feature mapping along with the random forest technique for classifying the crowd-size scenarios. The proposed solution has significant accuracy in classification performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"The main goals of an engineering test are reproducing a real scenario in a controlled environment and monitoring a device under validation when exposed to such condition. In this context, some recent studies have indicated misalignments between the waveforms suggested by the Radiated Immunity standards and the real telecommunication signals. Reproducing an actual signal in an electromagnetic compatibility laboratory might, however, be an expensive task, since it demands more sophisticated hardware. In this study, a simple solution for this problem is proposed based on adjustments applied to the standardised pulse modulated waveform. The objective is to develop an alternative to the traditional procedures, in an attempt to provide the manufacturers a more realistic test environment for their products. Mathematical manipulations indicate that a good agreement between the adjusted waveforms and a digital television signal cannot be simultaneously achieved in both time and frequency domains. Multiple trade-off solutions are then generated and analysed through electromagnetic simulations. Results show that, in the 210-216 MHz frequency range, the pulse modulated signals model the digital television interference capability better than the classical continuous wave does.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"It is known that if AC/DC converter power exceeds limit it may lead to instability of DC network, especially DC voltage, and further affects the whole system. Concerning the instability risk in coordinated control, this study proposes a stabilisation method allowing large signal stability to stabilise a low voltage multi-terminal AC/DC hybrid system. The equivalent model of electric system is studied firstly. Then, an active stabiliser based on Lyapunov theory, and the stabilising feedback law, are proposed. Finally, a study case is built using MATLAB/Simulink, and the feasibility is verified.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"Compared with ground radars, space-borne bistatic radar shows great advantages in higher signal-to-noise ratio (SNR) and robuster security. Firstly, this study establishes space-borne geosynchronous satellite-low orbiting satellite (GEO-LEO) space-time two-dimensional model considering the influence of the rotation of the earth together with the curvature of the earth surface. Then the Doppler trajectory distance dependence of the clutter angle is analysed. Finally, the characteristics of the space-borne GEO-LEO model are proved to be beneficial to clutter suppression and ground-moving targets indication. Simulation results show that the space-borne GEO-LEO model has good performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"Beams with elastic constraints are widely used in dynamic systems in engineering. A general explicit solution is presented here for the vibration of simple span beam with transverse, rotational and axial elastic boundary constraints due to an arbitrary moving load. The Euler-Bernoulli beam theory is adopted, in which the boundary constraints are treated as multi-directional boundary springs. After the modal analyses, the explicit closed-form solutions of transverse and axial vibration of the beam under a constant, sinusoidal and cosinoidal moving loads are obtained, respectively. And the vibration of a beam subjected to an arbitrary moving load is derived by the superposition of Fourier series. The current analytical solution is exact and can be applied in multiple engineering fields to obtain accurate structural vibrations. In numerical examples, the effects of the boundary springs on the natural frequencies, modes, deflection, bending moment and boundary reaction of the beam are studied in details. The effects of the number of terms in Fourier series of arbitrary moving load are also discussed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Air-water experiments (cold-flow experiments) were performed for the liquid distributor of an industrial falling film evaporator (FFE). The feed to the FFE is superheated and a flash evaporation occurs in the head of the FFE. The aim of the experiments was to investigate the vapor-liquid flow in the head and the resulting liquid distribution to the evaporator tubes. Several different designs of the distributor were investigated and explanations for the performance losses of the real evaporator over time were found. Several measures were finally concluded and also implemented for the real FFE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
