Publication Type,Authors,Title,Abstract,DOI,ID,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31
J,"Liu, ZY; Zhang, WP; Cui, F; Gu, LT",Micro-manufacturing technology of a three-dimensional curved surface diamond structure for gyroscope applications,"A novel three-dimensional (3D) micro-manufacturing technology of a curved surface diamond structure used for a micro birdbath resonator gyroscope (mu-BRG) with integrated curved electrodes is presented. The integrated curved electrodes with the same curvature as the birdbath shell are embedded using a self-aligned process, which avoids the extra assembly process, ensures the symmetry and improves the driving capacity of the mu-BRG. The capacitive gap is defined by the sacrificial layer, and a uniform and small gap distance (2 mu m) between the curved electrodes and the birdbath shell is obtained. The mu-BRGs with a diameter of 1.2 mm and a thickness of 2 mu m have been demonstrated by employing boron-doped microcrystalline diamond films deposited using hot filament chemical vapor deposition (HFCVD). In this paper, the device structure and basic working principle of the gyroscope are described. The key steps in the fabrication process, such as isotropic wet etching of the bulk silicon for a birdbath mold, photoresist spray-coating for patterning the curved electrodes, and deposition and etching of diamond films, are considered in detail and well solved. The radial deviation of the etched birdbath mold is about 0.31% for the similar to 560 mu m radius shell and the surface roughness of the birdbath mold is favorable (Rq = 4.933 nm, Ra = 3.945 nm). The key techniques described in this paper can be applied to the fabrication of other 3D micro devices.",10.1088/1361-6439/ab44fe,10,yes,no,no,no,yes,no,yes,yes,no,no,yes,no,no,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes
J,"Lo, SB; Jones, JW; Hassan, O; Hilal, N",Development of an axisymmetric parallel solution algorithm for membrane separation process,"A novel parallel technique that couples the lattice-Boltzmann method and a finite volume scheme for the prediction of concentration polarisation and pore blocking in axisymmetric cross-flow membrane separation process is presented. The model uses the Lattice-Boltzmann method to solve the incompressible Navier-Stokes equations for hydrodynamics and the finite volume method to solve the convection-diffusion equation for solute particles. Concentration polarisation is modelled for micro-particles by having the diffusion coefficient defined as a function of particle concentration and shear rate. The model considers the effect of an incompressible cake formation. Pore blocking phenomenon is predicted for filtration membrane fouling by using the rate of particles arriving at the membrane surface. The simulation code is parallelised in two ways. Compute Unified Device Architecture (CUDA) is used for a cluster of graphical processing units (GPUs) and Message Passing Interface (MPI) is utilised for a cluster of central processing units (CPUs), with various parallelisation techniques to optimise memory usage for higher performance. The proposed model is validated by comparing to analytical solutions and experimental result.",10.1016/j.desal.2019.114127,11,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,yes,no,no,yes,yes,yes,no,yes,no,no,no,no,yes,yes,no,no,yes,yes
J,"Loktionov, AP",Numerical Differentiation in the Measurement Model,"The problems of increasing the accuracy of numerical differentiation in the measurement model are investigated. We consider the measurements of target characteristics of an object that are not directly measurable, and also the reduction of measurements using the example of determining derivatives and initial parameters in the Cauchy problem. We clarify the relationship between the initial parameters of the differential dependencies and particular solutions of the differential equation of the Cauchy problem at the measurement points of the input quantities of the measurement model. Using the example of determining the derivatives in the Cauchy problem, we note the efficiency of the Lagrangian approximation of the functions of the input and output quantities of the measurement model. It is shown that the maximum accuracy of the approximation of the studied characteristics of the object is attainable using the theory of inverse problems. The following scientific results were obtained: assuming the form of the differential equation for the Cauchy problem, particular solutions of the equation are found; using a polynomial approximation, we compute the function of the measurement model input parameters measured by the sensors; we derive formulas for computing the derivatives of the function of input quantities; by the method of measurement reduction, an approximation grid is determined that minimizes the influence of sensor error. We propose a criterion for estimating the efficiency of solving the measurement reduction problem. Formulas are obtained for estimating the level of error in the derivatives of the function of the input quantities, taking into account the given sensor error. It was shown that the experimental results are consistent with the theoretical ones. The applications for the research results include information-measuring systems for monitoring the status of complex technical objects.",10.1007/s11018-019-01677-z,12,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,yes,
J,"Louise, ISY; Laksono, EW; Lestari, DY",COMPARISON STUDY OF STAINLESS STEEL CYCLIC VOLTAMMOGRAMS IN VARIOUS NATURAL MEDIA ADDITION: PRODUCT AND VOLTAGE EFFICIENCY,"The cyclic voltammogram is widely used to analyse the electrolysis process. The use of various media, namely rambutan seed flour (Nephelium lappaceum), mango seed flour (Mangifera indica), breadfruit leaf powder (Artocarpus altilis), peria extract (Momordi charantia) and aloe vera extract (Aloe vera), in this study is to deliberately mimic the occurrence of those media in wastewater produced by several industries. The electrolysis analysis on the presence of several media would minimize the preparation steps on wastewater utilization for generating hydrogen as renewable energy. The research looks at the potential of wastewater as the raw material for the electrolysis process. In this research, stainless steel cyclic voltammograms were studied on water electrolysis. The electrolysis was done in base solution and adding various media, such as rambutan seed flour (Nephelium lappaceum), mango seed flour (Mangifera indica), breadfruit leaf powder (Artocarpus altilis), peria extract (Momordi charantia) and aloe vera extract (Aloe vera) in various concentrations, 0 - 10 g per litter of water. By reviewing the activity of a stainless steel electrode to decompose water molecules, the media generally caused the occurrence of covering by relatively large molecules around the electrode surface, resulting in decreased activity of the stainless steel electrodes. The optimum condition occurred with the addition of breadfruit leaf powder in all treatments with similar electrode activity as much as 1.68. The result could be implemented in a wastewater electrolysis processes containing the media to generate hydrogen gas.",10.31436/iiumej.v20i2.1030,13,yes,no,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,yes,no
J,"Luo, LL; Guo, DK; Xu, J; Luo, XS",Graph Filter: Enabling Efficient Topology Calibration,"The topology of a network may change inevitably, due to dynamic behaviors of nodes and links, and failures of hardware and software. Many protocols and applications must be aware of the up-to-date topology of the underlying network. This triggers the <italic>topology calibration</italic> problem, which means to deduce those different nodes and links between two topologies. The Bloom filter and its variants are efficient to represent and calibrate two general sets. They, however, fail to represent all links and nodes in a topology simultaneously, and thus remain inapplicable to the <italic>topology calibration</italic> problem. In this paper, we design the graph filter, a novel space-efficient data structure to record not only the node set but also the link set of any given topology. Accordingly, given two topologies we aim to represent them via two respective graph filters, and thereafter deduce those different links in an invertible manner. To this end, we design three essential operations for graph filter, i.e., encoding, subtracting and decoding. Although such operations are sufficient to solve the topology calibration problem, two challenging issues still remain open. First, the <italic>XOR traps</italic> which occur with low probability at the encoding stage may result in a few miscalculations at the decoding stage. Thus, we propose another augmented decoding algorithm to lessen the impact of <italic>XOR traps</italic> via terminating illegal decodings. Second, several different links may form cycles in the worst case; hence, we further design a cycle destruction algorithm to make such different links decodable. We implement the graph filter and the associated topology calibration method. Comprehensive evaluations indicate that our method finishes the topology calibration task efficiently with high probability, incurs the least space overhead, and supports invertible decoding reasonably.",10.1109/TPDS.2019.2925001,14,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,yes,no,yes,yes,yes,no,yes,yes,
J,"Luo, L; Yang, Q; Gong, JL; Wang, YF",Corona Discharge Detection System Based on Ultraviolet Sensor and Optical Lens,"Ultraviolet radiation produced by corona discharge can be used for discharge diagnosis, but the ultraviolet imager is expensive and the ultraviolet signal is susceptible to external interference during the day, so it can not accurately identify the occurrence of corona discharge. In this paper, an optical lens is designed to collect ultraviolet signal. In this paper, a corona detection method based on ultraviolet sensor and optical lens was proposed. The design of optical lens to concentrate the ultraviolet signal so as to suppress external interference was presented. By carrying out insulator corona discharge experiments, the feasibility of the proposed method was studied. Finally, a comparison and verification was made with the combination of corona discharge images collected by UV imager. Research results by this paper indicate that, when the detection distance is smaller than 5 m, and the power supply is about 700 V, the proposed corona detection method can effectively collect the ultraviolet rays generated by corona discharge, thus realizing the feasible recognition of corona discharge. Moreover, this method can feasibly reflect the changing of UV intensity with applied voltage and detection distance. The research results can provide important reference for the development and calibration of ultraviolet detection equipment.",10.1166/jno.2019.2716,15,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,no
J,"Ma, ZZ",Dynamic characteristics of two-stringed non-parallel pendulum systems,This paper addresses the problem of the dynamic characteristics of a two-stringed pendulum. A theoretical model has been developed to predict the maximum tension and inherent period of the system. Experimental research has been conducted to verify the prediction formula from the theoretical analysis. Both the theoretical and experimental results agree well with each other.,10.1016/j.rineng.2019.100050,16,yes,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,yes,yes
J,"Marton, M; Ritomsky, M; Rehacek, V; Michniak, P; Behul, M; Novak, P; Vanco, L; Vojs, M",Comparison of Al and Cu masks used for patterning boron-doped diamonds in oxygen plasma,"In this paper we investigate the influence of different metallic (or metal-based) masking materials and plasma techniques for etching and patterning polycrystalline boron-doped diamond thin films. Lift-off technique was used to prepare various testing mask patterns with dimensions ranging from 1 ?m to 15 ?m. The results of plasma etching utilizing 100?nm Al and Cu masks are compared. Radio frequency and inductively coupled pure oxygen plasma techniques were used to obtain the fine etched structures. A simple etching scheme describing the obtained results is presented for each type of plasma technique and mask type. Although the Al mask is widely believed to have outstanding properties over other metallic materials, we found that the Cu mask exhibits lower side edge etching for both types of plasma techniques. A formation of thick and crystalline copper oxide layer in contrast with thin amorphous aluminum oxide is believed to be the reason for this behavior. Consequently, the etched structures also possessed much better side wall angles which is a key parameter for micro-fabrication of boron doped diamond microelectrodes, microfluidics, sensors and microelectromechanical devices in general.",10.1088/1361-6439/ab4d6f,17,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes
J,"Marujo, N; Trigo-Teixeira, A; do Valle, AS; Araújo, MA",Prioritizing Rubble-Mound Breakwater's Repairs Using a Multicriteria Approach,"Maritime works deteriorate continuously and at a certain moment in time are in need of some sort of repair. Usually the decision maker seeks technical advice and has to consider the resources available. A literature review showed great limitations in the tools that are today in use. This paper presents the implementation of a decision support methodology to prioritize repairs in rubble-mound breakwaters using MACBETH. Models for the benefits of repairing breakwaters, which are based on visual inspection data only, were created, and an expert meeting was held-the decision conference-following MACBETH. As outputs, the criteria, the value functions, and the weights to obtain scores were generated. Yet, using the condition indices set for the different levels of analysis of the breakwater, the decision maker will decide whether and how to intervene. The analysis uses MACBETH for calculating the scores and considers the benefits of the interventions in the armor layer for a breakwater divided into reaches. Costs and benefits are used afterward to prioritize the interventions. The common issue of the limited budget available is solved by applying portfolio-set of interventions-creation methods. The Ericeira rubble-mound breakwater (Portugal), which shows some signs of deterioration, was selected as a case study to illustrate the methodology. Interesting enough, the use of this new methodology shows what are the reaches that must be repaired in the very first place, which was not evident when using conventional analysis. The breakwater head gets the largest benefits in being repaired.",10.1061/(ASCE)CF.1943-5509.0001340,18,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,
J,"Matsuta, T; Uyematsu, T",Achievable Rate Regions for Source Coding with Delayed Partial Side Information,"In this paper, we consider a source coding with side information partially used at the decoder through a codeword. We assume that there exists a relative delay (or gap) of the correlation between the source sequence and side information. We also assume that the delay is unknown but the maximum of possible delays is known to two encoders and the decoder, where we allow the maximum of delays to change by the block length. In this source coding, we give an inner bound and an outer bound on the achievable rate region, where the achievable rate region is the set of rate pairs of encoders such that the decoding error probability vanishes as the block length tends to infinity. Furthermore, we clarify that the inner bound coincides with the outer bound when the maximum of delays for the block length converges to a constant.",10.1587/transfun.E102.A.1631,19,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,yes,yes
J,"McManus, TN; Haddad, A",Ventilation Induced in an Isolated Subsurface Structure by Natural Forces: Method Development and Application,"It is believed that isolated subsurface structures of an infrastructure do not ventilate through opening(s) in manhole covers. The literature has almost no information on this topic. This study reports on considerations involved in the development and utilization of a method to study this question. Carbon monoxide (CO) is readily obtainable in engine exhaust, easily detectable at very low concentration, and is relatively safe to handle, which makes it ideal for use as a tracer gas. Transfer into the airspace of the structure was carried out using metal tubing. This study examined the engine operating time and the number of openings in a manhole cover. CO was measured using four instruments in the vertical profile. It was found to generally decrease in a narrow band, initially linearly through a curvilinear region and a linear tail. Clearance of most of the contaminant occurred rapidly during the first part of the process. A decrease to 25 ppm required from 439 min (7 openings) to 1118 min (1 opening). Ambient temperature and near-surface air flow likely influenced these values. The measurement profiles strongly suggest that the atmosphere in the airspace was rapidly and thoroughly well-mixed. The methodology developed and reported here is suitable for a more expanded investigation, the intent being to identify modifications of the design to optimize the process.",10.3390/infrastructures4040068,20,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,no,yes,yes,yes
J,"Min, SH; Cha, J; Suh, HK",The Effect of Simulated-EGR (N<sub>2</sub>+CO<sub>2</sub>) Composition on the Distributions of Fuel Mass Fraction and Formation/Oxidation of Exhaust Emissions in a CI Engine,"The objective of this study is to investigate the effect of the CO2 mole fraction in the composition of simulated-EGR on the characteristics of combustion and exhaust emissions in a CI engine. To achieve this, the equivalence ratio was fixed at 0.73, while the CO2 mole fraction was varied from 0 to 10%. The wall interaction model was used based on the Mundo-Sommerfeld model. In addition, the results of peak cylinder pressure, ignition delay, IMEP, NO distributions, and soot distributions were compared. The ignition delay was longer and the peak cylinder pressure was decreased with the increasing CO2 mole fraction because the evaporation of the injected fuel deteriorated. Moreover, when the CO2 mole fraction was increased to 5%, the ISNO values decreased to 55% owing to the high specific heat of CO2. Furthermore, the ISSoot values increased by 10% because the oxidation of soot does not occur well by low temperatures.",10.3795/KSME-B.2019.43.12.839,21,no,no,no,no,yes,yes,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,no,yes,no
J,"Mironov, YU; Guzenko, RB; Porubaev, VS; Kharitonov, VV; Khotchenkov, SV; Nesterov, AV; Kornishin, KA; Efimov, YO",Morphometric Parameters of Stamukhas in the Laptev Sea,"The article presents the results of an analysis of the expedition data on morphometry and internal structure of stamukhas, investigated in spring 2017 in the southwestern part of the Laptev Sea. Using a thermal drilling method, researchers obtained average and extreme values of all measured parameters and made an approximation by theoretical distribution functions. Analysis of sonar and tachometric survey data shows the average values of stamukha volume/mass to be more than five times greater than the average values of ice ridge volume/mass. The maximum duration of the recorded stamukhas' drift was thirty days.",10.17736/ijope.2019.jc771,22,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no
J,"Miyagi, S; Isaka, M",Ternary Convolutional Codes with Optimum Distance Spectrum,This letter presents ternary convolutional codes and their punctured codes with optimum distance spectrum.,10.1587/transfun.E102.A.1688,23,yes,yes,no,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes
