ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"The flow of pollution through international trade flows has the ability to undermine environmental policies, particularly for global pollutants. In this article we determine the CO2 emissions embodied in international trade among 87 countries for the year 2001. We find that globally there are over 5.3 Gt of CO2 embodied in trade and that Annex B countries are net importers Of CO2 emissions. Depending on country characteristics-such as size variables and geographic location-there are considerable variations in the embodied emissions. We argue that emissions embodied in trade may have a significant impact on participation in and effectiveness of global climate policies such as the Kyoto Protocol. We discuss several policy options to reduce the impact of trade in global climate policy. If countries take binding commitments as a part of a coalition, instead of as individual countries, then the impacts of trade can be substantially reduced. Adjusting emission inventories for trade gives a more consistent description of a country's environmental pressures and circumvents many trade related issues. It also gives opportunities to exploit trade as a means of mitigating emissions. Not least, a better understanding of the role that trade plays in a country's economic and environmental development will help design more effective and participatory climate policy post-Kyoto.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"China's rapidly growing economy and energy consumption are creating serious environmental problems on both local and global scales. Understanding the key drivers behind China's growing energy consumption and the associated CO2 emissions is critical for the development of global climate policies and provides insight into how other emerging economies may develop a low emissions future. Using recently released Chinese economic input-output data and structural decomposition analysis we analyze how changes in China's technology, economic structure, urbanization, and lifestyles affect CO2 emissions. We find that infrastructure construction and urban household consumption, both in turn driven by urbanization and lifestyle changes, have outpaced efficiency improvements in the growth Of CO2 emissions. Net trade had a small effect on total emissions due to equal, but significant, growth in emissions from the production of exports and emissions avoided by imports. Technology and efficiency improvements have only partially offset consumption growth, but there remains considerable untapped potential to reduce emissions by improving both production and consumption systems. As China continues to rapidly develop there is an opportunity to further implement and extend policies, such as the Circular Economy, that will help China avoid the high emissions path taken by today's developed countries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"Biodiesel is synthesized via the transesterification of lipid feedstocks with low molecular weight alcohols. Currently, alkaline bases are used to catalyze the reaction. These catalysts require anhydrous conditions and feedstocks with low levels of free fatty acids (FFAs). Inexpensive feedstocks containing high levels of FFAs cannot be directly used with the base catalysts currently employed. Strong liquid acid catalysts are less sensitive to FFAs and can simultaneously conduct esterification and transesterification. However, they are slower and necessitate higher reaction temperatures. Nonetheless, acid-catalyzed processes could produce biodiesel from low-cost feedstocks, lowering production costs. Better yet, if solid acid catalysts could replace liquid acids, the corrosion and environmental problems associated with them could be avoided and product purification protocols reduced, significantly simplifying biodiesel production and reducing cost. This article reviews some of the research related to biodiesel production using acid catalysts, including solid acids.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"We study two-hop communication protocols where one or several relay terminals assist in the communication between two or more terminals. All terminals operate in half-duplex mode, hence the transmission of one information symbol from the source terminal to the destination terminal occupies two channel uses. This leads to a loss in spectral efficiency due to the pre-log factor one-half in corresponding capacity expressions. We propose two new half-duplex relaying protocols that avoid the pre-log factor one-half. Firstly, we consider a relaying protocol where a bidirectional connection between two terminals is established via one amplify-and-forward (AF) or decode-and-forward (DF) relay (two-way relaying). We also extend this protocol to a multi-user scenario, where multiple terminals communicate with multiple partner terminals via several orthogonalize-and-forward (OF) relay terminals, i.e., the relays orthogonalize the different two-way transmissions by a distributed zero-forcing algorithm. Secondly, we propose a relaying protocol where two relays, either AF or DF, alternately forward messages from a source terminal to a destination terminal (two-path relaying). It is shown that both protocols recover a significant portion of the half-duplex loss.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"The adsorption of Congo Red by coir pith carbon was carried out by varying the parameters such as agitation time, dye concentration, adsorbent dose, pH and temperature. Equilibrium adsorption data followed both Langmuir and Freundlich isotherms. Adsorption followed second-order rate kinetics. The adsorption capacity was found to be 6.7 mg dye per g of the adsorbent. Acidic pH was favourable for the adsorption of Congo Red. Desorption studies suggest that chemisorption might be the major mode of adsorption. (C) 2002 Elsevier Science Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"Usually transitions from microstrip line to rectangular waveguide are made with three-dimensional (3-D) complex mounting structures. In this paper, a new planar platform is developed in which the microstrip line and rectangular waveguide are fully integrated on the same substrate, and they are interconnected via a simple taper, Our experiments at 28 GHz show that an effective bandwidth of 12% at 20 dB return loss is obtained with an in-band insertion loss better than 0.3 dB, The new transition allows a complete integration of waveguide components on substrate with MIC's and MMIC's.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"Permanent Scatterer SAR Interferometry (PSInSAR) aims to identify coherent radar targets exhibiting high phase stability over the entire observation time period. These targets often correspond to point-wise, man-made objects widely available over a city, but less present in non-urban areas. To overcome the limits of PSInSAR, analysis of interferometric data-stacks should aim at extracting geophysical parameters not only from point-wise deterministic objects (i.e., PS), but also from distributed scatterers (DS). Rather than developing hybrid processing chains where two or more algorithms are applied to the same data-stack, and results are then combined, in this paper we introduce a new approach, SqueeSAR, to jointly process PS and DS, taking into account their different statistical behavior. As it will be shown, PS and DS can be jointly processed without the need for significant changes to the traditional PSInSAR processing chain and without the need to unwrap hundreds of interferograms, provided that the coherence matrix associated with each DS is properly ""squeezed"" to provide a vector of optimum (wrapped) phase values. Results on real SAR data, acquired over an Alpine area, challenging for any InSAR analysis, confirm the effectiveness of this new approach.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"In this paper, we propose the definition of Mittag-Leffler stability and introduce the fractional Lyapunov direct method. Fractional comparison principle is introduced and the application of Riemann-Liouville fractional order systems is extended by using Caputo fractional order systems. Two illustrative examples are provided to illustrate the proposed stability notion. Published by Elsevier Ltd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"This paper presents a method for face recognition across variations in pose, ranging from frontal to profile views, and across a wide range of illuminations, including cast shadows and specular reflections. To account for these variations, the algorithm simulates the process of image formation in 3D space, using computer graphics, and it estimates 3D shape and texture of faces from single images. The estimate is achieved by fitting a statistical, morphable model of 3D faces to images. The model is learned from a set of textured 3D scans of heads. We describe the construction of the morphable model, an algorithm to fit the model to images, and a framework for face identification. In this framework, faces are represented by model parameters for 3D shape and texture. We present results obtained with 4,488 images from the publicly available CMU-PIE database and 1,940 images from the FERET database.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Geopolymers are similar to zeolites in chemical composition, but they reveal an amorphous microstructure. They form by the co-polymerisation of individual alumino and silicate species, which originate from the dissolution of silicon and aluminium containing source materials at a high pH in the presence of soluble alkali metal silicates. It has been shown before that geopolymerisation can transform a wide range of waste alumino-silicate materials into building and mining materials with excellent chemical and physical properties, such as fire and acid resistance. The geopolymerisation of 15 natural AI-Si minerals has been investigated in this paper with the aim to determine the effect of mineral properties on the compressive strength of the synthesised geopolymer. All these AI-Si minerals are to some degree soluble in concentrated alkaline solution, with in general a higher extent of dissolution in NaOH than in KOH medium. Statistical analysis revealed that framework silicates show a higher extent of dissolution in alkaline solution than the chain, sheet and ring structures. In general, minerals with a higher extent of dissolution demonstrate better compressive strength after geopolymerisation. The use of KOH instead of NaOH favours the geopolymerisation in the case of all 15 minerals. Stilbite, when conditioned in KOH solution, gives the geopolymer with the highest compressive strength(i.e., 18 MPa). It is proposed that the mechanism of mineral dissolution as well as the mechanism of geopolymerisation can be explained by ion-pair theory. This study shows that a wide range of natural Al-Si minerals could serve as potential source materials for the synthesis of geopolymers. (C) 2000 Elsevier Science B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"Finding sparse approximate solutions to large underdetermined linear systems of equations is a common problem in signal/image processing and statistics. Basis pursuit, the least absolute shrinkage and selection operator (LASSO), wavelet-based deconvolution and reconstruction, and compressed sensing (CS) are a few well-known areas in which problems of this type appear. One standard approach is to minimize an objective function that includes a quadratic (l(2)) error term added to a sparsity-inducing (usually l(1)) regularizater. We present an algorithmic framework for the more general problem of minimizing the sum of a smooth convex function and a nonsmooth, possibly nonconvex regularizer. We propose iterative methods in which each step is obtained by solving an optimization subproblem involving a quadratic term with diagonal Hessian (i.e., separable in the unknowns) plus the original sparsity-inducing regularizer; our approach is suitable for cases in which this subproblem can be solved much more rapidly than the original problem. Under mild conditions (namely convexity of the regularizer), we prove convergence of the proposed iterative algorithm to a minimum of the objective function. In addition to solving the standard l(2) - l(1) case, our framework yields efficient solution techniques for other regularizers, such as an l(infinity) norm and group-separable regularizers. It also generalizes immediately to the case in which the data is complex rather than real. Experiments with CS problems show that our approach is competitive with the fastest known methods for the standard l(2) - l(1) problem, as well as being efficient on problems with other separable regularization terms.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Model predictive control (MPC) is a very attractive solution for controlling power electronic converters. The aim of this paper is to present and discuss the latest developments in MPC for power converters and drives, describing the current state of this control strategy and analyzing the new trends and challenges it presents when applied to power electronic systems. The paper revisits the operating principle of MPC and identifies three key elements in the MPC strategies, namely the prediction model, the cost function, and the optimization algorithm. This paper summarizes the most recent research concerning these elements, providing details about the different solutions proposed by the academic and industrial communities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"Neutral-point-clamped (NPC) inverters are the most widely used topology of multilevel inverters in high-power applications (several megawatts). This paper presents in a very simple way the basic operation and the most used modulation and control techniques developed to date. Special attention is paid to the loss distribution in semiconductors, and an active NPC inverter is presented to overcome this problem. This paper discusses the main fields of application and presents some technological problems such as capacitor balance and losses.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"A close relationship exists between the advancement of face recognition algorithms and the availability of face databases varying factors that affect facial appearance in a controlled manner. The CMU PIE database has been very influential in advancing research in face recognition across pose and illumination. Despite its success the PIE database has several shortcomings: a limited number of subjects, a single recording session and only few expressions captured. To address these issues we collected the CMU Multi-PIE database. It contains 337 subjects, imaged under 15 view points and 19 illumination conditions in up to four recording sessions. In this paper we introduce the database and describe the recording procedure. We furthermore present results from baseline experiments using PCA and LDA classifiers to highlight similarities and differences between PIE and Multi-PIE. (C) 2009 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"Excitation-emission matrixes (EEMs) of 379 dissolved organic matter (DOM) samples from diverse aquatic environments were modeled by parallel factor analysis (PARAFAC). Thirteen components likely representing groups of similarly fluorescing moieties were found to explain the variation in this data set. Seven of the thirteen components were identified as quinone-like based on comparison of their excitation and emission spectra to spectra of model quinones. These quinone-like fluorophores were found to vary in redox state and degree of conjugation. Two components were identified as amino acid-like based on comparison to tyrosine and tryptophan fluorescence spectra. The other four components are not yet associated with any class of molecules. The quinone-like fluorophores account for about 50% of the fluorescence for every sample analyzed, showing that quinone-like fluorophores are an important and ubiquitous fluorescing moiety and in natural waters. Further, the distribution of the quinone-like fluorophores was evaluated as a function of environmental and laboratory redox gradients. Under reducing conditions, the contribution of the reduced quinone-like fluorophores increased concurrent with a decrease in the oxidized quinone-like fluorophores, indicating that DOM fluorescence is a function of redox state of quinone-like moieties. Lastly, a ratio of two quinone-like fluorophores was found to explain the variation in the fluorescence index. These results provide new insight into the redox reactivity of DOM and have implications for the application of fluorescence spectroscopy as a tool to characterize DOM.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"The aim of this paper is to advance research on sustainable innovation by adopting a business model perspective. Through a confrontation of the literature on both topics we find that research on sustainable innovation has tended to neglect the way in which firms need to combine a value proposition, the organization of the upstream and downstream value chain and a financial model in order to bring sustainable innovations to the market. Therefore, we review the current literature on business models in the contexts of technological, organizational and social innovation. As the current literature does not offer a general conceptual definition of sustainable business models, we propose examples of normative requirements that business models should meet in order to support sustainable innovations. Finally, we sketch the outline of a research agenda by formulating a number of guiding questions. (C) 2012 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"As the spectral efficiency of a point-to-point link in cellular networks approaches its theoretical limits, with the forecasted explosion of data traffic, there is a need for an increase in the node density to further improve network capacity. However, in already dense deployments in today's networks, cell splitting gains can be severely limited by high inter-cell interference. Moreover, high capital expenditure cost associated with high power macro nodes further limits viability of such an approach. This article discusses the need for an alternative strategy, where low power nodes are overlaid within a macro network, creating what is referred to as a heterogeneous network. We survey current state of the art in heterogeneous deployments and focus on 3GPP LTE air interface to describe future trends. A high-level overview of the 3GPP LTE air interface, network nodes, and spectrum allocation options is provided, along with the enabling mechanisms for heterogeneous deployments. Interference management techniques that are critical for LTE heterogeneous deployments are discussed in greater detail. Cell range expansion, enabled through cell biasing and adaptive resource partitioning, is seen as an effective method to balance the load among the nodes in the network and improve overall trunking efficiency. An interference cancellation receiver plays a crucial role in ensuring acquisition of weak cells and reliability of control and data reception in the presence of legacy signals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Microplastics are ubiquitous across ecosystems, yet the exposure risk to humans is unresolved. Focusing on the American diet, we evaluated the number of microplastic particles in commonly consumed foods in relation to their recommended daily intake. The potential for microplastic inhalation and how the source of drinking water may affect microplastic consumption were also explored. Our analysis used 402 data points from 26 studies, which represents over 3600 processed samples. Evaluating approximately 15% of Americans' caloric intake, we estimate that annual microplastics consumption ranges from 39000 to 52000 particles depending on age and sex. These estimates increase to 74000 and 121000 when inhalation is considered. Additionally, individuals who meet their recommended water intake through only bottled sources may be ingesting an additional 90000 microplastics annually, compared to 4000 microplastics for those who consume only tap water. These estimates are subject to large amounts of variation; however, given methodological and data limitations, these values are likely underestimates.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"A new plane stress yield function that well describes the anisotropic behavior of sheet metals, in particular, aluminum alloy sheets, was proposed. The anisotropy of the function was introduced in the formulation using two linear transformations on the Cauchy stress tensor. It was shown that the accuracy of this new function was similar to that of other recently proposed non-quadratic yield functions. Moreover, it was proved that the function is convex in stress space. A new experiment was proposed to obtain one of the anisotropy coefficients. This new formulation is expected to be particularly suitable for finite element (FE) modeling simulations of sheet forming processes for aluminum alloy sheets. (C) 2002 Elsevier Science Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"The state-of-the-art on generalized (or any order) derivatives in physics and engineering sciences, is outlined for justifying the interest of the noninteger differentiation. The problems subsequent to its use in real-time operations are then set out so as to motivate the idea of synthesizing it by a recursive distribution of zeros and poles. An analysis of the existing work is also proposed to support this idea. A comprehensive study is given of the synthesis of differentiators with integer, noninteger, real or complex orders, and whose action is limited to any given frequency bandwidth. First, a definition, in the operational and frequency domains, of a frequency-band complex noninteger order differentiator, is given in a mathematical space with four dimensions which is a Banach algebra. Then, the determination of its synthesized form, by a recursive distribution of complex zeros and poles characterized by complex recursive factors, is presented, The complex noninteger differentiation order is expressed as a function of these recursive factors. The number of zeros and poles is calculated to he as low as possible while still ensuring the stability of the synthesized differentiator and providing a suitable approximation to the initial differentiator to be synthesized. A time validation is presented. Finally, guidelines are proposed for the conception of the synthesized differentiator.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"As a result of human activity, approximately 7 Gt of carbon are emitted to the earth's atmosphere each year. A large portion of this carbon is in the form of gaseous CO2, and approximately 30% of this CO2 Comes from fossil fuel power plants. In addition to rising levels of atmospheric CO2, the earth's temperature is increasing. Since CO2 can act as a trap for heat (similar to the glass in a greenhouse), reduction of CO2 emissions is an important area of research. Separation and sequestration of CO2 are near-term goals for emissions reduction. Better fuel efficiency (in power production, transportation, and other areas) can be considered a mid-term goal. An acceptable long-term goal for reducing emissions is using alternate power sources such as nuclear, solar, and wind power. Because separation and sequestration are short-term goals, they are critical and challenging steps for researchers. Methods that are reviewed in this paper include absorption using solvents or solid sorbents, pressure- and temperature-swing adsorption using various solid sorbents, cryogenic distillation, membranes, and several novel and emerging technologies. Upon completion of this review, it was concluded that the most promising current method for CO2 separation is liquid absorption using monoethanolamine (MEA). While this method is currently most promising, the development of ceramic and metallic membranes for membrane diffusion should produce membranes significantly more efficient at separation than liquid absorption. The other methods investigated in this report are either too new for comparison or appear unlikely to experience significant changes to make them desirable for implementation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"In this technical note, we present a new class of event triggering mechanisms for event-triggered control systems. This class is characterized by the introduction of an internal dynamic variable, which motivates the proposed name of dynamic event triggering mechanism. The stability of the resulting closed-loop system is proved and the influence of design parameters on the decay rate of the Lyapunov function is discussed. For linear systems, we establish a lower bound on the inter-execution time as a function of the parameters. The influence of these parameters on a quadratic integral performance index is also studied. Some simulation results are provided for illustration of the theoretical claims.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"Due to the high maneuverability, flexible deployment, and low cost, unmanned aerial vehicles (UAVs) have attracted significant interest recently in assisting wireless communication. This paper considers a multi-UAV enabled wireless communication system, where multiple UAV-mounted aerial base stations are employed to serve a group of users on the ground. To achieve fair performance among users, we maximize the minimum throughput over all ground users in the downlink communication by optimizing the multiuser communication scheduling and association jointly with the UAV's trajectory and power control. The formulated problem is a mixed integer nonconvex optimization problem that is challenging to solve. As such, we propose an efficient iterative algorithm for solving it by applying the block coordinate descent and successive convex optimization techniques. Specifically, the user scheduling and association, UAV trajectory, and transmit power are alternately optimized in each iteration. In particular, for the nonconvex UAV trajectory and transmit power optimization problems, two approximate convex optimization problems are solved, respectively. We further show that the proposed algorithm is guaranteed to converge. To speed up the algorithm convergence and achieve good throughput, a low-complexity and systematic initialization scheme is also proposed for the UAV trajectory design based on the simple circular trajectory and the circle packing scheme. Extensive simulation results are provided to demonstrate the significant throughput gains of the proposed design as compared to other benchmark schemes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"This paper contains ground-motion prediction equations (GMPEs) for average horizontal-component ground motions as a function of earthquake magnitude, distance from source to site, local average shear-wave velocity, and fault type. Our equations are for peak ground acceleration (PGA), peak ground velocity (PGV), and 5%-damped pseudo-absolute-acceleration spectra (PSA) at periods between 0.01 s and 10 s. They were derived by empirical regression of an extensive strong-motion database compiled by the ""PEER NGA"" (Pacific Earthquake Engineering Research Center's Next Generation Attenuation) project. For periods less than 1 s, the analysis used 1,574 records from 58 mainshocks in the distance range from 0 km to 400 km (the number of available data decreased as period increased). The primary predictor variables are moment magnitude (M), closest horizontal distance to the surface projection of the fault plane (R-JB), and the time-averaged shear-wave velocity from the surface to 30 m (V-S30). The equations are applicable for M=5-8, R-JB < 200 km, and V-S30=180-1300 m/s.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"Municipal effluent discharged from wastewater treatment works (WwTW) is suspected to be a significant contributor of microplastics (MP) to the environment as many personal care products contain plastic microbeads. A secondary WwTW (population equivalent 650 000) was sampled for microplastics at different stages of the treatment process to ascertain at what stage in the treatment process the MP are being removed. The influent contained on average 15.70 (+/-5.23) MP.L-1. This was reduced to 0.25 (+/-0.04) MP.L-1 in the final effluent, a decrease of 98.41%. Despite this large reduction we calculate that this WwTW is releasing 65 million microplastics into the receiving water every day. A significant proportion of the microplastic accumulated in and was removed during the grease removal stage (19.67 (+/-4.51) MP/2.5 g), it was only in the grease that the much publicised microbeads were found. This study shows that despite the efficient removal rates of MP achieved by this modern treatment plant when dealing with such a large volume of effluent even a modest amount of microplastics being released per liter of effluent could result in significant amounts of microplastics entering the environment. This is the first study to describe in detail the fate of microplastics during the wastewater treatment process.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
