ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
10,"The ability to characterize implant debris in conjunction with corresponding immune and tissue-destructive responses renders retrieval analysis as an important tool for evaluating orthopedic devices. We applied advanced analytics and in silico approaches to illustrate the retrieval-based potential to elucidate host responses and enable discovery of corresponding biomarkers indicative of in vivo implant performance. Hip retrieval analysis was performed using variables based on immunostaining, polarized microscopy, and fretting-corrosion and oxidation analyses. Statistical analyses were performed in R. Hierarchical/k-means clustering and principal component analysis were used for data analysis and visualization. Correlation Engine (CE) and Ingenuity Pathway Analysis (IPA) were employed for in silico corroboration of putative biomarkers. Higher giant cell and histiocyte scores and positivity for CD68 and CD3 indicating infiltration with macrophages and T-cells, respectively, were detected mainly among older generation hips with higher ultra-high-molecular-weight-polyethylene loads. Our in silico analysis using pre-existing data on wear particle-induced loosening substantiated the role of CD68 in implant-induced innate responses and identified the CD68-related molecular signature that can be indicative of development of aseptic loosening and can be further corroborated for diagnostic/prognostic testing in clinical setting. Thus, this study confirmed the great potential of advanced analytics and in silico approaches for enhancing retrieval analysis applications to discovery of new biomarkers for optimizing implant-related preclinical testing and clinical management. (c) 2019 Wiley Periodicals, Inc. J Biomed Mater Res Part B: Appl Biomater 108B:263-271, 2020.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"This chapter gives an overview of the plate tectonic processes which are at the basis of the deposition of coal layers in the South-Limburg area: the plants from which the coal was formed were of tropical nature, and thus the region was once located in a tropical climate. The position of this part of Europe in the tropics is due to the movement caused by plate tectonics. This concerns the evolution of the former microcontinent Avalonia, which is now a part of Western Europe and North America. The formation of the coal layers is also described, and the most important carboniferous plants are mentioned.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"This chapter describes the geological evolution of the South Limburg Coal Mining area from the Carboniferous onwards until the present day. It discusses in detail the sediments deposited during different geological periods, and discusses also the local structural geological situation, which focuses on the Roer Valley Graben, with its still-active faults (Heerlerheide Fault, Feldbiss Fault, and Peelrand Fault Zone). In order to put everything into a larger perspective, the chapter zooms in from an overall picture of the development of the Southern North Sea Basin to the coal-mining area on the south side of the Roer Valley Graben.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Purpose This paper aims to enhance the selection of the best material of the rocket engine combustion chamber. The chamber has been destroyed during dynamometer tests, and the goal of this inspection is to verify the nature of the damage in the context of checking the usefulness of this type of graphite for the combustion chamber construction. Design/methodology/approach This paper presents the results of visual and microscopic inspection of the rocket engine combustion chamber of o50 x 165 mm in dimension, which was made of R type graphite. Findings An analysis of the fracture surface shows that in the inspected combustion chamber voids and inclusions are present. EDS analysis of the fracture surface shows that in the inspected combustion chamber inclusions are present which have a relatively high amount of elements like: Ti, C, S, V, Si, O and a relatively small amount of Fe and Ni. Research limitations/implications - Research limitations is concerned the failure analysis by a scanning electron microscope (SEM) Zeiss EVO 25 MA with EDS detector: BrA 1/4 ker X Flash Detector 5010 125 eV and Espirit 1.9.0.2176 EDS software. Originality/value The most dangerous issues in the inspected combustion chamber during an outflow are hot gases as a result of high fuel combustion temperature, so it causes the nozzle heating and the engine stress increase of visible inclusions in cross-sections.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"The addition mud density is a key part of drilling fluid design to avoid drilling accidents resulting from the pressure surge. However, the current standard of addition mud density is empirical and whether this empirical value can be applied to all wells, especially deep wells, deserves further study. In this paper, in order to quantitatively calculate the variation of downhole pressure during tripping, the transient wellbore surge pressure calculation model during tripping was established and verified by field data fist. Then, through the analysis of the surge pressure and its influencing factors during tripping, it was found that the current standard of addition pressure difference cannot be used as an empirical value for different sections of a well, while the addition mud density was more reasonable for the open hole safety in casing program design. However, the surge pressure was much smaller than the lower limit of current standard addition mud density under the actual working conditions. On the other hand, through the analysis of the wellbore pressure variation and its influencing factors when gas kick occurs, it was found that the variation of bottom hole pressure caused by gas kick was much smaller than that caused by tripping. Therefore, the surge pressure should be the main factor in the determination of addition mud density. Based on this, the determination method of addition mud density for each tripping section was proposed, which can calculate the addition mud density quantitatively and more reasonably for each tripping section based on the comprehensive consideration of factors such as wellbore pressure variation and formation pressure prediction error. The results showed that the current standards of addition mud density are too conservative in medium and shallow formations and may not meet the safety requirements in deep formations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"This study introduces a characterization technique for trap locations (X-t) with considerable trap density along the channel in field effect transistors (FETs). The technique is based on the experimental gate-to-source or gateto-drain capacitance-voltage (C-GS-V-GS or C-GD-V-GD) characteristics of FETs. As the gate bias (V-G) increases, the effective channel length (L-eff) extends by the increased conductivity of the channel from the source or the drain. Due to trapped charges at the trap sites with a high density of traps along the channel, abrupt change in the C-V characteristics is observed. For the transition gate bias (V-G,V-t) with abrupt change in the C-V characteristics, the dominant trap location (X-t) can be converted through the channel conduction factor (alpha(V-G) to be the effective channel length L-eff(V-G) = alpha(V-G).L-ch). We expect that the proposed C-V technique to be useful in non-destructive electrical characterization of lateral trap locations (interface states, bulk traps, and/or grain boundary traps caused by the bias stress and/or fabrication process) along the channel in FETs. We successfully applied the proposed technique to the p-channel poly-Si thin-film transistors (TFTs) for characterization of the grain boundary locations along the channel. As an example for the proposed technique, we applied the technique to a p-channel poly-Si TFT and obtained a dominant trap at X-GB1 = 3.13 [mu m] from the source and another at X-GB2 = 3.70 [mu m] from the drain.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"Oriented-plane curvature reproduction, the control of fingertip deformation by orientating a flat plate on contact points to generate a sensation of curvature, is one of the curvature reproduction methods with favorable effects. However, among the three geometric cues of curvature, only the zeroth- and first-order information is recovered with this method, whereas the second-order information (i.e., local curvature) is neglected due to the oriented plate's inherent characteristic of having a planar surface. The second-order information will change the contact length between the finger and the surface and thus affects the feeling. As a solution for this problem, this paper proposes to control the indentation depth of the finger pulp on the oriented plate such that the correct contact length is reproduced during the rendering. A finger wearable device is developed to control that indentation depth. Three psychophysical experiments are carried out and the results indicate that the second-order information plays a positive role in curvature rendering.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"This paper presents a novel approach for the modeling of noise behavior of III-V compound semiconductor based HBT's over a wide frequency range. The main advantage is that the proposed model is based on two individual un-correlated noise sources, and easy to be incorporated with commercial circuit simulation software. The model is verified by measurements of the four noise parameters of an InP HBT up to 20 GHz and a GaAs HBT up to 26 GHz. The good agreements have been obtained.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"In this study, cobalt oxides were loaded on a CeO2 nanorod and synthesized using a hydrothermal method and wet impregnation to reduce nitrogen monoxide (NO) by carbon monoxide (CO). A series of catalysts were characterized by nitrogen physisorption, high-resolution transmission electron microscopy (HRTEM), X-ray diffraction (XRD), X-ray spectroscopy (XPS), and in situ diffuse reflectance infrared Fourier transform spectroscopy (DRIFTS) to determine the reacting path in the reduction zones. Co species were highly dispersed on the CeO2 nanorod when the precursor solution content was less than 20% by weight. Co3+ species were the most active components in the NO+CO reaction, and the Co3+ fraction reached a maximum when the precursor concentration was 10% by weight. A possible mechanism for the CO+NO reaction was suggested in which NO adsorbs onto the surface of CoOx-CeO2 and transforms to some nitrite/nitrate species under the reacting condition. At lower temperature (<300 degrees C), adsorbed CO species react with a nitro complex to generate N2O and CO2, whereas as the temperature increases, these nitro complexes transform to coordinate nitrates reacting with CO species to generate nontoxic N2 and CO2.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"This paper aims at developing a spectrum map of the spectrum allocated for provisioning of mobile communications by Telecom Service Providers (TSPs) in India through various auctions from 2010 to 2016. The paper probably is the first initiative of its kind. It adopts a unique approach in translating the spectrum allocated over the years for mobile communication services in India into a visually comprehensible spectrum utilisation map(s). The map(s) provide(s) a visual state of the allocated spectrum which will be helpful for both policy formulators and the service providers in focussing their emphasis on both quality of spectrum allocated, and the quantum of spectrum allocated. It can also be used as a planning tool by all stake holders for subsequent spectrum auctions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"Introduction Diaphragmatic myopotential oversensing (dMPO) by implantable cardioverter defibrillators (ICDs) is thought to be a rare condition that can be misdiagnosed as lead failure and lead to unnecessary lead replacement. We observed several cases of dMPO in patients with Sorin/LivaNova ICDs (MicroPort Sci.). We sought to systematically assess the incidence of dMPO in patients with Sorin/LivaNova ICDs. Methods and Results A predefined number of 100 consecutive patients with Sorin/LivaNova ICDs were prospectively included in the device clinic of our center. Stored arrhythmia episodes were checked for spontaneous dMPO. In addition, we performed provocation maneuvers by Valsalva. At least one episode of spontaneous or provoked dMPO was seen in 12 (12%) of the 100 patients included in the study (86% males, median age: 66 years). Nine of 89 patients (10%) with true bipolar and 3 of 11 patients (27%) with integrated bipolar sensing configuration were affected. Spontaneous dMPO was observed in 7 of 58 patients (12%) with sensitivity programmed to 0.4 mV and in 2 of 42 patients (5%) with sensitivity programmed to 0.6 mV (not significant). In three patients, dMPO could be provoked with no spontaneous episodes recorded. In two nonpacemaker-dependent patients with a CRT-D, ventricular pacing was temporarily inhibited. No antitachycardia therapy was triggered by dMPO in any patient. Conclusions DMPO is frequent in patients with Sorin/LivaNova ICDs, especially with sensitivity programmed to 0.4 mV. It also frequently occurs with true bipolar sensing configuration. DMPO should not be misinterpreted as lead failure to avoid unnecessary lead replacement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Specific mass transfer area (a) and overall volumetric mass transfer coefficient (k(L)a) are mass transfer parameters commonly used in the description and comparison of various chemical reactors' constructions. Determination of these was performed for Spinning Fluids Reactor (SFR). Sodium sulfite oxidation in the presence of cobalt ion catalyst was used for the determination of a and k(L)a. The a and k(L)a were successful predicted. Overall, the a and k(L)a is one order of magnitude larger than any gas liquid contactor to date. (C) 2019 The Korean Society of Industrial and Engineering Chemistry. Published by Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Friction Induced Vibrations occur in many different contexts, from automotive industry to musical instruments, and are often investigated for their detrimental effects such as surface damage and dynamical instabilities. In this article, a mechanical device exploits Friction Induced Vibrations to transfer energy in a structure from a primary ambient low-frequency vibrational field towards a secondary acoustic field with a higher and wider frequency content. This device constitutes a Secondary Acoustic Source for the structure. An approach is proposed to quantify the energy flow between the primary and secondary acoustic fields from the sole measurement of acceleration signals at a finite number of points on the experimental structure. These results pave the way towards the optimisation of the energy transfer by the Secondary Acoustic Source and, as such, towards its use for Structural Health Monitoring applications. (C) 2019 Elsevier Ltd. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Rapid and sensitive detection techniques for foodborne pathogens are important to the food industry. However, traditional detection methods rely on bacterial culture in combination with biochemical tests, a process that typically takes 4-7 days to complete. In this study, we described a high-flux polymerase chain reaction (PCR) method for simultaneous detection of nine targeted genes (rfbE, stx1, stx2, invA, oprI, tlh, trh, tdh, and hlyA) with multiplex strains. The designed primers were highly specific for their respective target gene fragments. As the selected primers follow the principles of similar melting and annealing temperature, all the targeted genes could be detected for one strain with the same PCR program. Combining with 96-well PCR plate, by adding a single different gene to each well in each row, both the ATCC strains (E. coli, Salmonella spp., V. parahaemolyticus, L. monocytogenes, P. aeruginosa, S. aureus) and the clinical strains (E. coli, P. aeruginosa, S. aureus) were simultaneously detected to carry their specific and virulence genes. Therefore, using 96-well PCR plate for PCR amplification might be applied to high-flux sequencing of specific and virulence genes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"Integration of renewable energy sources into a distribution system requires adjustments and improvement of the existing relay protection systems. Application of the three-phase reclosing in radial distribution networks often leads to the island operation of the distributed power generation, which causes the generator's disconnection from the network. The application of the upgraded single-phase reclosing technique, which is proposed in this paper, enables a partial transfer of energy into the electric power system during the temporary fault. Thus, it contributes to the maintenance of the distributed generator transient stability during temporary faults in the distribution network. Improvement of single-phase reclosing technique is reflected in the adaptation to eliminate various types of faults that may occur. The analyses include different operation conditions and stability requirements of distributed generators. The proposed solution is presented in the paper by example of different types of distributed generation: a small hydropower plant with a synchronous generator that is directly connected to the distribution network, and a wind power plant with double fed induction generator and photovoltaic systems. The results of the analyses are presented in the form of dynamic simulations performed by DIgSILENT PowerFactory software using IEEE 33-bus model of distribution network.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"Purpose The purpose of this paper is to research the hardened properties of non-dispersible concrete in seawater environment, especially in seawater environment. Design/methodology/approach The main approach is according to the experiment. Findings The findings of this paper are: first, because of the washing effect of water, the strength of underwater non-dispersible concrete is lower than that of terrestrial concrete. Second, the strength of non-dispersible underwater concrete with silica fume increases remarkably at different ages. Third, underwater non-dispersible concrete does not produce new products when it is formed and cured in seawater. Originality/value In this paper, underwater non-dispersible concrete is formed and maintained on land, freshwater and seawater by underwater pouring method. The working performance, mechanical properties and durability of underwater non-dispersible concrete mixtures after hardening are tested.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"With the analysis on the drawbacks of the traditional direct power control for three-phase pulse width modulation (PWM) rectifier, including the unfixed switching frequency, the higher grid-side current harmonic component, and the longer system setting time, one method of the model predictive direct power control based on error correction for three-phase voltage source PWM rectifier is proposed in this paper. Based on instantaneous power theory, the PWM rectifier model predictive objective function of is built. Its partial derivative is calculated to predict the variations of active and reactive power in the next sampling period and achieve the tracking control for the given power of the next period. The second-order Lagrange interpolation method is introduced to correct the predict power to achieve the minimum error of active and reactive power between actual value and the predicted value. Instead of switch table, space vector PWM is adopted to drive the power switch of rectifier. This method simplifies power control inner-loop structure and is able to achieve the fixed switching frequency. The experimental results show that this method has better dynamic and static performance; the system is not sensitive to the change of inductance parameters; it can reduce the total harmonic distortion of grid current effectively and improve the power factor.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"A new soft-punch-through (SPT) buffer concept for 600-1200 V insulated-gate bipolar transistors (IGBTs) based on thin wafer technology is proposed. The new SPT structure employs an epitaxial layer for the lightly doped n-type drift region, which is grown on a thick starting material or substrate. The n-type substrate serves as the SPT buffer region. The doping concentration of both drift and buffer regions are comparably low with the buffer region having a higher doping level. The design options of this new concept are discussed based on experimental data and 1200 V IGBTs using the new buffer concept are compared to IGBTs employing previously published buffer technology.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"Although compact fluorescent lamps (CFLs) have been in the market for a long time, many of them do not achieve the same power factor as the incandescent lamps do, which appears to be a significant problem for the utility with the current widespread use of CFLs for household lightings. A single-stage single-switch electronic ballast with active power factor correction is presented in this study for CFL applications. Unlike other single-switch ballast circuits, the presented integrated dual-boost converter circuit can produce a symmetric bipolar square-wave voltage, thus generating a near-pure high-frequency sinusoidal voltage on the lamp, which is beneficial to the CFL lifetime. Moreover, its soft-switching variant can achieve the ZVZC turn-on and ZV turn-off for the MOSFET to improve the conversion efficiency. Detailed operating principles and circuit analysis of the proposed circuit have been provided in this study. Simulation and experimental results on a prototype of a 15 W CFL validate the theoretical analysis and highlight the merits of the presented work.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"Diode rectifiers are widely used in many applications, and therefore, there is a need for an accurate model to study the rectifiers. Because of the complexity and time consuming of the analytical model of rectifiers, the average value modeling has been introduced. This paper proposes a novel average value model (AVM) for the line-commutated rectifier bridge supplied with an unbalanced power source. The unbalance condition, here, refers to the asymmetry of the three-phase voltage magnitude and the three-phase impedance, which is possible due to the occurrence of asymmetry in the sources with winding such as power sources, generators, and transformers. According to the three-phase input current of the rectifier, one cycle is divided into some intervals, and the differential equation for each interval is provided. Then, utilizing these equations, the average value of the derivative of the load current is derived from which the average value of the load current and voltage can be calculated. The proposed AVM is then verified using simulation and experimental results for the diode rectifier bridge with the load of the brushless synchronous generator field winding. Besides, the model is investigated for different load and supply parameters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"High speed data streams are everywhere in the fifth generation (5G) system measurement. To develop a high efficient and low cost 5G testbed in a reverberation chamber, the authors propose a high efficient measurement method in the time, frequency and space coherence measurement. In this study, the one-bit technique is introduced to measure the time domain, frequency domain and space domain correlations in a reverberation chamber. The coherence time, coherence bandwidth and correlated angle can all be measured using the one-bit correlation; float number calculations are simplified to logical operations which accelerate the data processing greatly. Measurements are performed to verify the results.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Contribution This study reveals that the programming paradigm is relevant to obtain advanced programming skills. Background Parallel computing has become mandatory for computer science students. The increasing amount of computational resources required by emerging applications need experienced programmers that fully exploit hardware resources. However, the hardware platforms and programming languages to leverage them evolve at a dizzying pace, making very challenging for students the successful learning of the continuously changing high-performance computing concepts. Research Questions (a) Is the learning curve of the programming language too steep to begin learning parallel programming fundamentals? (b) Are emergent learning methodologies making even more difficult to learn parallel programming in general? Methodology It is analyzed the main challenges for succeeding in parallel programming courses at the undergraduate level in two different learning modalities, namely on-campus and online. It is analyzed the main tools available within a learning management system, showing their impact on online studies. Findings Our results reveal that the steep learning curve for parallel programming is one of the main barriers to student success, leading to an early drop out of the subject. On-campus studies mitigate this problem through a close relationship between students and educators. Online studies, however, do not have this tight relationship by its definition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"This paper aims at assessing a custom numerical procedure built to predict the level of stress in the structural components and equipment in proximity of a cannon-like weapon system when firing. In such a blast scenario, the structures adjacent to a gun may undergo sudden and unwanted damages, since they are commonly subjected to the blast load due to the impingement and propagation of the shock waves expanding from the weapon muzzle. The proposed procedure pertains the coupled use of an in-house developed tool (GUNWave3D) based on the power-law scaling technique and a general-purpose commercial fast dynamic solver to compute the structural response of the loaded components. The in-house tool, in particular, allows one to rapidly calculate the blast parameters over the surfaces of the items of interest in the function of the weapon characteristics and launch conditions, also accounting for the asymmetric shape characterizing the gun blast wave. Taking as reference the numerical free field peak overpressure profiles of a 30 mm gun, whose blast quantities were already validated in a previously published work, the final stage of the assessment was accomplished. Such an estimation consists of the comparison between the structural stresses calculated using the blast loads predicted through the in-house tool and those computed adopting the free spherical air blast of the tri-nitro-toluene model. This operation has the objective to quantify the discrepancy between the computational results of two Lagrangian techniques that can be alternatively adopted in industrial gun blast design procedures and methodologies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"For years national and international research works on performance-based durability design concepts have been performed to improve economy and durability of concrete structures with a differentiated estimation of member resistance (solidity and cover of concrete) under different environmental conditions. First concepts already have been tested on specific projects. The present state of science - partly state of the art - and the chances and risks by using performance-based durability design concepts are presented in this article. As an example the descriptive requirements according to the present German standards and the performance based design of the resistance against chloride induced corrosion (XD-exposition) are compared and explained in detail. Furthermore the present knowledge of the corrosion intensity of reinforcing steel in cracks is summarised, in which chlorides were penetrated during one winter saison. This question is essential for reinforced concrete structures in car parks with and without surface protection systems. This is also a topic in the DBV-Guide-to-Good-Practice Multi-storey and Underground Car Parks"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
