Publication Type,Authors,Title,Abstract,DOI
J,"de Bernardini, DF; Gallesco, C; Popov, S",An Improved Decoupling Inequality for Random Interlacements,"In this paper we obtain a decoupling feature of the random interlacements process I-u subset of Z(d), at level u, d >= 3. More precisely, we show that the trace of the random interlacements process on two disjoint finite sets, F and its translated F + x, can be coupled with high probability of success, when parallel to x parallel to is large, with the trace of a process of independent excursions, which we call the noodle soup process. As a consequence, we obtain an upper bound on the covariance between two [0, 1]-valued functions depending on the configuration of the random interlacements on F and F + x, respectively. This improves a previous bound obtained by Sznitman (Ann Math 2(171):2039-2087, 2010).",10.1007/s10955-019-02418-w
J,"Montilla, CA; González, HA; Kallewaard, V; Tristancho, JL",Corrosion Behavior of an AISI/SAE Steel Cut by Electropulsing,"The effect of electropulsing treatment (EPT) on the surface general corrosion behavior of an AISI/SAE 1045 steel under different machining regimes is studied. In the study, the following variables are alternated: high-speed steel (HSS) vs. hard metal (HM), and with and without the assistance of high-density electropulses. The corrosion rates are determined using comparative studies such as gravimetric analysis, salt spray chamber test, electrochemical polarization curve techniques (PC), and linear polarization resistance (LPR). Differences in surface microhardness were evaluated by applying optical microscopy and planimetric procedures. Specimens subjected to electropulses and turned with HM reported greater reductions of corrosion rates. Changes in corrosion behavior can be explained in terms of grain shape factor h variation. The present study demonstrates that electropulsing affects the corrosion behavior of AISI/SAE 1045 steel after the turning process.",10.3390/ma12223782
J,"Chen, Y",Revisiting the Meandering Instability During Step-Flow Epitaxy,"This paper starts with a generalized Burton, Cabrera and Frank (BCF) model by considering the energetic contribution of the adjacent terraces to the step chemical potential. We use the linear stability analysis of the quasistatic free-boundary problem for a two-dimensional step separated by broad terraces to study the step-meandering instabilities. The results show that the equilibrium adatom coverage has influence on the morphological instabilities.",10.3390/app9224840
J,"Chiu, CH; Chen, PY; Chen, ACY; Chan, YS; Hsu, KY; Higashikawa, R; Lei, KF",The Susceptibility of Tenocytes from Different Ages of Donors Towards Dexamethasone and Ascorbic Acid can be Screened in a Microfluidic Platform,"Hamstring tendon is one of the best graft choices for anterior cruciate ligament reconstruction. The upper age limit of reconstruction is not determined because tenocytes from old individuals have less proliferative ability than young ones. Dexamethasone is commonly used to deal with musculoskeletal disorder with dose-dependent cytotoxicity toward tenocytes. Ascorbic acid is essential for tenocytes culture and collagen secretion and can alleviate the cytotoxicity of dexamethasone. In the current study, a microfluidic platform was used to screen the best dexamethasone and ascorbic acid combination treatment for tenocytes from young and old donors because it has been proven to provide a high throughput analysis platform. Comparison of their proliferation under three concentrations of ascorbic acid and dexamethasone was performed. Tenocytes proliferation among young and old donors was also measured when exposed to nine combinations of ascorbic acid and dexamethasone. The result confirmed the differences in cells proliferation when hamstring tenocytes from different ages of donors are exposed to different concentrations of dexamethasone and ascorbic acid. Tenocytes from old donors are not always more susceptible to dexamethasone and ascorbic acid. An optimal dose of ascorbic acid in decreasing the cytotoxic effect of dexamethasone can be screened by a high throughput microfluidic platform.",10.3390/app9224765
J,"Han, JJ; Hwang, SJ",Surface Topography-Based Positioning Accuracy of Maxillary Templates Fabricated by the CAD/CAM Technique for Orthognathic Surgery without an Intermediate Splint,"Computer-aided design/computer-aided manufacturing (CAD/CAM)-based maxillary templates can transfer a surgical plan accurately only when the template is positioned correctly. Our study aimed to evaluate the positioning accuracy of the CAD/CAM-based template for maxillary orthognathic surgery using dry skulls. After reconstruction of a three-dimensional (3D) virtual skull model, a surface-based surgical template for Le Fort I osteotomy was designed and fabricated using CAD/CAM and 3D printing technology. To determine accuracy, the deviation of the template between the planned and the actual position and the fitness of the template were evaluated. The mean deviation was 0.41 +/- 0.30 mm in the medio-lateral direction, 0.55 +/- 0.59 mm in the antero-posterior direction, and 0.69 +/- 0.59 mm in the supero-inferior direction. The root mean square deviation between the planned and the actual position of the template was 1.21 +/- 0.54 mm. With respect to the fitness of the template, the mean distance between the inner surface of the template and the underlying bone surface was 0.76 +/- 0.24 mm. CAD/CAM-based templates showed precise positioning and good fitness. These results suggest that surface topography-based CAD-CAM templates can be considered as an alternative solution in replacing the traditional intermediate splints for the transfer of surgical plans.",10.3390/app9224928
J,"Kajiya, D",An agar sandwich method for patterning transparent conducting oxides,"Transparent electrodes are frequently used to drive opto-electronic devices, and the patterning of these electrodes is essential. The present work demonstrates a facile means of removing transparent conducting oxides (TCOs) from a glass substrate in selected areas. When agarose gel (agar), a material typically used in desserts, is sandwiched between two TCO-coated glass substrates and connected to a dry cell, the TCO is removed from the glass at the agar stamping area within 2 min. This method allows etching of TCOs using acid-free, inexpensive, and readily available starting materials. Analyses by optical microscopy, transmission spectroscopy, electrical resistance measurements, X-ray diffraction, and X-ray photoelectron spectroscopy demonstrate that this etching occurs as a result of reduction of the TCO in conjunction with the electrolysis of water at the interface between the TCO and agar surfaces. Using this technique, high-throughput patterning of TCOs with an edge resolution of several micrometres was achieved. Furthermore, the shape of the agar template can be readily changed simply by cutting the agar using scissors. Therefore, this method provides a useful means for both researchers and students to easily fabricate patterned substrates for use in electronics and related technologies.",10.1007/s10854-019-02440-4
J,"Kang, D; Jeong, J; Ko, SW; Kwon, T; Kim, Y",Physics-Based Vehicle Simulation Using PD Servo,"In this paper, we introduce a novel system for physics-based vehicle simulation from input trajectory. The proposed system approximates the physical movements of a real vehicle using a proportional derivative (PD) servo which estimates proper torques for wheels and controls a vehicle's acceleration based on the conditions of the given trajectory. To avoid expensive simulation calculation, the input trajectory is segmented and compared to the optimized trajectories stored in a path library. Based on the similarity of the curve shape between the input and simulated trajectories, an iterative search method is introduced to generate a physically derivable trajectory for convincing simulation results. For an interaction with other objects in the virtual environment, the surface of the vehicle is subdivided into several parts and deformed individually from external forces. As demonstrated in the experimental results, the proposed system can create diverse traffic scenes with multiple vehicles in a fully automated way.",10.3390/app9224949
J,"Latha, SV; Flower, GL; Reddy, MS; Raju, LY; Rao, CN; Ratnakar, A","Thermo physical, optical and spectroscopic perspectives of molecular interactions in binary mixtures of Ethyl Lactate and Dimethyl Adipate at T=303.15-318.15 K and atmospheric pressure","Molecular interactions are evaluated in the binaries of Ethyl Lactate and Dimethyl Adipate using experimental values of density, ultrasonic velocity and refractive index over entire composition range as a function of temperature from 303.15 to 318.15 K at atmospheric pressure. Excess thermodynamic properties: excess molar volume, excess isentropic compressibility, excess isothermal compressibility, excess free length, excess isobaric thermal expansion coefficient, excess ultrasonic velocity and refractive index deviations are computed and fitted with Redlich-Kister polynomial equation to obtain the binary coefficients and the standard deviations. The existence of specific interactions in the mixture is revealed by excess properties, and further supported by partial molar properties. FTIR analysis ascertains the dominance of packing effect in the studied mixtures. Prediction of refractive index for the mixtures and pure components is done by several mixing rules with the estimation of relative errors. In addition, data are analysed by the Prigogine-Flory-Patterson theoretical model.",10.1080/00319104.2018.1531408
J,"Lim, AR",Effect of Proton Substitution in Li<sub>2</sub>RbH(SO<sub>4</sub>)<sub>2</sub> Single Crystal Studied by Nuclear Magnetic Resonance Relaxation,"This study investigated the effect of proton substitution on the phase transitions of Li2RbH(SO4)(2) crystals. In order to determine the effects on the molecular motions of Li2RbH(SO4)(2) crystals, we compared nuclear magnetic resonance (NMR) relaxation measurements with those of LiRbSO4 crystals. The spin-lattice relaxation time of Rb-87 shows similar trends in Li2RbH(SO4)(2) and LiRbSO4 crystals, whereas that of Li-7 shows different trends. The main effects produced by the substitution of protons are demonstrated in the variations of the phase transition temperatures and the molecular motions. Lithium and protons in Li2RbH(SO4)(2) have higher mobilities than lithium in LiRbSO4.",10.1007/s00723-019-01169-x
J,"Truong, NTP; Kim, H; Lee, D; Kang, YH; Na, S; Oh, J",The Reference Phase Correction for the Fluctuated Scanning Lines and the Slope of the Stage in Tissue Characterization by Scanning Acoustic Microscope,"In this study, a new approach was investigated to extract reference phases from the scanning acoustic microscope to calculate the speed of sound when dealing with the slope of the stage and fluctuation of the scanning lines. To capture the slope and the fluctuation pattern, data of the first lines along the horizontal and vertical axes on the stage were used. A corrective function was then utilized to improve the accuracy of reference phase extraction. The method was then corroborated by demonstrating tumor discrimination in mice skin by means of scanning acoustic microscopy (SAM). B16-F10 melanoma cells were used to grow the tumor. Hematoxylin and eosin (H&E) staining was applied for histology characterization of the sample. A comparison of both acoustics and histology was conducted. Phase analysis was performed to examine the effects of both slope and fluctuation. The results showed that our approach significantly improved the tumor detection and accuracy of scanning acoustic microscopy.",10.3390/app9224883
J,"Niyaz, F; Gallagher, TF",Forced autoionisation in the Yb 6<i>snd</i> series,"We have observed the conversion of a level perturbing the Yb series into a forced autoionisation resonance by the application of a static field. The perturbing level is barely visible in the zero field excitation spectrum, leading us to expect the forced autoionisation resonance to be manifested as a dip in the spectrum as a Fano 0 feature. Instead, we observe a pronounced peak with a 3. As shown by a quantum defect theory analysis, the zero field spectrum is consisitent with 3. The apparent discrepancy arises from the combination of the rapid radiative decay of the perturbing level, the weakness of the configuration interaction and the discreteness of the zero field spectrum.",10.1080/00268976.2019.1597197
J,"Park, J; Lee, HK; Park, SK; Choi, J; Hong, S",Investigation of Strain of Steel Reinforcement of Modular Flexural Member at Discontinuity Interface,"The modular structure has a discontinuity owing to the joint between the modules; thus, structural behavior verification is required. In this study, the tensile behavior of a steel reinforcement at the discontinuity interface was evaluated in the joint of a modular flexural member. The modular specimen was fabricated with a 400 mm joint, and an integral specimen was fabricated with the same specifications as the modular specimen, without a joint. The largest crack width of the integral specimen was measured at the center of the beam, and that of the modular specimen was measured at the discontinuity interface. The maximum crack width of the modular specimen was greater than that of the integral specimen. The strain of the steel reinforcement was estimated using the measured crack width and six formulas for evaluating the crack width. The estimated strain of the modular specimen was higher than that of the integral specimen, and the deformation of the steel reinforcement at the discontinuity interface was accelerated with the increasing load. Therefore, the tensile load was concentrated at the discontinuity interface in the modular specimen, and the steel reinforcement at the discontinuity interface was likely to yield earlier than the integral specimen.",10.3390/app9224922
J,"Pladere, T; Delesa-Velina, M; Andriksone, V; Pitura, R; Panke, K; Krumina, G",Visual Search Performance and Strategy for Three-Dimensional Visualization Systems: Impact of Radiologist Experience,"The visual search performance of radiologists is systematically challenged due to the use of flat-panel displays when viewing multi-slice images. Three-dimensional visualization of information is expected to facilitate visual search for radiologists. However, as the differences in user performance, depending on radiologist experience, have not yet been assessed for real three-dimensional images, it is difficult to estimate the usability of new visualization systems for radiologists with different amounts of professional search experience. In this study, we aimed to determine how three-dimensional visual search is affected by radiologist experience and the physical properties of stimuli. Radiologists, residents, and medical students accomplished visual search tasks with varying set sizes and target-distractor similarities. Search items were presented on multiple display planes and image manipulation was conducted using a computer keyboard. We compared the search outcome and strategy among three groups of participants. All three groups submitted a similar number of correct responses depending on target-distractor similarity. However, in contrast to radiologists and residents, it took a considerably longer time for students to find the targets. The major differences were evident in search strategy when comparing the image manipulations of radiologists with those of residents and students. Our results demonstrated that experienced radiologists' search performance benefited from seeing the entire three-dimensional view of an image, whereas residents and students focused instead on reducing the amount of information and searched in a selective manner. These findings should be taken into account when planning the implementation of new workstations with three-dimensional visualization in radiology.",10.3390/app9224929
J,"Shao, CP; Li, HY; Wang, Z; Fang, JY",A Generic Block-Level Error Confinement Technique for Memory Based on Principal Component Analysis,"Nanoscale CMOS technology has encountered severe reliability issues especially in on-chip memory. Conventional word-level error resilience techniques such as Error Correcting Codes (ECC) suffer from high physical overhead and inability to correct increasingly reported multiple bit flip errors. On the other hands, state-of-the-art applications such as image processing and machine learning loosen the requirement on the levels of data protection, which result in dedicated techniques of approximated fault tolerance. In this work, we introduce a novel error protection scheme for memory, based on feature extraction through Principal Component Analysis and the modular-wise technique to segment the data before PCA. The extracted features can be protected by replacing the fault vector with the averaged confinement vectors. This approach confines the errors with either single or multi-bit flips for generic data blocks, whilst achieving significant savings on execution time and memory usage compared to traditional ECC techniques. Experimental results of image processing demonstrate that the proposed technique results in a reconstructed image with PSNR over 30 dB, while robust against both single bit and multiple bit flip errors, with reduced memory storage to just 22.4% compared to the conventional ECC-based technique.",10.3390/app9224733
J,"Wang, FQ; Liu, WC; Wang, XL; Wei, ZC; Meng, HY; Liang, RS",Photon Counting Statistics of a Microwave Cavity Coupled with Double Quantum Dots,"The statistical properties of photon emission counting, especially the waiting time distributions (WTDs) and large deviation statistics, of a cavity coupled with the system of double quantum dots (DQDs) driven by an external microwave field were investigated with the particle-number-resolved master equation. The results show that the decay rate of the WTDs of the cavity for short and long time limits can be effectively tuned by the driving external field Rabi frequency, the frequency of the cavity photon, and the detuning between the microwave driving frequency and the energy-splitting of the DQDs. The photon emission energy current will flow from the thermal reservoir to the system of the DQDs when the average photon number of the cavity in a steady state is larger than that of the thermal reservoir; otherwise, the photon emission energy current will flow in the opposite direction. This also demonstrates that the effect of the DQDs can be replaced a thermal reservoir when the rate difference of a photon absorbed and emitted by DQDs is larger than zero; otherwise, it is irreplaceable. The results deepen our understanding of the statistical properties of photon emission counting. It has a promising application in the construction of nanostructured devices of photon emission on demand and of optoelectronic devices.",10.3390/app9224934
J,"Wotzka, D; Blachowic, A; Weisser, P",Temperature Analysis of Obstacle Lighting Lamp Working under Various Ambient Conditions: Theoretical and Practical Experiments,"Featured Application Featured Application: The results of the experimental tests were carried out in the laboratory of BSSTC.PL Sp. z o.o. and OLATECH DR INZ. Andrzej Bachowicz using an obstacle lighting lamp that is currently in production. The developed simulation model, which has been verified experimentally, was used to determine the influence of changes in meteorological parameters on the temperature distributions on the surface of the lamp. It will be used in the future to optimize the geometry of the heat sink used in the lamp in terms of electricity consumption and thermal resistance. It is planned to extend the application of the lamp under difficult climatic conditions. Abstract The article presents the results of experimental and theoretical works aimed at determining the distribution of heat emitted by an obstacle lighting lamp. These kind of lamps are commonly applied as a warning for air traffic vehicles. There is a need for lighting devices with various intensities, whose application depends on the location and operating conditions. The overall aim of the author's work is to develop a computer model that would enable us to conduct research aimed at determining the optimal parameters of lamp operation without the need to build many physical models. Measurements of heat emitted by a currently manufactured lamp were made, and based on these, a numerical model of the lamp operating under laboratory conditions was developed. The considered lamp has two heat sources, one of which is light-emitting diodes (LEDs), while the other heat source consists of stabilizers and other elements of the lamp power supply system. After positive experimental verification of the numerical model, theoretical analyses of heat emission under various meteorological conditions were carried out, while the values of ambient temperature and airflow velocity were changed; then, the influence of these parameters on the temperature distribution on the surface of the lamp was determined.",10.3390/app9224951
J,"Zhang, K; He, J; Wang, JM",Single-Pass Laser Frequency Conversion to 780.2 nm and 852.3 nm Based on PPMgO:LN Bulk Crystals and Diode-Laser-Seeded Fiber Amplifiers,"We report the preparation of a 780.2 nm and 852.3 nm laser device based on single-pass periodically poled magnesium-oxide-doped lithium niobate (PPMgO:LN) bulk crystals and diode-laser-seeded fiber amplifiers. First, a single-frequency continuously tunable 780.2 nm laser of more than 600 mW from second-harmonic generation (SHG) by a 1560.5 nm laser can be achieved. Then, a 250 mW light at 852.3 nm is generated and achieves an overall conversion efficiency of 4.1% from sum-frequency generation (SFG) by mixing the 1560.5 nm and 1878.0 nm lasers. The continuously tunable range of 780.2 nm and 852.3 nm are at least 6.8 GHz and 9.2 GHz. By employing this laser system, we can conveniently perform laser cooling, trapping and manipulating both rubidium (Rb) and cesium (Cs) atoms simultaneously. This system has promising applications in a cold atoms Rb-Cs two-component interferemeter and in the formation of the RbCs dimer by the photoassociation of cold Rb and Cs atoms confined in a magneto-optical trap.",10.3390/app9224942
J,"Acharyya, A",Impact Ionization Rate of Electrons in Bilayer Graphene Nanoribbons,"An analytical model is developed for calculating the electric field-dependent electron ionization rate in bilayer graphene nanoribbons. All probable arrangements of optical phonon and inter-electron scattering phenomena before the occurrence of an ionizing collision event have been considered in this model, which is viewed as the multistage scattering model of impact ionization. This model considers both lucky ballistic and lucky drift electrons moving under an applied electric field. The numerical results calculated by using this model are compared with the results obtained from an earlier developed analytical model.",10.1007/s11664-019-07528-5
J,"Açiksöz, S; Çark, B; Kirpici, SM; Yildiz, M; Özcan, VE",A meta-analysis of LHC results,"We report the preliminary results of a meta-analysis conducted to examine possible biases in the uncertainty values published in papers by ATLAS and CMS experiments. We have performed this analysis using two independent techniques: a vectoral analysis of the vector graphics files and a bitmap analysis of the raster graphic files of the exclusion plots from various physics searches. In both procedures, the aim is to compute the percentages of the data points scattered within 1 sigma and 2 sigma bands of the plots and verify whether the measured percentages agree with statistical norms, assuming unbiased estimations of the uncertainties.",10.1139/cjp-2018-0833
J,"Adderson, R; Hubbard, T",Millipixel image correlation for sub nm measurement of MEMS motion,"A 1D digital image correlation algorithm capable of measuring the motion of microelectromechanical systems (MEMS) devices with sub nm resolution is presented. Successive micro photographic images are recorded, then subsets of the images are column averaged and the resulting 1D profiles arc cross correlated. Factors that limit the correlation resolution are examined and methods for achieving millipixel level repeatability are discussed. Key to high resolution correlation of MEMS motion were low image noise and high stun of square of subset intensity gradients (SSSIG), a measure of image contrast. Using this correlation algorithm, the motion of MEMS thermal actuators was measured. Sub nm resolution was achieved using a wide range of image subsets, with measured standard deviations as low as 0.10nm (0.6 millipixels).",10.1088/1361-6439/ab3ede
J,"Ahmad, S; Arshad, MJ",Enhanced Multistream Fast TCP: Rapid Bandwidth Utilization after Fast-Recovery Phase,"The purpose of this study is to enhance the performance of Multistream Fast Transmission Control Protocol (TCP) keeping in view the recent web-based applications that are being deployed on long-range, high-speed, and high-bandwidth networks. To achieve the objective of the research study, a congestion control after fast-recovery module for congestion control scheme of Multistream Fast TCP is proposed. The module optimized the performance of the protocol by reducing the time that is required to consume the available bandwidth after a fast-recovery phase. The module is designed after studying additive-increase, multiplicative-decrease and rate-based congestion window management schemes of related transport protocols. The module adjusts the congestion window on receipt of each individual acknowledgment instead of each round trip time after the fast-recovery phase until it consumes vacant bandwidth of the network link. The module is implemented by using Network Simulator 2. Convergence time, throughput, fairness index, and goodput are the parameters used to assess the performance of proposed module. The results indicate that Enhanced Multistream Fast TCP with congestion control after fast recovery recovers its congestion window in a shorter time period as compared to multistream Fast TCP, Fast TCP, TCP New Reno, and Stream Control Transmission Protocol. Consequently, Enhanced Multistream Fast TCP consumes the available network bandwidth in lesser time and increases the throughput and goodput. The proposed module enhanced the performance of the transport layer protocol. Our findings demonstrate the performance impact in the form of a decrease in the convergence time to consume the available network bandwidth and the increase in the throughput and the goodput.",10.3390/app9214698
J,"Akbar, S; Jacob, J; Mahmood, K; Wasiq, MF; Jaffari, GH; Khan, MA",Analysis of Schottky emission electric charge transport mechanism in Cu-Lu<sub>2</sub>O<sub>3</sub>-Cu MIM structure by temperature dependent current-voltage characteristics,"In this study, the Cu-Lu2O3-Cu-Cu metal-insulator-metal (MIM) structure was fabricated by electron beam evaporation method on the glass substrate with symmetric electrode configuration. The dominant conduction mechanism in fabricated MIM diode was analyzed using temperature dependent current-voltage (I-V) characteristics in temperature range 323-403 K. Schottky emission, Fowler-Nordheim (F-N) and Poole-Frankel (P-F) conduction mechanisms were tested by analyzing the I-V data according to these theories. P-F emission and Schottky emission conduction mechanisms were found to be dominant conduction mechanisms in low and high applied electric field range respectively. The Schottky emission mechanism was further studied in detail by plotting the Ln(I/T-2) Vs V-1/2 and Ln(I/T-2) Vs 1000/T plots at different applied fields and temperatures respectively. The dielectric constants were extracted from the conduction plots at various temperatures and were found to be close agreement with experimental dielectric constant of Lu2O3 (11). The metal-insulator barrier height and trap energy were also calculated at various measurement temperatures and discussed according to Schottky emission theory.",10.1016/j.microrel.2019.113409
