Publication Type,Authors,Title,Abstract,DOI
J,"Stöckle, RM; Suh, YD; Deckert, V; Zenobi, R",Nanoscale chemical analysis by tip-enhanced Raman spectroscopy,"A fine metal tip brought to within a few nanometers of a molecular film is found to give strong enhancement of Raman scattered light from the sample. This new principle can be used for molecular analysis with excellent spatial resolution, only limited by the tip apex size and shape. No special sample preparation is required, and the enhancement is identical at every sample location, allowing for quantitative surface-enhanced Raman spectroscopy measurements. When scanning the tip over the sample surface. topographic information is obtained simultaneously and can be directly correlated with the spectroscopic data. (C) 2000 Elsevier Science B.V. All rights reserved.",10.1016/S0009-2614(99)01451-7
J,"Zhang, XQ; Cheng, XB; Chen, X; Yan, C; Zhang, Q",Fluoroethylene Carbonate Additives to Render Uniform Li Deposits in Lithium Metal Batteries,"Lithium (Li) metal has been considered as an important substitute for the graphite anode to further boost the energy density of Li-ion batteries. However, Li dendrite growth during Li plating/stripping causes safety concern and poor lifespan of Li metal batteries (LMB). Herein, fluoroethylene carbonate (FEC) additives are used to form a LiF-rich solid electrolyte interphase (SEI). The FEC-induced SEI layer is compact and stable, and thus beneficial to obtain a uniform morphology of Li deposits. This uniform and dendrite-free morphology renders a significantly improved Coulombic efficiency of 98% within 100 cycles in a Li | Cu half-cell. When the FEC-protected Li metal anode matches a high-loading LiNi0.5Co0.2Mn0.3O2 (NMC) cathode (12 mg cm(-2)), a high initial capacity of 154 mAh g(-1) (1.9 mAh cm(-2)) at 180.0 mA g(-1) is obtained. This LMB with conversion-type Li metal anode and intercalation-type NMC cathode affords an emerging energy storage system to probe the energy chemistry of Li metal protection and demonstrates the material engineering of batteries with very high energy density.",10.1002/adfm.201605989
J,"Böhlen, TT; Cerutti, F; Chin, MPW; Fossò, A; Ferrari, A; Ortega, PG; Mairani, A; Sala, PR; Smirnov, G; Vlachoudisl, V",The FLUKA Code: Developments and Challenges for High Energy and Medical Applications,"The FLUKA Monte Carlo code is used extensively at CERN for all beam-machine interactions, radioprotection calculations and facility design of forthcoming projects. Such needs require the code to be consistently reliable over the entire energy range (from MeV to TeV) for all projectiles (full suite of elementary particles and heavy ions). Outside CERN, among various applications worldwide, FLUKA serves as a core tool for the HIT and CNAO hadron-therapy facilities in Europe. Therefore, medical applications further impose stringent requirements in terms of reliability and predictive power, which demands constant refinement of sophisticated nuclear models and continuous code improvement. Some of the latest developments implemented in FLUKA are presented in this paper, with particular emphasis on issues and concerns pertaining to CERN and medical applications.",10.1016/j.nds.2014.07.049
J,"Ishigami, M; Chen, JH; Cullen, WG; Fuhrer, MS; Williams, ED",Atomic structure of graphene on SiO<sub>2</sub>,"We employ scanning probe microscopy to reveal atomic structures and nanoscale morphology of graphene-based electronic devices (i.e., a graphene sheet supported by an insulating silicon dioxide substrate) for the first time. Atomic resolution scanning tunneling microscopy images reveal the presence of a strong spatially dependent perturbation, which breaks the hexagonal lattice symmetry of the graphitic lattice. Structural corrugations of the graphene sheet partially conform to the underlying silicon oxide substrate. These effects are obscured or modified on graphene devices processed with normal lithographic methods, as they are covered with a layer of photoresist residue. We enable our experiments by a novel cleaning process to produce atomically clean graphene sheets.",10.1021/nl070613a
J,"Park, MH; Kim, MG; Joo, J; Kim, K; Kim, J; Ahn, S; Cui, Y; Cho, J",Silicon Nanotube Battery Anodes,"We present Si nanotubes prepared by reductive decomposition of a silicon precursor in an alumina template and etching. These nanotubes show impressive results, which shows very high reversible charge capacity of 3247 mA h/g with Coulombic efficiency of 89%, and also demonstrate superior capacity retention even at 5C rate (=15 A/g). Furthermore, the capacity in a Li-ion full cell consisting of a cathode of LiCoO2 and anode of Si nanotubes demonstrates a 10 times higher capacity than commercially available graphite even after 200 cycles.",10.1021/nl902058c
J,"Marschall, R",Semiconductor Composites: Strategies for Enhancing Charge Carrier Separation to Improve Photocatalytic Activity,"The formation of semiconductor composites comprising multicomponent or multiphase heterojunctions is a very effective strategy to design highly active photocatalyst systems. This review summarizes the recent strategies to develop such composites, and highlights the most recent developments in the field. After a general introduction into the different strategies to improve photocatalytic activity through formation of heterojunctions, the three different types of heterojunctions are introduced in detail, followed by a historical introduction to semiconductor heterojunction systems and a thorough literature overview. Special chapters describe the highly-investigated carbon nitride heterojunctions as well as very recent developments in terms of multiphase heterojunction formation, including the latest insights into the anatase-rutile system. When carefully designed, semiconductor composites comprising two or three different materials or phases very effectively facilitate charge separation and charge carrier transfer, substantially improving photocatalytic and photoelectrochemical efficiency.",10.1002/adfm.201303214
J,"Han, Y; Xu, Z; Gao, C",Ultrathin Graphene Nanofiltration Membrane for Water Purification,"A method of fabricating ultrathin (approximate to 22-53 nm thick) graphene nanofiltration membranes (uGNMs) on microporous substrates is presented for efficient water purification using chemically converted graphene (CCG). The prepared uGNMs show well packed layer structure formed by CCG sheets, as characterized by scanning electron microscopy, atomic force microscopy, and transmission electron microscopy. The performance of the uGNMs for water treatment was evaluated on a dead end filtration device and the pure water flux of uGNMs was high (21.8 L m(-2) h(-1) bar(-1)). The uGNMs show high retention (>99%) for organic dyes and moderate retention (approximate to 20-60%) for ion salts. The rejection mechanism of this kind of negatively charged membranes is intensively studied, and the results reveal that physical sieving and electrostatic interaction dominate the rejection process. Because of the ultrathin nature of uGNMs, 34 mg of CCG is sufficient for making a square meter of nanofiltration membrane, indicating that this new generation graphene-based nanofiltration technology would be resource saving and cost-effective. The integration of high performance, low cost, and simple solution-based fabrication process promises uGNMs great potential application in practical water purification.",10.1002/adfm.201202601
J,"Kurganov, A; Tadmor, E",New high-resolution central schemes for nonlinear conservation laws and convection-diffusion equations,"Central schemes may serve as universal finite-difference methods for solving nonlinear convection-diffusion equations in the sense that they are not tied to the specific eigenstructure of the problem, and hence can be implemented in a straightforward manner as black-box solvers for general conservation laws and related equations governing the spontaneous evolution of large gradient phenomena. The first-order Lax-Friedrichs scheme (P. D. Lax, 1954) is the forerunner for such central schemes. The central Nessyahu-Tadmor (NT) scheme (H. Nessyahu and E. Tadmor, 1990) offers higher resolution while retaining the simplicity of the Riemann-solver-free approach. The numerical viscosity present in these central schemes is of order O((Delta x)(2r)/Delta t). In the convective regime where Delta t similar to Delta x, the improved resolution of the NT scheme and its generalizations is achieved by lowering the amount of numerical viscosity with increasing r. At the same time, this family of central schemes suffers from excessive numerical viscosity when a sufficiently small time step is enforced, e.g., due to the presence of degenerate diffusion terms. In this paper we introduce a new family of central schemes which retain the simplicity of being independent of the eigenstructure of the problem, yet which enjoy a much smaller numerical viscosity (of the corresponding order O((Delta x)(2r-1))). In particular, our new central schemes maintain their high-resolution independent of O(1/Delta t), and letting Delta t down arrow 0, they admit a particularly simple semi-discrete formulation. The main idea behind the construction of these central schemes is the use of more precise information of the local propagation speeds. Beyond these CFL related speeds, no characteristic information is required. As a second ingredient in their construction, these central schemes realize the (nonsmooth part of the) approximate solution in terms of its cell averages integrated over the Riemann fans of varying size. The semi-discrete central scheme is then extended to multidimensional problems, with or without degenerate diffusive terms. Fully discrete versions are obtained with Runge-Kutta solvers. We prove that a scalar version of our high-resolution central scheme is nonoscillatory in the sense of satisfying the total-variation diminishing property in the one-dimensional case and the maximum principle in two-space dimensions. We conclude with a series of numerical examples, considering convex and nonconvex problems with and without degenerate diffusion, and scalar and systems of equations in one- and two-space dimensions. Time evolution is carried out by the: third- and fourth-order explicit embedded integration Runge-Kutta methods recently proposed by A. Medovikov (1998). These numerical studies demonstrate the remarkable resolution of our new family of central scheme. (C) 2000 Academic Press.",10.1006/jcph.2000.6459
J,"Jackson, P; Wuerz, R; Hariskos, D; Lotter, E; Witte, W; Powalla, M","Effects of heavy alkali elementsin Cu(In,Ga)Se<sub>2</sub> solar cells with efficiencies up to 22.6%","We report on the use and effect of the alkali elements rubidium and caesium in the place of sodium and potassium in the alkali post deposition treatment (PDT) as applied to Cu(In,Ga)Se-2 (CIGS) solar cell absorbers. In order to study the effects of the different alkali elements, we have produced a large number of CIGS solar cells with high efficiencies resulting in a good experimental resolution to detect even small differences in performance. We examine the electrical device parameters of these fully functional devices and observe a positive trend in the I-V parameters when moving from devices without PDT to KF-, RbF-, and eventually to CsF-PDT. A diode analysis reveals an improved diode quality for cells treated with heavier alkalis. Furthermore, secondary ion mass spectrometry (SIMS) measurements reveal a competitive mechanism induced within the class of alkali elements in the CIGS absorber induced by the alkali post deposition treatment.",10.1002/pssr.201600199
J,"Sondergaard, CR; Olsson, MHM; Rostkowski, M; Jensen, JH",Improved Treatment of Ligands and Coupling Effects in Empirical Calculation and Rationalization of p<i>K</i><sub>a</sub> Values,"The new empirical rules for protein pK(a) predictions implemented in the PROPKA3.0 software package (Olsson et al. J. Chem. Theory Comput. 2010, 7, 525-537) have been extended to the prediction of pK(a) shifts of active site residues and ionizable ligand groups in protein ligand complexes. We present new algorithms that allow pK(a) shifts due to inductive (i.e., covalently coupled) intraligand interactions, as well as noncovalently coupled interligand interactions in multiligand complexes, to be included in the prediction. The number of different ligand chemical groups that are automatically recognized has been increased to 18, and the general implementation has been changed so that new functional groups can be added easily by the user, aided by a new and more general protonation scheme. Except for a few cases, the new algorithms in PROPKA3.1 are found to yield results similar to or better than those obtained with PROPKA2.0 (Bas et al. Proteins: Struct., Funct., Bioinf 2008, 73, 765-783). Finally, we present a novel algorithm that identifies noncovalently coupled ionizable groups, where pK(a) prediction may be especially difficult. This is a general improvement to PROPKA and is applied to proteins with and without ligands.",10.1021/ct200133y
J,"Ambacher, O; Foutz, B; Smart, J; Shealy, JR; Weimann, NG; Chu, K; Murphy, M; Sierakowski, AJ; Schaff, WJ; Eastman, LF; Dimitrov, R; Mitchell, A; Stutzmann, M",Two dimensional electron gases induced by spontaneous and piezoelectric polarization in undoped and doped AlGaN/GaN heterostructures,"Two dimensional electron gases in AlxGa1-xN/GaN based heterostructures, suitable for high electron mobility transistors, are induced by strong polarization effects. The sheet carrier concentration and the confinement of the two dimensional electron gases located close to the AlGaN/GaN interface are sensitive to a large number of different physical properties such as polarity, alloy composition, strain, thickness, and doping of the AlGaN barrier. We have investigated these physical properties for undoped and silicon doped transistor structures by a combination of high resolution x-ray diffraction, atomic force microscopy, Hall effect, and capacitance-voltage profiling measurements. The polarization induced sheet charge bound at the AlGaN/GaN interfaces was calculated from different sets of piezoelectric constants available in the literature. The sheet carrier concentration induced by polarization charges was determined self-consistently from a coupled Schrodinger and Poisson equation solver for pseudomorphically and partially relaxed barriers with different alloy compositions. By comparison of theoretical and experimental results, we demonstrate that the formation of two dimensional electron gases in undoped and doped AlGaN/GaN structures rely both on piezoelectric and spontaneous polarization induced effects. In addition, mechanisms reducing the sheet carrier concentrations like nonabrupt interfaces, dislocations, and the possible influence of surface states on the two dimensional electron gases will be discussed briefly. (C) 2000 American Institute of Physics. [S0021- 8979(00)03401-0].",10.1063/1.371866
J,"Xiao, ZG; Yuan, YB; Shao, YC; Wang, Q; Dong, QF; Bi, C; Sharma, P; Gruverman, A; Huang, JS",Giant switchable photovoltaic effect in organometal trihalide perovskite devices,"Organolead trihalide perovskite (OTP) materials are emerging as naturally abundant materials for low-cost, solution-processed and highly effcient solar cells(1-9). Here, we show that, in OTP-based photovoltaic devices with vertical and lateral cell configurations, the photocurrent direction can be switched repeatedly by applying a small electric field of < 1V mu m(-1). The switchable photocurrent, generally observed in devices based on ferroelectric materials, reached 20.1 mAcm(-2) under one sun illumination in OTP devices with a vertical architecture, which is four orders of magnitude larger than lthat measured in other ferroelectric photovoltaic devices(10,11). This field-switchable photovoltaic effect can be explained by the formation of reversible p-i-n structures induced by ion drift in the perovskite layer. The demonstration of switchable OTP photovoltaics and electric-field-manipulated doping paves the way for innovative solar cell designs and for the exploitation of OTP materials in electrically and optically readable memristors and circuits.",10.1038/NMAT4150
J,"Yoon, Y; Ganapathi, K; Salahuddin, S",How Good Can Monolayer MoS<sub>2</sub> Transistors Be?,"Monolayer molybdenum disulfide (MoS2), unlike its bulk form, is a direct band gap semiconductor with a band gap of 1.8 eV. Recently, field-effect transistors have been demonstrated experimentally using a mechanically exfoliated MoS2 monolayer, showing promising potential for next generation electronics. Here we project the ultimate performance limit of MoS2 transistors by using nonequilibrium Green's function based quantum transport simulations. Our simulation results show that the strength of MoS2 transistors lies in large ON-OFF current ratio (>10(10)), immunity to short channel effects (drain-induced barrier lowering similar to 10 mV/V), and abrupt switching (subthreshold swing as low as 60 mV/decade). Our comparison of monolayer MoS2 transistors to the state-of-the-art III-V materials based transistors, reveals that while MoS2 transistors may not be ideal for high-performance applications due to heavier electron effective mass (m* = 0.45m(0)) and a lower mobility, they can be an attractive alternative for low power applications thanks to the large band gap and the excellent electrostatic integrity inherent in a two-dimensional system.",10.1021/nl2018178
J,"Lee, H; Rho, J; Messersmith, PB",Facile Conjugation of Biomolecules onto Surfaces via Mussel Adhesive Protein Inspired Coatings,"A new surface bioconjugation strategy is presented. A polydopamine surface coating provides chemical activation on material surfaces, is resistant to hydrolysis, and offers selectivity in coupling of biomolecules via nucleophilic groups through simple pH control. Control of orientation of immobilized biomolecules may be possible using terminally modified DNA or His-containing proteins.",10.1002/adma.200801222
J,"Abashian, A; Abe, K; Abe, R; Abe, K; Adachi, I; Ahn, BS; Ahn, HS; Aihara, H; Akatsu, M; Akhmetshin, R; Alexander, JP; Alimonti, G; An, Q; Aoki, K; Asai, M; Asano, Y; Aso, T; Aulchenko, V; Bakich, AM; Banas, E; Behari, S; Behera, PK; Beiline, D; Bondar, A; Bozek, A; Browder, TE; Casey, BCK; Chang, P; Chang, YH; Chao, Y; Chen, HS; Chen, HF; Chen, YQ; Cheon, BG; Chidzik, S; Choi, S; Choi, Y; Dneprovsky, L; Doi, Y; Dong, LY; Dragic, J; Drutskoy, A; Eidelman, S; Enomoto, R; Everton, CW; Fang, F; Fujii, H; Fujimoto, K; Fujita, Y; Fukunaga, C; Fukushima, M; Funahashi, Y; Garmash, A; Gordon, A; Gotow, K; Goriletsky, VI; Grinyov, BV; Guler, H; Guo, RS; Haba, J; Haitani, F; Hamasaki, H; Hanada, H; Hanagaki, K; Hara, K; Hara, T; Haruyama, T; Hastings, NC; Hayashi, K; Hayashii, H; Hazumi, M; Heenan, EM; Higashi, Y; Higuchi, T; Hikita, S; Hirai, T; Hirano, H; Hirose, M; Hitomi, N; Hojo, T; Hoshi, Y; Hoshina, K; Hou, WS; Hsu, SC; Huang, HC; Huang, TJ; Ichizawa, S; Igarashi, S; Igarashi, Y; Iijima, T; Ikeda, H; Ikeda, H; Inami, K; Inoue, Y; Ishikawa, A; Ishino, H; Itami, S; Itoh, R; Iwai, G; Iwai, M; Iwasaki, H; Iwasaki, Y; Jackson, D; Jang, HK; Jalocha, P; Jones, M; Joo, KK; Kagan, R; Kakuno, H; Kaneko, J; Kang, JS; Kang, JH; Kani, T; Kapusta, P; Kasami, K; Katayama, N; Kawai, H; Kawai, H; Kawai, M; Kawamura, N; Kawasaki, T; Kichimi, H; Kim, CH; Kim, DW; Kim, HJ; Kim, H; Kim, H; Kim, SK; Kinoshita, K; Kobayashi, S; Kobayashi, T; Koike, S; Kondo, Y; Korotushenko, K; Kumar, S; Kuniya, T; Kurihara, E; Kuzmin, A; Kwon, YJ; Lange, J; Lee, MC; Lee, MH; Lee, SH; Leonidopoulos, C; Li, J; Li, Y; Liu, HM; Liu, T; Lu, RS; Lyubinsky, VR; Makida, Y; Mamada, H; Manabe, A; Mao, ZP; Marlow, D; Matsuda, T; Matsubara, T; Matsumoto, S; Matsumoto, T; Matsuo, H; Mindas, C; Miyabayashi, K; Miyake, H; Miyata, H; Mohapatra, A; Moffitt, LC; Moloney, GR; Moorhead, GF; Morgan, N; Mori, S; Murakami, A; Murakami, T; Nagai, I; Nagamine, T; Nagasaka, Y; Nagashima, Y; Nagayama, S; Nakadaira, T; Nakamura, T; Nakano, E; Nakao, M; Nakajima, M; Nakajima, T; Nam, JW; Narita, S; Natkaniec, Z; Neichi, K; Nishida, S; Nitoh, O; Noguchi, S; Nomura, T; Nozaki, T; Ogawa, K; Ogawa, S; Ohkubo, R; Ohnishi, Y; Ohshima, Y; Okabe, T; Okazaki, N; Okuno, S; Olsen, SL; Ooba, T; Ohshima, T; Ostrowicz, W; Ozaki, H; Pakhlov, P; Palka, H; Panova, AI; Park, CS; Park, CW; Park, H; Peak, LS; Peng, JC; Peng, KC; Peters, M; Piilonen, L; Prebys, E; Rabberman, R; Rodriguez, JL; Romanov, L; Root, N; Rosen, M; Rosanska, M; Rybicki, K; Ryuko, J; Sagawa, H; Sahu, S; Saito, M; Sakai, Y; Sakamoto, H; Sanda, W; Sanpei, M; Sasaki, T; Sasao, N; Satpathy, A; Satapathy, M; Sato, N; Schrenk, S; Semenov, S; Senyo, K; Sevior, ME; Shakhova, KV; Shen, DZ; Shibuya, H; Shimada, K; Shpilinskaya, LI; Shwartz, B; Sidorov, A; Sidorov, V; Singh, J; Stanic, S; Stock, R; Suda, R; Sugi, A; Sugiyama, A; Suitoh, S; Sumisawa, K; Sumiyoshi, T; Sung, HF; Suzuki, J; Suzuki, JI; Suzuki, K; Suzuki, S; Suzuki, SY; Swain, S; Tajima, H; Takahashi, S; Takahashi, T; Takasaki, F; Takayama, T; Tan, N; Takita, M; Tamai, K; Tamura, N; Tanaka, J; Tanaka, M; Tanaka, Y; Tatomi, T; Taylor, GN; Teramoto, Y; Tomoto, M; Tomura, T; Tovey, SN; Trabelsi, K; Tsai, KL; Tsuboyama, T; Tsujita, Y; Tsukada, K; Tsukamoto, T; Tsukamoto, T; Uehara, S; Ueki, M; Ueno, K; Ujiie, N; Unno, Y; Uno, S; Ushiroda, Y; Usov, Y; Varner, G; Varvell, KE; Vinograd, EL; Wang, CH; Wang, CC; Wang, MZ; Wang, YF; Watanabe, M; Watanabe, Y; Wixted, R; Won, E; Xu, ZZ; Yabsley, B; Yamada, Y; Yamaga, M; Yamaguchi, A; Yamaguchi, H; Yamaki, T; Yamamoto, H; Yamanaka, T; Yamaoka, H; Yamaoka, Y; Yamashita, Y; Yamauchi, M; Yan, DS; Yanaka, S; Ye, SW; Yin, ZW; Yokoyama, M; Yokoyama, T; Yoshida, K; Yoshimura, Y; Yu, CX; Yuta, H; Zaslavsky, BG; Zhang, CC; Zhang, J; Zhang, SQ; Zhang, ZP; Zhao, H; Zhao, ZG; Zheng, YH; Zheng, ZP; Zhilich, V; Zontar, D",The Belle detector,"The Belle detector was designed and constructed to carry out quantitative studies of rare B-meson decay modes with very small branching fractions using an asymmetric e(+)e(-) collider operating at the Y(4S) resonance, the KEK-B-factory. Such studies require data samples containing similar to10(7) B-meson decays. The Belle detector is configured around a 1.5 T superconducting solenoid and iron structure surrounding the KEK-B beams at the Tsukuba interaction region. B meson decay vertices are measured by a silicon vertex detector situated just outside of a cylindrical beryllium beam pipe. Charged particle tracking is performed by a wire drift chamber (CDC). Particle identification is provided by dE/dx measurements in CDC, aerogel threshold Cherenkov counter and time-of-flight counter placed radially outside or CDC. Electromagnetic showers are detected in an array of CsI(TI) crystals located inside the solenoid coil. Muons and K(L) mesons are identified by arrays of resistive plate counters interspersed in the iron yoke. The detector covers the 0 region extending from 17degrees to 150degrees, The part of the uncovered small-angle region is instrumented with a pair of BGO crystal arrays placed on the surfaces of the QCS cryostats in the forward and backward directions. Details of the design and development works of the detector subsystems, which include trigger, data acquisition and computer systems,are described. Results of performance of the detector subsystems are also presented. (C) 2002 Published by Elsevier Science B.V.",10.1016/S0168-9002(01)02013-7
J,"Dubbeldam, D; Calero, S; Ellis, DE; Snurr, RQ",RASPA: molecular simulation software for adsorption and diffusion in flexible nanoporous materials,"A new software package, RASPA, for simulating adsorption and diffusion of molecules in flexible nanoporous materials is presented. The code implements the latest state-of-the-art algorithms for molecular dynamics and Monte Carlo (MC) in various ensembles including symplectic/measure-preserving integrators, Ewald summation, configurational-bias MC, continuous fractional component MC, reactive MC and Baker's minimisation. We show example applications of RASPA in computing coexistence properties, adsorption isotherms for single and multiple components, self- and collective diffusivities, reaction systems and visualisation. The software is released under the GNU General Public License.",10.1080/08927022.2015.1010082
J,"Oganesyan, V; Huse, DA",Localization of interacting fermions at high temperature,"We suggest that if a localized phase at nonzero temperature T > 0 exists for strongly disordered and weakly interacting electrons, as recently argued, it will also occur when both disorder and interactions are strong and T is very high. We show that in this high-T regime, the localization transition may be studied numerically through exact diagonalization of small systems. We obtain spectra for one-dimensional lattice models of interacting spinless fermions in a random potential. As expected, the spectral statistics of finite-size samples cross over from those of orthogonal random matrices in the diffusive regime at weak random potential to Poisson statistics in the localized regime at strong randomness. However, these data show deviations from simple one-parameter finite-size scaling: the apparent mobility edge '' drifts '' as the system's size is increased. Based on spectral statistics alone, we have thus been unable to make a strong numerical case for the presence of a many-body localized phase at nonzero T.",10.1103/PhysRevB.75.155111
