Publication Type,Authors,Title,Abstract,DOI
J,"Wang, ZG; Li, J; Wang, YG; Liu, Q",CDK4/6 inhibitor protects against myocardial cells apoptosis by inhibiting RB phosphorylation in H9c2 cells,"Cell cycle dysregulation is typical in human cancers, and CDK4/6 inhibitors targeting cell cycle have potential antiapoptosis effect. The aim of this work is to identify the regulatory effect of Palbociclib on apoptosis of H9c2 cells induced by high glucose (HG) and to elucidate the fundamental mechanisms. It was observed that Palbociclib decreased intracellular ROS production, augmented mitochondrial membrane potential and hindered apoptosis of H9c2 cells. Palbociclib increased the Bcl-2/Bax ratio, diminished the expressions of Bax and cleaved-caspase-3, and affected the RB phosphorylation and p53 expression. Altogether, the anti-apoptotic efficacy of Palbociclib could be attributed in part to the modulation of the mitochondria apoptotic pathway. (C) 2019 Elsevier Inc. All rights reserved.",10.1016/j.bbrc.2019.01.015
J,"Perepelov, AV; Li, XD; Xu, C; Filatov, AV; Shashkov, AS; Senchenkova, SN; Liu, B",Structure elucidation and gene cluster characterization of the O-antigen of <i>Vibrio cholerae</i> O14,"The O-polysaccharide (O-antigen) of Vibrio cholerae O14 was studied using chemical analyses and 1D and 2D NMR spectroscopy. The following structure of the repeating unit of the O-antigen was established: where GlcpN(SHb) indicates 2-deoxy-2-[(S)-3-hydroxybutanoylamino]-D-glucose. We found that Vibrio cholerae O14 is similar to that of O-polysaccharide of Azospirillum brasilense S17, which has been reported earlier. Moreover, we predicted functions of all the genes in the O-antigen gene cluster according to the structure established. Our study enriches the existing O-antigen database of Vibrio cholerae, and further facilitates the bacterial serotype identification.",10.1016/j.carres.2019.01.007
J,"Carroll, HD; Spouge, JL; Gonzalez, M",MultiDomainBenchmark: a multi-domain query and subject database suite,"Genetic sequence database retrieval benchmarks play an essential role in evaluating the performance of sequence searching tools. To date, all phylogenetically diverse benchmarks known to the authors include only query sequences with single protein domains. Domains are the primary building blocks of protein structure and function. Independently, each domain can fulfill a single function, but most proteins (> 80% in Metazoa) exist as multi-domain proteins. Multiple domain units combine in various arrangements or architectures to create different functions and are often under evolutionary pressures to yield new ones. Thus, it is crucial to create gold standards reflecting the multi-domain complexity of real proteins to more accurately evaluate sequence searching tools. This work introduces MultiDomainBenchmark (MDB), a database suite of 412 curated multi-domain queries and 227,512 target sequences, representing at least 5108 species and 1123 phylogenetically divergent protein families, their relevancy annotation, and domain location. Here, we use the benchmark to evaluate the performance of two commonly used sequence searching tools, BLAST/PSI-BLAST and HMMER. Additionally, we introduce a novel classification technique for multi-domain proteins to evaluate how well an algorithm recovers a domain architecture. Conclusion: MDB is publicly available at http://csc.columbusstate.edu/carroll/MDB/.",10.1186/s12859-019-2660-5
J,"Hayman, DC; Shalliker, RA",Renewing the performance of an expired particle packed column using active flow technology end fittings,"The performance of a particle packed column will inevitably degrade through use or misadventure. 'Active flow technology' (AFT) is known to greatly improve the performance of pristine columns, but is as of yet untested when used on columns that have degraded significantly. In this study AFT was used to regenerate a degraded column, where the reduced plate height and asymmetry values were 3.5 and 1.25 respectively. Once the AFT fittings were fitted to the column outlet and the flow segmentation ratio adjusted to 28% from the radial central exit port, the reduced plate height decreased to 2.0, and the bands were almost perfectly symmetrical with asymmetry factors equal to 1.04. Subsequently, the performance of the degraded column with AFT fittings provided performance that was comparable to that of a new conventional column fitted with traditional end fittings. The separation power of the degraded conventional column and that of the same column fitted with the AFT end fittings was then tested using the separation of oligostyrenes. In AFT mode, detection was undertaken at both the radial central exit port of the column and the peripheral exit port. The resulting separation that was achieved from the radial central exit port was superior to that observed on the conventional column, whereas, the separation observed from the peripheral port was very poor. It was subsequently determined that the reason for the degraded performance of the conventional column was a result of increased heterogeneity associated with the packing material in the wall region of the column. (C) 2018 Elsevier B.V. All rights reserved.",10.1016/j.chroma.2018.12.004
J,"Uhnak, NEF; Morrison, SS; O'Hara, MJ; Murray, NJ; Bartsch, MS; Edwards, HS; Grate, JW",Manipulation of mass transport rates using bead-in-a-tube method,"In ultralow Pu analyses, the gold standard is thermal ionization mass spectrometry (TIMS), which requires pure sources to achieve its performance. This purity is achieved through step-wise purifications. In this work single, anion-exchange beads were trapped in the tubing to allow for dynamic solution cycling over the surface of the beads to improve the rates of metal complex uptake. Rates of Pu sorption on single similar to 900 mu m SIR-1200 and similar to 620 mu m Reillex-HPQ beads were determined for single beads trapped in a tube with syringe pump driven dynamic solution cycling over the bead, improving sorption and desorption rates. A static control was used as a comparison. Using Pu-238 to enable facile activity-based measurements, rates were determined by measuring the residual Pu after contact with beads using liquid scintillation analysis (LSA) for fixed periods of time. Syringe pump driven dynamic solution cycling results in similar to 5 and similar to 15-fold improvements in the sorption rates for SIR-1200 and Reillex-HPQ Impacts on desorption were also examined. (C) 2018 Elsevier B.V. All rights reserved.",10.1016/j.chroma.2018.12.002
J,"Jian, FF; Liu, E; Li, ZY","Structural and functional study for tRNA cleavage by Glycine <i>o</i>-phenanthroline Cu<SUP>II</SUP> complex, [CuCl(phen)(gly)]•4H<sub>2</sub>O","The o-phenanthroline gly Cu(II) complex, [CuCl(phen)(gly)]center dot 4H(2)O 1, has been prepared and structurally characterized. The transfer RNA binding and degradation properties of complex 1 have been investigated by UV-vis spectroscopy, cyclic voltammetry (CV), capillary electrophoresis (CE) and atomic force microscopy (AFM) methods. The results showed that 1 can efficiently cleave tRNA in the physiological conditions (pH 7.0, and 37 degrees C), and has a digestion coefficient nearly up to 100% within 75 h. AFM image for 1/RNA exhibited arrayed tandem repetitions of tRNA segments. This study is targeting the destruction of the high-order structures of genetic biomacromolecules which paves an important way to novel materials for the decontamination of microorganisms (e.g., bacteria and viruses). (C) 2018 Elsevier Inc. All rights reserved.",10.1016/j.bbrc.2018.12.138
J,"Mojumder, S; Sawamura, R; Murayama, Y; Ogura, T; Yamanaka, K","Functional characterization of UBXN-6, a C-terminal cofactor of CDC-48, in <i>C</i>. <i>elegans</i>","CDC-48 is a AAA (ATPases associated with diverse cellular activities) chaperone and participates in a wide range of cellular activities. Its functional diversity is determined by differential binding of a variety of cofactors. In this study, we analyzed the physiological role of a CDC-48 cofactor UBXN-6 in Caenorhabditis elegans. The amount of UBXN-6 was markedly increased upon starvation, but not with the treatment of tunicamycin and rapamycin. The induction upon starvation is a unique characteristic for UBXN-6 among C-terminal cofactors of CDC-48. During starvation, lysosomal activity is triggered for rapid clearance of cellular materials. We observed the lysosomal activity by monitoring GLO-1::GFP, a marker for lysosomerelated organelles. We found that more puncta of GLO-1::GFP were observed in the ubxn-6 deletion mutant after 12 h starvation compared with the wild-type strain. Taken together, we propose that UBXN6 is involved in clearance of cellular materials upon starvation in C. elegans. (C) 2018 Elsevier Inc. All rights reserved.",10.1016/j.bbrc.2018.12.155
J,"Zhang, YC; Wang, YD; Yan, ZW; Song, CJ; Miao, GX; Zhang, LY","Design, Synthesis, and Use of Novel Photoaffinity Probes in Measuring the Serum Concentration of Glycogen Phosphorylase","A procedure to measure the serum concentration of glycogen phosphorylase during acute myocardial infarction is presented. This method was based on the synthesis of photoaffinity probes, and used the semiquantitative protein electrophoretic mobility shift technique. Three novel photoaffinity probes bearing different secondary tags were synthesized. Their potency was evaluated in an enzyme inhibition assay against rabbit muscle glycogen phosphorylase a (RMGPa). The inhibitory activity of probe 1 was only 100-fold less potent than the mother compound CP-320626. The photoaffinity labeling experiments were also performed, and a protein with molecular weight (MW) of about 90-100 kDa, which was consistent with the MW of GP, was clearly labeled by probe 1. A semiquantitative evaluation of the GP level in serum with probe 1 was also performed. The results showed that the protein band with a MW of about 90-100 kDa was tagged, and the concentration of the protein in serum was found to be between 25 and 50 ng/mL. Mass spectrometric analysis revealed that alpha-1,4 glucan phosphorylase (GPMM) was well-preserved in the bands.",10.3390/molecules24040798
J,"Arioli, F; Pérez, M; Are, C; Molins, E; Bosch, J; Amat, M",A Straightforward Synthesis of Functionalized <i>cis</i>-Perhydroisoquinolin-1-ones,"Base-catalyzed annulation reactions of 5,6-dihydro-2(1H)-pyridones with Nazarov-type reagents are reported. The effect of the solvent polarity and the concentration of the reagents is studied. The process involves two successive Michael additions and stereoselectively provides functionalized cis-perhydroisoquinolin-1-ones.",10.3390/molecules24030557
J,"Athyala, PK; Chitipothu, S; Kanwar, JR; Krishnakumar, S; Narayanan, J",Synthesis of saporin-antibody conjugates targeting EpCAM positive tumour cells,"Epithelial cell adhesion molecule (EpCAM) is a transmembrane glycoprotein involved in cell proliferation and differentiation, Ribosomal inactivating proteins derived from plants specifically target ribosomes and irreversibly inhibit protein synthesis. EpCAM antibody and saporin were conjugated using 1-ethyl-3-(3-dimethylaminopropyl) carbodiimide hydrochloride/N-hydroxysuccinimide chemistry. The mass of the conjugates were characterised using matrix-assisted laser desorption ionisation (MALDI). The saporin EpCAM (SAP-EpAB) conjugates were tested in-vitro against MCF-7 (breast cancer cells), WERI-Rb1 (retinoblastoma) cells. The flow cytometry and fluorescence microscopy were performed to show the binding efficiency of SAP-EpAB conjugate, Whole transcriptome changes of sap-conjugate treated cells were studied using affymetrix microarrays, MALDI-TOF analysis and polyacrylamide gel electrophoresis confirmed the conjugation of SAP with EpCAM antibody. Flow cytometry and fluorescent microscopy analysis revealed the binding of SAP-EpAB conjugates to the MCF-7, WERI-Rb1 cells. Apoptosis assay by annexin-V has shown an increased apoptotic and necrotic population in conjugate treated cells. MTT assay confirmed the tumour cell death and had shown the IC50 value of 0.8 mu g for conjugate in MCF-7 (breast cancer cells), and 1 mu g for WERI-Rb1 (retinoblastoma) cells, The microarray analysis revealed downregulation of the tumourigenic genes and upregulation of pro-apoptotic genes leading to apoptosis of tumour cells.",10.1049/iet-nbt.2018.5222
J,"Bolayir, A; Gokce, SF; Cigdem, B; Bolayir, HA; Gulunay, A; Celik, VK; Kapancik, S; Yildiz, ÖK","Can SCUBE1 be used to predict the early diagnosis, lesion volume and prognosis of acute ischemic stroke?","Objective: SCUBE1 [signal peptide-CUB (complement C1r/C1 s)-EGF (epidermal growth factor)-like domain-containing protein 1] is a novel biochemical marker. SCUBE1 is thought to play roles both in platelet activation and inflammation, which are important stages for the development of acute ischemic stroke (AIS). The purpose of our study was to determine the diagnostic and prognostic values and temporal change of plasma SCUBE1 levels in AIS patients. Materials and methods: Thirty-five patients diagnosed with AIS at the Cumhuriyet University Faculty of Medicine Neurology Department, between June and December 2017, and a control group of 35 healthy volunteers were included. Results: Median first day SCUBE1 value in the patient group was 97.51 ng/mL, and the median 7th day SCUBE1 value was 32.72 ng/mL. Median control group SCUBE1 value was 27.51 ng/mL. The first day SCUBE1 levels were significantly higher than the 7th day and the control group SCUBE1 levels (p = 0.001, p < 0.001, respectively). The ROC analysis showed that SCUBE1 levels above 68.8 ng/mL can be used as an indicator with high sensitivity and specificity for AIS diagnosis. Multivariate analysis revealed that the first day SCUBE1 had significant independent effects on development of AIS. In correlation analysis, plasma SCUBE1 levels showed a significantly positive correlation with lesion volume, NIHSS and MRS values (p < 0.01). Conclusion: First day plasma SCUBE1 values in AIS patients rised at significant levels compared to the control group. SCUBE1 could use both in the early diagnosis and prediction of prognosis and lesion volume of AIS patients.",10.1515/tjb-2018-0040
J,"Cameron, SA; Zubkova, OV; Toms, S; Furneaux, RH; Rendle, PM",Synthesis of <SUP>13</SUP>C-labelled sulfated <i>N</i>-acetyl-d-lactosamines to aid in the diagnosis of mucopolysaccharidosis diseases,"Morquio A syndrome is an autosomal mucopolysaccharide storage disorder that leads to accumulation of keratan sulfate. Diagnosis of this disease can be aided by measuring the levels of keratan sulfate in the urine. This requires the liquid chromatography tandem mass spectrometry (LCMS/MS) measurement of sulfated N-acetyl-d-lactosamines in the urine after cleavage of the keratan sulfate with keratanase II. Quantification requires isotopically-labelled internal standards. The synthesis of these C-13(6)-labelled standards from C-13(6)-galactose and N-acetylglucosamine is described. The required protected disaccharide is prepared utilising a regioselective, high yielding beta-galactosylation of a partially protected glucosamine acceptor and an inverse addition protocol. Subsequent synthesis of the C-13(6)-labelled mono and disulfated N-acetyllactosamines was achieved in five and eight steps, respectively, from this intermediate to provide internal standards for the LCMS/MS quantification of keratan sulfate in urine.",10.1002/jlcr.3697
J,"Chen, D; Yan, LL; Zheng, WP",Cyclic Peptide-Based Sirtuin Substrates,"In the current study, four side chain-to-side chain cyclic peptides (three 5-mers and one 4-mer) harboring N-epsilon-acetyl-lysine or N-epsilon-myristoyl-lysine were found to be in vitro substrates of the human SIRT1/2/3-catalyzed deacylation with good substrate activities, as judged by the k(cat)/K-M ratios.",10.3390/molecules24030424
J,"Chilakala, S; Cheng, I; Lee, I; Xu, Y",Analysis of oxygen-18 labeled phosphate to study positional isotope experiments using LC-QTOF-MS,"A method is proposed in this paper for the determination of oxygen-18 labeled phosphate so that positional isotope experiments using sensitive and rapid liquid chromatography-QTOF-mass spectrometry (LC-QTOF-MS) experiments can be carried out. The positional isotope exchange technique is a useful tool in understanding the mechanisms and kinetics of many enzyme-catalyzed reactions. Detection of the positions and concentration of these exchanged isotopes is the key. Gas chromatography-mass spectrometry (GC-MS) and nuclear magnetic resonance imaging are commonly used analytical techniques for measurement of O-18/O-16, P-31 and N-15 isotope enrichment. Since these techniques either require a time-consuming derivatization step or have a limited sensitivity, an LC and accurate mass-based method for monitoring O-18/O-16 exchange was developed and compared with a standard GC-MS method. Our results showed that the LC-QTOF-MS method developed was not only as accurate as the standard GC-MS method, but also a sensitive and robust analytical platform for the simultaneous determination of isotope enrichment and the analysis of positional isotopes without chemical derivation. The LC-QTOF-MS method developed was successfully applied to the measurement of O-18/O-16 in the reversibility study of ATP hydrolysis by Lon proteases.",10.1016/j.ab.2018.11.001
J,"Crestini, A; Vona, R; Lo Giudice, M; Sbriccoli, M; Piscopo, P; Borrelli, A; Rivabene, R; Ricceri, L; Mancini, A; Confaloni, A",Differentiation-Dependent Effects of a New Recombinant Manganese Superoxide Dismutase on Human SK-N-BE Neuron-Like Cells,"We have recently isolated a new isoform of recombinant manganese superoxide dismutase (rMnSOD) which provides a potent antitumor activity and strongly counteracts the occurrence of oxidative stress and tissue inflammation. This isoform, in addition to the enzymatic action common to all SODs, also shows special functional and structural properties, essentially due to the presence of a first leader peptide that allows the protein to enter easily into cells. Among endogenous antioxidants, SOD constitutes the first line of natural defence against pathological effects induced by an excess of free radicals. Here, we firstly describe the effects of our rMnSOD administration on the proliferant and malignant undifferentiated human neuroblastoma SK-N-BE cell line. Moreover, we also test the effects of rMnSOD in the all trans retinoic-differentiated SK-N-BE neuron-like cells, a quiescent not malignant model. While rMnSOD showed an antitumor activity on proliferating cells, a poor sensitivity to rMnSOD overload in retinoid-differentiated neuron-like cells was observed. However, in the latter case, in presence of experimental-induced oxidative stress, overcharge of rMnSOD enhanced the oxidant effects, through an increase of H2O2 due to low activity of both catalase and glutathione peroxidase. In conclusion, our data show that rMnSOD treatment exerts differential effects, which depend upon both cell differentiation and redox balance, addressing attention to the potential use of the recombinant enzyme on differentiated neurons. These facts ultimately pave the way for further preclinical studies aimed at evaluation of rMnSOD effects in models of neurodegenerative diseases.",10.1007/s11064-018-2686-5
J,"Daylari, TB; Riazi, GH; Pooyan, S; Fathi, E; Katouli, FH",Influence of various intensities of 528Hz sound-wave in production of testosterone in rat's brain and analysis of behavioral changes,"Testosterone is a nuclear androgen receptor ligand that controls multiple pathways in brain. In addition to the active biosynthesis of steroids in classic steroidogenic organs such as gonads, adrenals and placenta, testosterone also produced in astrocyte cells of brain. Testosterone and its level must be regulated in brain; because, it directly and indirectly affects memory and several key behavioral characteristics. The significance of sound waves on key enzymes that regulate levels of testosterone in brain has not been investigated. The aim of our study was to examine physical stress of such as sound on induction behavioral changes in animal models. According to the current study, sound waves with 528Hz frequency in 100dB intensity induce testosterone production in brain by enhancing StAR and SF-1 and reducing P450 aromatase gene expression. Frequency of 528Hz also reduces total concentration of reactive oxidative species in brain tissue. Prolonged exposure to this sound wave showed reduction of anxiety related behaviors in rats. The results reveal that reduced anxiety is related to increased concentration of testosterone in brain. This study may lead to ascertain a possible therapy in which sounds may be utilized to reduce anxiety in individual.",10.1007/s13258-018-0753-6
J,"De, AK; Ghosh, A; Biswas, K; Adak, MK","Moderation of physiological responses in rice plants with <i>Azolla</i> under 2,4-Dichlorophenoxy acetic acid stress","The present work highlights some preliminary observations on metabolism in rice (Oryza sativa Linn.) when an aquatic fern Azolla pinnata R.Br. was co-cultured under 2,4-Dichlorophenoxy acetic acid toxicity. We have observed the effects of Azolla in both fresh and dried forms. This work signifies the possible physiological changes of a crop plant by using Azolla as a bioremediator. In brief the herbicide 2,4-D is considered as stressor to rice plants and by applying the fresh and dried Azolla we investigate the changes occurred. The activities of different nitrogen metabolizing enzymes and reactive oxygen species were observed. On the other hand chlorophyll and carotenoids synthesis were retrieved by addition of fresh and dried Azolla mass over 2,4-D toxicity. Thus, the efficiency of fresh and dried Azolla mass was evaluated under herbicidal toxicity in rice. We evaluate the bio remediating role of Azolla plants against 2,4-D stress and conclude this species would also be supporting in supplementation of major nutrients to rice plants.",10.1007/s11033-018-4443-x
