Publication Type,Authors,Title,Abstract,DOI
J,"Muth, JT; Vogt, DM; Truby, RL; Mengüç, Y; Kolesky, DB; Wood, RJ; Lewis, JA",Embedded 3D Printing of Strain Sensors within Highly Stretchable Elastomers,"A new method, embedded-3D printing (e-3DP), is reported for fabricating strain sensors within highly conformal and extensible elastomeric matrices. e-3DP allows soft sensors to be created in nearly arbitrary planar and 3D motifs in a highly programmable and seamless manner. Several embodiments are demonstrated and sensor performance is characterized.",10.1002/adma.201400334
J,"Notomi, M",Theory of light propagation in strongly modulated photonic crystals: Refractionlike behavior in the vicinity of the photonic band gap,"Although light propagation in weakly modulated photonic crystals is basically similar to propagation in a diffraction grating in which conventional refractive index loses its meaning, we demonstrate that light propagation in strongly modulated two-dimensional (2D)/3D photonic crystals becomes refractionlike in the vicinity of the photonic bandgap. Such a crystal behaves as a material having an effective refractive index controllable by the band structure. This situation is analogous to the effective-mass approximation id electron-band theory. By utilizing this phenomenon, negatively refractive material can be realized, which has interesting optical properties such as mirror-image refraction.",10.1103/PhysRevB.62.10696
J,"van de Burgt, Y; Lubberman, E; Fuller, EJ; Keene, ST; Faria, GC; Agarwal, S; Marinella, MJ; Talin, AA; Salleo, A",A non-volatile organic electrochemical device as a low-voltage artificial synapse for neuromorphic computing,"The brain is capable of massively parallel information processing while consuming only similar to 1-100 fJ per synaptic event(1,2). Inspired by the efficiency of the brain, CMOS-based neural architectures(3) and memristors(4,5) are being developed for pattern recognition and machine learning. However, the volatility, design complexity and high supply voltages for CMOS architectures, and the stochastic and energy-costly switching of memristors complicate the path to achieve the interconnectivity, information density, and energy efficiency of the brain using either approach. Here we describe an electrochemical neuromorphic organic device (ENODe) operating with a fundamentally different mechanism from existing memristors. ENODe switches at low voltage and energy (<10 pJ for 10(3) mu m(2) devices), displays >500 distinct, non-volatile conductance states within a similar to 1V range, and achieves high classification accuracy when implemented in neural network simulations. Plastic ENODes are also fabricated on flexible substrates enabling the integration of neuromorphic functionality in stretchable electronic systems(6,7). Mechanical flexibility makes ENODes compatible with three-dimensional architectures, opening a path towards extreme interconnectivity comparable to the human brain.",10.1038/NMAT4856
J,"Sivanantham, A; Ganesan, P; Shanmugam, S",Hierarchical NiCo<sub>2</sub>S<sub>4</sub> Nanowire Arrays Supported on Ni Foam: An Efficient and Durable Bifunctional Electrocatalyst for Oxygen and Hydrogen Evolution Reactions,"A recent approach for solar-to-hydrogen generation has been water electrolysis using efficient, stable, and inexpensive bifunctional electrocatalysts within strong electrolytes. Herein, the direct growth of 1D NiCo2S4 nanowire (NW) arrays on a 3D Ni foam (NF) is described. This NiCo2S4 NW/NF array functions as an efficient bifunctional electrocatalyst for overall water splitting with excellent activity and stability. The 3D-Ni foam facilitates the directional growth, exposing more active sites of the catalyst for electrochemical reactions at the electrode-electrolyte interface. The binder-free, self-made NiCo2S4 NW/NF electrode delivers a hydrogen production current density of 10 mA cm(-2) at an overpotential of 260 mV for the oxygen evolution reaction and at 210 mV (versus a reversible hydrogen electrode) for the hydrogen evolution reaction in 1 M KOH. This highly active and stable bifunctional electrocatalyst enables the preparation of an alkaline water electrolyzer that could deliver 10 mA cm(-2) under a cell voltage of 1.63 V. Because the nonprecious-metal NiCo2S4 NW/NF foam-based electrodes afford the vigorous and continuous evolution of both H-2 and O-2 at 1.68 V, generated using a solar panel, they appear to be promising water splitting devices for large-scale solar-to-hydrogen generation.",10.1002/adfm.201600566
J,"Nie, JF",Precipitation and Hardening in Magnesium Alloys,"Magnesium alloys have received an increasing interest in the past 12 years for potential applications in the automotive, aircraft, aerospace, and electronic industries. Many of these alloys are strong because of solid-state precipitates that are produced by an age-hardening process. Although some strength improvements of existing magnesium alloys have been made and some novel alloys with improved strength have been developed, the strength level that has been achieved so far is still substantially lower than that obtained in counterpart aluminum alloys. Further improvements in the alloy strength require a better understanding of the structure, morphology, orientation of precipitates, effects of precipitate morphology, and orientation on the strengthening and microstructural factors that are important in controlling the nucleation and growth of these precipitates. In this review, precipitation in most precipitation-hardenable magnesium alloys is reviewed, and its relationship with strengthening is examined. It is demonstrated that the precipitation phenomena in these alloys, especially in the very early stage of the precipitation process, are still far from being well understood, and many fundamental issues remain unsolved even after some extensive and concerted efforts made in the past 12 years. The challenges associated with precipitation hardening and age hardening are identified and discussed, and guidelines are outlined for the rational design and development of higher strength, and ultimately ultrahigh strength, magnesium alloys via precipitation hardening.",10.1007/s11661-012-1217-2
J,"Barlat, F; Brem, JC; Yoon, JW; Chung, K; Dick, RE; Lege, DJ; Pourgoghrat, F; Choi, SH; Chu, E",Plane stress yield function for aluminum alloy sheets - part 1: theory,"A new plane stress yield function that well describes the anisotropic behavior of sheet metals, in particular, aluminum alloy sheets, was proposed. The anisotropy of the function was introduced in the formulation using two linear transformations on the Cauchy stress tensor. It was shown that the accuracy of this new function was similar to that of other recently proposed non-quadratic yield functions. Moreover, it was proved that the function is convex in stress space. A new experiment was proposed to obtain one of the anisotropy coefficients. This new formulation is expected to be particularly suitable for finite element (FE) modeling simulations of sheet forming processes for aluminum alloy sheets. (C) 2002 Elsevier Science Ltd. All rights reserved.",10.1016/S0749-6419(02)00019-0
J,"Dal Corso, A",Pseudopotentials periodic table: From H to Pu,"We discuss the generation of a library of projector augmented-wave (PAW) and ultrasoft pseudopotentials (PPs) for all elements of the periodic table from H to Pu. The PPs are compared with two libraries: pslibrary.0.3.1 and the GBRV library (Garrity et al., 2013). The PPs are tested on the lattice constants of the fcc and bcc structures of the 63 elements of the GBRV library. The same parameters are used to generate fully relativistic PPs that are compared with the scalar relativistic PPs. The PPs of lanthanides and actinides are tested on all-electron data available in the literature. (C) 2014 Elsevier B.V. All rights reserved.",10.1016/j.commatsci.2014.07.043
J,"Ramasubramaniam, A",Large excitonic effects in monolayers of molybdenum and tungsten dichalcogenides,"Quasiparticle band structures and optical properties of MoS2, MoSe2, MoTe2, WS2, and WSe2 monolayers are studied using the GW approximation in conjunction with the Bethe-Salpeter equation (BSE). The inclusion of two-particle excitations in the BSE approach reveals the presence of two strongly bound excitons (A and B) below the quasiparticle absorption onset arising from vertical transitions between a spin-orbit-split valence band and the conduction band at the K point of the Brillouin zone. The transition energies for monolayer MoS2, in particular, are shown to be in excellent agreement with available absorption and photoluminescence measurements. Excitation energies for the remaining monolayers are predicted to lie in the range of 1-2 eV. Systematic trends are identified for quasiparticle band gaps, transition energies, and exciton binding energies within as well as across the Mo and W families of dichalcogenides. Overall, the results suggest that quantum confinement of carriers within monolayers can be exploited in conjunction with chemical composition to tune the optoelectronic properties of layered transition-metal dichalcogenides at the nanoscale.",10.1103/PhysRevB.86.115409
J,"Dickey, MD",Stretchable and Soft Electronics using Liquid Metals,"The use of liquid metals based on gallium for soft and stretchable electronics is discussed. This emerging class of electronics is motivated, in part, by the new opportunities that arise from devices that have mechanical properties similar to those encountered in the human experience, such as skin, tissue, textiles, and clothing. These types of electronics (e.g., wearable or implantable electronics, sensors for soft robotics, e-skin) must operate during deformation. Liquid metals are compelling materials for these applications because, in principle, they are infinitely deformable while retaining metallic conductivity. Liquid metals have been used for stretchable wires and interconnects, reconfigurable antennas, soft sensors, self-healing circuits, and conformal electrodes. In contrast to Hg, liquid metals based on gallium have low toxicity and essentially no vapor pressure and are therefore considered safe to handle. Whereas most liquids bead up to minimize surface energy, the presence of a surface oxide on these metals makes it possible to pattern them into useful shapes using a variety of techniques, including fluidic injection and 3D printing. In addition to forming excellent conductors, these metals can be used actively to form memory devices, sensors, and diodes that are completely built from soft materials. The properties of these materials, their applications within soft and stretchable electronics, and future opportunities and challenges are considered.",10.1002/adma.201606425
J,"Compton, BG; Lewis, JA",3D-Printing of Lightweight Cellular Composites,"A new epoxy-based ink is reported, which enables 3D printing of lightweight cellular composites with controlled alignment of multiscale, high-aspect-ratio fiber reinforcement to create hierarchical structures inspired by balsa wood. Young's modulus values up to 10 times higher than existing commercially available 3D-printed polymers are attainable, while comparable strength values are maintained.",10.1002/adma.201401804
J,"Padmavathy, N; Vijayaraghavan, R",Enhanced bioactivity of ZnO nanoparticles-an antimicrobial study,"In this study, we investigate the antibacterial activity of ZnO nanoparticles with various particle sizes. ZnO was prepared by the base hydrolysis of zinc acetate in a 2-propanol medium and also by a precipitation method using Zn(NO3)(2) and NaOH. The products were characterized by x-ray diffraction (XRD) analysis, transmission electron microscopy (TEM) and photoluminescence (PL) spectroscopy. Bacteriological tests such as minimum inhibitory concentration (MIC) and disk diffusion were performed in Luria-Bertani and nutrient agar media on solid agar plates and in liquid broth systems using different concentrations of ZnO by a standard microbial method for the first time. Our bacteriological study showed the enhanced biocidal activity of ZnO nanoparticles compared with bulk ZnO in repeated experiments. This demonstrated that the bactericidal efficacy of ZnO nanoparticles increases with decreasing particle size. It is proposed that both the abrasiveness and the surface oxygen species of ZnO nanoparticles promote the biocidal properties of ZnO nanoparticles.",10.1088/1468-6996/9/3/035004
J,"Chen, WT; Zhu, AY; Sanjeev, V; Khorasaninejad, M; Shi, ZJ; Lee, E; Capasso, F",A broadband achromatic metalens for focusing and imaging in the visible,"A key goal of metalens research is to achieve wavefront shaping of light using optical elements with thicknesses on the order of the wavelength. Such miniaturization is expected to lead to compact, nanoscale optical devices with applications in cameras, lighting, displays and wearable optics. However, retaining functionality while reducing device size has proven particularly challenging. For example, so far there has been no demonstration of broadband achromatic metalenses covering the entire visible spectrum. Here, we show that by judicious design of nanofins on a surface, it is possible to simultaneously control the phase, group delay and group delay dispersion of light, thereby achieving a transmissive achromatic metalens with large bandwidth. We demonstrate diffraction-limited achromatic focusing and achromatic imaging from 470 to 670 nm. Our metalens comprises only a single layer of nanostructures whose thickness is on the order of the wavelength, and does not involve spatial multiplexing or cascading. While this initial design (numerical aperture of 0.2) has an efficiency of about 20% at 500 nm, we discuss ways in which our approach may be further optimized to meet the demand of future applications.",10.1038/s41565-017-0034-6
J,"Wu, JJ; Liu, SC",Low-temperature growth of well-aligned ZnO nanorods by chemical vapor deposition,"1D single-crystalline zinc oxide nanostructures are promising for nanoscale optoelectronic applications. Here a simple chemical vapor deposition method for the growth of well-aligned ZnO nanorods (see Figure) at low temperature is demonstrated. The nanorods, which grow on fused silica and are preferentially oriented in the c-axis direction, are strongly UV light emitting, peaking at around 386 nm at room temperature. [GRAPHICS] Low-Temperature Growth of Well-Aligned ZnO Nanorods by Chemical Vapor Deposition.",10.1002/1521-4095(20020205)14:3<215::AID-ADMA215>3.0.CO;2-J
J,"Vetrone, F; Naccache, R; Zamarrón, A; de la Fuente, AJ; Sanz-Rodríguez, F; Maestro, LM; Rodriguez, EM; Jaque, D; Solé, JG; Capobianco, JA",Temperature Sensing Using Fluorescent Nanothermometers,"Acquiring the temperature of a single living cell is not a trivial task. In this paper, we devise a novel nanothermometer, capable of accurately determining the temperature of solutions as well as biological systems such as HeLa cancer cells. The nanothermometer is based on the temperature-sensitive fluorescence of NaYF4:Er3+,Yb3+ nanoparticles, where the intensity ratio of the green fluorescence bands of the Er3+ dopant ions (H-2(11/2) -> I-4(15/2) and S-4(3/2) -> I-4(15/2)) changes with temperature. The nanothermometers were first used to obtain thermal profiles created when heating a colloidal solution of NaYF4:Er3+,Yb3+ nanoparticles in water using a pump-probe experiment. Following incubation of the nanoparticles with HeLa cervical cancer cells and their subsequent uptake, the fluorescent nanothermometers measured the internal temperature of the living cell from 25 degrees C to its thermally induced death at 45 degrees C.",10.1021/nn100244a
J,"Tada, H; Mitsui, T; Kiyonaga, T; Akita, T; Tanaka, K",All-solid-state Z-scheme in CdS-Au-TiO<sub>2</sub> three-component nanojunction system,"Natural photosynthesis, which achieves efficient solar energy conversion through the combined actions of many types of molecules ingeniously arranged in a nanospace, highlights the importance of a technique for site-selective coupling of different materials to realize artificial high-efficiency devices(1). In view of increasingly serious energy and environmental problems, semiconductor-based artificial photosynthetic systems consisting of isolated photochemical system 1 (PS1), PS2 and the electron-transfer system have recently been developed(2,3). However, the direct coupling of the components is crucial for retarding back reactions to increase the reaction efficiency. Here, we report a simple technique for forming an anisotropic CdS-Au-TiO2 nanojunction, in which PS1(CdS), PS2(TiO2) and the electron-transfer system (Au) are spatially fixed. This three-component system exhibits a high photocatalytic activity, far exceeding those of the single- and two-component systems, as a result of vectorial electron transfer driven by the two-step excitation of TiO2 and CdS.",10.1038/nmat1734
J,"Chen, YZ; Wang, CM; Wu, ZY; Xiong, YJ; Xu, Q; Yu, SH; Jiang, HL",From Bimetallic Metal-Organic Framework to Porous Carbon: High Surface Area and Multicomponent Active Dopants for Excellent Electrocatalysis,"Bimetallic metal-organic frameworks are rationally synthesized as templates and employed for porous carbons with retained morphology, high graphitization degree, hierarchical porosity, high surface area, CoNx moiety and uniform N/Co dopant by pyrolysis. The optimized carbon with additional phosphorus dopant exhibits excellent electrocatalytic performance for the oxygen reduction reaction, which is much better than the benchmark Pt/C in alkaline media.",10.1002/adma.201502315
J,"Liu, JP; Jiang, J; Cheng, CW; Li, HX; Zhang, JX; Gong, H; Fan, HJ",Co<sub>3</sub>O<sub>4</sub> Nanowire@MnO<sub>2</sub> Ultrathin Nanosheet Core/Shell Arrays: A New Class of High-Performance Pseudocapacitive Materials,A smart hybrid nanowire array consisting of Co3O4 porous nanowire core and a MnO2 ultrathin nanosheet shell is fabricated using a general 3D interfacial carbon-assisted hydrothermal method. The array exhibits a high capacitance with good cycle performance and remarkable rate capability that is ranging among the best reported to date for hybrid metal oxide systems in the absence of a conducting matrix.,10.1002/adma.201100058
J,"Ni, ZY; Liu, QH; Tang, KC; Zheng, JX; Zhou, J; Qin, R; Gao, ZX; Yu, DP; Lu, J",Tunable Bandgap in Silicene and Germanene,"By using ab initio calculations, we predict that a vertical electric field is able to open a band gap in semimetallic single-layer buckled silicene and germanene. The sizes of the band gap in both silicene and germanene increase linearly with the electric field strength. Ab initio quantum transport simulation of a dual-gated silicene field effect transistor confirms that the vertical electric field opens a transport gap, and a significant switching effect by an applied gate voltage is also observed. Therefore, biased single-layer silicene and germanene can work effectively at room temperature as field effect transistors.",10.1021/nl203065e
J,"Fu, J; Cano, ZP; Park, MG; Yu, AP; Fowler, M; Chen, ZW","Electrically Rechargeable Zinc-Air Batteries: Progress, Challenges, and Perspectives","Zinc-air batteries have attracted much attention and received revived research efforts recently due to their high energy density, which makes them a promising candidate for emerging mobile and electronic applications. Besides their high energy density, they also demonstrate other desirable characteristics, such as abundant raw materials, environmental friendliness, safety, and low cost. Here, the reaction mechanism of electrically rechargeable zinc-air batteries is discussed, different battery configurations are compared, and an in depth discussion is offered of the major issues that affect individual cellular components, along with respective strategies to alleviate these issues to enhance battery performance. Additionally, a section dedicated to battery-testing techniques and corresponding recommendations for best practices are included. Finally, a general perspective on the current limitations, recent application-targeted developments, and recommended future research directions to prolong the lifespan of electrically rechargeable zinc-air batteries is provided.",10.1002/adma.201604685
J,"Perrault, SD; Walkey, C; Jennings, T; Fischer, HC; Chan, WCW",Mediating Tumor Targeting Efficiency of Nanoparticles Through Design,"Here we systematically examined the effect of nanoparticle size (10-100 nm) and surface chemistry (i.e., poly(ethylene glycol)) on passive targeting of tumors in vivo. We found that the physical and chemical properties of the nanoparticles influenced their pharmacokinetic behavior, which ultimately determined their tumor accumulation capacity. Interestingly, the permeation of nanoparticles within the tumor is highly dependent on the overall size of the nanoparticle, where larger nanoparticles appear to stay near the vasculature while smaller nanoparticles rapidly diffuse throughout the tumor matrix. Our results provide design parameters for engineering nanoparticles for optimized tumor targeting of contrast agents and therapeutics.",10.1021/nl900031y
J,"Wang, GX; Shen, XP; Yao, J; Park, J",Graphene nanosheets for enhanced lithium storage in lithium ion batteries,"Graphene nanosheets were synthesized in large quantities using a chemical approach. Field emission electron microscope observation revealed that loose graphene nanosheets agglomerated and crumpled naturally into shapes resembling flower-petals. High resolution transmission electron microscope analysis, Raman spectroscopy and ultraviolet-visible spectroscopy measurements confirmed the graphitic crystalline structure of the graphene nanosheets. The nanosheets exhibited an enhanced lithium storage capacity as anodes in lithium-ion cells and good cyclic performance. (C) 2009 Elsevier Ltd. All rights reserved.",10.1016/j.carbon.2009.03.053
J,"Al-Saleh, MH; Sundararaj, U",Electromagnetic interference shielding mechanisms of CNT/polymer composites,"The electromagnetic interference (EMI) shielding mechanisms of multi-walled carbon nanotube (MWCNT)/polymer composites were analyzed experimentally and theoretically. For the experimental analysis, EMI shielding effectiveness (SE) of MWCNT/polypropylene (PP) composite plates made in three different thicknesses and at four different concentrations were studied. A model based on the shielding of electromagnetic plane wave was used to theoretically study the EMI shielding mechanisms. The experimental results showed that absorption is the major shielding mechanism and reflection is the secondary shielding mechanism. The modeling results demonstrated that multiple-reflection within MWCNT internal surfaces and between MWCNT external surfaces decrease the overall EMI SE. The EMI SE of MWCNT/PP composites increased with increase in MWCNT content and shielding plate thickness. (C) 2009 Elsevier Ltd. All rights reserved.",10.1016/j.carbon.2009.02.030
J,"Ma, KK; Wen, HM; Hu, T; Topping, TD; Isheim, D; Seidman, DN; Lavernia, EJ; Schoenung, JM",Mechanical behavior and strengthening mechanisms in ultrafine grain precipitation-strengthened aluminum alloy,"To provide insight into the relationships between precipitation phenomena, grain size and mechanical behavior in a complex precipitation-strengthened alloy system, Al 7075 alloy, a commonly used aluminum alloy, was selected as a model system in the present study. Ultrafine-grained (UFG) bulk materials were fabricated through cryomilling, degassing, hot isostatic pressing and extrusion, followed by a subsequent heat treatment. The mechanical behavior and microstructure of the materials were analyzed and compared directly to the coarse-grained (CG) counterpart. Three-dimensional atom-probe tomography was utilized to investigate the intermetallic precipitates and oxide dispersoids formed in the as-extruded UFG material. UFG 7075 exhibits higher strength than the CG 7075 alloy for each equivalent condition. After a T6 temper, the yield strength (YS) and ultimate tensile strength (UTS) of UFG 7075 achieved 734 and 774 MPa, respectively, which are similar to 120 MPa higher than those of the CG equivalent. The strength of as-extruded UFG 7075 (YS: 583 MPa, UTS: 631 MPa) is even higher than that of commercial 7075-T6. More importantly, the strengthening mechanisms in each material were established quantitatively for the first time for this complex precipitation-strengthened system, accounting for grain-boundary, dislocation, solid-solution, precipitation and oxide dispersoid strengthening contributions. Grain-boundary strengthening was the predominant mechanism in as-extruded UFG 7075, contributing a strength increment estimated to be 242 MPa, whereas Orowan precipitation strengthening was predominant in the as-extruded CG 7075 (similar to 102 MPa) and in the T6-tempered materials, and was estimated to contribute 472 and 414 MPa for CG-T6 and UFG-T6, respectively. (C) 2013 Acta Materialia Inc. Published by Elsevier Ltd. All rights reserved.",10.1016/j.actamat.2013.09.042
J,"Wu, ZS; Winter, A; Chen, L; Sun, Y; Turchanin, A; Feng, XL; Müllen, K",Three-Dimensional Nitrogen and Boron Co-doped Graphene for High-Performance All-Solid-State Supercapacitors,,10.1002/adma.201201948
J,"Liu, ZK; Jiang, J; Zhou, B; Wang, ZJ; Zhang, Y; Weng, HM; Prabhakaran, D; Mo, SK; Peng, H; Dudin, P; Kim, T; Hoesch, M; Fang, Z; Dai, X; Shen, ZX; Feng, DL; Hussain, Z; Chen, YL",A stable three-dimensional topological Dirac semimetal Cd<sub>3</sub>As<sub>2</sub>,"Three-dimensional (3D) topological Dirac semimetals (TDSs) are a recently proposed state of quantum matter(1-6) that have attracted increasing attention in physics and materials science. A 3D TDS is not only a bulk analogue of graphene; it also exhibits non-trivial topology in its electronic structure that shares similarities with topological insulators. Moreover, a TDS can potentially be driven into other exotic phases (such as Weyl semimetals(1,7), axion insulators(1,4) and topological superconductors(8,9)), making it a unique parent compound for the study of these states and the phase transitions between them. Here, by performing angle-resolved photoemission spectroscopy, we directly observe a pair of 3D Dirac fermions in Cd3As2, proving that it is a model 3D TDS. Compared with other 3D TDSs, for example, beta-cristobalite BiO2 (ref. 3) and Na3Bi (refs 4,5), Cd3As2 is stable and has much higher Fermi velocities. Furthermore, by in situ doping we have been able to tune its Fermi energy, making it a flexible platform for exploring exotic physical phenomena.",10.1038/NMAT3990
