Publication Type,Authors,Title,Abstract,DOI
J,"Jeong, H; Myung, WR; Kim, KY; Min, KD; Jung, SB",Mechanical Reliability of Epoxy Sn-58wt.%Bi Composite Solder Under Temperature-Humidity Treatment with Organic Solderability Preservatives (OSP) Surface Finish,"The microstructures and mechanical reliability of Sn-58Bi solder and epoxy Sn-58Bi composite solder joint were investigated with organic solderability preservative surface finishes. The mechanical reliabilities of Sn58Bi and epoxy Sn58Bi solder were evaluated by the board-level drop test and the 3-point bend test after temperature-humidity storage testing. The microstructure and chemical composition of the solder joints were characterized by scanning electron microscopy and energy dispersive X-ray spectroscopy, respectively. The addition of epoxy in solder paste did not affect the morphology of the intermetallic compound. The thickness of the scalloped-shaped Cu6Sn5 intermetallic compound of solder/OSP joint increased with aging time. The drop number until fail for the epoxy Sn58Bi/OSP joint was higher than that for the Sn-58Bi/OSP joint; the average numbers of drops withstood by the Sn-58Bi/OSP joint and epoxy Sn-58Bi/OSP joint following the reflow process were fewer than 10 drops and 180 drops, respectively. The drop number of solder/OSP joints decreased with increasing aging time. The result of the 3-point bend tests shows that the number of bend cycles for the epoxy Sn-58Bi/OSP joint was 30 times higher than that for the Sn-58Bi/OSP joint. The number of bend cycles for solder/OSP joints was decreased with increasing aging time.",10.1166/sam.2020.3660
J,"Kang, H; Kim, S; Kang, J",Improved Sensitivity of Indirect Organic X-ray Detector Using Ag Nanoparticles Blended in Bulk-Heterojunction Active Layer,"Blending effect of Ag nanoparticles (NPs) in bulk-heterojunction P3HT:PC70BM layer was studied to improve the sensitivity of indirect X-ray detector. Scintillator-decoupled detectors with different contents (1, 3, 5 and 7 wt%) of Ag NPs were fabricated and tested using a solar simulator. Compared with the detector having pristine P3HT:PC70BM layer, the detector with 3 wt% Ag NPs blended in the P3HT:PC70BM layer showed 26% higher PCE and 19% higher J(sc). CsI(Tl) scintillator-coupled detectors were then tested under irradiation of X-ray source. The detector with 3 wt% Ag NPs-blended P3HT:PC70BM layer showed the highest CCD of 350.51 nA/cm(2) and the highest sensitivity of 2.20 mA/Gy.cm(2). At optimal Ag NPs blending condition, Ag NPs in the P3HT:PC70BM layer can enhance charge-generation by improving absorption of visible-photons and charge-extraction by improving carrier-mobility while lowering resistance.",10.1166/sam.2020.3663
J,"Li, ZJ; Wang, XY; Tian, M; Zhang, XD; Shi, FN; Bai, B",Facile Synthesis and Optical Properties of Aluminum Nitride Nanowires Array,"AlN nanowires macro-array were successfully fabricated on Si substrate by double template method and chemical vapour deposition. The research shows that AlN nanowires array with different diameter, length and coverage can be prepared by controlling the experimental conditions. The as-prepared AlN nanowires array were characterized by X-ray diffraction (XRD), scanning electron microscopy (SEM) and transmission electron microscopy (TEM). Furthermore, the Ultraviolet absorption of AlN nanowires array as a sensors was investigated and calculated with the first principle.",10.1166/jnn.2020.17310
J,"Liu, F; Duan, X; Huang, L; Li, YY; Li, KZ; Li, BH; Zhou, SP; Lu, J; Mao, BW; Zhao, YK",Metalized Alkanedithiol Self-Assembled Monolayers (SAM) on Au Surfaces by an <i>In Situ</i> Autocatalytic Mechanism,"Here, a simple and general approach was developed for depositing metal nanoparticles on alkanedithiol self-assembled monolayers (SAMs) based on the spontaneous reduction of metal ions by the free SH sites of SAMs. By immersing the alkanedithiol SAM/Au in a corresponding metal containing solution (HAuCl4, AgNO3, H2PtCl6 and PdSO4), Au, Ag, Pt and Pd clusters, respectively, could be formed on top of the SAM/Au(111) electrode surface, which was confirmed by STM characterization. The size, morphology and coverage of clusters/islands can be tuned by modulating the immersion time, which allows for possible utilization of the metal/SAM/Au(111) in catalysis, nanoelectronics and biodetection.",10.1166/jnn.2020.17370
J,"Shim, YB; Bae, HU; Park, JT; Jeong, MY",Optimization of Single-Step UV Exposure for Fabrication of Integrated Optical Device by Imprinting,"In this paper, a single ultra-violet exposure for multi-height structure was used to fabricate an optical-fiber-integrated planar lightwave circuit (PLC) splitter using a thermal imprinting technique. The 1x8 tapered multi-mode PLC splitter was designed with a trench at a depth of 50 mu m and a variable width ranging from 50 mu m to 690 mu m for the insertion of waveguide and fiber structures measuring 125 mu mx87.5 mu m in order to minimize insertion loss. Photolithography with a Cr layer and bottom anti-reflection coating (BARC) was utilized to fabricate a multi-height photoresist structure, and the effect of the thick Cr layer and BARC on the geometry was investigated. Scanning electron microscopy of the fabricated structures showed that a Cr thickness of 50 nm and BARC provided the ideal geometry with a minimal undercut and sidewall roughness. Based on the characterization of the imprinted splitter, the average value and uniformity of optical loss between the channels were 10 dB and less than 0.42 dB, respectively.",10.1166/sam.2020.3673
J,"Weng, KW; Han, S",Photocatalytic Performance and Hydrophilicity of TiO<sub>2</sub> Sputtered with Tungsten Vanadium Alloy,"In this study, TiWVOx/TiO2 thin-films were fabricated using a bipolar pulsed magnetron sputtering technique and were characterized. The results obtained using the X-ray diffraction analysis confirmed the anatase phase structure with a highly oriented TiO2 (101) plane. The surface images obtained through scanning electron microscopy revealed the uniform distribution of pebble-like or cell-like clusters with no noticeable crack formation. In this study, an increasing WV alloy pulse power was positively associated with increasing proportions of WOx and VOx in the films. The TiO2 with WV alloy sputtered at a power of 50 W was found to be more hydrophilic than TiO2 with WV alloy sputtered at 200 W, thereby exhibiting enhanced photocatalytic activity.",10.1166/jnn.2020.17371
J,"Yeo, NE; Kim, DI; Jeong, MY",Compressive and Shear Resistances of Confined Water Droplet in Sliding Motion Against Hydrophobic Counterpart,"The compressive and shear resistances of the water droplet confined between the hydrophobic surfaces were investigated to evaluate the effect of the micro-scale surface pattern on the repulsive capillary force and friction of droplet. The hydrophobic surfaces covered with square pillar structures in the hexagonal array were prepared and the repulsive normal load and friction coefficient of the droplet were characterized. The force measurements in the vertical and lateral directions on the droplet confined between the prepared hydrophobic surfaces revealed that the compressive resistance to the vertical motion which is identical with the repulsive capillary force increases with deformation when the deformed droplet is horizontally symmetric. On the other hand, the friction coefficient of the squeezed droplet is inversely proportional to the repulsive capillary force. It was found that the reduced pressure acting on the solid-liquid interface results in the abnormal reduction in friction coefficient. In addition, the critical hydraulic pressure analysis confirmed that the partially wetted Cassie-Baxter (CB) state is maintained during sliding motion.",10.1166/sam.2020.3671
J,"Yoo, K; Ban, D; Kang, J",Improvement of the Sensitivity of Indirect Organic X-ray Detector Using Conductivity Change of Hole Transport Layer,"In this paper, we report on our study of the sensitivity of an indirect-type organic X-ray detector, which depends on the conductivity of the hole-transport layer composed of PEDOT:PSS. The polar solvent, dimethylformamide (DMF), was mixed with the PEDOT:PSS solution to improve the conductivity of the HTL. When the DMF was added to the PEDOT:PSS solution, the conductive PEDOT fragments distributed more uniformly because of the high dipole moment of the DMF. In order to find the optimal process condition, the blending ratio of DMF and the baking condition of the PEDOT:PSS layer were examined. The detector with the PEDOT:PSS layer fabricated with 50 wt% DMF added and 160 degrees C baking for 30 min had the highest sensitivity, of 1.988 mA/Gy.cm(2), which was 61.23% higher than the sensitivity of the detector with the pristine PEDOT:PSS layer.",10.1166/sam.2020.3664
J,"Zhang, WS; Yu, NS; Li, HO; Qi, Y",Ultraviolet Photoconductive Detector Based on MgO/a-GaN Heterostructure Grown by Aqueous Method,"Thin MgO nanostructure layer was grown on a-plane GaN film in this study using low temperature aqueous method. The thin MgO layer showed uniform sheet-like morphology. Meanwhile, ultraviolet (UV) photoconductive detector based on MgO/a-GaN heterostructure was fabricated by simple way. The obtained detector displayed excellent UV sensing properties. Results showed that the thin MgO nanostructure layer can effectively decrease the dark current and passivate the surface defects. The facile method will provide a new route to adopt nanostructures for applications in enhancing the performance of GaN-based UV detector.",10.1166/jnn.2020.17334
J,"Farrokh, M; Alitabar, M; Gheiratmand, T",Effect of Temperature and Anodizing Potential on the Photocatalytic Activity of TiO<sub>2</sub> Nanotubes,"In this research, the effect of temperature and anodizing voltage on the morphology and photocatalytic activity of TiO2 nanotubes which were fabricated in the organic electrolyte containing sodium carbonate as an additive was investigated. The FESEM results indicate that by increasing temperature, the growth rate, wall thickness of nanotubes decreased and disordered nanotube was fabricated. Besides, the photocatalytic activity of nanotubes was decreased as well. Furthermore, enhancing the anodizing voltage from 30 to 50 V leads to improvement of morphology and photocatalytic activity of TiO2 nanotubes.",10.1166/jnn.2020.17133
J,"Garg, R; Sen, D; Sahu, A; Krishnan, M",Morphological Tuning of Nanostructured Hydroxyapatite (HAp) Porous Microgranules by Evaporation-Induced Assembly,"Porous biocompatible microgranules, such as hydroxyapatite (HAp), are potential candidates for various bio-medical applications including drug delivery and remediation. Using the principle of evaporation-induced assembly in contact free dispersion droplets, we have synthesized porous micrometric HAp granules consist of interlocked ellipsoidal nanoparticles. We have shown that the shape of the microgranules can be tuned from spherical to doughnut solely by controlling the drying temperature during assembly. The structure and interparticle correlation in the synthesized granules have been probed by electron microscopy and small-angle scattering. The observed morphological transition has been attributed to the buckling of elastic shell made of interlocked HAp nanoparticles. Alteration of granular morphology at higher drying rate does not affect the local packing fraction of the correlated HAp nanoparticles in the granules. The absorption of bovine serum albumin protein by the synthesized granules has been tested as a potential application.",10.1166/jnn.2020.17142
J,"Hong, S; Han, YZ; Zhang, K; Wang, MB; Cui, NN; Du, XQ; Li, QY; Huang, YG; Jiang, F; Xie, KY",TiO<sub>2</sub> Nanosheet-Redox Graphene Oxide/Sulphur Cathode for High-Performance Lithium-Sulphur Batteries,"Lithium-sulphur batteries are considered as some of the most potent secondary-battery systems. These batteries are expected to have extensive applications in fields requiring high-energy density. However, such applications are hindered by some serious intrinsic obstacles. Herein, TiO2 nanosheets-rGO/sulphur (TiO2 NS-rGO/S) composites were fabricated through a two-process hydrothermal method. TiO2 nanosheets served as active sites for polysulphide absorption, whereas rGO offered space for sulphur improvement and TiO2 NS-rGO/S composites. The TiO2 NS-rGO/S composite exhibited high discharge capacity of 1099 mAh.g(-1) at 0.2 C rate and retained a capacity of 690 mAh.g(-1) after 100 cycles, with high sulphur loading of 3 mg.cm(-2). The high initial specific discharge capacity and improved cyclic stability were attributed to the synergistic effects of TiO2 nanosheets and rGO. These results indicated that the simple, low-cost and scalable method provides a novel perspective on practical utilisation of lithium-sulphur batteries.",10.1166/jnn.2020.16957
J,"Jin, L; Ding, PX; Du, JZ; Zeng, HY; Zhu, PH; Xu, S; Shi, XK; Zhou, EG",Mechanism and Kinetics of Dehydroxylation and Decarbonation of Mg-Fe Hydrotalcite,"Thermal behavior of hydrotalcites, which is a calcination process, is critical to prepare the metal oxide catalysts with high performances in the practical applications. In this paper, the MgFe-LDH with Mg/Fe molar ratio of 3.0 was prepared by urea method and the calcined products are obtained by calcining at different temperatures (473 K, 573 K, 673 K, 773 K, 873 K and 973 K) under a N-2 atmosphere for 4 h. The structure, morphology, texture, pyrolysis kinetics and mechanism of the MgFe-LDH were studied in detail. On one hand, based on the TG/DSC curves, Starink, Kissinger and Flynn-Wall-Ozawa (FWO) methods were used to calculate the activation energy, on the other hand, the Satava-Sestak, Achar and Malek methods were used to define the most probable reaction mechanisms of pyrolysis behavior. The results suggested that the thermal decomposition of the LDH experienced two steps, i.e., removal of the interlayer water, followed by dehydroxylation and decarbonation. Moreover the Makel method was used to define the most probable reaction mechanisms of the pyrolysis behavior.",10.1166/jnn.2020.16958
J,"Lim, J; Ahn, G; Jeong, I; Song, H",Temperature-Dependent Charge Transport of Large-Area Molecular Junctions with PEDOT:PSS Electrodes,"We report on the temperature-dependent transport behaviors of large-area molecular junctions fabricated with poly-(3,4-ethylene-dioxythiophene) stabilized with polystyrene sulphonic acid (PEDOT:PSS) interlayer electrodes and the archetypal benzenethiol molecules. In this study, we investigated two different benzenethiol molecules: 4-methylbenzenethiol (MBT) and 1,4-benzenedithiol (BDT), which have the identical backbone structure but different top end-groups. The charge transport through the molecular junctions was dominated by distinct interfacial contact properties between the PEDOT:PSS electrodes and the component molecules. We also observed that the electrical characteristics of the MBT junctions are influenced by the PEDOT grain size, particularly depending on the annealing temperature.",10.1166/sam.2020.3645
J,"Liu, P; Jiang, LN; Chen, WZ; Zhang, XM; Yang, WL; Wan, CH","Voltage controllable Pt/Co/AlO<i><sub>x</sub></i>, superparamagnetic films","Electrochemical reaction induced by gate voltage between metallic cobalt and cobalt oxides was found to remarkably reshape average volume of superparamagnetic particles in Pt/Co/AlOx, stacks at room temperature and thus modulate superparamagnetic properties, such as saturation fields and saturated magnetization, of the superparamagnetic films. The interfacial reaction was indicated in anomalous Hall transport measurement. This voltage-controllable superparamagnetism observed in Pt/Co/AlOx, films could be utilized in a new architecture of nonvolatile and high density magnetic random access memories or neuromorphic computing.",10.1016/j.jmmm.2019.166006
J,"Liu, Z; Zhou, W; Zeng, GL; Zhang, YL; Wu, ZB; Chen, H",Facile Synthesis of Tremella-Like Li<sub>3</sub>V<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub>/C Composite Cathode Materials Based on Oroxylum for Use in Lithium-Ion Batteries,"Oroxylum as a traditional Chinese medicine, was used as a green and novel bio-template to synthesize tremella-like Li3V2(PO4)(3)/C composite (LVPC) cathode materials by adopting a facile immersion method. The microstructures were analyzed by X-ray diffraction analysis, scanning electron microscopy, and transmission electron microscopy. The electrochemical properties were investigated by galvanostatic charge-discharge experiments. The LVPC revealed specific capacity of 95 mAh center dot g(-1) at 1 C rate within potential range of 3.0-4.3 V. After 100 cycles at 0.2 C, the retention of discharge capacity was 96%. The modified electrochemical performance is mainly resulted from the distinct tremella-like structure.",10.1166/jnn.2020.17361
J,"Mostarac, D; Vaughan, L; Sánchez, PA; Kantorovich, SS",The influence of crosslinkers and magnetic particle distribution along the filament backbone on the magnetic properties of supracolloidal linear polymer-like chains,"Diverse polymer crosslinking techniques allow the synthesis of linear polymer-like structures whose monomers are colloidal particles. In the case where all or part of these colloidal particles are magnetic, one can control the behaviour of these supracolloidal polymers, known as magnetic filaments (MFs), by applied magnetic fields. However, the response of MFs strongly depends on the crosslinking procedure. In the present study, we employ Langevin dynamics simulations to investigate the influence of the type of crosslinking and the distribution of magnetic particles within MFs on their response to an external magnetic field. We found that if the rotation of the dipole moment of particles is not coupled to the backbone of the filament, the impact of the magnetic content is strongly decreased.",10.1016/j.jmmm.2019.166029
J,"Ohmer, D; Yi, M; Fries, M; Gutfleisch, O; Xu, BX",Calculating the magnetocaloric effect in second-order-type material by micromagnetic simulations: A case study on Co<sub>2</sub>B,"We propose a calculation scheme which integrates micromagnetic simulations and the Arrott-Noakes equation for the investigation of the influence of microstructure and magnetocrystalline anisotropy on the magnetocaloric effect (MCE) in second-order magnetic phase transition materials. Using the Arrott-Noakes equation, the micromagnetic simulation results are extrapolated to temperatures above Curie temperature and applied to MCE calculations. With Co2B as model material, we found that increasing magnetocrystalline anisotropy facilitates higher isothermal entropy changes (Delta S-T). The grain size reduction results in increased Delta S-T for constant saturation magnetization (M-S), while Delta S-T decreases for a reduction of Ms with reduced grain size. (C) 2019 Acta Materialia Inc. Published by Elsevier Ltd. All rights reserved.",10.1016/j.scriptamat.2019.10.039
J,"Sun, Y; Zhang, D; Xin, SJ; Yang, FQ",Indentation Deformation of a Cu<sub>47.5</sub>Zr<sub>19</sub>Hf<sub>28.5</sub>Al<sub>5</sub> Bulk-Metallic Glass-Matrix Nanocomposite,"In this work, we study the indentation deformation of a Cu47.5Zr19Hf28.5Al5 bulk-metallic glass-matrix composite and characterize the effects of the indentation-loading rate and the holding time at the peak-indentation load. For the same peak-indentation load, increasing the holding time and/or decreasing the indentation-loading rate cause the increase of the indentation depth. There exists the ""bulge"" of the unloading curve at the onset of the unloading for small indentation-loading rates. The Vickers hardness is a monotonically increasing function of the indentation-loading rate for the same peak-indentation load. For the indentations with the same loading and unloading time of 30 s and without an intermediate stage at the peak-indentation load, the Vickers hardness of the Cu47.5Zr19Hf28.5Al5 bulk-metallic glass-matrix composite decreases with the increase of the indentation load. The strain energy dissipated through plastic deformation during the indentation is a power-law function of the indentation load with a power index of 3/2, and the energy ratio (total energy/plastic energy) linearly increases with the depth ratio (residual indentation depth/maximum indentation depth).",10.1166/jnn.2020.16954
J,"Wu, H; Song, HZ; Lin, ZX; Yan, SC; Shi, Y",Preparation of SnO Nanoshells with Enhanced Lithium-Storage Properties,"Tin monoxide is a kind of IV-VI metal monoxides that has attracted great deal of attention due to its wide optical band gap and high field effect mobility in the past decade. On the other hand, nanoshell is a unique porous structure. Its curved shell provides a shelter for the hollow core, as well as a much bigger special surface area. We in this study systematically prepared SnO nanoshells through a facile self-assembly method under different annealing conditions. The lithium ion batteries were fabricated immediately based on the as prepared nanoshells. The capacity of as fabricated lithium ion batteries was 559.3 mAhg(-1) at rate performance of 0.1 Ag-1 and 497.5 mAhg(-1) at 1 Ag-1 in 30th cycle. This work exhibited high application performance of SnO nanoshells. We hope this work will help study similar structure and applications of IV-VI metal monoxides.",10.1166/jnn.2020.17131
J,"Chen, SH; Huang, TW",Spin-orbit torques from intrinsic spin-orbit couplings in a periodically buckled honeycomb lattice,"In this paper, we study the spin-orbit torques (SOTs) originated from the spin-orbit coupling (SOC) of intrinsic type in a periodically buckled honeycomb nanoribbon such as silicene. Using the Green function formalism with density matrix expressions, we analyze the SOT contributions from the Fermi-level and -sea electrons. We find that the intrinsic-SOC-induced inverse spin galvanic effect generates spin accumulations perpendicular to the honeycomb plane. The anti-damping torque results purely from the Fermi-level contribution, while the field-like torque from both the Fermi-level and -sea contributions. At zero bias voltage, the SOT is symmetric with respect to the Fermi energy (i.e., an even function of the Fermi energy), whereas the presence of bias further introduces the anti-symmetric torque components. When the ferromagnet magnetization lies in the honeycomb plane, all Fermi-sea contributions disappear. The maximum SOT among different Fermi energies is also inspected. For large enough in-plane magnetization compared to the staggered potential, the field-like torque has a maximum at zero Fermi energy. When the magnetization is smaller than some value characterized by the intrinsic SOC, the maximum of the anti-damping torque occurs at the cross point of the two Dirac linear bands in the leads. More importantly, we find that the anti-damping torques responsible for magnetic switching as well as the torkance require staggered potential from an applied out-of-plane electric field, i.e., lattice buckling is essential to the switching. When the electric field is reversed, the anti-damping torque and the torkance are also reversed. Accordingly, full electric control of the SOTs can be realized in this buckled system.",10.1016/j.jmmm.2019.165914
