ID,Abstract,rule1,rule2,rule3,rule4,rule5,rule6,rule7,rule8,rule9,rule10,rule11,rule12,rule13,rule14,rule15,rule16,rule17,rule18,rule19,rule20,rule21,rule22,rule23,rule24,rule25,rule26,rule27,rule28,rule29,rule30,rule31,rule32,rule33
11,"Black spot disease which significantly reduces the quality of medicine plants is quite common in Dendrobium officinale fields. In this study, GXDF33, a strain of Alternaria, together with the reported pathogen Cladosporium, was isolated from symptomatic leaves. The in vitro pathogenicity tests on seedlings showed GXDF33 can cause black spot disease. Based on quantitative real-time polymerase chain reaction (qPCR) result, it was found that the biomass of both Cladosporium and Alternaria increased as the symptom went severer. According to amplicon sequencing data for the symptomatic samples from Guangxi and Zhejiang Provinces in China, Cladosporium and Alternaria were both common genera in symptomatic plants. To our knowledge, this is the first report unveiling the relationship between black spot disease of a officirrale and Ciadosportum as well as Alternaria.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"A nanocomposite of Polypyrrole (PPy) and zinc oxide (ZnO), termed as PPy-ZnO, was synthesized by two step route. In the first step, synthesis of PPy was carried out by chemical oxidative route. In the second step, the PPy-ZnO nanocomposite was synthesized under hydrothermal conditions. The as-synthesized PPy-ZnO nanocomposites were characterized using X-ray Diffraction (XRD), scanning electron microscopy (SEM), Fourier Transform Infra-red (FTIR) and Ultra violet visible (UV-vis) spectroscopy to reveal the phase, morphology, chemical and optical properties. The physical and chemical characterizations confirmed presence of both PPy and ZnO phases in the nanocomposite. In the present work, antimicrobial activity of the PPy-ZnO nanocomposite against human pathogen Y. lipolytica has been investigated. Attempts have been made to reveal the influence of PPy percentage on the antimicrobial activity. Interestingly, all PPy-ZnO nanocomposites, irrespective of PPy percentage showed 90 to 95% inhibited growth of Yarrowia lipolytica. The results obtained herein imply the potential of PPy-ZnO biofilm in inhibiting the growth of Y. lipolytica and thus preventing infections caused due to Y. lipolytica in humans.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"AlN nanowires macro-array were successfully fabricated on Si substrate by double template method and chemical vapour deposition. The research shows that AlN nanowires array with different diameter, length and coverage can be prepared by controlling the experimental conditions. The as-prepared AlN nanowires array were characterized by X-ray diffraction (XRD), scanning electron microscopy (SEM) and transmission electron microscopy (TEM). Furthermore, the Ultraviolet absorption of AlN nanowires array as a sensors was investigated and calculated with the first principle.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"Here, a simple and general approach was developed for depositing metal nanoparticles on alkanedithiol self-assembled monolayers (SAMs) based on the spontaneous reduction of metal ions by the free SH sites of SAMs. By immersing the alkanedithiol SAM/Au in a corresponding metal containing solution (HAuCl4, AgNO3, H2PtCl6 and PdSO4), Au, Ag, Pt and Pd clusters, respectively, could be formed on top of the SAM/Au(111) electrode surface, which was confirmed by STM characterization. The size, morphology and coverage of clusters/islands can be tuned by modulating the immersion time, which allows for possible utilization of the metal/SAM/Au(111) in catalysis, nanoelectronics and biodetection.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"In this study, TiWVOx/TiO2 thin-films were fabricated using a bipolar pulsed magnetron sputtering technique and were characterized. The results obtained using the X-ray diffraction analysis confirmed the anatase phase structure with a highly oriented TiO2 (101) plane. The surface images obtained through scanning electron microscopy revealed the uniform distribution of pebble-like or cell-like clusters with no noticeable crack formation. In this study, an increasing WV alloy pulse power was positively associated with increasing proportions of WOx and VOx in the films. The TiO2 with WV alloy sputtered at a power of 50 W was found to be more hydrophilic than TiO2 with WV alloy sputtered at 200 W, thereby exhibiting enhanced photocatalytic activity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"Thin MgO nanostructure layer was grown on a-plane GaN film in this study using low temperature aqueous method. The thin MgO layer showed uniform sheet-like morphology. Meanwhile, ultraviolet (UV) photoconductive detector based on MgO/a-GaN heterostructure was fabricated by simple way. The obtained detector displayed excellent UV sensing properties. Results showed that the thin MgO nanostructure layer can effectively decrease the dark current and passivate the surface defects. The facile method will provide a new route to adopt nanostructures for applications in enhancing the performance of GaN-based UV detector.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"In this research, the effect of temperature and anodizing voltage on the morphology and photocatalytic activity of TiO2 nanotubes which were fabricated in the organic electrolyte containing sodium carbonate as an additive was investigated. The FESEM results indicate that by increasing temperature, the growth rate, wall thickness of nanotubes decreased and disordered nanotube was fabricated. Besides, the photocatalytic activity of nanotubes was decreased as well. Furthermore, enhancing the anodizing voltage from 30 to 50 V leads to improvement of morphology and photocatalytic activity of TiO2 nanotubes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"Porous biocompatible microgranules, such as hydroxyapatite (HAp), are potential candidates for various bio-medical applications including drug delivery and remediation. Using the principle of evaporation-induced assembly in contact free dispersion droplets, we have synthesized porous micrometric HAp granules consist of interlocked ellipsoidal nanoparticles. We have shown that the shape of the microgranules can be tuned from spherical to doughnut solely by controlling the drying temperature during assembly. The structure and interparticle correlation in the synthesized granules have been probed by electron microscopy and small-angle scattering. The observed morphological transition has been attributed to the buckling of elastic shell made of interlocked HAp nanoparticles. Alteration of granular morphology at higher drying rate does not affect the local packing fraction of the correlated HAp nanoparticles in the granules. The absorption of bovine serum albumin protein by the synthesized granules has been tested as a potential application.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"Lithium-sulphur batteries are considered as some of the most potent secondary-battery systems. These batteries are expected to have extensive applications in fields requiring high-energy density. However, such applications are hindered by some serious intrinsic obstacles. Herein, TiO2 nanosheets-rGO/sulphur (TiO2 NS-rGO/S) composites were fabricated through a two-process hydrothermal method. TiO2 nanosheets served as active sites for polysulphide absorption, whereas rGO offered space for sulphur improvement and TiO2 NS-rGO/S composites. The TiO2 NS-rGO/S composite exhibited high discharge capacity of 1099 mAh.g(-1) at 0.2 C rate and retained a capacity of 690 mAh.g(-1) after 100 cycles, with high sulphur loading of 3 mg.cm(-2). The high initial specific discharge capacity and improved cyclic stability were attributed to the synergistic effects of TiO2 nanosheets and rGO. These results indicated that the simple, low-cost and scalable method provides a novel perspective on practical utilisation of lithium-sulphur batteries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Thermal behavior of hydrotalcites, which is a calcination process, is critical to prepare the metal oxide catalysts with high performances in the practical applications. In this paper, the MgFe-LDH with Mg/Fe molar ratio of 3.0 was prepared by urea method and the calcined products are obtained by calcining at different temperatures (473 K, 573 K, 673 K, 773 K, 873 K and 973 K) under a N-2 atmosphere for 4 h. The structure, morphology, texture, pyrolysis kinetics and mechanism of the MgFe-LDH were studied in detail. On one hand, based on the TG/DSC curves, Starink, Kissinger and Flynn-Wall-Ozawa (FWO) methods were used to calculate the activation energy, on the other hand, the Satava-Sestak, Achar and Malek methods were used to define the most probable reaction mechanisms of pyrolysis behavior. The results suggested that the thermal decomposition of the LDH experienced two steps, i.e., removal of the interlayer water, followed by dehydroxylation and decarbonation. Moreover the Makel method was used to define the most probable reaction mechanisms of the pyrolysis behavior.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"Oroxylum as a traditional Chinese medicine, was used as a green and novel bio-template to synthesize tremella-like Li3V2(PO4)(3)/C composite (LVPC) cathode materials by adopting a facile immersion method. The microstructures were analyzed by X-ray diffraction analysis, scanning electron microscopy, and transmission electron microscopy. The electrochemical properties were investigated by galvanostatic charge-discharge experiments. The LVPC revealed specific capacity of 95 mAh center dot g(-1) at 1 C rate within potential range of 3.0-4.3 V. After 100 cycles at 0.2 C, the retention of discharge capacity was 96%. The modified electrochemical performance is mainly resulted from the distinct tremella-like structure.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"A new 2,2'-dipyridyl compound 1, along with three known analogues (2-4), was isolated from the culture broth of endophytic Streptomyces sp. KIB H017c derived from Fragaria ananassa. Their structures were elucidated by analysis of 1D and 2D NMR as well as HRESIMS data, and comparison with literature data. The biological properties of all isolates were explored for antibacterial, antifungal and cytotoxic activity. All four compounds exhibited weak antifungal activity against Saccharomyces cerevisiae, and compound 4 exhibited weak antifungal activity against Penicillium decumbens ATCC 10436. Compound 3 displayed moderate cytotoxic activity against HL-60 (human myeloid leukemia), SMMC-7721 (hepatocellular carcinoma), A-549 (lung carcinoma), MCF-7 (breast adenocarcinoma), and SW480 (colon carcinoma) with IC50 values of 12.10, 11.15, 23.64, 31.13 and 14.62 mu M, respectively. Compound 4 exhibited potent activity against A-549 (lung carcinoma), MCF-7 (breast adenocarcinoma), and SW480 (colon carcinoma) with IC50 values 0.88, 0.34 and 0.55 mu M, respectively.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"A novel, rapid, simple and sensitive syringe-to-syringe-dispersive liquid-phase micro-extraction (SS-DLPME) method followed by flame atomic absorption spectrometry was proposed for pre-concentration and determination of nickel ion in water and herbal samples using 1-(2-pyridylazo)-2-naphthol as a chelating agent. Various experimental factors on pre-concentration and determination of nickel such as pH of sample solution, concentration of the complex agent, volume of the extraction solvent, shooting times, centrifugation time and ionic strength were investigated using Plackett-Burman design for screening and Box-Behnken design as an optimization method. Under optimum conditions, the calibration curve was linear over the range of 10- 875 mu g L-1 with the coefficient of determination R-2 = 0.997 and the detection limit of 1.800 mu g L-1. Relative standard deviation (R. S.D) for 8 replicate determinations and the enrichment factor (EF)-, were 2.050% and 86, respectively. Finally, the proposed method was applied successfully to pre-concentration and determination of the analyte in environmental water and herbal samples.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"In this work, we study the indentation deformation of a Cu47.5Zr19Hf28.5Al5 bulk-metallic glass-matrix composite and characterize the effects of the indentation-loading rate and the holding time at the peak-indentation load. For the same peak-indentation load, increasing the holding time and/or decreasing the indentation-loading rate cause the increase of the indentation depth. There exists the ""bulge"" of the unloading curve at the onset of the unloading for small indentation-loading rates. The Vickers hardness is a monotonically increasing function of the indentation-loading rate for the same peak-indentation load. For the indentations with the same loading and unloading time of 30 s and without an intermediate stage at the peak-indentation load, the Vickers hardness of the Cu47.5Zr19Hf28.5Al5 bulk-metallic glass-matrix composite decreases with the increase of the indentation load. The strain energy dissipated through plastic deformation during the indentation is a power-law function of the indentation load with a power index of 3/2, and the energy ratio (total energy/plastic energy) linearly increases with the depth ratio (residual indentation depth/maximum indentation depth).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"Tin monoxide is a kind of IV-VI metal monoxides that has attracted great deal of attention due to its wide optical band gap and high field effect mobility in the past decade. On the other hand, nanoshell is a unique porous structure. Its curved shell provides a shelter for the hollow core, as well as a much bigger special surface area. We in this study systematically prepared SnO nanoshells through a facile self-assembly method under different annealing conditions. The lithium ion batteries were fabricated immediately based on the as prepared nanoshells. The capacity of as fabricated lithium ion batteries was 559.3 mAhg(-1) at rate performance of 0.1 Ag-1 and 497.5 mAhg(-1) at 1 Ag-1 in 30th cycle. This work exhibited high application performance of SnO nanoshells. We hope this work will help study similar structure and applications of IV-VI metal monoxides.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"Different glomerular diseases are associated with various neoplasms. It seems obvious that Carcinoma of Unknown Primary (CUP) induced nephrotic syndrome is rare. In this regard, the present article introduces a patient suffering from nephrotic syndrome associated with CUP. Patient is a 65-year-old non-smoker male who referred to the clinic for one-month generalized edema. The patient was also complaining from coughing and bulky yellowish sputum with no signs of blood. Patient's chest radiography revealed pulmonary pleural effusion of the left lung, but no other pathological findings were revealed. Patient's cytology report of pleural fluid indicated metastatic carcinoma, and therefore, the patient needed additional examinations so that the origin of metastases (lung, gastrointestinal tract, pancreas, etc.) could be detected. Finally, chemotherapy treatments began when the patient was diagnosed with Carcinoma of Unknown Primary (CUP). With the continuation of chemotherapy treatment and follow-up after more than a year of treatment, the patient is now generally well-off; his nephrotic syndrome has also been in remission parallel to chemotherapy. Significant point in the treatment of this patient is proteinuria, hypercholesterolemia and hyponatremia remission in two stages of chemotherapy. These findings suggest probable para-neoplastic nephrotic syndrome. The treatment of paraneoplastic is the treatment of underlying cause.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Certain 2-amino-3,4-dihydroquinazolines bind at 5-HT3 serotonin receptors and act as antagonists (e.g. 6-chloro) whereas others bind with little to no affinity and lack functional activity (e.g. 8-chloro). The purpose of this investigation was to gain insight as to why this might be the case. X-Ray crystallographic studies revealed that the N-C-N distances in the examined analogs are nearly identical (1.31-1.34 angstrom), suggesting that differences in N-C-N delocalization does not account for differences in affinity/action. Homology modeling hydrophatic interactions (HINT) analysis revealed that the 6-chloro analog formed a greater number, and more favorable, interactions with the receptor, whereas the 8-chloro analog formed fewer, and unfavorable, interactions. The affinity and activity of the 6-chloro quinazoline relative to its 8-chloro counterpart are unrelated to the N-C-N delocalization pattern but might be related to specific (favorable and unfavorable) interactions of quinazoline substituents with certain receptor features as determined by HINT analysis. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"In this paper, a diamine ligand having an electron-withdrawing oxadiazole in its molecular structure was designed. With the help from an auxiliary ligand PPh3, its Cu(I) complex was synthesized and analyzed, including single crystal structure, electronic transitions and photophysical features. A distorted tetrahedral coordination field was adopted by this Cu(I) complex which experienced intense geometric distortion. To limit this excited state geometric distortion and consequently improve its emissive performance, this Cu(I) complex was dispersed and immobilized into a polymer rigid framework through electrospinning method. A detailed analysis on the photophysical parameters of solid sample, solution sample and electrospinning fibrous samples suggested that polymer immobilization was highly effective in limiting excited state geometric distortion. Dopant molecules were dispersed and immobilized in polymer's rigid and protective microenvironment. In this case, their geometric distortion was effectively limited, showing improved photophysical performance, such as emission blue shift, long-lived emissive center and better photostability. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Infrared spectra of the photochemical products of bis(cyclopentadienyl)dicarbonyl titanium, TiCp2(CO)(2), isolated in an Ar matrix and a N-2 matrix were measured. UV-irradiation of TiCp2(CO)(2) produced TiCp2(CO) in the Ar matrix, and three types of nitrogen-containing compounds, TiCp2(CO)(N-2), TiCp2(N-2), and TiCp2(N-2)(2) were produced in the N-2 matrix. The yields of the species changed with the duration of UV-irradiation. Annealing of the sample resulted in the disappearance of unstable TiCp2(N-2) and an increase of TiCp2(N-2)(2). Isotope shifts of the infrared spectra were measured using N-15(2) to confirm the assignments. The structures of the species were estimated using a double hybrid density functional theory calculation (mPW2PLYP/cc-pVTZ), and the calculated infrared frequencies were in very good agreement with the experimentally measured spectra. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"We report the complete recover of ketones from their corresponding hydrazones under UV-radiation. A series of -CH3, -H and -NO2 p-substituted acetophenone hydrazones was prepared and subjected to irradiation experiments using UV light (254 nm) in CCl4, CHCl3 and CH2Cl2. The process was monitored by UV-VIS and 1D/2D NMR spectra. The recovery time was found to be profoundly affected by the halogenation degree of the solvent with the shortest times observed for CCl4. Small fluctuations in recovery times were observed for the distinct substituents, but no clear trend could be stablished. In CCl4, the recovery time is essentially independent of the substituent. Additionally, NMR spectra showed that the process goes to completion. Density functional theory (DFT) calculations showed that the recovery time is closely related to the bond dissociation enthalpy for the C-Cl bond. Based on these observations, a mechanism was proposed and analyzed by DFT calculations. Al the reactions involved presented activation energies much bellow the energy required to break the C-Cl bond. Therefore, the C-Cl bond breaking is identified as the rate determining step. (C) 2019 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"Butanols can be incorporated as biofuels in gasoline. As a consequence, the thermodynamic behaviour in the blend of the different type of accompanying hydrocarbons (paraffins, cycloparaffins, olefins, aromatics) should be explored. Being a multicomponent mixture the best testing ground for checking prediction is the generation of the ternary systems made up of combinations of representatives of the indicated hydrocarbons two by two with alcohols. This paper reports the isothermal vapour-liquid equilibrium (VLE) at 313.15 K of the two remaining ternaries of an overall comprehensive study involving 1- or 2-butanol. A recognized accurate static technique consisting of an isothermal total pressure cell has been used for the measurements (Van Ness apparatus). Data were reduced using Barker's method together with Wilson equation, as excess Gibbs energy model, enabling the determination of all phase equilibrium properties. Starting from our new data we complete the study by discussing the ternary prediction from four model equations by Wohl, Wilson, NRTL and UNIQUAC commonly used. Parameters fed by their constituent binaries reported in previous papers conclude that Wilson model provides the best result in both of our ternary systems. (C) 2019 Elsevier Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"CO atmosphere plasma and first H-2 then CO plasma were attempted to substitute the traditional ""calcination-reduction-carburization"" processes for the preparation of metallic cobalt phase with hcp structure. CoRu/SiO2 catalyst precursor was prepared via incipient wetness impregnation. Characterization and catalytic results showed that CO could be decomposed in glow discharge plasma field, a large fraction of carbon species was deposited as elementary substance on the catalyst surface, while some of the carbon reacted with cobalt and formed cobalt carbide, which could transform into Co-0 with hcp structure after reduction. The hcp structured cobalt containing catalysts showed higher initial Fischer-Tropsch synthesis activity than both calcined and air plasma treated samples.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"Biomass resources are widely available and stored as green renewable energy, but biomass power generation (BPG) technology is rarely used in stand-alone microgrid (SAMG) systems in remote areas. In this paper, a two-mode optimal control scheme for biomass/wind/diesel/storage independent microgrid system is proposed, which includes economic operation scheduling under normal operation and emergency power control under large disturbances, based on the operation characteristics of distributed power supply. Diesel generating unit runs near the base point of higher power generation efficiency, absorbs the instantaneous fluctuation of net load, and provides the reserve capacity for system operation. The fluctuating output of the apparent net load of biomass power generation system can effectively cooperate with wind power to generate electricity and improve the permeability of renewable energy. A new control method of battery energy storage system (BESS) is proposed, which gives priority to emergency power control, followed by peak shaving and valley filling, reduces the allocation requirement of energy storage capacity and optimizes operation conditions. Aiming at an independent microgrid system in a remote community, simulation studies are carried out from two aspects, namely, quasi-steady-state-based system operation economy and transient stability in typical operation scenarios. The results show that the method is effective.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
